Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,small,dagen zijn de gemeenteraadsverkiezingen. Schrijf je in om deze politieke nieuwsbrief per mail te ontvangen.,dagen zijn <extra_id_0> Schrijf je in om deze politieke nieuwsbrief per mail te ontvangen.,dagen zijn Schrijf je in om deze politieke nieuwsbrief per mail te ontvangen.,['de gemeenteraadsverkiezingen.'],[''],2,15,23,[1.0],1.0
seq1-0,small,Problemen met bedrijven en overheidsdiensten? Help@NRC gaat elke woensdag op zoek naar antwoorden. Vandaag:,Problemen met bedrijven en overheidsdiensten? Help@NRC gaat elke woensdag <extra_id_0> naar antwoorden. Vandaag:,Problemen met bedrijven en overheidsdiensten? Help@NRC gaat elke woensdag opnieuw naar antwoorden. Vandaag:,['op zoek'],['opnieuw'],2,15,22,[0.7142857142857143],0.71
seq2-0,small,van de formatie. Schrijf je in voor De Haagse Stemming om deze (di-do-za) als nieuwsbrief te ontvangen.,van de formatie. Schrijf je in voor De Haagse Stemming om deze (di-do-za) als <extra_id_0>,van de formatie. Schrijf je in voor De Haagse Stemming om deze (di-do-za) als eerste beschikbaar.,['nieuwsbrief te ontvangen.'],['beschikbaar.'],3,15,20,[0.8],0.8
seq3-0,small,<BR> Land: Thailand<BR> Opgeist door: Niet opgeist<BR> Aantal doden: 1<BR> Aantal gewonden: 0<BR> Methode: moordaanslag<BR> Plaats:,<BR> Land: Thailand<BR> Opgeist door: Niet opgeist<BR> Aantal doden: <extra_id_0> gewonden: 0<BR> Methode: moordaanslag<BR> Plaats:,<BR> Land: Thailand<BR> Opgeist door: Niet opgeist<BR> Aantal doden: 0<BR> Aantal gewonden: 0<BR> Methode: moordaanslag<BR> Plaats:,['1<BR> Aantal'],['0<BR> Aantal'],2,15,20,[0.08333333333333333],0.08
seq4-0,small,Pieter Steinz heeft de spierziekte ALS en verbindt het verloop van zijn ziekte met de boeken die hij (her)leest. Deze week:,Pieter Steinz heeft de spierziekte ALS en verbindt het verloop van zijn ziekte met <extra_id_0> hij (her)leest. Deze week:,Pieter Steinz heeft de spierziekte ALS en verbindt het verloop van zijn ziekte met de ziekte die hij (her)leest. Deze week:,['de boeken die'],['de ziekte die'],3,15,18,[0.3076923076923077],0.31
seq5-0,small,"/ The Kobal Collection ] Editorial use only related to cinema, television and personalities. Not for cover use, advertising or fictional works without specific prior agreement The Picture Desk","/ The Kobal Collection ] Editorial use only related to cinema, television and personalities. Not for cover <extra_id_0> works without specific prior agreement The Picture Desk","/ The Kobal Collection ] Editorial use only related to cinema, television and personalities. Not for cover art or works without specific prior agreement The Picture Desk","['use', 'advertising or fictional']",['art or'],4,15,17,[1.0],1.0
seq6-0,small,Deze rubriek belicht elke dinsdag kwesties uit het bedrijfsleven waarover de rechter zich onlangs uitsprak. Vandaag:,Deze rubriek belicht elke <extra_id_0> uit het bedrijfsleven waarover de rechter zich onlangs uitsprak. Vandaag:,Deze rubriek belicht elke zaak uit het bedrijfsleven waarover de rechter zich onlangs uitsprak. Vandaag:,['dinsdag kwesties'],['zaak'],2,15,16,[0.875],0.88
seq7-0,small,? Onderaan dit artikel kunnen abonnees op die vraag reageren. Hier vind je meer over reageren op NRC.nl.,? <extra_id_0> kunnen abonnees op die vraag reageren. Hier vind je meer over reageren op NRC.nl.,? Dan kunnen abonnees op die vraag reageren. Hier vind je meer over reageren op NRC.nl.,['Onderaan dit artikel'],['Dan'],3,15,15,[0.9],0.9
seq8-0,small,dagen op het integriteitsonderzoek naar Wybren van Haga. Schrijf je in om deze politieke nieuwsbrief per mail te ontvangen.,<extra_id_0> integriteitsonderzoek naar Wybren van Haga. Schrijf je in om deze politieke nieuwsbrief per mail te ontvangen.,van het integriteitsonderzoek naar Wybren van Haga. Schrijf je in om deze politieke nieuwsbrief per mail te ontvangen.,['dagen op het'],['van het'],3,15,14,[0.5],0.5
seq9-0,small,Wat zijn de kleine verhalen waar de moderne mens in gelooft? Wekelijks vertelt Arjen van Veelen zon moderne mythe. Vandaag:,Wat zijn de kleine verhalen waar de moderne mens in gelooft? Wekelijks vertelt Arjen van Veelen zon <extra_id_0>,Wat zijn de kleine verhalen waar de moderne mens in gelooft? Wekelijks vertelt Arjen van Veelen zon,['moderne mythe. Vandaag:'],[''],3,15,13,[1.0],1.0
seq10-0,small,"dagen zijn er Tweede Kamerverkiezingen. De Haagse Stemming houdt je elke ochtend op de hoogte van de campagne. Wie zich inschrijft voor de nieuwsbrief, ontvangt deze nog vroeger.","dagen zijn er Tweede Kamerverkiezingen. De <extra_id_0> elke ochtend op de hoogte van de campagne. Wie zich inschrijft voor de nieuwsbrief, ontvangt deze nog vroeger.","dagen zijn er Tweede Kamerverkiezingen. De lokale regering staat elke ochtend op de hoogte van de campagne. Wie zich inschrijft voor de nieuwsbrief, ontvangt deze nog vroeger.",['Haagse Stemming houdt je'],['lokale regering staat'],4,15,13,[0.7083333333333334],0.71
seq11-0,small,. Olga Zuiderhoek en Peter Faber spelen spelletjes in een geraffineerde dialoog van Paul Haenen vol cabaret-effecten en moderne relatiepraat.,. Olga Zuiderhoek en Peter Faber spelen spelletjes in een geraffineerde dialoog van Paul Haenen <extra_id_0> moderne relatiepraat.,. Olga Zuiderhoek en Peter Faber spelen spelletjes in een geraffineerde dialoog van Paul Haenen in moderne relatiepraat.,['vol cabaret-effecten en'],['in'],3,15,13,[0.9565217391304348],0.96
seq12-0,small,"Photo- & Copyrights  PICS UNITED P.O. Box 1235 - 5602 BE EINDHOVEN (THE NETHERLANDS) Phone +31 (0)40 296 28 00 Fax +31 (0) 40 248 47 43 http://www.pics-united.com e-mail : info@pics-united.com (If you would like to raise any issues regarding any aspects of products / service of PICS UNITED) or e-mail : sales@pics-united.com ATTENTIE: Publicatie ook bij aanbieding door derden is slechts toegestaan na verkregen toestemming van Pics United. VOLLEDIGE NAAMSVERMELDING IS VERPLICHT! ( PICS UNITED/Naam Fotograaf, zie veld 4 van de bestandsinfo 'credits') ATTENTION:  Pics United. Reproduction/publication of this photo by any parties is only permitted after authorisation is sought and obtained from PICS UNITED- THE NETHERLANDS The image is copyright to PICS UNITED or its associate photographers. Full name must be printed with the photo! ( PICS UNITED/Name Photographer, see field 4 of the File Info, 'credits"") You may not publish, reproduce on either an electronic bulletin board, corporate intranet or the Internet, licence, sell or otherwise distribute the image(s) without a Licence to do so from PICS UNITED. PICS UNITED","Photo- <extra_id_0> UNITED P.O. Box 1235 - 5602 BE EINDHOVEN (THE NETHERLANDS) Phone +31 (0)40 296 28 00 Fax +31 (0) 40 248 47 43 http://www.pics-united.com <extra_id_1> (If you would like to raise any issues regarding any aspects of products / service of PICS UNITED) or e-mail : sales@pics-united.com <extra_id_2> bij aanbieding door derden is slechts toegestaan na verkregen toestemming van Pics United. VOLLEDIGE NAAMSVERMELDING IS VERPLICHT! ( PICS UNITED/Naam Fotograaf, zie veld 4 van <extra_id_3> Pics United. Reproduction/publication of this photo by any <extra_id_4> permitted after authorisation is sought and obtained from <extra_id_5> NETHERLANDS The image is <extra_id_6> UNITED or its associate photographers. Full name must be printed with the photo! ( PICS UNITED/Name Photographer, see field 4 of the File Info, 'credits"") You may not publish, reproduce on either an electronic bulletin board, corporate intranet or the Internet, licence, sell or otherwise distribute the image(s) without <extra_id_7> so from PICS UNITED. PICS UNITED","Photo- PICS UNITED P.O. Box 1235 - 5602 BE EINDHOVEN (THE NETHERLANDS) Phone +31 (0)40 296 28 00 Fax +31 (0) 40 248 47 43 http://www.pics-united.com (If you would like to raise any issues regarding any aspects of products / service of PICS UNITED) or e-mail : sales@pics-united.com Levering bij aanbieding door derden is slechts toegestaan na verkregen toestemming van Pics United. VOLLEDIGE NAAMSVERMELDING IS VERPLICHT! ( PICS UNITED/Naam Fotograaf, zie veld 4 van de File Info, 'credits"") Pics United. Reproduction/publication of this photo by any person is permitted after authorisation is sought and obtained from PICS NETHERLANDS The image is copyrighted by PICS UNITED or its associate photographers. Full name must be printed with the photo! ( PICS UNITED/Name Photographer, see field 4 of the File Info, 'credits"") You may not publish, reproduce on either an electronic bulletin board, corporate intranet or the Internet, licence, sell or otherwise distribute the image(s) without doing so from PICS UNITED. PICS UNITED","['& Copyrights PICS', 'e-mail : info@pics-united.com', 'ATTENTIE: Publicatie ook', '""de bestandsinfo \'credits\') ATTENTION:""', 'parties is only', 'PICS UNITED- THE', 'copyright to PICS', 'a Licence to do']","['PICS', '', 'Levering', 'de File Info, \'credits"")', 'person is', 'PICS', 'copyrighted by PICS', 'doing']",26,15,12,"[0.7647058823529411, 1.0, 0.9583333333333334, 0.6153846153846154, 0.6666666666666666, 0.75, 0.21052631578947367, 0.8666666666666667]",0.73
seq13-0,small,. Ben jij ook op zoek naar een baan en wil je jezelf graag pitchen? Of heb jij misschien de ideale baan voor,. Ben jij ook op zoek naar een baan en wil je jezelf graag pitchen? Of heb jij misschien <extra_id_0> voor,. Ben jij ook op zoek naar een baan en wil je jezelf graag pitchen? Of heb jij misschien een baan voor,['de ideale baan'],['een baan'],3,15,12,[0.5],0.5
seq14-0,small,. Vrolijke revue met de grootste hits van Irving Berlin in een lichtvoetig biografisch kader en Jon van Eerd als bezienswaardig middelpunt.,. Vrolijke revue met de grootste <extra_id_0> Berlin in een lichtvoetig biografisch kader en Jon van Eerd als bezienswaardig middelpunt.,. Vrolijke revue met de grootste tentoonstelling in Berlin in een lichtvoetig biografisch kader en Jon van Eerd als bezienswaardig middelpunt.,['hits van Irving'],['tentoonstelling in'],3,15,11,[0.8333333333333334],0.83
seq15-0,small,dagen zijn er Tweede Kamerverkiezingen. De Haagse Stemming houdt je elke dag op de hoogte van de campagne. Inschrijven voor de nieuwsbrief kan ook.,dagen zijn er Tweede Kamerverkiezingen. De Haagse Stemming houdt je elke dag op de hoogte van <extra_id_0> de nieuwsbrief kan ook.,dagen zijn er Tweede Kamerverkiezingen. De Haagse Stemming houdt je elke dag op de hoogte van de verkiezingen. Een reactie op de nieuwsbrief kan ook.,['de campagne. Inschrijven voor'],['de verkiezingen. Een reactie op'],4,15,11,[0.7419354838709677],0.74
seq16-0,small,". Pijnlijke grappen in het rookkamertje van een ziekenhuis, door Rik Hoogendoorn en Bruun Kuijt (Echte Mannen).",. Pijnlijke grappen in het rookkamertje van een <extra_id_0> Hoogendoorn en Bruun Kuijt (Echte Mannen).,. Pijnlijke grappen in het rookkamertje van een meisje van Hoogendoorn en Bruun Kuijt (Echte Mannen).,"['ziekenhuis', 'door Rik']",['meisje van'],3,15,11,[0.9],0.9
seq17-0,small,". Vera Mann schittert in een eenpersoonsmusical over de verongelukte prinses, al hadden de liedjes puntiger gekund.",". Vera Mann schittert in een eenpersoonsmusical <extra_id_0> prinses, al hadden de liedjes puntiger gekund.",". Vera Mann schittert in een eenpersoonsmusical als prinses, al hadden de liedjes puntiger gekund.",['over de verongelukte'],['als'],3,15,11,[0.95],0.95
seq18-0,small,"van de Olympische Spelen, net als op alle andere wedstrijddagen, een live fotoblog bij waarin we de mooiste foto's uit Londen selecteren.","van de Olympische Spelen, net als op alle andere wedstrijddagen, een live fotoblog bij waarin <extra_id_0> foto's uit Londen selecteren.","van de Olympische Spelen, net als op alle andere wedstrijddagen, een live fotoblog bij waarin de foto's uit Londen selecteren.",['we de mooiste'],['de'],3,15,11,[0.8461538461538461],0.85
seq19-0,small,- NRC Kunst op reis Waar leefden kunstenaars? Op reis naar de plekken waar zij hun stempel drukten. Deze week,- NRC Kunst <extra_id_0> leefden kunstenaars? Op reis naar de plekken waar zij hun stempel drukten. Deze week,- NRC Kunst hoe leefden kunstenaars? Op reis naar de plekken waar zij hun stempel drukten. Deze week,['op reis Waar'],['hoe'],3,15,11,[0.9166666666666666],0.92
seq20-0,small,Deze rubriek belicht elke woensdag kwesties uit het bedrijfsleven waarover de rechter zich onlangs uitsprak. Deze week:,Deze rubriek belicht elke woensdag <extra_id_0> bedrijfsleven waarover de rechter zich onlangs uitsprak. Deze week:,Deze rubriek belicht elke woensdag de zaak van het bedrijfsleven waarover de rechter zich onlangs uitsprak. Deze week:,['kwesties uit het'],['de zaak van het'],3,15,11,[0.625],0.62
seq21-0,small,. Dat blijkt uit cijfers die het Centraal Bureau voor de Statistiek (CBS) vandaag heeft gepubliceerd.,. Dat <extra_id_0> cijfers die het Centraal Bureau voor de Statistiek (CBS) vandaag heeft gepubliceerd.,. Dat zijn de cijfers die het Centraal Bureau voor de Statistiek (CBS) vandaag heeft gepubliceerd.,['blijkt uit'],['zijn de'],2,15,10,[0.7],0.7
seq22-0,small,"De hele maand mei woont en werkt Arnon Grunberg in het Stedelijk Museum Amsterdam, met een groep kunstenaars. Hij schrijft daar dagelijks over.","De hele <extra_id_0> en werkt Arnon Grunberg in het Stedelijk Museum Amsterdam, met een groep kunstenaars. Hij schrijft daar dagelijks over.","De hele dag werkt en werkt Arnon Grunberg in het Stedelijk Museum Amsterdam, met een groep kunstenaars. Hij schrijft daar dagelijks over.",['maand mei woont'],['dag werkt'],3,15,10,[0.7333333333333333],0.73
