Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,large,dagen zijn de gemeenteraadsverkiezingen. Schrijf je in om deze politieke nieuwsbrief per mail te ontvangen.,dagen zijn <extra_id_0> Schrijf je in om deze politieke nieuwsbrief per mail te ontvangen.,dagen zijn er nog dagen. Schrijf je in om deze politieke nieuwsbrief per mail te ontvangen.,['de gemeenteraadsverkiezingen.'],['er nog dagen.'],2,15,23,[0.7586206896551724],0.76
seq1-0,large,Problemen met bedrijven en overheidsdiensten? Help@NRC gaat elke woensdag op zoek naar antwoorden. Vandaag:,Problemen met bedrijven en overheidsdiensten? Help@NRC gaat elke woensdag <extra_id_0> naar antwoorden. Vandaag:,Problemen met bedrijven en overheidsdiensten? Help@NRC gaat elke woensdag op zoek naar antwoorden. Vandaag:,['op zoek'],['op zoek'],2,15,22,[0.0],0.0
seq2-0,large,van de formatie. Schrijf je in voor De Haagse Stemming om deze (di-do-za) als nieuwsbrief te ontvangen.,van de formatie. Schrijf je in voor De Haagse Stemming om deze (di-do-za) als <extra_id_0>,van de formatie. Schrijf je in voor De Haagse Stemming om deze (di-do-za) als eerste te zien,['nieuwsbrief te ontvangen.'],['zien'],3,15,20,[0.88],0.88
seq3-0,large,<BR> Land: Thailand<BR> Opgeist door: Niet opgeist<BR> Aantal doden: 1<BR> Aantal gewonden: 0<BR> Methode: moordaanslag<BR> Plaats:,<BR> Land: Thailand<BR> Opgeist door: Niet opgeist<BR> Aantal doden: <extra_id_0> gewonden: 0<BR> Methode: moordaanslag<BR> Plaats:,<BR> Land: Thailand<BR> Opgeist door: Niet opgeist<BR> Aantal doden: 0<BR> Aantal gewonden: 0<BR> Methode: moordaanslag<BR> Plaats:,['1<BR> Aantal'],['0<BR> Aantal'],2,15,20,[0.08333333333333333],0.08
seq4-0,large,Pieter Steinz heeft de spierziekte ALS en verbindt het verloop van zijn ziekte met de boeken die hij (her)leest. Deze week:,Pieter Steinz heeft de spierziekte ALS en verbindt het verloop van zijn ziekte met <extra_id_0> hij (her)leest. Deze week:,Pieter Steinz heeft de spierziekte ALS en verbindt het verloop van zijn ziekte met de boeken die hij (her)leest. Deze week:,['de boeken die'],['de boeken die'],3,15,18,[0.0],0.0
seq5-0,large,"/ The Kobal Collection ] Editorial use only related to cinema, television and personalities. Not for cover use, advertising or fictional works without specific prior agreement The Picture Desk","/ The Kobal Collection ] Editorial use only related to cinema, television and personalities. Not for cover <extra_id_0> works without specific prior agreement The Picture Desk","/ The Kobal Collection ] Editorial use only related to cinema, television and personalities. Not for cover works without specific prior agreement The Picture Desk","['use', 'advertising or fictional']",[''],4,15,17,[1.0],1.0
seq6-0,large,Deze rubriek belicht elke dinsdag kwesties uit het bedrijfsleven waarover de rechter zich onlangs uitsprak. Vandaag:,Deze rubriek belicht elke <extra_id_0> uit het bedrijfsleven waarover de rechter zich onlangs uitsprak. Vandaag:,Deze rubriek belicht elke week een onderwerp uit het bedrijfsleven waarover de rechter zich onlangs uitsprak. Vandaag:,['dinsdag kwesties'],['week een onderwerp'],2,15,16,[0.8888888888888888],0.89
seq7-0,large,? Onderaan dit artikel kunnen abonnees op die vraag reageren. Hier vind je meer over reageren op NRC.nl.,? <extra_id_0> kunnen abonnees op die vraag reageren. Hier vind je meer over reageren op NRC.nl.,? Op NRC.nl kunnen abonnees op die vraag reageren. Hier vind je meer over reageren op NRC.nl.,['Onderaan dit artikel'],['Op NRC.nl'],3,15,15,[0.85],0.85
seq8-0,large,dagen op het integriteitsonderzoek naar Wybren van Haga. Schrijf je in om deze politieke nieuwsbrief per mail te ontvangen.,<extra_id_0> integriteitsonderzoek naar Wybren van Haga. Schrijf je in om deze politieke nieuwsbrief per mail te ontvangen.,van het integriteitsonderzoek naar Wybren van Haga. Schrijf je in om deze politieke nieuwsbrief per mail te ontvangen.,['dagen op het'],['van het'],3,15,14,[0.5],0.5
seq9-0,large,Wat zijn de kleine verhalen waar de moderne mens in gelooft? Wekelijks vertelt Arjen van Veelen zon moderne mythe. Vandaag:,Wat zijn de kleine verhalen waar de moderne mens in gelooft? Wekelijks vertelt Arjen van Veelen zon <extra_id_0>,Wat zijn de kleine verhalen waar de moderne mens in gelooft? Wekelijks vertelt Arjen van Veelen zon,['moderne mythe. Vandaag:'],[''],3,15,13,[1.0],1.0
