Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,xl,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 gijzelaars die nog vastzitten? En waarom zwijgen de meeste wereldleiders? Vijf vragen beantwoord.,Met een spectaculaire reddingsoperatie wist het Isralische <extra_id_0> te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 <extra_id_1> vastzitten? En waarom <extra_id_2> wereldleiders? <extra_id_3>,Met een spectaculaire reddingsoperatie wist het Isralische leger de mannen te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 mensen die vastzitten? En waarom reageren wereldleiders?,"['leger zaterdag vier gijzelaars', 'gijzelaars die nog', 'zwijgen de meeste', 'Vijf vragen beantwoord.']","['leger de mannen', 'mensen die', 'reageren', '']",13,30,1,"[0.6666666666666666, 0.7222222222222222, 0.8235294117647058, 1.0]",0.8
seq1-0,xl,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 gijzelaars die nog vastzitten? En waarom zwijgen de meeste wereldleiders? Vijf vragen beantwoord.,Met een spectaculaire <extra_id_0> Isralische leger zaterdag vier gijzelaars <extra_id_1> aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 gijzelaars die nog vastzitten? En waarom <extra_id_2> wereldleiders? <extra_id_3>,Met een spectaculaire actie heeft het Isralische leger zaterdag vier gijzelaars bevrijd. De schade aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 gijzelaars die nog vastzitten? En waarom reageren wereldleiders? [...],"['reddingsoperatie wist het', 'te bevrijden. De prijs', 'zwijgen de meeste', 'Vijf vragen beantwoord.']","['actie heeft het', 'bevrijd. De schade', 'reageren', '[...]']",13,30,1,"[0.68, 0.5, 0.8235294117647058, 1.0]",0.75
seq2-0,xl,"Op 1 juni begint de Nederlander Hermen Hulst als ceo van Sony Interactive Entertainment, de maker van PlayStation. Voorheen produceerde Hulst de succesvolle gameseries Killzone en Horizon. Hij krijgt de taak om s werelds grootste gamebedrijf door een tumultueuze tijd in de game-industrie te leiden.",Op 1 juni begint de Nederlander Hermen Hulst <extra_id_0> Sony Interactive <extra_id_1> van PlayStation. Voorheen produceerde Hulst de succesvolle gameseries Killzone en Horizon. <extra_id_2> taak om s werelds grootste gamebedrijf door een tumultueuze <extra_id_3> game-industrie <extra_id_4>,Op 1 juni begint de Nederlander Hermen Hulst bij Sony Interactive Entertainment als nieuwe baas van PlayStation. Voorheen produceerde Hulst de succesvolle gameseries Killzone en Horizon. De taak om s werelds grootste gamebedrijf door een tumultueuze digitale game-industrie te...,"['als ceo van', 'Entertainment', 'de maker', 'Hij krijgt de', 'tijd in de', 'te leiden.']","['bij', 'Entertainment als nieuwe baas', 'De', 'digitale', 'te...']",14,30,1,"[1.0, 0.5517241379310345, 0.875, 0.6923076923076923, 0.9]",0.8
seq3-0,xl,"De liberaal-conservatieve Nieuw-Vlaamse Alliantie (N-VA) blijft de grootste partij in het Vlaams Parlement (25,2 procent). Dat melden Belgische media op basis van de helft van de getelde stemmen van de regionale verkiezingen, die vandaag tegelijk met de Europese en landelijke verkiezingen plaatsvonden.","De liberaal-conservatieve Nieuw-Vlaamse <extra_id_0> grootste partij in het Vlaams Parlement (25,2 procent). Dat melden <extra_id_1> basis van de helft van de getelde stemmen van <extra_id_2> die vandaag tegelijk met de Europese <extra_id_3> plaatsvonden.","De liberaal-conservatieve Nieuw-Vlaamse Alliantie is de grootste partij in het Vlaams Parlement (25,2 procent). Dat melden de eerste exit polls op basis van de helft van de getelde stemmen van de verkiezingen die vandaag tegelijk met de Europese verkiezingen plaatsvonden.","['Alliantie (N-VA) blijft de', 'Belgische media op', 'de regionale verkiezingen,', 'en landelijke verkiezingen']","['Alliantie is de', 'de eerste exit polls op', 'de verkiezingen', 'verkiezingen']",13,30,1,"[0.46153846153846156, 0.6956521739130435, 0.4230769230769231, 0.5384615384615384]",0.53
seq4-0,xl,"De elfde editie van de Willem IV Rally was een groot succes. Dat meldt Arne Verwoert van de organisatie. Dit jaar is er ruim 11.500 euro opgehaald voor het Ronald McDonald Huis Sophia Rotterdam. ,,De jongste deelnemer ooit, van dertien jaar oud, is samen met haar vader eerste geworden.","<extra_id_0> van de Willem IV Rally was een groot succes. Dat meldt Arne Verwoert van de organisatie. Dit jaar is er ruim 11.500 euro opgehaald voor <extra_id_1> Huis Sophia <extra_id_2> deelnemer ooit, van dertien jaar oud, <extra_id_3> haar <extra_id_4>","editie van de Willem IV Rally was een groot succes. Dat meldt Arne Verwoert van de organisatie. Dit jaar is er ruim 11.500 euro opgehaald voor het Huis Sophia De jongste deelnemer ooit, van dertien jaar oud, is haar vader.","['De elfde editie', 'het Ronald McDonald', 'Rotterdam. ,,De jongste', 'is samen met', 'vader eerste geworden.']","['editie', 'het', 'De jongste', 'is', 'vader.']",15,30,1,"[0.6, 0.8421052631578947, 0.5652173913043478, 0.8333333333333334, 0.7272727272727273]",0.71
seq5-0,xl,"Lieke Martens kon met een overwinning afscheid van het thuispubliek. Maar ze laat een kwetsbaar team achter, waarvan niemand vooralsnog kan inschatten waartoe het in staat is.","Lieke Martens kon met een <extra_id_0> het thuispubliek. Maar ze laat een kwetsbaar team achter, waarvan niemand vooralsnog <extra_id_1> waartoe <extra_id_2> is.","Lieke Martens kon met een mooie overwinning blij maken voor het thuispubliek. Maar ze laat een kwetsbaar team achter, waarvan niemand vooralsnog weet waartoe het in staat is.","['overwinning afscheid van', 'kan inschatten', 'het in staat']","['mooie overwinning blij maken voor', 'weet', 'het in staat']",8,30,1,"[0.5757575757575758, 0.9285714285714286, 0.0]",0.5
seq6-0,xl,NRC bespreekt deze weken de eindexamens na met deskundigen. Internist Jos Kooter over het vmbo gl- en tl-examen natuur- en scheikunde.,NRC bespreekt deze weken de eindexamens na met deskundigen. Internist Jos <extra_id_0> vmbo gl- en <extra_id_1> scheikunde.,NRC bespreekt deze weken de eindexamens na met deskundigen. Internist Jos van den Berg spreekt over het vmbo gl- en gn-examen scheikunde.,"['Kooter over het', 'tl-examen natuur- en']","['van den Berg spreekt over het', 'gn-examen']",6,30,1,"[0.6206896551724138, 0.65]",0.64
seq7-0,xl,De Conservatieve Britse premier Sunak schreef twee weken geleden onverwachts verkiezingen uit. De campagnestrijd met Labour ging meteen volop van start. Maandag kwam Nigel Farage met een verrassing: hij doet alsnog mee.,De Conservatieve Britse premier Sunak schreef <extra_id_0> verkiezingen <extra_id_1> met <extra_id_2> volop van start. Maandag kwam Nigel Farage met een verrassing: hij doet alsnog mee.,De Conservatieve Britse premier Sunak schreef de verkiezingen in maart met een zege volop van start. Maandag kwam Nigel Farage met een verrassing: hij doet alsnog mee.,"['twee weken geleden onverwachts', 'uit. De campagnestrijd', 'Labour ging meteen']","['de', 'in maart', 'een zege']",10,30,1,"[0.9333333333333333, 0.7727272727272727, 0.7777777777777778]",0.83
seq8-0,xl,"Wie noodgedwongen zzper wordt, heeft het minder goed dan zelfstandigen die daar bewust voor kiezen, blijkt uit onderzoek van Rabobank.","Wie noodgedwongen zzper wordt, heeft het minder goed dan <extra_id_0> bewust voor kiezen, blijkt <extra_id_1> Rabobank.","Wie noodgedwongen zzper wordt, heeft het minder goed dan mensen die er bewust voor kiezen, blijkt uit onderzoek van Rabobank.","['zelfstandigen die daar', 'uit onderzoek van']","['mensen die er', 'uit onderzoek van']",6,30,1,"[0.5454545454545454, 0.0]",0.27
seq9-0,xl,Amsterdammers mogen donderdag behalve voor het Europees Parlement ook stemmen over groen in hun stad.,Amsterdammers mogen donderdag behalve voor het Europees <extra_id_0> groen in hun stad.,Amsterdammers mogen donderdag behalve voor het Europees Parlement ook stemmen over het groen in hun stad.,['Parlement ook stemmen over'],['Parlement ook stemmen over het'],4,30,1,[0.13333333333333333],0.13
