Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,small,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 gijzelaars die nog vastzitten? En waarom zwijgen de meeste wereldleiders? Vijf vragen beantwoord.,Met een spectaculaire reddingsoperatie wist het Isralische <extra_id_0> te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 <extra_id_1> vastzitten? En waarom <extra_id_2> wereldleiders? <extra_id_3>,Met een spectaculaire reddingsoperatie wist het Isralische leger Israël te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 Palestijnen die vastzitten? En waarom voor wereldleiders?,"['leger zaterdag vier gijzelaars', 'gijzelaars die nog', 'zwijgen de meeste', 'Vijf vragen beantwoord.']","['leger Israël', 'Palestijnen die', 'voor', '']",13,30,1,"[0.7, 0.8333333333333334, 1.0, 1.0]",0.88
seq1-0,small,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 gijzelaars die nog vastzitten? En waarom zwijgen de meeste wereldleiders? Vijf vragen beantwoord.,Met een spectaculaire <extra_id_0> Isralische leger zaterdag vier gijzelaars <extra_id_1> aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 gijzelaars die nog vastzitten? En waarom <extra_id_2> wereldleiders? <extra_id_3>,"Met een spectaculaire actie, krijgt het Isralische leger zaterdag vier gijzelaars De hoogte aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 gijzelaars die nog vastzitten? En waarom voor wereldleiders?","['reddingsoperatie wist het', 'te bevrijden. De prijs', 'zwijgen de meeste', 'Vijf vragen beantwoord.']","['actie, krijgt het', 'De hoogte', 'voor', '']",13,30,1,"[0.68, 0.8636363636363636, 1.0, 1.0]",0.89
seq2-0,small,"Op 1 juni begint de Nederlander Hermen Hulst als ceo van Sony Interactive Entertainment, de maker van PlayStation. Voorheen produceerde Hulst de succesvolle gameseries Killzone en Horizon. Hij krijgt de taak om s werelds grootste gamebedrijf door een tumultueuze tijd in de game-industrie te leiden.",Op 1 juni begint de Nederlander Hermen Hulst <extra_id_0> Sony Interactive <extra_id_1> van PlayStation. Voorheen produceerde Hulst de succesvolle gameseries Killzone en Horizon. <extra_id_2> taak om s werelds grootste gamebedrijf door een tumultueuze <extra_id_3> game-industrie <extra_id_4>,Op 1 juni begint de Nederlander Hermen Hulst met Sony Interactive Entertainment van PlayStation. Voorheen produceerde Hulst de succesvolle gameseries Killzone en Horizon. Hulst heeft de taak om s werelds grootste gamebedrijf door een tumultueuze groei in de game-industrie te halen.,"['als ceo van', 'Entertainment', 'de maker', 'Hij krijgt de', 'tijd in de', 'te leiden.']","['met', 'Entertainment', 'Hulst heeft de', 'groei in de', 'halen.']",14,30,1,"[0.9090909090909091, 0.0, 0.9285714285714286, 0.6923076923076923, 0.9]",0.69
seq3-0,small,"De liberaal-conservatieve Nieuw-Vlaamse Alliantie (N-VA) blijft de grootste partij in het Vlaams Parlement (25,2 procent). Dat melden Belgische media op basis van de helft van de getelde stemmen van de regionale verkiezingen, die vandaag tegelijk met de Europese en landelijke verkiezingen plaatsvonden.","De liberaal-conservatieve Nieuw-Vlaamse <extra_id_0> grootste partij in het Vlaams Parlement (25,2 procent). Dat melden <extra_id_1> basis van de helft van de getelde stemmen van <extra_id_2> die vandaag tegelijk met de Europese <extra_id_3> plaatsvonden.","De liberaal-conservatieve Nieuw-Vlaamse regering is de grootste partij in het Vlaams Parlement (25,2 procent). Dat melden de parlementaire leden op basis van de helft van de getelde stemmen van de partijen die vandaag tegelijk met de Europese Unie plaatsvonden.","['Alliantie (N-VA) blijft de', 'Belgische media op', 'de regionale verkiezingen,', 'en landelijke verkiezingen']","['regering is de', 'de parlementaire leden op', 'de partijen', 'Unie']",13,30,1,"[0.7692307692307693, 0.64, 0.6923076923076923, 0.8846153846153846]",0.75
seq4-0,small,"De elfde editie van de Willem IV Rally was een groot succes. Dat meldt Arne Verwoert van de organisatie. Dit jaar is er ruim 11.500 euro opgehaald voor het Ronald McDonald Huis Sophia Rotterdam. ,,De jongste deelnemer ooit, van dertien jaar oud, is samen met haar vader eerste geworden.","<extra_id_0> van de Willem IV Rally was een groot succes. Dat meldt Arne Verwoert van de organisatie. Dit jaar is er ruim 11.500 euro opgehaald voor <extra_id_1> Huis Sophia <extra_id_2> deelnemer ooit, van dertien jaar oud, <extra_id_3> haar <extra_id_4>","De uitvoering van de Willem IV Rally was een groot succes. Dat meldt Arne Verwoert van de organisatie. Dit jaar is er ruim 11.500 euro opgehaald voor het Huis Sophia De deelnemer ooit, van dertien jaar oud, is haar eerste wagen.","['De elfde editie', 'het Ronald McDonald', 'Rotterdam. ,,De jongste', 'is samen met', 'vader eerste geworden.']","['De uitvoering', 'het', 'De', 'is', 'wagen.']",15,30,1,"[0.6666666666666666, 0.8421052631578947, 0.9130434782608695, 0.8333333333333334, 0.7727272727272727]",0.81
seq5-0,small,"Lieke Martens kon met een overwinning afscheid van het thuispubliek. Maar ze laat een kwetsbaar team achter, waarvan niemand vooralsnog kan inschatten waartoe het in staat is.","Lieke Martens kon met een <extra_id_0> het thuispubliek. Maar ze laat een kwetsbaar team achter, waarvan niemand vooralsnog <extra_id_1> waartoe <extra_id_2> is.","Lieke Martens kon met een aantal spelers in het thuispubliek. Maar ze laat een kwetsbaar team achter, waarvan niemand vooralsnog weet waartoe het is.","['overwinning afscheid van', 'kan inschatten', 'het in staat']","['aantal spelers in', 'weet', 'het']",8,30,1,"[0.7916666666666666, 0.9285714285714286, 0.75]",0.82
seq6-0,small,NRC bespreekt deze weken de eindexamens na met deskundigen. Internist Jos Kooter over het vmbo gl- en tl-examen natuur- en scheikunde.,NRC bespreekt deze weken de eindexamens na met deskundigen. Internist Jos <extra_id_0> vmbo gl- en <extra_id_1> scheikunde.,NRC bespreekt deze weken de eindexamens na met deskundigen. Internist Jos van der vmbo gl- en vmbo scheikunde.,"['Kooter over het', 'tl-examen natuur- en']","['van der', 'vmbo']",6,30,1,"[0.8, 0.95]",0.88
seq7-0,small,De Conservatieve Britse premier Sunak schreef twee weken geleden onverwachts verkiezingen uit. De campagnestrijd met Labour ging meteen volop van start. Maandag kwam Nigel Farage met een verrassing: hij doet alsnog mee.,De Conservatieve Britse premier Sunak schreef <extra_id_0> verkiezingen <extra_id_1> met <extra_id_2> volop van start. Maandag kwam Nigel Farage met een verrassing: hij doet alsnog mee.,De Conservatieve Britse premier Sunak schreef De verkiezingen gaan met Maduro volop van start. Maandag kwam Nigel Farage met een verrassing: hij doet alsnog mee.,"['twee weken geleden onverwachts', 'uit. De campagnestrijd', 'Labour ging meteen']","['De', 'gaan', 'Maduro']",10,30,1,"[0.9666666666666667, 0.8636363636363636, 0.8333333333333334]",0.89
seq8-0,small,"Wie noodgedwongen zzper wordt, heeft het minder goed dan zelfstandigen die daar bewust voor kiezen, blijkt uit onderzoek van Rabobank.","Wie noodgedwongen zzper wordt, heeft het minder goed dan <extra_id_0> bewust voor kiezen, blijkt <extra_id_1> Rabobank.","Wie noodgedwongen zzper wordt, heeft het minder goed dan zich bewust voor kiezen, blijkt uit onderzoek van Rabobank.","['zelfstandigen die daar', 'uit onderzoek van']","['zich', 'uit onderzoek van']",6,30,1,"[0.9090909090909091, 0.0]",0.45
seq9-0,small,Amsterdammers mogen donderdag behalve voor het Europees Parlement ook stemmen over groen in hun stad.,Amsterdammers mogen donderdag behalve voor het Europees <extra_id_0> groen in hun stad.,Amsterdammers mogen donderdag behalve voor het Europees Fonds groen in hun stad.,['Parlement ook stemmen over'],['Fonds'],4,30,1,[0.9230769230769231],0.92
