Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,small,Je gaat het pas zien als je het doorhebt.* Wieteke van Zeil over opmerkelijke en veelbetekenende bijzaken in de beeldende kunst. Deze week:,Je gaat het pas zien <extra_id_0> doorhebt.* Wieteke van <extra_id_1> en veelbetekenende bijzaken in de beeldende kunst. Deze week:,Je gaat het pas zien dat je het doorhebt.* Wieteke van mooie en veelbetekenende bijzaken in de beeldende kunst. Deze week:,"['als je het', 'Zeil over opmerkelijke']","['dat je het', 'mooie']",6,25.0,20,"[0.3, 0.8181818181818182]",0.56
seq1-0,small,"In razend tempo volgen de nieuwe bandjes, beloftes en platen-die-je-geluisterd-moet-hebben elkaar op. In de rubriek Luie Luisteraar loodst Volkskrant.nl je elke week door de nieuwste releases en selecteert de drie platen die je niet mag missen. Deze week:","In razend tempo volgen de nieuwe bandjes, beloftes en platen-die-je-geluisterd-moet-hebben elkaar op. In de rubriek Luie Luisteraar loodst Volkskrant.nl je elke <extra_id_0> releases en selecteert <extra_id_1> die je <extra_id_2> Deze week:","In razend tempo volgen de nieuwe bandjes, beloftes en platen-die-je-geluisterd-moet-hebben elkaar op. In de rubriek Luie Luisteraar loodst Volkskrant.nl je elke week releases en selecteert de nieuwe platen die je moet luisteren. Deze week:","['week door de nieuwste', 'de drie platen', 'niet mag missen.']","['week', 'de nieuwe platen', 'moet luisteren.']",10,25.0,19,"[0.8095238095238095, 0.3125, 0.625]",0.58
seq2-0,small,| De Volkskrant Wat zullen we eens eten vanavond? Iedere dag in de Volkskrant een verrassend recept. Vandaag:,| De Volkskrant Wat zullen we eens eten vanavond? Iedere dag <extra_id_0> verrassend recept. Vandaag:,| De Volkskrant Wat zullen we eens eten vanavond? Iedere dag een verrassend recept. Vandaag:,['in de Volkskrant een'],['een'],4,25.0,19,[0.85],0.85
seq3-0,small,Denkfouten in hedendaags ontwerp gefileerd door innovatie-expert (en cabaretier) Jasper van Kuijk. Deze week:,Denkfouten in hedendaags ontwerp gefileerd door innovatie-expert (en cabaretier) <extra_id_0> week:,Denkfouten in hedendaags ontwerp gefileerd door innovatie-expert (en cabaretier) Deze week:,['Jasper van Kuijk. Deze'],['Deze'],4,25.0,18,[0.8181818181818182],0.82
seq4-0,small,Denkfouten in het hedendaags ontwerp gefileerd door innovatie-expert (en cabaretier) Jasper van Kuijk. Deze week:,<extra_id_0> ontwerp gefileerd door innovatie-expert (en cabaretier) Jasper van Kuijk. Deze week:,Een ontwerp gefileerd door innovatie-expert (en cabaretier) Jasper van Kuijk. Deze week:,['Denkfouten in het hedendaags'],['Een'],4,25.0,18,[0.9285714285714286],0.93
seq5-0,small,Wat betekent het om nu vrouw te zijn? In een reeks interviews stelt de Volkskrant die kwestie aan de orde.,Wat betekent het om nu vrouw te zijn? In een reeks interviews stelt de <extra_id_0> kwestie <extra_id_1>,Wat betekent het om nu vrouw te zijn? In een reeks interviews stelt de vrouw de kwestie,"['Volkskrant die', 'aan de orde.']","['vrouw de', '']",5,25.0,17,"[0.7142857142857143, 1.0]",0.86
seq6-0,small,"Volkskrant.nl zet elke zondag de leukste, handigste en meest informatieve apps voor u op een rijtje. Deze week:",Volkskrant.nl zet elke zondag de <extra_id_0> informatieve apps voor u op een rijtje. Deze week:,Volkskrant.nl zet elke zondag de beste informatieve apps voor u op een rijtje. Deze week:,"['leukste', 'handigste en meest']",['beste'],4,25.0,16,[0.42857142857142855],0.43
seq7-0,small,"Wekelijks nemen de cultuurspecialisten van de Volkskrant stelling in de wereld van film, muziek, theater of beeldende kunst. Deze week:",Wekelijks nemen <extra_id_0> de Volkskrant stelling in de wereld van <extra_id_1> theater of beeldende kunst. Deze week:,Wekelijks nemen we in de Volkskrant stelling in de wereld van het theater of beeldende kunst. Deze week:,"['de cultuurspecialisten van', 'film', 'muziek,']","['we in', 'het']",5,25.0,15,"[0.8461538461538461, 1.0]",0.92
seq8-0,small,"Ook zon hekel aan onnodig Engels? Help ons dan aan bruikbare, Nederlandse alternatieven. Zoals voor",Ook zon hekel aan onnodig Engels? Help <extra_id_0> Nederlandse alternatieven. Zoals voor,Ook zon hekel aan onnodig Engels? Help met Nederlandse alternatieven. Zoals voor,"['ons dan aan bruikbare,']",['met'],4,25.0,15,[0.9545454545454546],0.95
seq9-0,small,"Kookboekenmaker, kok en illustrator Yvette van Boven maakt een seizoensrecept plus een recept om de restjes op te maken. Deze week:","Kookboekenmaker, kok en illustrator Yvette van Boven maakt een seizoensrecept plus een recept om de <extra_id_0> maken. <extra_id_1>","Kookboekenmaker, kok en illustrator Yvette van Boven maakt een seizoensrecept plus een recept om de boeken te maken. Meer informatie","['restjes op te', 'Deze week:']","['boeken te', 'informatie']",5,25.0,15,"[0.6923076923076923, 1.0]",0.85
seq10-0,small,| De Volkskrant Denkfouten in hedendaags ontwerp gefileerd door innovatie-expert (en cabaretier) Jasper van Kuijk. Deze week:,| De Volkskrant Denkfouten in hedendaags ontwerp gefileerd door <extra_id_0> van Kuijk. Deze week:,| De Volkskrant Denkfouten in hedendaags ontwerp gefileerd door Willem van Kuijk. Deze week:,['innovatie-expert (en cabaretier) Jasper'],['Willem'],4,25.0,13,[0.9487179487179487],0.95
seq11-0,small,"- Koken & Eten - Voor nieuws, achtergronden en columns Wat zullen we eens eten vanavond? Iedere dag in de Volkskrant een verrassend recept. Vandaag:",- Koken & Eten - Voor <extra_id_0> columns Wat zullen we eens eten vanavond? Iedere <extra_id_1> Volkskrant een verrassend recept. Vandaag:,- Koken & Eten - Voor columns Wat zullen we eens eten vanavond? Iedere heeft in de Volkskrant een verrassend recept. Vandaag:,"['nieuws', 'achtergronden en', 'dag in de']","['', 'heeft in de']",6,25.0,13,"[1.0, 0.75]",0.88
seq12-0,small,"- Koken & Eten - Voor nieuws, achtergronden en columns ReceptWat zullen we eens eten vanavond? Iedere dag in de Volkskrant een verrassend recept. Vandaag:","<extra_id_0> Eten - Voor nieuws, achtergronden <extra_id_1> zullen we eens eten vanavond? Iedere dag in de Volkskrant een verrassend recept. Vandaag:","Eten - Voor nieuws, achtergronden en artikelen Hoe zullen we eens eten vanavond? Iedere dag in de Volkskrant een verrassend recept. Vandaag:","['- Koken &', 'en columns ReceptWat']","['', 'en artikelen Hoe']",6,25.0,13,"[1.0, 0.75]",0.88
seq13-0,small,Je ziet het pas goed van dichtbij. Wieteke van Zeil over opmerkelijke en veelbetekenende bijzaken in de beeldende kunst. Deze week:,Je ziet <extra_id_0> van dichtbij. Wieteke van Zeil over opmerkelijke en veelbetekenende bijzaken in de beeldende kunst. <extra_id_1>,Je ziet het van dichtbij. Wieteke van Zeil over opmerkelijke en veelbetekenende bijzaken in de beeldende kunst. Fotografie,"['het pas goed', 'Deze week:']","['het', 'Fotografie']",5,25.0,13,"[0.75, 1.0]",0.88
seq14-0,small,"Kookboekenmaker, kok en illustrator Yvette van Boven maakt elke week een gerecht in de oven. Deze week:","Kookboekenmaker, kok <extra_id_0> Boven maakt elke week een gerecht in de oven. Deze week:","Kookboekenmaker, kok Boven maakt elke week een gerecht in de oven. Deze week:",['en illustrator Yvette van'],[''],4,25.0,13,[1.0],1.0
seq15-0,small,"Wat kwam er de laatste dagen weer voor moois bij in het cultuuraanbod? De Volkskrant-specialisten kiezen hun favorieten, van","Wat kwam <extra_id_0> dagen weer voor <extra_id_1> in het cultuuraanbod? De Volkskrant-specialisten kiezen hun favorieten, van","Wat kwam de afgelopen dagen weer voor in het cultuuraanbod? De Volkskrant-specialisten kiezen hun favorieten, van","['er de laatste', 'moois bij']","['de afgelopen', '']",5,25.0,12,"[0.8461538461538461, 1.0]",0.92
seq16-0,small,"Wat kwam er de laatste dagen weer voor moois bij in het cultuuraanbod? De V-specialisten kiezen hun favorieten, van","Wat <extra_id_0> de laatste dagen weer voor moois bij in het <extra_id_1> kiezen hun favorieten, van","Wat komen de laatste dagen weer voor moois bij in het seizoen, kiezen hun favorieten, van","['kwam er', 'cultuuraanbod? De V-specialisten']","['komen', 'seizoen,']",5,25.0,12,"[0.5714285714285714, 0.875]",0.72
seq17-0,small,Afwisselend betuigen Stella Bergsma en Sylvia Witteman hun liefde voor Nederlandse woorden die je niet vaak genoeg meer hoort. Deze week:,Afwisselend betuigen Stella Bergsma en Sylvia Witteman hun <extra_id_0> Nederlandse woorden <extra_id_1> vaak genoeg meer hoort. Deze week:,Afwisselend betuigen Stella Bergsma en Sylvia Witteman hun woorden die bij Nederlandse woorden nog vaak genoeg meer hoort. Deze week:,"['liefde voor', 'die je niet']","['woorden die bij', 'nog']",5,25.0,12,"[0.8, 0.9090909090909091]",0.85
seq18-0,small,e gefingeerd. Ook genterviewd worden over liefde en lust? Mail een korte toelichting naar lust@volkskrant.nl,e gefingeerd. Ook genterviewd worden over <extra_id_0> een korte toelichting naar lust@volkskrant.nl,e gefingeerd. Ook genterviewd worden over een korte toelichting naar lust@volkskrant.nl,['liefde en lust? Mail'],[''],4,25.0,12,[1.0],1.0
