Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,large,Na een kletsnatte maandag volgt een veelal wisselvallige en frisse week. Aangezien we midden in de piek van het hooikoortsseizoen zitten is dat goed nieuws voor hooikoortspatinten.,Na een kletsnatte maandag volgt een veelal wisselvallige <extra_id_0> we midden in de piek van <extra_id_1> is dat goed nieuws voor hooikoortspatinten.,"Na een kletsnatte maandag volgt een veelal wisselvallige dinsdag. Zitten we midden in de piek van de hitte, is dat goed nieuws voor hooikoortspatinten.","['en frisse week. Aangezien', 'het hooikoortsseizoen zitten']","['dinsdag. Zitten', 'de hitte,']",7,25,1,"[0.76, 0.75]",0.76
seq1-0,large,"Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij groot, soort bij soort, sok bij sok, kleur bij kleur. Daarbinnen kan alles. Een jurk in de wind heeft het drukdrukdruk, een overall spartelt of hij wordt gekieteld, een laken speelt spookje. Wasgoed heeft lust tot leven.","Was aan de lijn is een levend kunstwerk. De was heeft een <extra_id_0> bij groot, soort bij <extra_id_1> kleur bij kleur. Daarbinnen kan alles. Een jurk in de wind heeft het drukdrukdruk, een overall spartelt of hij <extra_id_2> laken speelt <extra_id_3> lust tot leven.","Was aan de lijn is een levend kunstwerk. De was heeft een functie, klein bij groot, soort bij soort, kleur bij kleur. Daarbinnen kan alles. Een jurk in de wind heeft het drukdrukdruk, een overall spartelt of hij een laken speelt alles lust tot leven.","['vaste volgorde', 'groot', 'soort', 'sok bij sok,', 'wordt gekieteld', 'een', 'spookje. Wasgoed heeft']","['functie, klein', 'soort,', 'een', 'alles']",13,25,1,"[0.9285714285714286, 0.6666666666666666, 1.0, 0.9166666666666666]",0.88
seq2-0,large,"Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, heeft zijn baan een andere betekenis. Voor ons geldt: wij ontkomen er niet aan, de oorlog en de verdere wereld is dagelijkse realiteit.","Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, heeft zijn baan een andere betekenis. Voor ons geldt: wij <extra_id_0> aan, de <extra_id_1> de verdere <extra_id_2> realiteit.","Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, heeft zijn baan een andere betekenis. Voor ons geldt: wij passen de techniek aan, de techniek is de verdere weg naar realiteit.","['ontkomen er niet', 'oorlog en', 'wereld is dagelijkse']","['passen de techniek', 'techniek is', 'weg naar']",8,25,1,"[0.7222222222222222, 0.9090909090909091, 0.8]",0.81
seq3-0,large,"Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij groot, soort bij soort, sok bij sok, kleur bij kleur.","Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij groot, soort bij <extra_id_0> sok, <extra_id_1>","Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij groot, soort bij soort sok, soort bij","['soort', 'sok bij', 'kleur bij kleur.']","['soort', 'bij']",6,25,1,"[0.0, 0.5714285714285714]",0.29
seq4-0,large,"Vanaf deze zomer kan er gesurft worden in een gracht, in hartje Rotterdam. Al kwam Rif010 niet zonder slag of stoot tot stand.","<extra_id_0> kan er gesurft <extra_id_1> gracht, in hartje Rotterdam. Al kwam Rif010 niet zonder slag of stoot tot stand.","worden. Ook kan er gesurft worden in de gracht, in hartje Rotterdam. Al kwam Rif010 niet zonder slag of stoot tot stand.","['Vanaf deze zomer', 'worden in een']","['worden. Ook', 'worden in de']",6,25,1,"[0.75, 0.15384615384615385]",0.45
seq5-0,large,"Theo Heuft, oprichter van Yab Yum, de roemruchte Amsterdamse seksclub in een 17e-eeuws grachtenpand, is op 89-jarige leeftijd overleden.","Theo Heuft, oprichter van Yab Yum, de roemruchte Amsterdamse seksclub <extra_id_0> 17e-eeuws grachtenpand, is <extra_id_1> overleden.","Theo Heuft, oprichter van Yab Yum, de roemruchte Amsterdamse seksclub in een 17e-eeuws grachtenpand, is inmiddels overleden.","['in een', 'op 89-jarige leeftijd']","['in een', 'inmiddels']",5,25,1,"[0.0, 0.9047619047619048]",0.45
seq6-0,large,"OpenAI, het bedrijf achter ChatGPT, schort een AI-stem op die sterk aan de stem van actrice Scarlett Johansson doet denken.","OpenAI, het bedrijf achter ChatGPT, schort een AI-stem op die sterk aan de stem <extra_id_0> Scarlett <extra_id_1>","OpenAI, het bedrijf achter ChatGPT, schort een AI-stem op die sterk aan de stem van Scarlett gelijkt.","['van actrice', 'Johansson doet denken.']","['van', 'gelijkt.']",5,25,1,"[0.7272727272727273, 0.8636363636363636]",0.8
seq7-0,large,"Voor het eerst sinds hij twee jaar geleden de troon besteeg, kunnen Britten de hand leggen op een papieren koning Charles III van het Verenigd Koninkrijk.","Voor het eerst sinds hij twee jaar geleden de troon besteeg, kunnen Britten de hand leggen <extra_id_0> koning Charles <extra_id_1> Verenigd Koninkrijk.","Voor het eerst sinds hij twee jaar geleden de troon besteeg, kunnen Britten de hand leggen van koning Charles II van het Verenigd Koninkrijk.","['op een papieren', 'III van het']","['van', 'II van het']",6,25,1,"[0.8666666666666667, 0.09090909090909091]",0.48
seq8-0,large,"Film- en serieliefhebbers zijn steeds meer geld kwijt aan streamingdiensten als Netflix, Videoland en Disney Plus. Nu de diensten een plek op de Nederlandse markt veroverd hebben, zoeken ze naar andere manieren om hun inkomsten op te krikken.","<extra_id_0> steeds meer geld kwijt aan streamingdiensten als Netflix, Videoland en Disney Plus. Nu de diensten een plek op de Nederlandse markt veroverd hebben, zoeken ze naar <extra_id_1> hun <extra_id_2> krikken.","zijn steeds meer geld kwijt aan streamingdiensten als Netflix, Videoland en Disney Plus. Nu de diensten een plek op de Nederlandse markt veroverd hebben, zoeken ze naar nieuwe kanalen die hun klanten op de lach krikken.","['Film- en serieliefhebbers zijn', 'andere manieren om', 'inkomsten op te']","['zijn', 'nieuwe kanalen die', 'klanten op de lach']",10,25,1,"[0.8666666666666667, 0.6111111111111112, 0.6111111111111112]",0.7
seq9-0,large,"De formerende partijen hebben een akkoord bereikt over de verdeling van de ministerposten in het kabinet-Schoof. Dat laat PVV-leider Geert Wilders dinsdag weten: We zijn eruit. Goed nieuws, de rest horen jullie later. Naar verwachting begint formateur Richard van Zwol nog deze week met het ontvangen van de kandidaat-bewindslieden.","De formerende partijen hebben een akkoord bereikt over de verdeling van de ministerposten in het kabinet-Schoof. Dat laat PVV-leider <extra_id_0> weten: We zijn eruit. Goed nieuws, de rest horen jullie later. Naar verwachting <extra_id_1> van <extra_id_2> week met het <extra_id_3> kandidaat-bewindslieden.","De formerende partijen hebben een akkoord bereikt over de verdeling van de ministerposten in het kabinet-Schoof. Dat laat PVV-leider Sander Dekker weten: We zijn eruit. Goed nieuws, de rest horen jullie later. Naar verwachting begint de partijen van volgende week met het bekend maken van de kandidaat-bewindslieden.","['Geert Wilders dinsdag', 'begint formateur Richard', 'Zwol nog deze', 'ontvangen van de']","['Sander Dekker', 'begint de partijen', 'volgende', 'bekend maken van de']",12,25,1,"[0.8095238095238095, 0.5833333333333334, 0.6923076923076923, 0.47368421052631576]",0.64
seq10-0,large,"Ze zorgen al lange tijd voor grote problemen op verschillende plekken in Utrecht: drugsgebruikers op straat. Vorig jaar zorgden zon 120 verslaafden op het Lucasbolwerk voor overlast, maar nadat daar maatregelen werden genomen, verplaatste de groep zich naar Park Lepelenburg.","Ze zorgen al lange tijd voor grote problemen op verschillende plekken in <extra_id_0> straat. Vorig jaar zorgden zon 120 verslaafden op het Lucasbolwerk voor overlast, maar nadat <extra_id_1> verplaatste de groep zich <extra_id_2>","Ze zorgen al lange tijd voor grote problemen op verschillende plekken in de straat. Vorig jaar zorgden zon 120 verslaafden op het Lucasbolwerk voor overlast, maar nadat de politie kwam verplaatste de groep zich naar een andere plek.","['Utrecht: drugsgebruikers op', 'daar maatregelen werden genomen,', 'naar Park Lepelenburg.']","['de', 'de politie kwam', 'plek.']",10,25,1,"[0.9259259259259259, 0.8125, 0.8181818181818182]",0.85
seq11-0,large,"Het campagneteam van de Amerikaanse president Joe Biden heeft een nieuwe vacature: een meme-manager, die moet zorgen dat filmpjes en fotos die Biden aantrekkelijk maken voor jongeren viraal gaan.","Het campagneteam <extra_id_0> Joe Biden heeft <extra_id_1> een meme-manager, die moet zorgen dat filmpjes en fotos die Biden aantrekkelijk maken voor jongeren viraal gaan.","Het campagneteam van Joe Biden heeft een nieuwe functie: een meme-manager, die moet zorgen dat filmpjes en fotos die Biden aantrekkelijk maken voor jongeren viraal gaan.","['van de Amerikaanse president', 'een nieuwe vacature:']","['van', 'een nieuwe functie:']",7,25,1,"[0.8928571428571429, 0.3]",0.6
seq12-0,large,"Hoe weet je of je bij de groep hoort die te veel betaalt voor een zorgverzekering? Meer dan de helft van de Nederlanders betaalt namelijk onnodig veel, blijkt uit onderzoek. Wat kun je hier tegen doen? Vijf veelgestelde vragen en antwoorden. ,,Veel mensen kiezen voor gemak en komen dan op een dure polis uit.","Hoe weet je of je bij de groep hoort die te veel betaalt voor een zorgverzekering? Meer dan de helft <extra_id_0> Nederlanders betaalt namelijk onnodig veel, blijkt uit onderzoek. <extra_id_1> hier <extra_id_2> veelgestelde vragen en antwoorden. ,,Veel mensen <extra_id_3> en komen dan op <extra_id_4> uit.","Hoe weet je of je bij de groep hoort die te veel betaalt voor een zorgverzekering? Meer dan de helft van de Nederlanders betaalt namelijk onnodig veel, blijkt uit onderzoek. Lees hier de veelgestelde vragen en antwoorden. ,,Veel mensen denken dat ze te veel betalen en komen dan op hun kosten uit.","['van de', 'Wat kun je', 'tegen doen? Vijf', 'kiezen voor gemak', 'een dure polis']","['van de', 'Lees', 'de', 'denken dat ze te veel betalen', 'hun kosten']",14,25,1,"[0.0, 1.0, 0.875, 0.7241379310344828, 0.8571428571428571]",0.69
seq13-0,large,"OpenAI, het bedrijf achter ChatGPT, schort een AI-stem op die sterk aan de stem van actrice Scarlett Johansson doet denken. Het bedrijf lijkt iets te veel inspiratie te hebben geput uit de film Her, waarvoor Johansson de stem van computersysteem Samantha insprak.","OpenAI, het bedrijf achter ChatGPT, schort een AI-stem op die sterk aan de stem van actrice Scarlett Johansson doet denken. Het <extra_id_0> veel inspiratie te hebben geput <extra_id_1> Her, waarvoor Johansson de stem <extra_id_2> insprak.","OpenAI, het bedrijf achter ChatGPT, schort een AI-stem op die sterk aan de stem van actrice Scarlett Johansson doet denken. Het bedrijf zegt veel inspiratie te hebben geput uit het nieuwe liedje Her, waarvoor Johansson de stem van de acteur insprak.","['bedrijf lijkt iets te', 'uit de film', 'van computersysteem Samantha']","['bedrijf zegt', 'uit het nieuwe liedje', 'van de acteur']",10,25,1,"[0.5238095238095238, 0.6190476190476191, 0.75]",0.63
seq14-0,large,"De voorgenomen verhoging van de belasting toegevoegde waarde (btw) op cultuur, recreatie, boeken en periodieken maakt veel los bij de lezers. Vooral de hogere belasting op sportclubs en sportscholen roept veel vragen op. Economieredacteur Peet Vogels geeft antwoord.","De voorgenomen verhoging van de <extra_id_0> op cultuur, recreatie, boeken en periodieken maakt veel los bij de <extra_id_1> hogere belasting op sportclubs en sportscholen roept veel vragen <extra_id_2> Vogels geeft antwoord.","De voorgenomen verhoging van de belasting op cultuur, recreatie, boeken en periodieken maakt veel los bij de politiek. De hogere belasting op sportclubs en sportscholen roept veel vragen op. Minister Vogels geeft antwoord.","['belasting toegevoegde waarde (btw)', 'lezers. Vooral de', 'op. Economieredacteur Peet']","['belasting', 'politiek. De', 'op. Minister']",10,25,1,"[0.7352941176470589, 0.8823529411764706, 0.6538461538461539]",0.76
seq15-0,large,"Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, heeft zijn baan een andere betekenis. Voor ons geldt: wij ontkomen er niet aan, de oorlog en de verdere wereld is dagelijkse realiteit.","Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, heeft zijn baan een <extra_id_0> ons geldt: wij ontkomen er niet <extra_id_1> en de verdere wereld is <extra_id_2>","Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, heeft zijn baan een nieuwe koers. Voor ons geldt: wij ontkomen er niet aan en de verdere wereld is","['andere betekenis. Voor', 'aan', 'de oorlog', 'dagelijkse realiteit.']","['nieuwe koers. Voor', 'aan', '']",8,25,1,"[0.5, 0.0, 1.0]",0.5
seq16-0,large,"De Amerikaanse regering start een aantal mededingingsonderzoeken naar OpenAI, Nvidia en Microsoft vanwege mogelijk te vergaande dominantie van de markt van kunstmatige intelligentie (AI). Dat meldt de Amerikaanse krant The New York Times donderdag.","De Amerikaanse regering start een aantal mededingingsonderzoeken naar OpenAI, Nvidia en Microsoft vanwege mogelijk te vergaande dominantie van de markt van <extra_id_0> Dat meldt de <extra_id_1> New York <extra_id_2>","De Amerikaanse regering start een aantal mededingingsonderzoeken naar OpenAI, Nvidia en Microsoft vanwege mogelijk te vergaande dominantie van de markt van AI. Dat meldt de krant New York Times.","['kunstmatige intelligentie (AI).', 'Amerikaanse krant The', 'Times donderdag.']","['AI.', 'krant', 'Times.']",8,25,1,"[0.9032258064516129, 0.7619047619047619, 0.625]",0.76
seq17-0,large,"De pro-Palestijnse demonstrant die bij een protest op de Amsterdamse Roeterseilandcampus op televisieschermen insloeg, heeft een gevangenisstraf van 2 maanden gekregen, waarvan 1 maand voorwaardelijk.","De pro-Palestijnse demonstrant die bij een protest op de <extra_id_0> televisieschermen insloeg, heeft een gevangenisstraf <extra_id_1> gekregen, waarvan 1 maand voorwaardelijk.","De pro-Palestijnse demonstrant die bij een protest op de universiteit van Antwerpen televisieschermen insloeg, heeft een gevangenisstraf van 3 maanden gekregen, waarvan 1 maand voorwaardelijk.","['Amsterdamse Roeterseilandcampus op', 'van 2 maanden']","['universiteit van Antwerpen', 'van 3 maanden']",6,25,1,"[0.7941176470588235, 0.07692307692307693]",0.44
seq18-0,large,"Wie wint Ronald Garros? Novak Djokovic, Jannik Sinner en Carlos Alcaraz zijn niet in vorm, om over Rafael Nadal maar te zwijgen. Mooie kans voor Daniil Medvedev, alleen houdt hij niet van gravel.","Wie wint Ronald Garros? Novak Djokovic, Jannik Sinner <extra_id_0> zijn niet in vorm, om over Rafael Nadal maar te zwijgen. Mooie kans voor <extra_id_1> alleen houdt <extra_id_2> gravel.","Wie wint Ronald Garros? Novak Djokovic, Jannik Sinner en Andy Murray zijn niet in vorm, om over Rafael Nadal maar te zwijgen. Mooie kans voor Ronald Garros, alleen houdt hij het bij gravel.","['en Carlos Alcaraz', 'Daniil Medvedev,', 'hij niet van']","['en Andy Murray', 'Ronald Garros,', 'hij het bij']",8,25,1,"[0.6470588235294118, 0.8125, 0.4166666666666667]",0.63
