Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,small,Na een kletsnatte maandag volgt een veelal wisselvallige en frisse week. Aangezien we midden in de piek van het hooikoortsseizoen zitten is dat goed nieuws voor hooikoortspatinten.,Na een kletsnatte maandag volgt een veelal wisselvallige <extra_id_0> we midden in de piek van <extra_id_1> is dat goed nieuws voor hooikoortspatinten.,Na een kletsnatte maandag volgt een veelal wisselvallige activiteit. Als we midden in de piek van de week is dat goed nieuws voor hooikoortspatinten.,"['en frisse week. Aangezien', 'het hooikoortsseizoen zitten']","['activiteit. Als', 'de week']",7,25,1,"[0.8, 0.8571428571428571]",0.83
seq1-0,small,"Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij groot, soort bij soort, sok bij sok, kleur bij kleur. Daarbinnen kan alles. Een jurk in de wind heeft het drukdrukdruk, een overall spartelt of hij wordt gekieteld, een laken speelt spookje. Wasgoed heeft lust tot leven.","Was aan de lijn is een levend kunstwerk. De was heeft een <extra_id_0> bij groot, soort bij <extra_id_1> kleur bij kleur. Daarbinnen kan alles. Een jurk in de wind heeft het drukdrukdruk, een overall spartelt of hij <extra_id_2> laken speelt <extra_id_3> lust tot leven.","Was aan de lijn is een levend kunstwerk. De was heeft een groot bij groot, soort bij groot, kleur bij kleur. Daarbinnen kan alles. Een jurk in de wind heeft het drukdrukdruk, een overall spartelt of hij de laken speelt de lust tot leven.","['vaste volgorde', 'groot', 'soort', 'sok bij sok,', 'wordt gekieteld', 'een', 'spookje. Wasgoed heeft']","['groot', 'groot,', 'de', 'de']",13,25,1,"[0.8571428571428571, 0.16666666666666666, 1.0, 1.0]",0.76
seq2-0,small,"Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, heeft zijn baan een andere betekenis. Voor ons geldt: wij ontkomen er niet aan, de oorlog en de verdere wereld is dagelijkse realiteit.","Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, heeft zijn baan een andere betekenis. Voor ons geldt: wij <extra_id_0> aan, de <extra_id_1> de verdere <extra_id_2> realiteit.","Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, heeft zijn baan een andere betekenis. Voor ons geldt: wij bieden zich aan, de nieuwe baan en de verdere nieuwe realiteit.","['ontkomen er niet', 'oorlog en', 'wereld is dagelijkse']","['bieden zich', 'nieuwe baan en', 'nieuwe']",8,25,1,"[0.75, 0.7857142857142857, 0.85]",0.8
seq3-0,small,"Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij groot, soort bij soort, sok bij sok, kleur bij kleur.","Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij groot, soort bij <extra_id_0> sok, <extra_id_1>","Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij groot, soort bij soort, sok, soort bij soort.","['soort', 'sok bij', 'kleur bij kleur.']","['soort,', 'soort.']",6,25,1,"[0.16666666666666666, 0.7142857142857143]",0.44
seq4-0,small,"Vanaf deze zomer kan er gesurft worden in een gracht, in hartje Rotterdam. Al kwam Rif010 niet zonder slag of stoot tot stand.","<extra_id_0> kan er gesurft <extra_id_1> gracht, in hartje Rotterdam. Al kwam Rif010 niet zonder slag of stoot tot stand.","Ik kan er gesurft worden met gracht, in hartje Rotterdam. Al kwam Rif010 niet zonder slag of stoot tot stand.","['Vanaf deze zomer', 'worden in een']","['Ik', 'worden met']",6,25,1,"[1.0, 0.38461538461538464]",0.69
seq5-0,small,"Theo Heuft, oprichter van Yab Yum, de roemruchte Amsterdamse seksclub in een 17e-eeuws grachtenpand, is op 89-jarige leeftijd overleden.","Theo Heuft, oprichter van Yab Yum, de roemruchte Amsterdamse seksclub <extra_id_0> 17e-eeuws grachtenpand, is <extra_id_1> overleden.","Theo Heuft, oprichter van Yab Yum, de roemruchte Amsterdamse seksclub van 17e-eeuws grachtenpand, is al overleden.","['in een', 'op 89-jarige leeftijd']","['van', 'al']",5,25,1,"[0.8333333333333334, 0.9047619047619048]",0.87
seq6-0,small,"OpenAI, het bedrijf achter ChatGPT, schort een AI-stem op die sterk aan de stem van actrice Scarlett Johansson doet denken.","OpenAI, het bedrijf achter ChatGPT, schort een AI-stem op die sterk aan de stem <extra_id_0> Scarlett <extra_id_1>","OpenAI, het bedrijf achter ChatGPT, schort een AI-stem op die sterk aan de stem van Scarlett","['van actrice', 'Johansson doet denken.']","['van', '']",5,25,1,"[0.7272727272727273, 1.0]",0.86
seq7-0,small,"Voor het eerst sinds hij twee jaar geleden de troon besteeg, kunnen Britten de hand leggen op een papieren koning Charles III van het Verenigd Koninkrijk.","Voor het eerst sinds hij twee jaar geleden de troon besteeg, kunnen Britten de hand leggen <extra_id_0> koning Charles <extra_id_1> Verenigd Koninkrijk.","Voor het eerst sinds hij twee jaar geleden de troon besteeg, kunnen Britten de hand leggen aan koning Charles in het Verenigd Koninkrijk.","['op een papieren', 'III van het']","['aan', 'in het']",6,25,1,"[0.8666666666666667, 0.5454545454545454]",0.71
seq8-0,small,"Film- en serieliefhebbers zijn steeds meer geld kwijt aan streamingdiensten als Netflix, Videoland en Disney Plus. Nu de diensten een plek op de Nederlandse markt veroverd hebben, zoeken ze naar andere manieren om hun inkomsten op te krikken.","<extra_id_0> steeds meer geld kwijt aan streamingdiensten als Netflix, Videoland en Disney Plus. Nu de diensten een plek op de Nederlandse markt veroverd hebben, zoeken ze naar <extra_id_1> hun <extra_id_2> krikken.","en steeds meer geld kwijt aan streamingdiensten als Netflix, Videoland en Disney Plus. Nu de diensten een plek op de Nederlandse markt veroverd hebben, zoeken ze naar nieuwe spelers die hun voordeel krikken.","['Film- en serieliefhebbers zijn', 'andere manieren om', 'inkomsten op te']","['en', 'nieuwe spelers die', 'voordeel']",10,25,1,"[0.9333333333333333, 0.7222222222222222, 0.8666666666666667]",0.84
seq9-0,small,"De formerende partijen hebben een akkoord bereikt over de verdeling van de ministerposten in het kabinet-Schoof. Dat laat PVV-leider Geert Wilders dinsdag weten: We zijn eruit. Goed nieuws, de rest horen jullie later. Naar verwachting begint formateur Richard van Zwol nog deze week met het ontvangen van de kandidaat-bewindslieden.","De formerende partijen hebben een akkoord bereikt over de verdeling van de ministerposten in het kabinet-Schoof. Dat laat PVV-leider <extra_id_0> weten: We zijn eruit. Goed nieuws, de rest horen jullie later. Naar verwachting <extra_id_1> van <extra_id_2> week met het <extra_id_3> kandidaat-bewindslieden.","De formerende partijen hebben een akkoord bereikt over de verdeling van de ministerposten in het kabinet-Schoof. Dat laat PVV-leider weten: We zijn eruit. Goed nieuws, de rest horen jullie later. Naar verwachting hebben we van deze week met het voorstel van kandidaat-bewindslieden.","['Geert Wilders dinsdag', 'begint formateur Richard', 'Zwol nog deze', 'ontvangen van de']","['', 'hebben we', 'deze', 'voorstel van']",12,25,1,"[1.0, 0.875, 0.6923076923076923, 0.6875]",0.81
