Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,xl,Na een kletsnatte maandag volgt een veelal wisselvallige en frisse week. Aangezien we midden in de piek van het hooikoortsseizoen zitten is dat goed nieuws voor hooikoortspatinten.,Na een kletsnatte maandag volgt een veelal wisselvallige <extra_id_0> we midden in de piek van <extra_id_1> is dat goed nieuws voor hooikoortspatinten.,Na een kletsnatte maandag volgt een veelal wisselvallige woensdag. Nu we midden in de piek van de zomer staan is dat goed nieuws voor hooikoortspatinten.,"['en frisse week. Aangezien', 'het hooikoortsseizoen zitten']","['woensdag. Nu', 'de zomer staan']",7,25,1,"[0.84, 0.75]",0.79
seq1-0,xl,"Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij groot, soort bij soort, sok bij sok, kleur bij kleur. Daarbinnen kan alles. Een jurk in de wind heeft het drukdrukdruk, een overall spartelt of hij wordt gekieteld, een laken speelt spookje. Wasgoed heeft lust tot leven.","Was aan de lijn is een levend kunstwerk. De was heeft een <extra_id_0> bij groot, soort bij <extra_id_1> kleur bij kleur. Daarbinnen kan alles. Een jurk in de wind heeft het drukdrukdruk, een overall spartelt of hij <extra_id_2> laken speelt <extra_id_3> lust tot leven.","Was aan de lijn is een levend kunstwerk. De was heeft een patroon: klein bij groot, soort bij soort, kleur bij kleur. Daarbinnen kan alles. Een jurk in de wind heeft het drukdrukdruk, een overall spartelt of hij gaat rollen. Een laken speelt en lust tot leven.","['vaste volgorde', 'groot', 'soort', 'sok bij sok,', 'wordt gekieteld', 'een', 'spookje. Wasgoed heeft']","['patroon: klein', 'soort,', 'gaat rollen. Een', 'en']",13,25,1,"[0.8571428571428571, 0.6666666666666666, 0.9375, 1.0]",0.87
seq2-0,xl,"Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, heeft zijn baan een andere betekenis. Voor ons geldt: wij ontkomen er niet aan, de oorlog en de verdere wereld is dagelijkse realiteit.","Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, heeft zijn baan een andere betekenis. Voor ons geldt: wij <extra_id_0> aan, de <extra_id_1> de verdere <extra_id_2> realiteit.","Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, heeft zijn baan een andere betekenis. Voor ons geldt: wij pakken de schoen aan, de spelers gaan voor de verdere ontwikkeling. Dat is de realiteit.","['ontkomen er niet', 'oorlog en', 'wereld is dagelijkse']","['pakken de schoen', 'spelers gaan voor', 'ontwikkeling. Dat is de']",8,25,1,"[0.75, 0.8235294117647058, 0.7391304347826086]",0.77
seq3-0,xl,"Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij groot, soort bij soort, sok bij sok, kleur bij kleur.","Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij groot, soort bij <extra_id_0> sok, <extra_id_1>","Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij groot, soort bij soort, sok, hemd.","['soort', 'sok bij', 'kleur bij kleur.']","['soort,', 'hemd.']",6,25,1,"[0.16666666666666666, 1.0]",0.58
seq4-0,xl,"Vanaf deze zomer kan er gesurft worden in een gracht, in hartje Rotterdam. Al kwam Rif010 niet zonder slag of stoot tot stand.","<extra_id_0> kan er gesurft <extra_id_1> gracht, in hartje Rotterdam. Al kwam Rif010 niet zonder slag of stoot tot stand.","Vanaf nu kan er gesurft worden op de gracht, in hartje Rotterdam. Al kwam Rif010 niet zonder slag of stoot tot stand.","['Vanaf deze zomer', 'worden in een']","['Vanaf nu', 'worden op de']",6,25,1,"[0.625, 0.3076923076923077]",0.47
seq5-0,xl,"Theo Heuft, oprichter van Yab Yum, de roemruchte Amsterdamse seksclub in een 17e-eeuws grachtenpand, is op 89-jarige leeftijd overleden.","Theo Heuft, oprichter van Yab Yum, de roemruchte Amsterdamse seksclub <extra_id_0> 17e-eeuws grachtenpand, is <extra_id_1> overleden.","Theo Heuft, oprichter van Yab Yum, de roemruchte Amsterdamse seksclub in een 17e-eeuws grachtenpand, is op 78-jarige leeftijd overleden.","['in een', 'op 89-jarige leeftijd']","['in een', 'op 78-jarige leeftijd']",5,25,1,"[0.0, 0.09523809523809523]",0.05
seq6-0,xl,"OpenAI, het bedrijf achter ChatGPT, schort een AI-stem op die sterk aan de stem van actrice Scarlett Johansson doet denken.","OpenAI, het bedrijf achter ChatGPT, schort een AI-stem op die sterk aan de stem <extra_id_0> Scarlett <extra_id_1>","OpenAI, het bedrijf achter ChatGPT, schort een AI-stem op die sterk aan de stem van Scarlett Johansson doet.","['van actrice', 'Johansson doet denken.']","['van', 'doet.']",5,25,1,"[0.7272727272727273, 0.7727272727272727]",0.75
seq7-0,xl,"Voor het eerst sinds hij twee jaar geleden de troon besteeg, kunnen Britten de hand leggen op een papieren koning Charles III van het Verenigd Koninkrijk.","Voor het eerst sinds hij twee jaar geleden de troon besteeg, kunnen Britten de hand leggen <extra_id_0> koning Charles <extra_id_1> Verenigd Koninkrijk.","Voor het eerst sinds hij twee jaar geleden de troon besteeg, kunnen Britten de hand leggen op koning Charles Het Verenigd Koninkrijk.","['op een papieren', 'III van het']","['op', 'Het']",6,25,1,"[0.8666666666666667, 0.8181818181818182]",0.84
seq8-0,xl,"Film- en serieliefhebbers zijn steeds meer geld kwijt aan streamingdiensten als Netflix, Videoland en Disney Plus. Nu de diensten een plek op de Nederlandse markt veroverd hebben, zoeken ze naar andere manieren om hun inkomsten op te krikken.","<extra_id_0> steeds meer geld kwijt aan streamingdiensten als Netflix, Videoland en Disney Plus. Nu de diensten een plek op de Nederlandse markt veroverd hebben, zoeken ze naar <extra_id_1> hun <extra_id_2> krikken.","Nederlanders zijn steeds meer geld kwijt aan streamingdiensten als Netflix, Videoland en Disney Plus. Nu de diensten een plek op de Nederlandse markt veroverd hebben, zoeken ze naar manieren om hun positie op te krikken.","['Film- en serieliefhebbers zijn', 'andere manieren om', 'inkomsten op te']","['Nederlanders zijn', 'manieren om', 'positie op te']",10,25,1,"[0.6, 0.3888888888888889, 0.4666666666666667]",0.49
seq9-0,xl,"De formerende partijen hebben een akkoord bereikt over de verdeling van de ministerposten in het kabinet-Schoof. Dat laat PVV-leider Geert Wilders dinsdag weten: We zijn eruit. Goed nieuws, de rest horen jullie later. Naar verwachting begint formateur Richard van Zwol nog deze week met het ontvangen van de kandidaat-bewindslieden.","De formerende partijen hebben een akkoord bereikt over de verdeling van de ministerposten in het kabinet-Schoof. Dat laat PVV-leider <extra_id_0> weten: We zijn eruit. Goed nieuws, de rest horen jullie later. Naar verwachting <extra_id_1> van <extra_id_2> week met het <extra_id_3> kandidaat-bewindslieden.","De formerende partijen hebben een akkoord bereikt over de verdeling van de ministerposten in het kabinet-Schoof. Dat laat PVV-leider Mark Rutte weten: We zijn eruit. Goed nieuws, de rest horen jullie later. Naar verwachting start de fractie van de PVV volgende week met het gesprek met de kandidaat-bewindslieden.","['Geert Wilders dinsdag', 'begint formateur Richard', 'Zwol nog deze', 'ontvangen van de']","['Mark Rutte', 'start de fractie', 'de PVV volgende', 'gesprek met de']",12,25,1,"[0.8571428571428571, 0.8333333333333334, 0.8, 0.6875]",0.79
