Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,small,.  Thijmen Geluk SalarisHoeveel verdien je? Dat vragen we elke week aan een Nederlander. Vandaag:,. Thijmen Geluk SalarisHoeveel <extra_id_0> we elke week aan een Nederlander. Vandaag:,. Thijmen Geluk SalarisHoeveel verdienen we elke week aan een Nederlander. Vandaag:,['verdien je? Dat vragen'],['verdienen'],4,25.0,19,[0.5909090909090909],0.59
seq1-0,small,Meld je aan voor de AD sportnieuwsbrief en ontvang dagelijks een overzicht van het belangrijkste sportnieuws,Meld je aan voor de AD sportnieuwsbrief en ontvang dagelijks een overzicht <extra_id_0>,Meld je aan voor de AD sportnieuwsbrief en ontvang dagelijks een overzicht van de sportresultaten.,['van het belangrijkste sportnieuws'],['sportresultaten.'],4,25.0,16,[0.8181818181818182],0.82
seq2-0,small,Fotograaf Nico Brons en verslaggever Wichard Maassen nemen wekelijks een kijkje achter het nieuws. Vandaag:,Fotograaf Nico Brons en verslaggever Wichard Maassen nemen wekelijks <extra_id_0> nieuws. Vandaag:,Fotograaf Nico Brons en verslaggever Wichard Maassen nemen wekelijks bekend nieuws. Vandaag:,['een kijkje achter het'],['bekend'],4,25.0,16,[0.8571428571428571],0.86
seq3-0,small,"Tip van de BaasWie beter dan de baas weet hoe het werkt op de werkvloer. Hoe je opvalt, wanneer je om meer loon vraagt en wat helpt om verder te komen. Zij geven hn beste tips. Vandaag:","Tip van de <extra_id_0> de baas weet hoe het werkt op de werkvloer. Hoe je opvalt, wanneer je om meer loon vraagt en <extra_id_1> verder <extra_id_2> geven hn beste tips. Vandaag:","Tip van de baas: de baas weet hoe het werkt op de werkvloer. Hoe je opvalt, wanneer je om meer loon vraagt en hoe je verder gaat geven hn beste tips. Vandaag:","['BaasWie beter dan', 'wat helpt om', 'te komen. Zij']","['baas:', 'hoe je', 'gaat']",9,25.0,14,"[0.8235294117647058, 0.8333333333333334, 1.0]",0.89
seq4-0,small,David en Arjan van 365dagensuccesvol.nl hebben n doel: Nederland het gelukkigste land van de wereld maken.,David en Arjan van <extra_id_0> Nederland het gelukkigste land van de wereld maken.,David en Arjan van der Wal Nederland het gelukkigste land van de wereld maken.,['365dagensuccesvol.nl hebben n doel:'],['der Wal'],4,25.0,14,[0.8857142857142857],0.89
seq5-0,small,"De Nations League, de nieuwe Europese competitie voor landenteams, is de derde competitieronde ingegaan. Dit is het programma in League A en League B van deze en volgende week. Ook vermelden we hier komende week alle uitslagen, de stand n het programma van de belangrijkste oefeninterlands.","De Nations League, de nieuwe Europese competitie voor landenteams, <extra_id_0> competitieronde ingegaan. Dit is het programma in League A en League B van deze <extra_id_1> Ook vermelden <extra_id_2> week <extra_id_3> stand n het programma van de belangrijkste oefeninterlands.","De Nations League, de nieuwe Europese competitie voor landenteams, is in de competitieronde ingegaan. Dit is het programma in League A en League B van deze competitie. Ook vermelden we deze week de stand n het programma van de belangrijkste oefeninterlands.","['is de derde', 'en volgende week.', 'we hier komende', 'alle uitslagen', 'de']","['is in de', 'competitie.', 'we deze', 'de']",12,25.0,14,"[0.45454545454545453, 0.7647058823529411, 0.6666666666666666, 0.9285714285714286]",0.7
seq6-0,small,"Het seizoen 2017-2018 is nog niet eens afgelopen, maar de voetbalwereld kijkt al volop naar het nieuwe seizoen. In onze TransferTalk houden we komende zomer alle geruchten en voltooide transfers bij.","Het seizoen 2017-2018 is nog niet eens afgelopen, maar de voetbalwereld kijkt al volop <extra_id_0> seizoen. In onze TransferTalk houden we <extra_id_1> geruchten en voltooide <extra_id_2>","Het seizoen 2017-2018 is nog niet eens afgelopen, maar de voetbalwereld kijkt al volop naar het seizoen. In onze TransferTalk houden we van geruchten en voltooide wedstrijden.","['naar het nieuwe', 'komende zomer alle', 'transfers bij.']","['naar het', 'van', 'wedstrijden.']",8,25.0,13,"[0.4666666666666667, 0.9444444444444444, 0.7857142857142857]",0.73
seq7-0,small,"De beeldredactie ziet dagelijks duizenden nieuwsfotos. In deze rubriek worden de opvallendste, mooiste of meest bijzondere fotos geselecteerd. Klik op een van de beelden om deze te vergroten en er doorheen te bladeren. 1","De beeldredactie ziet dagelijks duizenden nieuwsfotos. In deze rubriek worden de opvallendste, mooiste of meest bijzondere fotos geselecteerd. Klik op een <extra_id_0> beelden om deze te <extra_id_1> doorheen <extra_id_2>","De beeldredactie ziet dagelijks duizenden nieuwsfotos. In deze rubriek worden de opvallendste, mooiste of meest bijzondere fotos geselecteerd. Klik op een van de beelden om deze te zien doorheen de website.","['van de', 'vergroten en er', 'te bladeren. 1']","['van de', 'zien', 'website.']",8,25.0,12,"[0.0, 0.8666666666666667, 0.7142857142857143]",0.53
seq8-0,small,"Wijsheid komt met de jaren. Omdat acteur Joost Prinsen (77) een eind op weg is, beantwoordt hij uw vragen.",Wijsheid komt met de jaren. Omdat <extra_id_0> (77) een eind op weg <extra_id_1> hij uw vragen.,"Wijsheid komt met de jaren. Omdat hij (77) een eind op weg is, antwoordt hij uw vragen.","['acteur Joost Prinsen', 'is', 'beantwoordt']","['hij', 'is, antwoordt']",5,25.0,12,"[0.95, 0.8461538461538461]",0.9
seq9-0,small,"De transfermarkt draait op volle toeren, maar veel clubs hebben al meerdere aanwinsten al binnen. In dit overzicht houden we alle inkomende en uitgaande transfers van de eredivisieclubs van deze zomer bij.","De transfermarkt draait op volle toeren, maar veel clubs hebben al meerdere aanwinsten al <extra_id_0> overzicht houden we alle <extra_id_1> uitgaande transfers van <extra_id_2> deze zomer bij.","De transfermarkt draait op volle toeren, maar veel clubs hebben al meerdere aanwinsten al In dit overzicht houden we alle clubs uitgaande transfers van de club deze zomer bij.","['binnen. In dit', 'inkomende en', 'de eredivisieclubs van']","['In dit', 'clubs', 'de club']",8,25.0,12,"[0.5714285714285714, 1.0, 0.6818181818181818]",0.75
