Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,base,.  Thijmen Geluk SalarisHoeveel verdien je? Dat vragen we elke week aan een Nederlander. Vandaag:,. Thijmen Geluk SalarisHoeveel <extra_id_0> we elke week aan een Nederlander. Vandaag:,. Thijmen Geluk SalarisHoeveel vragen we elke week aan een Nederlander. Vandaag:,['verdien je? Dat vragen'],['vragen'],4,25.0,19,[0.7272727272727273],0.73
seq1-0,base,Meld je aan voor de AD sportnieuwsbrief en ontvang dagelijks een overzicht van het belangrijkste sportnieuws,Meld je aan voor de AD sportnieuwsbrief en ontvang dagelijks een overzicht <extra_id_0>,Meld je aan voor de AD sportnieuwsbrief en ontvang dagelijks een overzicht overzicht.,['van het belangrijkste sportnieuws'],['overzicht.'],4,25.0,16,[0.9090909090909091],0.91
seq2-0,base,Fotograaf Nico Brons en verslaggever Wichard Maassen nemen wekelijks een kijkje achter het nieuws. Vandaag:,Fotograaf Nico Brons en verslaggever Wichard Maassen nemen wekelijks <extra_id_0> nieuws. Vandaag:,Fotograaf Nico Brons en verslaggever Wichard Maassen nemen wekelijks deel aan het nieuws. Vandaag:,['een kijkje achter het'],['deel aan het'],4,25.0,16,[0.6666666666666666],0.67
seq3-0,base,"Tip van de BaasWie beter dan de baas weet hoe het werkt op de werkvloer. Hoe je opvalt, wanneer je om meer loon vraagt en wat helpt om verder te komen. Zij geven hn beste tips. Vandaag:","Tip van de <extra_id_0> de baas weet hoe het werkt op de werkvloer. Hoe je opvalt, wanneer je om meer loon vraagt en <extra_id_1> verder <extra_id_2> geven hn beste tips. Vandaag:","Tip van de baas: de baas weet hoe het werkt op de werkvloer. Hoe je opvalt, wanneer je om meer loon vraagt en hoe je verder werkt. Wij geven hn beste tips. Vandaag:","['BaasWie beter dan', 'wat helpt om', 'te komen. Zij']","['baas:', 'hoe je', 'werkt. Wij']",9,25.0,14,"[0.8235294117647058, 0.8333333333333334, 0.5384615384615384]",0.73
seq4-0,base,David en Arjan van 365dagensuccesvol.nl hebben n doel: Nederland het gelukkigste land van de wereld maken.,David en Arjan van <extra_id_0> Nederland het gelukkigste land van de wereld maken.,David en Arjan van Nederland het gelukkigste land van de wereld maken.,['365dagensuccesvol.nl hebben n doel:'],[''],4,25.0,14,[1.0],1.0
seq5-0,base,"De Nations League, de nieuwe Europese competitie voor landenteams, is de derde competitieronde ingegaan. Dit is het programma in League A en League B van deze en volgende week. Ook vermelden we hier komende week alle uitslagen, de stand n het programma van de belangrijkste oefeninterlands.","De Nations League, de nieuwe Europese competitie voor landenteams, <extra_id_0> competitieronde ingegaan. Dit is het programma in League A en League B van deze <extra_id_1> Ook vermelden <extra_id_2> week <extra_id_3> stand n het programma van de belangrijkste oefeninterlands.","De Nations League, de nieuwe Europese competitie voor landenteams, is de competitieronde ingegaan. Dit is het programma in League A en League B van deze week. Ook vermelden de week van de stand n het programma van de belangrijkste oefeninterlands.","['is de derde', 'en volgende week.', 'we hier komende', 'alle uitslagen', 'de']","['is de', 'week.', 'de', 'van de']",12,25.0,14,"[0.5454545454545454, 0.7058823529411765, 0.8666666666666667, 0.8571428571428571]",0.74
seq6-0,base,"Het seizoen 2017-2018 is nog niet eens afgelopen, maar de voetbalwereld kijkt al volop naar het nieuwe seizoen. In onze TransferTalk houden we komende zomer alle geruchten en voltooide transfers bij.","Het seizoen 2017-2018 is nog niet eens afgelopen, maar de voetbalwereld kijkt al volop <extra_id_0> seizoen. In onze TransferTalk houden we <extra_id_1> geruchten en voltooide <extra_id_2>","Het seizoen 2017-2018 is nog niet eens afgelopen, maar de voetbalwereld kijkt al volop terug op het komende seizoen. In onze TransferTalk houden we onze geruchten en voltooide","['naar het nieuwe', 'komende zomer alle', 'transfers bij.']","['terug op het komende', 'onze', '']",8,25.0,13,"[0.65, 0.7777777777777778, 1.0]",0.81
seq7-0,base,"De beeldredactie ziet dagelijks duizenden nieuwsfotos. In deze rubriek worden de opvallendste, mooiste of meest bijzondere fotos geselecteerd. Klik op een van de beelden om deze te vergroten en er doorheen te bladeren. 1","De beeldredactie ziet dagelijks duizenden nieuwsfotos. In deze rubriek worden de opvallendste, mooiste of meest bijzondere fotos geselecteerd. Klik op een <extra_id_0> beelden om deze te <extra_id_1> doorheen <extra_id_2>","De beeldredactie ziet dagelijks duizenden nieuwsfotos. In deze rubriek worden de opvallendste, mooiste of meest bijzondere fotos geselecteerd. Klik op een van de beelden om deze te bekijken en doorheen te lezen.","['van de', 'vergroten en er', 'te bladeren. 1']","['van de', 'bekijken en', 'lezen.']",8,25.0,12,"[0.0, 0.6, 0.6428571428571429]",0.41
seq8-0,base,"Wijsheid komt met de jaren. Omdat acteur Joost Prinsen (77) een eind op weg is, beantwoordt hij uw vragen.",Wijsheid komt met de jaren. Omdat <extra_id_0> (77) een eind op weg <extra_id_1> hij uw vragen.,"Wijsheid komt met de jaren. Omdat hij (77) een eind op weg is, stelt hij uw vragen.","['acteur Joost Prinsen', 'is', 'beantwoordt']","['hij', 'is, stelt']",5,25.0,12,"[0.95, 0.7777777777777778]",0.86
seq9-0,base,"De transfermarkt draait op volle toeren, maar veel clubs hebben al meerdere aanwinsten al binnen. In dit overzicht houden we alle inkomende en uitgaande transfers van de eredivisieclubs van deze zomer bij.","De transfermarkt draait op volle toeren, maar veel clubs hebben al meerdere aanwinsten al <extra_id_0> overzicht houden we alle <extra_id_1> uitgaande transfers van <extra_id_2> deze zomer bij.","De transfermarkt draait op volle toeren, maar veel clubs hebben al meerdere aanwinsten al in huis. In dit overzicht houden we alle van uitgaande transfers van deze zomer bij.","['binnen. In dit', 'inkomende en', 'de eredivisieclubs van']","['in huis. In dit', 'van', '']",8,25.0,12,"[0.4, 0.9166666666666666, 1.0]",0.77
