Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,base,"In de rubriek Aan de grens bericht De Groene over de laatste cijfers en ontwikkelingen op het gebied van vluchtelingen, migranten en grensbeleid. Deze week:","In de <extra_id_0> grens bericht De Groene over de laatste cijfers en ontwikkelingen op het gebied van vluchtelingen, migranten en <extra_id_1>","In de kijker van de grens bericht De Groene over de laatste cijfers en ontwikkelingen op het gebied van vluchtelingen, migranten en","['rubriek Aan de', 'grensbeleid. Deze week:']","['kijker van de', '']",6,25.0,24,"[0.5, 1.0]",0.75
seq1-0,base,In zijn Kleine encyclopedie schetst Herman Vuijsje nieuwe inzichten over Nederland aan de hand van neologismen. Deze week:,In zijn Kleine encyclopedie schetst Herman Vuijsje nieuwe <extra_id_0> de hand van neologismen. Deze week:,In zijn Kleine encyclopedie schetst Herman Vuijsje nieuwe woorden aan de hand van neologismen. Deze week:,['inzichten over Nederland aan'],['woorden aan'],4,25.0,17,[0.6785714285714286],0.68
seq2-0,base, altijd meer dan ze kan of wil bespreken. Hier doet ze verslag van haar bevindingen en overwegingen bij de boeken die ze leest. Deze week:,altijd meer dan ze kan <extra_id_0> Hier <extra_id_1> van haar bevindingen en overwegingen bij de boeken die ze leest. Deze week:,altijd meer dan ze kan Hier een overzicht van haar bevindingen en overwegingen bij de boeken die ze leest. Deze week:,"['of wil bespreken.', 'doet ze verslag']","['', 'een overzicht']",6,25.0,14,"[1.0, 0.7333333333333333]",0.87
seq3-0,base,"De zomerslaap is voorbij, het politieke seizoen is begonnen. De enige die gedurende de lange, landerige zomer nog voor politieke opwinding wist te zorgen, was Frits Bolkestein. Of het nu een tv-optreden bij de VPRO was of een toespraak op een theaterfestival, de VVD-leider stond steeds weer in het nieuws. Met hem opent De Groene daarom het nieuwe politieke jaar.","De zomerslaap is voorbij, het politieke seizoen is begonnen. De enige die gedurende de lange, landerige zomer nog voor politieke <extra_id_0> zorgen, was Frits Bolkestein. Of het nu een tv-optreden bij de <extra_id_1> een toespraak op een theaterfestival, de VVD-leider stond steeds weer <extra_id_2> Met <extra_id_3> Groene daarom <extra_id_4> jaar.","De zomerslaap is voorbij, het politieke seizoen is begonnen. De enige die gedurende de lange, landerige zomer nog voor politieke problemen kon zorgen, was Frits Bolkestein. Of het nu een tv-optreden bij de NOS of een toespraak op een theaterfestival, de VVD-leider stond steeds weer op de politieke agenda. Met de Groene daarom dit jaar.","['opwinding wist te', 'VPRO was of', 'in het nieuws.', 'hem opent De', 'het nieuwe politieke']","['problemen kon', 'NOS of', 'op de politieke agenda.', 'de', 'dit']",15,25.0,12,"[0.9411764705882353, 0.6363636363636364, 0.7391304347826086, 0.9166666666666666, 0.9]",0.83
seq4-0,base,Groene-redacteur Casper Thomas schrijft vanuit Washington over het Amerika van Donald Trump. In aflevering,Groene-redacteur Casper Thomas schrijft vanuit Washington over het <extra_id_0> In aflevering,Groene-redacteur Casper Thomas schrijft vanuit Washington over het onderwerp. In aflevering,['Amerika van Donald Trump.'],['onderwerp.'],4,25.0,11,[0.8],0.8
seq5-0,base,De vaste kunstcritici van De Groene Amsterdammer selecteerden de meest in het oog springende cultuur van het nieuwe kunstseizoen. Tip,De vaste kunstcritici van De Groene Amsterdammer selecteerden de meest in het oog springende <extra_id_0> het <extra_id_1>,De vaste kunstcritici van De Groene Amsterdammer selecteerden de meest in het oog springende stukken van het nieuwe...,"['cultuur van', 'nieuwe kunstseizoen. Tip']","['stukken van', 'nieuwe...']",5,25.0,11,"[0.6363636363636364, 0.7083333333333334]",0.67
seq6-0,base,. Onze podcast is elke vrijdagochtend gratis beschikbaar via groene.nl/podcasts en via de andere bekende podcastkanalen,. Onze <extra_id_0> gratis beschikbaar via groene.nl/podcasts en via de andere bekende podcastkanalen,. Onze podcasts zijn gratis beschikbaar via groene.nl/podcasts en via de andere bekende podcastkanalen,['podcast is elke vrijdagochtend'],['podcasts zijn'],4,25.0,10,[0.6],0.6
seq7-0,base,Mira Feticu ziet overeenkomsten tussen de quarantaine ten tijde van de coronacrisis en haar leven in dictatoriaal Roemeni. Hoe hield ze zich staande onder het bewind van Ceauescu? Deel,Mira Feticu ziet overeenkomsten tussen de quarantaine ten tijde van de coronacrisis en haar leven in dictatoriaal Roemeni. <extra_id_0> zich staande onder <extra_id_1> Deel,Mira Feticu ziet overeenkomsten tussen de quarantaine ten tijde van de coronacrisis en haar leven in dictatoriaal Roemeni. Ze hield zich staande onder de quarantaine. Deel,"['Hoe hield ze', 'het bewind van Ceauescu?']","['Ze hield', 'de quarantaine.']",7,25.0,10,"[0.4166666666666667, 0.7916666666666666]",0.6
seq8-0,base,"Frans Verhagen is lid geworden van de PvdA, want op dit moment in de geschiedenis kun je niet meer blijven toekijken. Deze week:","Frans Verhagen is lid geworden van de PvdA, <extra_id_0> moment in de geschiedenis <extra_id_1> meer blijven toekijken. Deze week:","Frans Verhagen is lid geworden van de PvdA, maar op dit moment in de geschiedenis zal hij meer blijven toekijken. Deze week:","['want op dit', 'kun je niet']","['maar op dit', 'zal hij']",6,25.0,9,"[0.2727272727272727, 0.8181818181818182]",0.55
seq9-0,base,De komende weken zal Menno Grootveld stukken selecteren en vertalen van denkers over corona in de internationale pers. In aflevering,De komende weken zal Menno Grootveld stukken selecteren en vertalen <extra_id_0> over <extra_id_1> internationale pers. In aflevering,De komende weken zal Menno Grootveld stukken selecteren en vertalen naar het over internationale pers. In aflevering,"['van denkers', 'corona in de']","['naar het', '']",5,25.0,9,"[0.8181818181818182, 1.0]",0.91
