Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,large,"In de rubriek Aan de grens bericht De Groene over de laatste cijfers en ontwikkelingen op het gebied van vluchtelingen, migranten en grensbeleid. Deze week:","In de <extra_id_0> grens bericht De Groene over de laatste cijfers en ontwikkelingen op het gebied van vluchtelingen, migranten en <extra_id_1>","In de krant over de grens bericht De Groene over de laatste cijfers en ontwikkelingen op het gebied van vluchtelingen, migranten en","['rubriek Aan de', 'grensbeleid. Deze week:']","['krant over de', '']",6,25,24,"[0.7142857142857143, 1.0]",0.86
seq1-0,large,In zijn Kleine encyclopedie schetst Herman Vuijsje nieuwe inzichten over Nederland aan de hand van neologismen. Deze week:,In zijn Kleine encyclopedie schetst Herman Vuijsje nieuwe <extra_id_0> de hand van neologismen. Deze week:,In zijn Kleine encyclopedie schetst Herman Vuijsje nieuwe woordenschat aan de hand van neologismen. Deze week:,['inzichten over Nederland aan'],['woordenschat aan'],4,25,17,[0.7142857142857143],0.71
seq2-0,large, altijd meer dan ze kan of wil bespreken. Hier doet ze verslag van haar bevindingen en overwegingen bij de boeken die ze leest. Deze week:,altijd meer dan ze kan <extra_id_0> Hier <extra_id_1> van haar bevindingen en overwegingen bij de boeken die ze leest. Deze week:,altijd meer dan ze kan bedenken. Hier vertelt ze van haar bevindingen en overwegingen bij de boeken die ze leest. Deze week:,"['of wil bespreken.', 'doet ze verslag']","['bedenken.', 'vertelt ze']",6,25,14,"[0.6470588235294118, 0.8]",0.72
seq3-0,large,"De zomerslaap is voorbij, het politieke seizoen is begonnen. De enige die gedurende de lange, landerige zomer nog voor politieke opwinding wist te zorgen, was Frits Bolkestein. Of het nu een tv-optreden bij de VPRO was of een toespraak op een theaterfestival, de VVD-leider stond steeds weer in het nieuws. Met hem opent De Groene daarom het nieuwe politieke jaar.","De zomerslaap is voorbij, het politieke seizoen is begonnen. De enige die gedurende de lange, landerige zomer nog voor politieke <extra_id_0> zorgen, was Frits Bolkestein. Of het nu een tv-optreden bij de <extra_id_1> een toespraak op een theaterfestival, de VVD-leider stond steeds weer <extra_id_2> Met <extra_id_3> Groene daarom <extra_id_4> jaar.","De zomerslaap is voorbij, het politieke seizoen is begonnen. De enige die gedurende de lange, landerige zomer nog voor politieke activiteit kon zorgen, was Frits Bolkestein. Of het nu een tv-optreden bij de NOS was of een toespraak op een theaterfestival, de VVD-leider stond steeds weer in de belangstelling. Met de Groene daarom ook dit jaar.","['opwinding wist te', 'VPRO was of', 'in het nieuws.', 'hem opent De', 'het nieuwe politieke']","['activiteit kon', 'NOS was of', 'in de belangstelling.', 'de', 'ook dit']",15,25,12,"[0.7647058823529411, 0.36363636363636365, 0.6666666666666666, 0.9166666666666666, 0.85]",0.71
seq4-0,large,Groene-redacteur Casper Thomas schrijft vanuit Washington over het Amerika van Donald Trump. In aflevering,Groene-redacteur Casper Thomas schrijft vanuit Washington over het <extra_id_0> In aflevering,Groene-redacteur Casper Thomas schrijft vanuit Washington over het nieuwe klimaat. In aflevering,['Amerika van Donald Trump.'],['nieuwe klimaat.'],4,25,11,[0.84],0.84
seq5-0,large,De vaste kunstcritici van De Groene Amsterdammer selecteerden de meest in het oog springende cultuur van het nieuwe kunstseizoen. Tip,De vaste kunstcritici van De Groene Amsterdammer selecteerden de meest in het oog springende <extra_id_0> het <extra_id_1>,De vaste kunstcritici van De Groene Amsterdammer selecteerden de meest in het oog springende werken uit het,"['cultuur van', 'nieuwe kunstseizoen. Tip']","['werken uit', '']",5,25,11,"[0.9090909090909091, 1.0]",0.95
seq6-0,large,. Onze podcast is elke vrijdagochtend gratis beschikbaar via groene.nl/podcasts en via de andere bekende podcastkanalen,. Onze <extra_id_0> gratis beschikbaar via groene.nl/podcasts en via de andere bekende podcastkanalen,. Onze podcasts zijn gratis beschikbaar via groene.nl/podcasts en via de andere bekende podcastkanalen,['podcast is elke vrijdagochtend'],['podcasts zijn'],4,25,10,[0.6],0.6
seq7-0,large,Mira Feticu ziet overeenkomsten tussen de quarantaine ten tijde van de coronacrisis en haar leven in dictatoriaal Roemeni. Hoe hield ze zich staande onder het bewind van Ceauescu? Deel,Mira Feticu ziet overeenkomsten tussen de quarantaine ten tijde van de coronacrisis en haar leven in dictatoriaal Roemeni. <extra_id_0> zich staande onder <extra_id_1> Deel,Mira Feticu ziet overeenkomsten tussen de quarantaine ten tijde van de coronacrisis en haar leven in dictatoriaal Roemeni. De schrijver houdt zich staande onder de quarantaine. Deel,"['Hoe hield ze', 'het bewind van Ceauescu?']","['De schrijver houdt', 'de quarantaine.']",7,25,10,"[0.7777777777777778, 0.7916666666666666]",0.78
seq8-0,large,"Frans Verhagen is lid geworden van de PvdA, want op dit moment in de geschiedenis kun je niet meer blijven toekijken. Deze week:","Frans Verhagen is lid geworden van de PvdA, <extra_id_0> moment in de geschiedenis <extra_id_1> meer blijven toekijken. Deze week:","Frans Verhagen is lid geworden van de PvdA, een moment in de geschiedenis waarop wij niet meer blijven toekijken. Deze week:","['want op dit', 'kun je niet']","['een', 'waarop wij niet']",6,25,9,"[0.9090909090909091, 0.6]",0.75
seq9-0,large,De komende weken zal Menno Grootveld stukken selecteren en vertalen van denkers over corona in de internationale pers. In aflevering,De komende weken zal Menno Grootveld stukken selecteren en vertalen <extra_id_0> over <extra_id_1> internationale pers. In aflevering,De komende weken zal Menno Grootveld stukken selecteren en vertalen uit de over internationale pers. In aflevering,"['van denkers', 'corona in de']","['uit de', '']",5,25,9,"[0.7272727272727273, 1.0]",0.86
seq10-0,large,"Terwijl de pest op de deur klopte, vertelden de Florentijnse jongeren van Giovanni Boccaccio elkaar sterke verhalen over verliefdheid, waanzin en bedrog om de verveling van hun quarantaine te doorbreken. Nu, zevenhonderd jaar later, kunnen we die traditie voortzetten. Verteller nummer","Terwijl de pest op de deur klopte, vertelden de Florentijnse jongeren van Giovanni Boccaccio elkaar sterke verhalen <extra_id_0> en bedrog om de verveling <extra_id_1> doorbreken. <extra_id_2> later, kunnen we die traditie voortzetten. Verteller nummer","Terwijl de pest op de deur klopte, vertelden de Florentijnse jongeren van Giovanni Boccaccio elkaar sterke verhalen over geweld en bedrog om de verveling te doorbreken. Nu, meer dan honderd jaar later, kunnen we die traditie voortzetten. Verteller nummer","['over verliefdheid', 'waanzin', 'van hun quarantaine te', 'Nu', 'zevenhonderd jaar']","['over geweld', 'te', 'Nu, meer dan honderd jaar']",10,25,8,"[0.5294117647058824, 1.0, 0.84]",0.79
seq11-0,large,Groene-redacteur Casper Thomas schrijft de komende tijd regelmatig vanuit Washington over het Amerika van Donald Trump. In aflevering,Groene-redacteur Casper Thomas schrijft de komende tijd regelmatig vanuit Washington over <extra_id_0> Trump. In aflevering,Groene-redacteur Casper Thomas schrijft de komende tijd regelmatig vanuit Washington over de politiek en de verkiezingen van Donald Trump. In aflevering,['het Amerika van Donald'],['de politiek en de verkiezingen van Donald'],4,25,8,[0.5853658536585366],0.59
seq12-0,large,De komende maanden onderzoeken journalisten Hidde Boersma en Janno Lanjouw hoe de Nederlandse landbouw de stap probeert te zetten naar een milieuvriendelijkere toekomst. Deze week:,De komende maanden onderzoeken journalisten Hidde Boersma en Janno Lanjouw hoe de Nederlandse landbouw de stap probeert te <extra_id_0> milieuvriendelijkere <extra_id_1>,De komende maanden onderzoeken journalisten Hidde Boersma en Janno Lanjouw hoe de Nederlandse landbouw de stap probeert te zetten naar milieuvriendelijkere producten.,"['zetten naar een', 'toekomst. Deze week:']","['zetten naar', 'producten.']",6,25,8,"[0.26666666666666666, 0.9]",0.58
seq13-0,large,"getelde doden en vermisten op de Middellandse Zee was deze week, volgens het Missing Migrants Project (IOM):","getelde doden en vermisten op de Middellandse Zee was deze week, <extra_id_0> Project (IOM):","getelde doden en vermisten op de Middellandse Zee was deze week, volgens het International Monetary Project (IOM):",['volgens het Missing Migrants'],['volgens het International Monetary'],4,25,7,[0.5294117647058824],0.53
seq14-0,large,Ter gelegenheid van het verschijnen van het volledige vertaalde oeuvre van Sigmund Freud in Nederland herleest Hans Driessen,Ter gelegenheid <extra_id_0> het volledige vertaalde oeuvre van Sigmund Freud in Nederland herleest Hans Driessen,Ter gelegenheid van de eerste keer dat het volledige vertaalde oeuvre van Sigmund Freud in Nederland herleest Hans Driessen,['van het verschijnen van'],['van de eerste keer dat'],4,25,7,[0.4782608695652174],0.48
seq15-0,large,"de aflevering van Boeken FM, de literatuurpodcast van De Groene en uitgeverij Das Mag, bespreken Joost de Vries en Ellen Deckwitz onder leiding van Peter Buurman","de aflevering van Boeken FM, de literatuurpodcast van De Groene en <extra_id_0> bespreken Joost de <extra_id_1> Deckwitz onder leiding van Peter Buurman","de aflevering van Boeken FM, de literatuurpodcast van De Groene en Witte. We bespreken Joost de Jong en Willem Deckwitz onder leiding van Peter Buurman","['uitgeverij Das Mag,', 'Vries en Ellen']","['Witte. We', 'Jong en Willem']",6,25,7,"[0.7894736842105263, 0.5714285714285714]",0.68
