Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,large,Miljoenen Afghanen leven onder de armoedegrens. Buitenlandse donoren bieden weinig hulp omdat de Taliban vrouwenrechten drastisch beperkten. Vermindering van de internationale hulp zal dezelfde Afghaanse vrouwen die we hopen te steunen alleen maar meer laten lijden.,Miljoenen Afghanen leven onder de armoedegrens. Buitenlandse donoren bieden weinig hulp omdat de Taliban vrouwenrechten drastisch <extra_id_0> van <extra_id_1> zal dezelfde Afghaanse vrouwen die we hopen te steunen alleen maar meer laten lijden.,Miljoenen Afghanen leven onder de armoedegrens. Buitenlandse donoren bieden weinig hulp omdat de Taliban vrouwenrechten drastisch beperkt. Het steunen van buitenlandse donoren zal dezelfde Afghaanse vrouwen die we hopen te steunen alleen maar meer laten lijden.,"['beperkten. Vermindering', 'de internationale hulp']","['beperkt. Het steunen', 'buitenlandse donoren']",5,15,1,"[0.5217391304347826, 0.8181818181818182]",0.67
seq1-0,large,Defensie voert de druk op om te dienen bij de krijgsmacht. Jongeren reageren verdeeld.,Defensie voert de druk op om te dienen bij de krijgsmacht. <extra_id_0> verdeeld.,Defensie voert de druk op om te dienen bij de krijgsmacht. De mening is verdeeld.,['Jongeren reageren'],['De mening is'],2,15,1,[0.8235294117647058],0.82
seq2-0,large,"Netbeheerder Tennet heeft met de aanleg van een stroomkabel mogelijk onomkeerbare schade aangebracht aan kwetsbare natuur op landgoed Twickel, concludeerde de provincie Overijssel donderdag.","<extra_id_0> de aanleg van een stroomkabel mogelijk onomkeerbare schade aangebracht aan kwetsbare natuur op landgoed Twickel, concludeerde de provincie Overijssel donderdag.","Er is door de aanleg van een stroomkabel mogelijk onomkeerbare schade aangebracht aan kwetsbare natuur op landgoed Twickel, concludeerde de provincie Overijssel donderdag.",['Netbeheerder Tennet heeft met'],['Er is door'],4,15,1,[0.896551724137931],0.9
seq3-0,large,Noord-Korea is weer begonnen met het versturen van ballonnen met afval naar Zuid-Korea. In en rond Seoul en in de grensstreek werden zondagochtend tientallen ballonnen gevonden. In reactie zet Zuid-Korea de grote luidsprekers bij de grens weer aan en zullen nieuwsuitzendingen en popmuziek de grens over schallen.,Noord-Korea is weer begonnen met het versturen van ballonnen met afval naar Zuid-Korea. In en rond Seoul en in de grensstreek werden zondagochtend tientallen ballonnen gevonden. In reactie zet Zuid-Korea de grote <extra_id_0> grens weer aan en zullen nieuwsuitzendingen en <extra_id_1> schallen.,Noord-Korea is weer begonnen met het versturen van ballonnen met afval naar Zuid-Korea. In en rond Seoul en in de grensstreek werden zondagochtend tientallen ballonnen gevonden. In reactie zet Zuid-Korea de grote lichten op de grens weer aan en zullen nieuwsuitzendingen en radiozenders weer naar de grens schallen.,"['luidsprekers bij de', 'popmuziek de grens over']","['lichten op de', 'radiozenders weer naar de grens']",7,15,1,"[0.631578947368421, 0.7419354838709677]",0.69
seq4-0,large,"Voor de energietransitie zijn grote hoeveelheden metalen nodig, zoals nikkel. Planten kunnen daarbij helpen. Er worden steeds meer soorten ontdekt die zulke metalen uit de grond opnemen.",Voor de energietransitie zijn grote hoeveelheden metalen <extra_id_0> kunnen daarbij helpen. Er worden steeds meer soorten ontdekt die zulke metalen uit de grond opnemen.,Voor de energietransitie zijn grote hoeveelheden metalen nodig. Mineralen kunnen daarbij helpen. Er worden steeds meer soorten ontdekt die zulke metalen uit de grond opnemen.,"['nodig', 'zoals nikkel. Planten']",['nodig. Mineralen'],4,15,1,[0.6875],0.69
seq5-0,large,De eindexamens in het voortgezet onderwijs zijn begonnen. De Volkskrant doet de komende weken verslag. Historicus Maarten van Rossem buigt zich over het vwo-examen geschiedenis.,De eindexamens in het <extra_id_0> De Volkskrant doet de komende weken verslag. Historicus Maarten van Rossem buigt zich over het vwo-examen geschiedenis.,De eindexamens in het nieuwe vwo zijn in volle gang. De Volkskrant doet de komende weken verslag. Historicus Maarten van Rossem buigt zich over het vwo-examen geschiedenis.,['voortgezet onderwijs zijn begonnen.'],['nieuwe vwo zijn in volle gang.'],4,15,1,[0.7714285714285715],0.77
seq6-0,large,"Ik sta op zaterdagmiddag rond 13.00 uur midden op de Amsterdamse Kalverstraat. Het moet een van de drukste plekken van het land zijn, en ik kijk door de lens van de camera van een professional, die allerlei lenzen tevoorschijn kan toveren.","Ik sta op zaterdagmiddag rond 13.00 uur midden op de Amsterdamse Kalverstraat. Het moet een van de drukste plekken van het land zijn, <extra_id_0> door de <extra_id_1> camera van een professional, die allerlei lenzen tevoorschijn kan toveren.","Ik sta op zaterdagmiddag rond 13.00 uur midden op de Amsterdamse Kalverstraat. Het moet een van de drukste plekken van het land zijn, maar dat komt door de flitsende camera van een professional, die allerlei lenzen tevoorschijn kan toveren.","['en ik kijk', 'lens van de']","['maar dat komt', 'flitsende']",6,15,1,"[0.7692307692307693, 0.6363636363636364]",0.7
seq7-0,large,"Carlos Alcaraz heeft voor het eerst in zijn carrire Roland Garros gewonnen. De 21-jarige Spanjaard won de bloedstollende vijfsetter (3-6, 6-2, 7-5, 1-6, 2-6) van Alexander Zverev en trok daarmee de ongeslagen reeks in finales door.","Carlos Alcaraz heeft voor het eerst <extra_id_0> Roland <extra_id_1> De 21-jarige Spanjaard won de bloedstollende vijfsetter (3-6, 6-2, 7-5, 1-6, 2-6) van Alexander Zverev en trok daarmee de ongeslagen reeks in finales door.","Carlos Alcaraz heeft voor het eerst een titel op Roland Garros gewonnen. De 21-jarige Spanjaard won de bloedstollende vijfsetter (3-6, 6-2, 7-5, 1-6, 2-6) van Alexander Zverev en trok daarmee de ongeslagen reeks in finales door.","['in zijn carrire', 'Garros gewonnen.']","['een titel op', 'Garros gewonnen.']",5,15,1,"[0.8666666666666667, 0.0]",0.43
seq8-0,large,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 gijzelaars die nog vastzitten?,Met een spectaculaire reddingsoperatie wist <extra_id_0> leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie <extra_id_1> 120 gijzelaars die nog vastzitten?,Met een spectaculaire reddingsoperatie wist het Israëlische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de 120 gijzelaars die nog vastzitten?,"['het Isralische', 'voor de ongeveer']","['het Israëlische', 'voor de']",5,15,1,"[0.06666666666666667, 0.5625]",0.31
seq9-0,large,"Het hoofdlijnenakkoord van het kabinet-in-wording begint met een gedicht. Nederland is een prachtig land./ Een land om trots op te zijn. En zo gaat het nog een beetje door, totdat er onverwacht een lange zin volgt.",Het hoofdlijnenakkoord van het kabinet-in-wording begint met een gedicht. Nederland is een prachtig land./ Een land om trots op te zijn. En zo gaat het nog een <extra_id_0> er <extra_id_1> lange zin volgt.,Het hoofdlijnenakkoord van het kabinet-in-wording begint met een gedicht. Nederland is een prachtig land./ Een land om trots op te zijn. En zo gaat het nog een door tot er een lange zin volgt.,"['beetje door', 'totdat', 'onverwacht een']","['door tot', 'een']",5,15,1,"[0.8181818181818182, 1.0]",0.91
