Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,base,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 gijzelaars die nog vastzitten? En waarom zwijgen de meeste wereldleiders? Vijf vragen beantwoord.,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer <extra_id_0> nog vastzitten? <extra_id_1> de <extra_id_2> vragen beantwoord.,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 20.000 mensen die nog vastzitten? In de reacties worden de vragen beantwoord.,"['120 gijzelaars die', 'En waarom zwijgen', 'meeste wereldleiders? Vijf']","['20.000 mensen die', 'In', 'reacties worden de']",9,20,1,"[0.6666666666666666, 0.9411764705882353, 0.7307692307692307]",0.78
seq1-0,base,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 gijzelaars die nog vastzitten? En waarom zwijgen de meeste wereldleiders? Vijf vragen beantwoord.,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse <extra_id_0> ongekend hoog. <extra_id_1> actie voor de ongeveer 120 gijzelaars die <extra_id_2> waarom zwijgen de meeste wereldleiders? Vijf vragen beantwoord.,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse burgers is ongekend hoog. Een actie voor de ongeveer 120 gijzelaars die Maar waarom zwijgen de meeste wereldleiders? Vijf vragen beantwoord.,"['zijde is echter', 'Wat betekent deze', 'nog vastzitten? En']","['burgers is', 'Een', 'Maar']",9,20,1,"[0.8, 0.8823529411764706, 0.9444444444444444]",0.88
seq2-0,base,"Op 1 juni begint de Nederlander Hermen Hulst als ceo van Sony Interactive Entertainment, de maker van PlayStation. Voorheen produceerde Hulst de succesvolle gameseries Killzone en Horizon. Hij krijgt de taak om s werelds grootste gamebedrijf door een tumultueuze tijd in de game-industrie te leiden.","Op 1 juni begint de Nederlander Hermen Hulst als ceo van Sony Interactive Entertainment, de maker van <extra_id_0> Hulst de succesvolle gameseries Killzone en <extra_id_1> de taak om s werelds grootste gamebedrijf door <extra_id_2> in de game-industrie te leiden.","Op 1 juni begint de Nederlander Hermen Hulst als ceo van Sony Interactive Entertainment, de maker van het eerste PlayStation. Hulst de succesvolle gameseries Killzone en krijgt de taak om s werelds grootste gamebedrijf door de crisis in de game-industrie te leiden.","['PlayStation. Voorheen produceerde', 'Horizon. Hij krijgt', 'een tumultueuze tijd']","['het eerste PlayStation.', 'krijgt', 'de crisis']",9,20,1,"[0.8787878787878788, 0.6842105263157895, 0.85]",0.8
seq3-0,base,"De liberaal-conservatieve Nieuw-Vlaamse Alliantie (N-VA) blijft de grootste partij in het Vlaams Parlement (25,2 procent). Dat melden Belgische media op basis van de helft van de getelde stemmen van de regionale verkiezingen, die vandaag tegelijk met de Europese en landelijke verkiezingen plaatsvonden.","De liberaal-conservatieve <extra_id_0> blijft de grootste partij in het Vlaams Parlement (25,2 procent). Dat melden Belgische media op basis van de helft van de getelde stemmen van de <extra_id_1> die vandaag tegelijk <extra_id_2> en landelijke verkiezingen plaatsvonden.","De liberaal-conservatieve partij blijft de grootste partij in het Vlaams Parlement (25,2 procent). Dat melden Belgische media op basis van de helft van de getelde stemmen van de lijsten die vandaag tegelijk in de lokale en landelijke verkiezingen plaatsvonden.","['Nieuw-Vlaamse Alliantie (N-VA)', 'regionale verkiezingen,', 'met de Europese']","['partij', 'lijsten', 'in de lokale']",8,20,1,"[0.9, 0.8260869565217391, 0.6]",0.78
seq4-0,base,"De elfde editie van de Willem IV Rally was een groot succes. Dat meldt Arne Verwoert van de organisatie. Dit jaar is er ruim 11.500 euro opgehaald voor het Ronald McDonald Huis Sophia Rotterdam. ,,De jongste deelnemer ooit, van dertien jaar oud, is samen met haar vader eerste geworden.","De elfde editie van de Willem IV Rally was een groot succes. Dat meldt Arne Verwoert van de organisatie. Dit jaar <extra_id_0> 11.500 euro opgehaald voor het Ronald McDonald Huis <extra_id_1> deelnemer ooit, van <extra_id_2> is samen met haar vader eerste geworden.","De elfde editie van de Willem IV Rally was een groot succes. Dat meldt Arne Verwoert van de organisatie. Dit jaar werd 11.500 euro opgehaald voor het Ronald McDonald Huis De beste deelnemer ooit, van de Willem IV Rally is samen met haar vader eerste geworden.","['is er ruim', 'Sophia Rotterdam. ,,De jongste', 'dertien jaar oud,']","['werd', 'De beste', 'de Willem IV Rally']",10,20,1,"[0.8, 0.8, 0.7777777777777778]",0.79
seq5-0,base,"Lieke Martens kon met een overwinning afscheid van het thuispubliek. Maar ze laat een kwetsbaar team achter, waarvan niemand vooralsnog kan inschatten waartoe het in staat is.","Lieke Martens kon met een <extra_id_0> van het thuispubliek. Maar ze <extra_id_1> team achter, waarvan niemand vooralsnog kan inschatten waartoe het in staat is.","Lieke Martens kon met een sterke prestatie rekenen van het thuispubliek. Maar ze liet een team achter, waarvan niemand vooralsnog kan inschatten waartoe het in staat is.","['overwinning afscheid', 'laat een kwetsbaar']","['sterke prestatie rekenen', 'liet een']",5,20,1,"[0.8333333333333334, 0.6666666666666666]",0.75
seq6-0,base,NRC bespreekt deze weken de eindexamens na met deskundigen. Internist Jos Kooter over het vmbo gl- en tl-examen natuur- en scheikunde.,<extra_id_0> de eindexamens na met deskundigen. Internist Jos Kooter over het vmbo gl- en tl-examen natuur- en scheikunde.,over de eindexamens na met deskundigen. Internist Jos Kooter over het vmbo gl- en tl-examen natuur- en scheikunde.,['NRC bespreekt deze weken'],['over'],4,20,1,[0.9166666666666666],0.92
seq7-0,base,De Conservatieve Britse premier Sunak schreef twee weken geleden onverwachts verkiezingen uit. De campagnestrijd met Labour ging meteen volop van start. Maandag kwam Nigel Farage met een verrassing: hij doet alsnog mee.,De Conservatieve Britse premier Sunak schreef twee weken geleden onverwachts verkiezingen uit. De campagnestrijd met Labour ging meteen volop van start. <extra_id_0> Farage met een verrassing: <extra_id_1> mee.,De Conservatieve Britse premier Sunak schreef twee weken geleden onverwachts verkiezingen uit. De campagnestrijd met Labour ging meteen volop van start. Vandaag komt Farage met een verrassing: hij gaat mee.,"['Maandag kwam Nigel', 'hij doet alsnog']","['Vandaag komt', 'hij gaat']",6,20,1,"[0.6111111111111112, 0.6666666666666666]",0.64
seq8-0,base,"Wie noodgedwongen zzper wordt, heeft het minder goed dan zelfstandigen die daar bewust voor kiezen, blijkt uit onderzoek van Rabobank.","Wie <extra_id_0> het minder goed dan zelfstandigen die daar bewust voor kiezen, blijkt uit onderzoek van Rabobank.","Wie werkt in de zorg doet het minder goed dan zelfstandigen die daar bewust voor kiezen, blijkt uit onderzoek van Rabobank.","['noodgedwongen zzper wordt', 'heeft']",['werkt in de zorg doet'],4,20,1,[0.76],0.76
seq9-0,base,Amsterdammers mogen donderdag behalve voor het Europees Parlement ook stemmen over groen in hun stad.,Amsterdammers mogen donderdag <extra_id_0> Europees Parlement ook stemmen over groen in hun stad.,Amsterdammers mogen donderdag in het Europees Parlement ook stemmen over groen in hun stad.,['behalve voor het'],['in het'],3,20,1,[0.75],0.75
seq10-0,base,Drie docenten van de zeevaartschool op Terschelling verloren hun baan na onderzoek over grensoverschrijdend gedrag. Dat onderzoek bleek niet te deugen  maar de sociale verhoudingen op het eiland staan nu wel op scherp.,Drie docenten van de zeevaartschool op Terschelling verloren hun <extra_id_0> over grensoverschrijdend gedrag. Dat onderzoek bleek niet te deugen maar de <extra_id_1> eiland staan nu wel op scherp.,Drie docenten van de zeevaartschool op Terschelling verloren hun gegevens over grensoverschrijdend gedrag. Dat onderzoek bleek niet te deugen maar de cijfers van het eiland staan nu wel op scherp.,"['baan na onderzoek', 'sociale verhoudingen op het']","['gegevens', 'cijfers van het']",7,20,1,"[0.9411764705882353, 0.6666666666666666]",0.8
seq11-0,base,"Netbeheerder Tennet heeft met de aanleg van een stroomkabel mogelijk onomkeerbare schade aangebracht aan kwetsbare natuur op landgoed Twickel, concludeerde de provincie Overijssel donderdag. In Twente is te zien hoe klimaatdoelen botsen met de natuuropgave.","Netbeheerder <extra_id_0> aanleg van een <extra_id_1> schade aangebracht aan kwetsbare natuur op landgoed Twickel, concludeerde de provincie Overijssel donderdag. In Twente is te zien hoe klimaatdoelen botsen met de natuuropgave.","Netbeheerder Twente. De aanleg van een nieuwe installatie heeft schade aangebracht aan kwetsbare natuur op landgoed Twickel, concludeerde de provincie Overijssel donderdag. In Twente is te zien hoe klimaatdoelen botsen met de natuuropgave.","['Tennet heeft met de', 'stroomkabel mogelijk onomkeerbare']","['Twente. De', 'nieuwe installatie heeft']",7,20,1,"[0.6842105263157895, 0.8787878787878788]",0.78
seq12-0,base,"Omdat grote banken nauwelijks met elkaar hoeven concurreren om spaarders, ontvangen klanten te lage rentes, concludeert ACM. De toezichthouder stelt onder meer het opzetten van een onafhankelijke vergelijkingssite voor.","Omdat grote banken nauwelijks met <extra_id_0> om spaarders, ontvangen klanten te lage rentes, concludeert ACM. De toezichthouder stelt onder meer het opzetten van <extra_id_1> voor.","Omdat grote banken nauwelijks met zich mee gaan om spaarders, ontvangen klanten te lage rentes, concludeert ACM. De toezichthouder stelt onder meer het opzetten van een fonds voor.","['elkaar hoeven concurreren', 'een onafhankelijke vergelijkingssite']","['zich mee gaan', 'een fonds']",6,20,1,"[0.8, 0.8055555555555556]",0.8
seq13-0,base,"Een kaalslag dreigt onder installateurs van zonnepanelen in Nederland. Niet alleen zijn de energieprijzen gezakt, ook de lucratieve salderingsregeling heeft haar langste tijd gehad.","Een kaalslag dreigt <extra_id_0> van zonnepanelen in Nederland. Niet alleen zijn de energieprijzen gezakt, ook de <extra_id_1> haar langste tijd gehad.","Een kaalslag dreigt de verkoop van zonnepanelen in Nederland. Niet alleen zijn de energieprijzen gezakt, ook de economie heeft haar langste tijd gehad.","['onder installateurs', 'lucratieve salderingsregeling heeft']","['de verkoop', 'economie heeft']",5,20,1,"[0.8421052631578947, 0.7428571428571429]",0.79
