Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,large,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 gijzelaars die nog vastzitten? En waarom zwijgen de meeste wereldleiders? Vijf vragen beantwoord.,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze <extra_id_0> ongeveer <extra_id_1> nog vastzitten? En waarom zwijgen de meeste wereldleiders? Vijf vragen beantwoord.,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze prijs voor ongeveer 200.000 Palestijnen die nog vastzitten? En waarom zwijgen de meeste wereldleiders? Vijf vragen beantwoord.,"['actie voor de', '120 gijzelaars die']","['prijs voor', '200.000 Palestijnen die']",6,15,1,"[0.6153846153846154, 0.6956521739130435]",0.66
seq1-0,large,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 gijzelaars die nog vastzitten? En waarom zwijgen de meeste wereldleiders? Vijf vragen beantwoord.,<extra_id_0> reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De <extra_id_1> zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 gijzelaars die nog vastzitten? En waarom zwijgen de meeste wereldleiders? Vijf vragen beantwoord.,In een reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De spanning aan Israëlische zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 gijzelaars die nog vastzitten? En waarom zwijgen de meeste wereldleiders? Vijf vragen beantwoord.,"['Met een spectaculaire', 'prijs aan Palestijnse']","['In een', 'spanning aan Israëlische']",6,15,1,"[0.8095238095238095, 0.625]",0.72
seq2-0,large,"Op 1 juni begint de Nederlander Hermen Hulst als ceo van Sony Interactive Entertainment, de maker van PlayStation. Voorheen produceerde Hulst de succesvolle gameseries Killzone en Horizon. Hij krijgt de taak om s werelds grootste gamebedrijf door een tumultueuze tijd in de game-industrie te leiden.","Op 1 juni begint de Nederlander Hermen Hulst als ceo <extra_id_0> Entertainment, de maker van PlayStation. Voorheen produceerde Hulst de succesvolle gameseries Killzone en Horizon. Hij krijgt de taak om s werelds grootste <extra_id_1> tijd in de game-industrie te leiden.","Op 1 juni begint de Nederlander Hermen Hulst als ceo van Sony Computer Entertainment, de maker van PlayStation. Voorheen produceerde Hulst de succesvolle gameseries Killzone en Horizon. Hij krijgt de taak om s werelds grootste speler van zijn tijd in de game-industrie te leiden.","['van Sony Interactive', 'gamebedrijf door een tumultueuze']","['van Sony Computer', 'speler van zijn']",7,15,1,"[0.5, 0.8125]",0.66
seq3-0,large,"De liberaal-conservatieve Nieuw-Vlaamse Alliantie (N-VA) blijft de grootste partij in het Vlaams Parlement (25,2 procent). Dat melden Belgische media op basis van de helft van de getelde stemmen van de regionale verkiezingen, die vandaag tegelijk met de Europese en landelijke verkiezingen plaatsvonden.","De liberaal-conservatieve <extra_id_0> blijft de grootste partij in het Vlaams Parlement (25,2 procent). Dat melden Belgische media op basis van de helft van de getelde stemmen van <extra_id_1> die vandaag tegelijk met de Europese en landelijke verkiezingen plaatsvonden.","De liberaal-conservatieve Partij voor de Vrijheid blijft de grootste partij in het Vlaams Parlement (25,2 procent). Dat melden Belgische media op basis van de helft van de getelde stemmen van de regionale verkiezingen die vandaag tegelijk met de Europese en landelijke verkiezingen plaatsvonden.","['Nieuw-Vlaamse Alliantie (N-VA)', 'de regionale verkiezingen,']","['Partij voor de Vrijheid', 'de regionale verkiezingen']",6,15,1,"[0.9, 0.038461538461538464]",0.47
seq4-0,large,"De elfde editie van de Willem IV Rally was een groot succes. Dat meldt Arne Verwoert van de organisatie. Dit jaar is er ruim 11.500 euro opgehaald voor het Ronald McDonald Huis Sophia Rotterdam. ,,De jongste deelnemer ooit, van dertien jaar oud, is samen met haar vader eerste geworden.","De <extra_id_0> de Willem IV Rally was een groot succes. Dat meldt Arne Verwoert <extra_id_1> jaar is er ruim 11.500 euro opgehaald voor het Ronald McDonald Huis Sophia Rotterdam. ,,De jongste deelnemer ooit, van dertien jaar oud, is samen met haar vader eerste geworden.","De eerste editie van de Willem IV Rally was een groot succes. Dat meldt Arne Verwoert Dit jaar is er ruim 11.500 euro opgehaald voor het Ronald McDonald Huis Sophia Rotterdam. ,,De jongste deelnemer ooit, van dertien jaar oud, is samen met haar vader eerste geworden.","['elfde editie van', 'van de organisatie. Dit']","['eerste editie van', 'Dit']",7,15,1,"[0.23529411764705882, 0.8695652173913043]",0.55
seq5-0,large,"Lieke Martens kon met een overwinning afscheid van het thuispubliek. Maar ze laat een kwetsbaar team achter, waarvan niemand vooralsnog kan inschatten waartoe het in staat is.","Lieke <extra_id_0> overwinning afscheid van het thuispubliek. Maar ze laat een kwetsbaar team achter, waarvan niemand vooralsnog kan inschatten waartoe het in staat is.","Lieke de Jong nam met een overwinning afscheid van het thuispubliek. Maar ze laat een kwetsbaar team achter, waarvan niemand vooralsnog kan inschatten waartoe het in staat is.",['Martens kon met een'],['de Jong nam met een'],4,15,1,[0.47368421052631576],0.47
seq6-0,large,NRC bespreekt deze weken de eindexamens na met deskundigen. Internist Jos Kooter over het vmbo gl- en tl-examen natuur- en scheikunde.,NRC bespreekt deze weken de eindexamens na met deskundigen. Internist Jos Kooter <extra_id_0> gl- en tl-examen natuur- en scheikunde.,NRC bespreekt deze weken de eindexamens na met deskundigen. Internist Jos Kooter over het gl- en tl-examen natuur- en scheikunde.,['over het vmbo'],['over het'],3,15,1,[0.38461538461538464],0.38
seq7-0,large,De Conservatieve Britse premier Sunak schreef twee weken geleden onverwachts verkiezingen uit. De campagnestrijd met Labour ging meteen volop van start. Maandag kwam Nigel Farage met een verrassing: hij doet alsnog mee.,De Conservatieve Britse premier Sunak schreef twee weken geleden onverwachts verkiezingen <extra_id_0> met <extra_id_1> meteen volop van start. Maandag kwam Nigel Farage met een verrassing: hij doet alsnog mee.,"De Conservatieve Britse premier Sunak schreef twee weken geleden onverwachts verkiezingen uit, met de campagne meteen volop van start. Maandag kwam Nigel Farage met een verrassing: hij doet alsnog mee.","['uit. De campagnestrijd', 'Labour ging']","['uit,', 'de campagne']",5,15,1,"[0.8636363636363636, 0.9090909090909091]",0.89
seq8-0,large,"Wie noodgedwongen zzper wordt, heeft het minder goed dan zelfstandigen die daar bewust voor kiezen, blijkt uit onderzoek van Rabobank.","Wie noodgedwongen zzper wordt, heeft het minder goed dan zelfstandigen die daar <extra_id_0> blijkt uit onderzoek van Rabobank.","Wie noodgedwongen zzper wordt, heeft het minder goed dan zelfstandigen die daar niet instappen, blijkt uit onderzoek van Rabobank.","['bewust voor kiezen,']","['niet instappen,']",3,15,1,[0.7368421052631579],0.74
seq9-0,large,Amsterdammers mogen donderdag behalve voor het Europees Parlement ook stemmen over groen in hun stad.,Amsterdammers mogen donderdag behalve voor <extra_id_0> Parlement ook stemmen over groen in hun stad.,Amsterdammers mogen donderdag behalve voor Westminster Parlement ook stemmen over groen in hun stad.,['het Europees'],['Westminster'],2,15,1,[0.8333333333333334],0.83
seq10-0,large,Drie docenten van de zeevaartschool op Terschelling verloren hun baan na onderzoek over grensoverschrijdend gedrag. Dat onderzoek bleek niet te deugen  maar de sociale verhoudingen op het eiland staan nu wel op scherp.,Drie docenten van de zeevaartschool op Terschelling verloren hun baan na onderzoek over grensoverschrijdend gedrag. Dat onderzoek bleek niet te deugen maar de sociale verhoudingen op <extra_id_0> staan nu <extra_id_1>,Drie docenten van de zeevaartschool op Terschelling verloren hun baan na onderzoek over grensoverschrijdend gedrag. Dat onderzoek bleek niet te deugen maar de sociale verhoudingen op de school staan nu sterk onder druk.,"['het eiland', 'wel op scherp.']","['de school', 'druk.']",5,15,1,"[0.8, 0.9285714285714286]",0.86
seq11-0,large,"Netbeheerder Tennet heeft met de aanleg van een stroomkabel mogelijk onomkeerbare schade aangebracht aan kwetsbare natuur op landgoed Twickel, concludeerde de provincie Overijssel donderdag. In Twente is te zien hoe klimaatdoelen botsen met de natuuropgave.","Netbeheerder Tennet heeft <extra_id_0> van een stroomkabel <extra_id_1> schade aangebracht aan kwetsbare natuur op landgoed Twickel, concludeerde de provincie Overijssel donderdag. In Twente is te zien hoe klimaatdoelen botsen met de natuuropgave.","Netbeheerder Tennet heeft door het leggen van een stroomkabel in de noordwestelijke richting schade aangebracht aan kwetsbare natuur op landgoed Twickel, concludeerde de provincie Overijssel donderdag. In Twente is te zien hoe klimaatdoelen botsen met de natuuropgave.","['met de aanleg', 'mogelijk onomkeerbare']","['door het leggen', 'in de noordwestelijke richting']",5,15,1,"[0.7333333333333333, 0.8666666666666667]",0.8
seq12-0,large,"Omdat grote banken nauwelijks met elkaar hoeven concurreren om spaarders, ontvangen klanten te lage rentes, concludeert ACM. De toezichthouder stelt onder meer het opzetten van een onafhankelijke vergelijkingssite voor.","<extra_id_0> met elkaar hoeven concurreren om spaarders, ontvangen klanten te lage rentes, concludeert ACM. De toezichthouder stelt onder meer het opzetten van een onafhankelijke vergelijkingssite voor.","niet met elkaar hoeven concurreren om spaarders, ontvangen klanten te lage rentes, concludeert ACM. De toezichthouder stelt onder meer het opzetten van een onafhankelijke vergelijkingssite voor.",['Omdat grote banken nauwelijks'],['niet'],4,15,1,[0.9310344827586207],0.93
seq13-0,large,"Een kaalslag dreigt onder installateurs van zonnepanelen in Nederland. Niet alleen zijn de energieprijzen gezakt, ook de lucratieve salderingsregeling heeft haar langste tijd gehad.","Een kaalslag dreigt onder installateurs van zonnepanelen in Nederland. Niet alleen zijn de energieprijzen gezakt, <extra_id_0> heeft haar langste tijd gehad.","Een kaalslag dreigt onder installateurs van zonnepanelen in Nederland. Niet alleen zijn de energieprijzen gezakt, ook de vraag naar zonnepanelen heeft haar langste tijd gehad.",['ook de lucratieve salderingsregeling'],['ook de vraag naar zonnepanelen'],4,15,1,[0.5833333333333334],0.58
seq14-0,large,"In Wenen is een nieuw museum geopend dat gewijd is aan het Wiener Aktionismus, dat in de jaren zestig Oostenrijk opschudde met voorstellingen vol bloed en uitwerpselen. Had het beter vergeten kunnen worden?","In Wenen is een <extra_id_0> dat gewijd is aan het Wiener Aktionismus, dat in de jaren zestig Oostenrijk opschudde met voorstellingen vol bloed en uitwerpselen. Had het beter <extra_id_1> worden?","In Wenen is een museum dat gewijd is aan het Wiener Aktionismus, dat in de jaren zestig Oostenrijk opschudde met voorstellingen vol bloed en uitwerpselen. Had het beter kunnen worden?","['nieuw museum geopend', 'vergeten kunnen']","['museum', 'kunnen']",5,15,1,"[0.7, 0.6]",0.65
seq15-0,large,Is dit fascisme? Het is de vraag die telkens terugkomt. Baudets opmerking over homeopathische verdunning: is dit fascisme? De bestorming van het Capitool: is dit fascisme? Poetins strijd tegen -lhbti-activisten: is dit fascisme?,Is dit fascisme? Het is de vraag die telkens terugkomt. Baudets opmerking over homeopathische verdunning: is dit fascisme? De bestorming van het Capitool: is dit fascisme? <extra_id_0> -lhbti-activisten: <extra_id_1> fascisme?,Is dit fascisme? Het is de vraag die telkens terugkomt. Baudets opmerking over homeopathische verdunning: is dit fascisme? De bestorming van het Capitool: is dit fascisme? De acties van anti -lhbti-activisten: is dit fascisme?,"['Poetins strijd tegen', 'is dit']","['De acties van anti', 'is dit']",5,15,1,"[0.85, 0.0]",0.42
seq16-0,large,"De discotheek is aan het verdwijnen in Itali. Van de ruim zevenduizend danspaleizen die eind jaren 90 in het land stonden, is nog maar de helft over. De rest is vervallen, verlaten of omgebouwd tot supermarkt of kantoor.","De discotheek is aan het verdwijnen in Itali. Van de ruim zevenduizend danspaleizen die eind jaren <extra_id_0> land stonden, is nog maar de helft over. De rest is vervallen, verlaten of omgebouwd tot <extra_id_1>","De discotheek is aan het verdwijnen in Itali. Van de ruim zevenduizend danspaleizen die eind jaren '90 in het land stonden, is nog maar de helft over. De rest is vervallen, verlaten of omgebouwd tot clubs.","['90 in het', 'supermarkt of kantoor.']","[""'90 in het"", 'clubs.']",6,15,1,"[0.1, 0.9545454545454546]",0.53
seq17-0,large,"De totale waarde van de export van Made in Holland-producten is vorig jaar met ruim 5 procent gedaald ten opzichte van 2022. Er werd voor 19 miljard euro minder aan Nederlandse producten uitgevoerd dan een jaar eerder, meldt het Centraal Bureau voor de Statistiek (CBS).","De totale waarde van <extra_id_0> in Holland-producten is vorig jaar met ruim 5 <extra_id_1> opzichte van 2022. Er werd voor 19 miljard euro minder aan Nederlandse producten uitgevoerd dan een jaar eerder, meldt het Centraal Bureau voor de Statistiek (CBS).","De totale waarde van de handel in Holland-producten is vorig jaar met ruim 5 procent gedaald ten opzichte van 2022. Er werd voor 19 miljard euro minder aan Nederlandse producten uitgevoerd dan een jaar eerder, meldt het Centraal Bureau voor de Statistiek (CBS).","['de export van Made', 'procent gedaald ten']","['de handel', 'procent gedaald ten']",7,15,1,"[0.6666666666666666, 0.0]",0.33
seq18-0,large,"Schrijven betaalt de hypotheek niet, daarom is Walter van den Berg ook Salesforce Marketing Cloud Developer  een bullshitbaan?","Schrijven betaalt de hypotheek niet, daarom is Walter <extra_id_0> ook Salesforce Marketing Cloud Developer een bullshitbaan?","Schrijven betaalt de hypotheek niet, daarom is Walter Schrijver ook Salesforce Marketing Cloud Developer een bullshitbaan?",['van den Berg'],['Schrijver'],3,15,1,[0.8333333333333334],0.83
