Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,base,| Het Financieele Dagblad FD.nl maakt gebruik van cookies om de website en het gebruiksgemak te verbeteren. Voor meer informatie klik hier.X,| Het Financieele Dagblad <extra_id_0> cookies om de website en het gebruiksgemak te verbeteren. Voor meer informatie klik hier.X,| Het Financieele Dagblad Dit CMS gebruikt cookies om de website en het gebruiksgemak te verbeteren. Voor meer informatie klik hier.X,['FD.nl maakt gebruik van'],['Dit CMS gebruikt'],4,20.0,28,[0.5652173913043478],0.57
seq1-0,base,) Internationale economie (27514) Multinationals (18103) Investeringen (16375) Aandelen (14436) Verenigde Staten (13850) Omzetcijfers (13455) Arbeidsmarkt (12921) EU (11642) Jaarverslag (11233),) Internationale economie (27514) Multinationals (18103) Investeringen (16375) Aandelen (14436) Verenigde Staten (13850) Omzetcijfers (13455) Arbeidsmarkt <extra_id_0> (11233),) Internationale economie (27514) Multinationals (18103) Investeringen (16375) Aandelen (14436) Verenigde Staten (13850) Omzetcijfers (13455) Arbeidsmarkt (9908) Economie (11233),['(12921) EU (11642) Jaarverslag'],['(9908) Economie'],4,20.0,18,[0.8],0.8
seq2-0,base,(1) Internationale economie (27514) Multinationals (18118) Investeringen (16522) Aandelen (14591) Verenigde Staten (13860) Omzetcijfers (13485) Arbeidsmarkt (12979) EU (11788) Jaarverslag (11240),(1) <extra_id_0> (18118) Investeringen (16522) Aandelen (14591) Verenigde Staten (13860) Omzetcijfers (13485) Arbeidsmarkt (12979) EU (11788) Jaarverslag (11240),(1) Fonds (18118) Investeringen (16522) Aandelen (14591) Verenigde Staten (13860) Omzetcijfers (13485) Arbeidsmarkt (12979) EU (11788) Jaarverslag (11240),['Internationale economie (27514) Multinationals'],['Fonds'],4,20.0,14,[0.9347826086956522],0.93
seq3-0,base,) Internationale economie (27514) Multinationals (18118) Investeringen (16523) Aandelen (14593) Verenigde Staten (13860) Omzetcijfers (13486) Arbeidsmarkt (12979) EU (11791) Jaarverslag (11240),) Internationale economie (27514) Multinationals (18118) Investeringen (16523) Aandelen (14593) Verenigde Staten (13860) Omzetcijfers <extra_id_0> (11791) Jaarverslag (11240),) Internationale economie (27514) Multinationals (18118) Investeringen (16523) Aandelen (14593) Verenigde Staten (13860) Omzetcijfers (9908) Nieuws (11791) Jaarverslag (11240),['(13486) Arbeidsmarkt (12979) EU'],['(9908) Nieuws'],4,20.0,13,[0.8064516129032258],0.81
seq4-0,base,) Internationale economie (27514) Multinationals (18118) Investeringen (16522) Aandelen (14591) Verenigde Staten (13860) Omzetcijfers (13485) Arbeidsmarkt (12979) EU (11788) Jaarverslag (11240),) Internationale economie (27514) Multinationals (18118) Investeringen <extra_id_0> Staten (13860) Omzetcijfers (13485) Arbeidsmarkt (12979) EU (11788) Jaarverslag (11240),) Internationale economie (27514) Multinationals (18118) Investeringen (1688) Staten (13860) Omzetcijfers (13485) Arbeidsmarkt (12979) EU (11788) Jaarverslag (11240),['(16522) Aandelen (14591) Verenigde'],['(1688)'],4,20.0,11,[0.8823529411764706],0.88
seq5-0,base, In De Vonk vertelt wekelijks iemand over een beslissend moment in zijn of haar loopbaan. Deze week:,In De Vonk vertelt wekelijks iemand over een beslissend moment in zijn <extra_id_0> Deze week:,In De Vonk vertelt wekelijks iemand over een beslissend moment in zijn leven. Deze week:,['of haar loopbaan.'],['leven.'],3,20.0,11,[0.8235294117647058],0.82
seq6-0,base,(1) Internationale economie (27514) Multinationals (18118) Investeringen (16518) Aandelen (14590) Verenigde Staten (13860) Omzetcijfers (13485) Arbeidsmarkt (12979) EU (11781) Jaarverslag (11240),(1) Internationale economie <extra_id_0> (16518) Aandelen (14590) Verenigde Staten (13860) Omzetcijfers (13485) Arbeidsmarkt (12979) EU (11781) Jaarverslag (11240),(1) Internationale economie (6623) Economie (16518) Aandelen (14590) Verenigde Staten (13860) Omzetcijfers (13485) Arbeidsmarkt (12979) EU (11781) Jaarverslag (11240),['(27514) Multinationals (18118) Investeringen'],['(6623) Economie'],4,20.0,10,[0.8409090909090909],0.84
seq7-0,base,In De Vonk vertelt wekelijks iemand over een beslissend moment in zijn of haar loopbaan. Deze week:,In <extra_id_0> wekelijks iemand over een beslissend moment in zijn of haar loopbaan. Deze week:,In vertelt wekelijks iemand over een beslissend moment in zijn of haar loopbaan. Deze week:,['De Vonk vertelt'],['vertelt'],3,20.0,8,[0.5333333333333333],0.53
seq8-0,base,) Internationale economie (27514) Multinationals (18134) Investeringen (16629) Aandelen (14714) Verenigde Staten (13862) Omzetcijfers (13595) Arbeidsmarkt (13011) EU (11889) Jaarverslag (11247),) Internationale economie (27514) Multinationals (18134) Investeringen (16629) Aandelen (14714) Verenigde Staten (13862) <extra_id_0> EU (11889) Jaarverslag (11247),) Internationale economie (27514) Multinationals (18134) Investeringen (16629) Aandelen (14714) Verenigde Staten (13862) ECB (1379) EU (11889) Jaarverslag (11247),['Omzetcijfers (13595) Arbeidsmarkt (13011)'],['ECB (1379)'],4,20.0,8,[0.8536585365853658],0.85
seq9-0,base,) Internationale economie (27514) Multinationals (18134) Investeringen (16618) Aandelen (14707) Verenigde Staten (13862) Omzetcijfers (13588) Arbeidsmarkt (13008) EU (11888) Jaarverslag (11247),) Internationale economie (27514) Multinationals (18134) Investeringen (16618) Aandelen <extra_id_0> Omzetcijfers (13588) Arbeidsmarkt (13008) EU (11888) Jaarverslag (11247),) Internationale economie (27514) Multinationals (18134) Investeringen (16618) Aandelen (1366) Omzetcijfers (13588) Arbeidsmarkt (13008) EU (11888) Jaarverslag (11247),['(14707) Verenigde Staten (13862)'],['(1366)'],4,20.0,8,[0.84375],0.84
