Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,xl,.  Thijmen Geluk SalarisHoeveel verdien je? Dat vragen we elke week aan een Nederlander. Vandaag:,. Thijmen Geluk SalarisHoeveel verdien je? Dat vragen <extra_id_0> aan een Nederlander. Vandaag:,. Thijmen Geluk SalarisHoeveel verdien je? Dat vragen we aan een Nederlander. Vandaag:,['we elke week'],['we'],3,20,19,[0.8333333333333334],0.83
seq1-0,xl,Meld je aan voor de AD sportnieuwsbrief en ontvang dagelijks een overzicht van het belangrijkste sportnieuws,Meld je aan voor de AD sportnieuwsbrief <extra_id_0> een overzicht van het belangrijkste sportnieuws,Meld je aan voor de AD sportnieuwsbrief en ontvang wekelijks een overzicht van het belangrijkste sportnieuws,['en ontvang dagelijks'],['en ontvang wekelijks'],3,20,16,[0.15],0.15
seq2-0,xl,Fotograaf Nico Brons en verslaggever Wichard Maassen nemen wekelijks een kijkje achter het nieuws. Vandaag:,Fotograaf Nico Brons en verslaggever <extra_id_0> wekelijks een kijkje achter het nieuws. Vandaag:,Fotograaf Nico Brons en verslaggever Gerard van der Wal nemen wekelijks een kijkje achter het nieuws. Vandaag:,['Wichard Maassen nemen'],['Gerard van der Wal nemen'],3,20,16,[0.5416666666666666],0.54
seq3-0,xl,"Tip van de BaasWie beter dan de baas weet hoe het werkt op de werkvloer. Hoe je opvalt, wanneer je om meer loon vraagt en wat helpt om verder te komen. Zij geven hn beste tips. Vandaag:","Tip van de BaasWie beter dan de baas weet hoe het werkt op de werkvloer. Hoe je opvalt, wanneer je om meer <extra_id_0> wat helpt om verder te komen. Zij <extra_id_1> Vandaag:","Tip van de BaasWie beter dan de baas weet hoe het werkt op de werkvloer. Hoe je opvalt, wanneer je om meer vragen krijgt en wat helpt om verder te komen. Zij geven tips. Vandaag:","['loon vraagt en', 'geven hn beste tips.']","['vragen krijgt en', 'geven tips.']",7,20,14,"[0.5, 0.45]",0.47
seq4-0,xl,David en Arjan van 365dagensuccesvol.nl hebben n doel: Nederland het gelukkigste land van de wereld maken.,David en Arjan van 365dagensuccesvol.nl hebben n doel: Nederland <extra_id_0> van de wereld maken.,David en Arjan van 365dagensuccesvol.nl hebben n doel: Nederland de beste van de wereld maken.,['het gelukkigste land'],['de beste'],3,20,14,[0.7],0.7
seq5-0,xl,"De Nations League, de nieuwe Europese competitie voor landenteams, is de derde competitieronde ingegaan. Dit is het programma in League A en League B van deze en volgende week. Ook vermelden we hier komende week alle uitslagen, de stand n het programma van de belangrijkste oefeninterlands.","De Nations League, de nieuwe Europese competitie voor landenteams, is de derde competitieronde ingegaan. Dit is het programma in League A en League B van deze en volgende week. Ook vermelden <extra_id_0> week alle uitslagen, de <extra_id_1> programma <extra_id_2> oefeninterlands.","De Nations League, de nieuwe Europese competitie voor landenteams, is de derde competitieronde ingegaan. Dit is het programma in League A en League B van deze en volgende week. Ook vermelden we deze week alle uitslagen, de stand en het programma van de oefeninterlands.","['we hier komende', 'stand n het', 'van de belangrijkste']","['we deze', 'stand en het', 'van de']",9,20,14,"[0.6666666666666666, 0.08333333333333333, 0.7]",0.48
seq6-0,xl,"Het seizoen 2017-2018 is nog niet eens afgelopen, maar de voetbalwereld kijkt al volop naar het nieuwe seizoen. In onze TransferTalk houden we komende zomer alle geruchten en voltooide transfers bij.","Het seizoen 2017-2018 is nog niet eens afgelopen, maar de voetbalwereld kijkt al volop naar het nieuwe seizoen. <extra_id_0> houden we komende zomer alle geruchten <extra_id_1> bij.","Het seizoen 2017-2018 is nog niet eens afgelopen, maar de voetbalwereld kijkt al volop naar het nieuwe seizoen. Op deze pagina houden we komende zomer alle geruchten en aanbiedingen bij.","['In onze TransferTalk', 'en voltooide transfers']","['Op deze pagina', 'en aanbiedingen']",6,20,13,"[0.7, 0.6818181818181818]",0.69
seq7-0,xl,"De beeldredactie ziet dagelijks duizenden nieuwsfotos. In deze rubriek worden de opvallendste, mooiste of meest bijzondere fotos geselecteerd. Klik op een van de beelden om deze te vergroten en er doorheen te bladeren. 1","De beeldredactie ziet dagelijks duizenden <extra_id_0> worden de opvallendste, mooiste of meest bijzondere fotos geselecteerd. Klik op een van de beelden om deze te vergroten en er <extra_id_1> 1","De beeldredactie ziet dagelijks duizenden foto's. Uit deze worden de opvallendste, mooiste of meest bijzondere fotos geselecteerd. Klik op een van de beelden om deze te vergroten en er meer over te weten. 1","['nieuwsfotos. In deze rubriek', 'doorheen te bladeren.']","[""foto's. Uit deze"", 'meer over te weten.']",7,20,12,"[0.6428571428571429, 0.5714285714285714]",0.61
seq8-0,xl,"Wijsheid komt met de jaren. Omdat acteur Joost Prinsen (77) een eind op weg is, beantwoordt hij uw vragen.",Wijsheid komt met de jaren. Omdat acteur Joost Prinsen (77) een eind op <extra_id_0> uw vragen.,"Wijsheid komt met de jaren. Omdat acteur Joost Prinsen (77) een eind op zijn leven staat, beantwoordt hij al uw vragen.","['weg is', 'beantwoordt hij']","['zijn leven staat, beantwoordt hij al']",4,20,12,[0.9166666666666666],0.92
seq9-0,xl,"De transfermarkt draait op volle toeren, maar veel clubs hebben al meerdere aanwinsten al binnen. In dit overzicht houden we alle inkomende en uitgaande transfers van de eredivisieclubs van deze zomer bij.","De transfermarkt draait op volle toeren, maar veel clubs hebben al meerdere aanwinsten al <extra_id_0> overzicht <extra_id_1> inkomende en uitgaande transfers van de eredivisieclubs van deze zomer bij.","De transfermarkt draait op volle toeren, maar veel clubs hebben al meerdere aanwinsten al binnen. In dit overzicht houden we alle inkomende en uitgaande transfers van de eredivisieclubs van deze zomer bij.","['binnen. In dit', 'houden we alle']","['binnen. In dit', 'houden we alle']",6,20,12,"[0.0, 0.0]",0.0
seq10-0,xl,"De eerste race van het seizoen zit er op, maar wanneer mogen we ons weer verheugen op Max Verstappen en co? Bekijk hieronder de F1-kalender en zie gelijk hoe laat de wekker gezet moet worden.","De eerste race van het seizoen zit er op, maar wanneer mogen we ons weer verheugen <extra_id_0> en co? Bekijk hieronder <extra_id_1> gelijk hoe laat de wekker gezet moet worden.","De eerste race van het seizoen zit er op, maar wanneer mogen we ons weer verheugen op de komst van Kevin en co? Bekijk hieronder de kalender en zie gelijk hoe laat de wekker gezet moet worden.","['op Max Verstappen', 'de F1-kalender en zie']","['op de komst van Kevin', 'de kalender en zie']",7,20,12,"[0.6190476190476191, 0.14285714285714285]",0.38
seq11-0,xl,"BN'er@homeNederland zit voorlopig vooral thuis en veel BNers dus ook. Wat lezen, luisteren of kijken zij om de dag door te komen? Vandaag geeft","BN'er@homeNederland zit voorlopig vooral thuis en veel BNers dus ook. Wat lezen, luisteren of <extra_id_0> om de dag door te <extra_id_1>","BN'er@homeNederland zit voorlopig vooral thuis en veel BNers dus ook. Wat lezen, luisteren of doen ze om de dag door te komen? Bekijk","['kijken zij', 'komen? Vandaag geeft']","['doen ze', 'Bekijk']",5,20,11,"[0.6, 0.95]",0.77
