Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,xl,Je gaat het pas zien als je het doorhebt.* Wieteke van Zeil over opmerkelijke en veelbetekenende bijzaken in de beeldende kunst. Deze week:,Je gaat het pas zien als je <extra_id_0> Wieteke <extra_id_1> opmerkelijke en veelbetekenende bijzaken in de beeldende kunst. Deze week:,Je gaat het pas zien als je het ziet. Wieteke van Dorth over opmerkelijke en veelbetekenende bijzaken in de beeldende kunst. Deze week:,"['het doorhebt.*', 'van Zeil over']","['het ziet.', 'van Dorth over']",5,20,20,"[0.5, 0.35714285714285715]",0.43
seq1-0,xl,"In razend tempo volgen de nieuwe bandjes, beloftes en platen-die-je-geluisterd-moet-hebben elkaar op. In de rubriek Luie Luisteraar loodst Volkskrant.nl je elke week door de nieuwste releases en selecteert de drie platen die je niet mag missen. Deze week:","In razend tempo volgen de nieuwe bandjes, beloftes en platen-die-je-geluisterd-moet-hebben elkaar op. In de rubriek Luie <extra_id_0> je elke week door de nieuwste releases <extra_id_1> drie platen die je niet mag <extra_id_2> week:","In razend tempo volgen de nieuwe bandjes, beloftes en platen-die-je-geluisterd-moet-hebben elkaar op. In de rubriek Luie plaat dwalen we je elke week door de nieuwste releases De drie platen die je niet mag missen deze week:","['Luisteraar loodst Volkskrant.nl', 'en selecteert de', 'missen. Deze']","['plaat dwalen we', 'De', 'missen deze']",8,20,19,"[0.8064516129032258, 0.9375, 0.16666666666666666]",0.64
seq2-0,xl,| De Volkskrant Wat zullen we eens eten vanavond? Iedere dag in de Volkskrant een verrassend recept. Vandaag:,| De Volkskrant Wat zullen we eens <extra_id_0> in de Volkskrant een verrassend recept. Vandaag:,| De Volkskrant Wat zullen we eens koken? Elke dag in de Volkskrant een verrassend recept. Vandaag:,['eten vanavond? Iedere dag'],['koken? Elke dag'],4,20,19,[0.68],0.68
seq3-0,xl,Denkfouten in hedendaags ontwerp gefileerd door innovatie-expert (en cabaretier) Jasper van Kuijk. Deze week:,Denkfouten in hedendaags ontwerp gefileerd door innovatie-expert <extra_id_0> van Kuijk. Deze week:,Denkfouten in hedendaags ontwerp gefileerd door innovatie-expert Willem van Kuijk. Deze week:,['(en cabaretier) Jasper'],['Willem'],3,20,18,[0.9090909090909091],0.91
seq4-0,xl,Denkfouten in het hedendaags ontwerp gefileerd door innovatie-expert (en cabaretier) Jasper van Kuijk. Deze week:,Denkfouten in het hedendaags ontwerp gefileerd door innovatie-expert (en cabaretier) <extra_id_0> Deze week:,Denkfouten in het hedendaags ontwerp gefileerd door innovatie-expert (en cabaretier) Willem de Vries. Deze week:,['Jasper van Kuijk.'],['Willem de Vries.'],3,20,18,[0.7058823529411765],0.71
seq5-0,xl,Wat betekent het om nu vrouw te zijn? In een reeks interviews stelt de Volkskrant die kwestie aan de orde.,Wat betekent het om nu vrouw te zijn? In een reeks interviews stelt <extra_id_0> aan de orde.,Wat betekent het om nu vrouw te zijn? In een reeks interviews stelt ze deze vragen aan de orde.,['de Volkskrant die kwestie'],['ze deze vragen'],4,20,17,[0.8],0.8
seq6-0,xl,"Volkskrant.nl zet elke zondag de leukste, handigste en meest informatieve apps voor u op een rijtje. Deze week:","Volkskrant.nl zet elke zondag de leukste, handigste en meest <extra_id_0> op een rijtje. Deze week:","Volkskrant.nl zet elke zondag de leukste, handigste en meest populaire artikelen op een rijtje. Deze week:",['informatieve apps voor u'],['populaire artikelen'],4,20,16,[0.7916666666666666],0.79
seq7-0,xl,"Wekelijks nemen de cultuurspecialisten van de Volkskrant stelling in de wereld van film, muziek, theater of beeldende kunst. Deze week:","Wekelijks nemen de cultuurspecialisten van de Volkskrant stelling in de wereld van film, muziek, theater of <extra_id_0>","Wekelijks nemen de cultuurspecialisten van de Volkskrant stelling in de wereld van film, muziek, theater of literatuur.",['beeldende kunst. Deze week:'],['literatuur.'],4,20,15,[0.8888888888888888],0.89
seq8-0,xl,"Ook zon hekel aan onnodig Engels? Help ons dan aan bruikbare, Nederlandse alternatieven. Zoals voor",Ook zon hekel aan onnodig Engels? Help ons <extra_id_0> Nederlandse alternatieven. Zoals voor,Ook zon hekel aan onnodig Engels? Help ons met het zoeken naar Nederlandse alternatieven. Zoals voor,"['dan aan bruikbare,']",['met het zoeken naar'],3,20,15,[0.8947368421052632],0.89
seq9-0,xl,"Kookboekenmaker, kok en illustrator Yvette van Boven maakt een seizoensrecept plus een recept om de restjes op te maken. Deze week:","Kookboekenmaker, kok en <extra_id_0> maakt een seizoensrecept plus een recept om de restjes op te maken. Deze week:","Kookboekenmaker, kok en schrijver Gerardjan maakt een seizoensrecept plus een recept om de restjes op te maken. Deze week:",['illustrator Yvette van Boven'],['schrijver Gerardjan'],4,20,15,[0.7857142857142857],0.79
