Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,large,Je gaat het pas zien als je het doorhebt.* Wieteke van Zeil over opmerkelijke en veelbetekenende bijzaken in de beeldende kunst. Deze week:,Je gaat het pas zien als je <extra_id_0> Wieteke <extra_id_1> opmerkelijke en veelbetekenende bijzaken in de beeldende kunst. Deze week:,Je gaat het pas zien als je het ziet. Wieteke maakt opmerkelijke en veelbetekenende bijzaken in de beeldende kunst. Deze week:,"['het doorhebt.*', 'van Zeil over']","['het ziet.', 'maakt']",5,20,20,"[0.5, 0.9230769230769231]",0.71
seq1-0,large,"In razend tempo volgen de nieuwe bandjes, beloftes en platen-die-je-geluisterd-moet-hebben elkaar op. In de rubriek Luie Luisteraar loodst Volkskrant.nl je elke week door de nieuwste releases en selecteert de drie platen die je niet mag missen. Deze week:","In razend tempo volgen de nieuwe bandjes, beloftes en platen-die-je-geluisterd-moet-hebben elkaar op. In de rubriek Luie <extra_id_0> je elke week door de nieuwste releases <extra_id_1> drie platen die je niet mag <extra_id_2> week:","In razend tempo volgen de nieuwe bandjes, beloftes en platen-die-je-geluisterd-moet-hebben elkaar op. In de rubriek Luie Vinyl touren we je elke week door de nieuwste releases De drie platen die je niet mag missen van deze week:","['Luisteraar loodst Volkskrant.nl', 'en selecteert de', 'missen. Deze']","['Vinyl touren we', 'De', 'missen van deze']",8,20,19,"[0.8064516129032258, 0.9375, 0.3333333333333333]",0.69
seq2-0,large,| De Volkskrant Wat zullen we eens eten vanavond? Iedere dag in de Volkskrant een verrassend recept. Vandaag:,| De Volkskrant Wat zullen we eens <extra_id_0> in de Volkskrant een verrassend recept. Vandaag:,| De Volkskrant Wat zullen we eens eten? Elke dag in de Volkskrant een verrassend recept. Vandaag:,['eten vanavond? Iedere dag'],['eten? Elke dag'],4,20,19,[0.56],0.56
seq3-0,large,Denkfouten in hedendaags ontwerp gefileerd door innovatie-expert (en cabaretier) Jasper van Kuijk. Deze week:,Denkfouten in hedendaags ontwerp gefileerd door innovatie-expert <extra_id_0> van Kuijk. Deze week:,Denkfouten in hedendaags ontwerp gefileerd door innovatie-expert Willem van Kuijk. Deze week:,['(en cabaretier) Jasper'],['Willem'],3,20,18,[0.9090909090909091],0.91
seq4-0,large,Denkfouten in het hedendaags ontwerp gefileerd door innovatie-expert (en cabaretier) Jasper van Kuijk. Deze week:,Denkfouten in het hedendaags ontwerp gefileerd door innovatie-expert (en cabaretier) <extra_id_0> Deze week:,Denkfouten in het hedendaags ontwerp gefileerd door innovatie-expert (en cabaretier) Willem van der Meer Deze week:,['Jasper van Kuijk.'],['Willem van der Meer'],3,20,18,[0.6842105263157895],0.68
seq5-0,large,Wat betekent het om nu vrouw te zijn? In een reeks interviews stelt de Volkskrant die kwestie aan de orde.,Wat betekent het om nu vrouw te zijn? In een reeks interviews stelt <extra_id_0> aan de orde.,Wat betekent het om nu vrouw te zijn? In een reeks interviews stelt Diana de vraag aan de orde.,['de Volkskrant die kwestie'],['Diana de vraag'],4,20,17,[0.76],0.76
seq6-0,large,"Volkskrant.nl zet elke zondag de leukste, handigste en meest informatieve apps voor u op een rijtje. Deze week:","Volkskrant.nl zet elke zondag de leukste, handigste en meest <extra_id_0> op een rijtje. Deze week:","Volkskrant.nl zet elke zondag de leukste, handigste en meest persoonlijke artikelen op een rijtje. Deze week:",['informatieve apps voor u'],['persoonlijke artikelen'],4,20,16,[0.8333333333333334],0.83
seq7-0,large,"Wekelijks nemen de cultuurspecialisten van de Volkskrant stelling in de wereld van film, muziek, theater of beeldende kunst. Deze week:","Wekelijks nemen de cultuurspecialisten van de Volkskrant stelling in de wereld van film, muziek, theater of <extra_id_0>","Wekelijks nemen de cultuurspecialisten van de Volkskrant stelling in de wereld van film, muziek, theater of boeken.",['beeldende kunst. Deze week:'],['boeken.'],4,20,15,[0.8148148148148148],0.81
seq8-0,large,"Ook zon hekel aan onnodig Engels? Help ons dan aan bruikbare, Nederlandse alternatieven. Zoals voor",Ook zon hekel aan onnodig Engels? Help ons <extra_id_0> Nederlandse alternatieven. Zoals voor,Ook zon hekel aan onnodig Engels? Help ons met Nederlandse alternatieven. Zoals voor,"['dan aan bruikbare,']",['met'],3,20,15,[0.9444444444444444],0.94
seq9-0,large,"Kookboekenmaker, kok en illustrator Yvette van Boven maakt een seizoensrecept plus een recept om de restjes op te maken. Deze week:","Kookboekenmaker, kok en <extra_id_0> maakt een seizoensrecept plus een recept om de restjes op te maken. Deze week:","Kookboekenmaker, kok en schrijver maakt een seizoensrecept plus een recept om de restjes op te maken. Deze week:",['illustrator Yvette van Boven'],['schrijver'],4,20,15,[0.8571428571428571],0.86
seq10-0,large,| De Volkskrant Denkfouten in hedendaags ontwerp gefileerd door innovatie-expert (en cabaretier) Jasper van Kuijk. Deze week:,| <extra_id_0> in hedendaags ontwerp gefileerd door innovatie-expert (en cabaretier) Jasper van Kuijk. Deze week:,| Nieuwe stijl in hedendaags ontwerp gefileerd door innovatie-expert (en cabaretier) Jasper van Kuijk. Deze week:,['De Volkskrant Denkfouten'],['Nieuwe stijl'],3,20,13,[0.9166666666666666],0.92
seq11-0,large,"- Koken & Eten - Voor nieuws, achtergronden en columns Wat zullen we eens eten vanavond? Iedere dag in de Volkskrant een verrassend recept. Vandaag:","- Koken & Eten - Voor nieuws, achtergronden en columns Wat zullen we eens eten vanavond? Iedere dag <extra_id_0> Volkskrant een <extra_id_1>","- Koken & Eten - Voor nieuws, achtergronden en columns Wat zullen we eens eten vanavond? Iedere dag schrijft de Volkskrant een nieuwe...","['in de', 'verrassend recept. Vandaag:']","['schrijft de', 'nieuwe...']",5,20,13,"[0.6363636363636364, 0.8888888888888888]",0.76
seq12-0,large,"- Koken & Eten - Voor nieuws, achtergronden en columns ReceptWat zullen we eens eten vanavond? Iedere dag in de Volkskrant een verrassend recept. Vandaag:","- Koken & Eten - Voor nieuws, achtergronden en columns ReceptWat zullen we eens <extra_id_0> dag in de Volkskrant een verrassend <extra_id_1>","- Koken & Eten - Voor nieuws, achtergronden en columns ReceptWat zullen we eens op een dag in de Volkskrant een verrassend recept vinden?","['eten vanavond? Iedere', 'recept. Vandaag:']","['op een', 'vinden?']",5,20,13,"[0.8095238095238095, 0.875]",0.84
seq13-0,large,Je ziet het pas goed van dichtbij. Wieteke van Zeil over opmerkelijke en veelbetekenende bijzaken in de beeldende kunst. Deze week:,Je ziet het pas goed van dichtbij. Wieteke van Zeil <extra_id_0> bijzaken in de beeldende kunst. Deze week:,Je ziet het pas goed van dichtbij. Wieteke van Zeil schrijft over bijzaken in de beeldende kunst. Deze week:,['over opmerkelijke en veelbetekenende'],['schrijft over'],4,20,13,[0.8333333333333334],0.83
seq14-0,large,"Kookboekenmaker, kok en illustrator Yvette van Boven maakt elke week een gerecht in de oven. Deze week:","Kookboekenmaker, kok en illustrator Yvette van Boven maakt elke week een gerecht <extra_id_0> Deze week:","Kookboekenmaker, kok en illustrator Yvette van Boven maakt elke week een gerecht Deze week:",['in de oven.'],[''],3,20,13,[1.0],1.0
seq15-0,large,"Wat kwam er de laatste dagen weer voor moois bij in het cultuuraanbod? De Volkskrant-specialisten kiezen hun favorieten, van","Wat kwam er de laatste dagen weer voor moois bij in het <extra_id_0> hun favorieten, van","Wat kwam er de laatste dagen weer voor moois bij in het archief van hun favorieten, van",['cultuuraanbod? De Volkskrant-specialisten kiezen'],['archief van'],4,20,12,[0.8541666666666666],0.85
seq16-0,large,"Wat kwam er de laatste dagen weer voor moois bij in het cultuuraanbod? De V-specialisten kiezen hun favorieten, van","Wat kwam er de laatste dagen weer voor <extra_id_0> cultuuraanbod? De V-specialisten kiezen hun favorieten, van","Wat kwam er de laatste dagen weer voor in het cultuuraanbod? De V-specialisten kiezen hun favorieten, van",['moois bij in het'],['in het'],4,20,12,[0.625],0.62
seq17-0,large,Afwisselend betuigen Stella Bergsma en Sylvia Witteman hun liefde voor Nederlandse woorden die je niet vaak genoeg meer hoort. Deze week:,Afwisselend betuigen Stella Bergsma en Sylvia Witteman hun liefde voor Nederlandse woorden die je niet vaak <extra_id_0> week:,Afwisselend betuigen Stella Bergsma en Sylvia Witteman hun liefde voor Nederlandse woorden die je niet vaak hoort. Deze week:,['genoeg meer hoort. Deze'],['hoort. Deze'],4,20,12,[0.5217391304347826],0.52
seq18-0,large,e gefingeerd. Ook genterviewd worden over liefde en lust? Mail een korte toelichting naar lust@volkskrant.nl,e gefingeerd. Ook genterviewd worden over liefde <extra_id_0> een korte toelichting naar lust@volkskrant.nl,e gefingeerd. Ook genterviewd worden over liefde kan met een korte toelichting naar lust@volkskrant.nl,['en lust? Mail'],['kan met'],3,20,12,[0.8461538461538461],0.85
seq19-0,large,"juni terug. Op de hoogte blijven? Ontvang pushmeldingen via onze app, abonneer je op onze nieuwsbrieven, en lees alles over het virus in dit dossier.","juni terug. Op de hoogte blijven? Ontvang <extra_id_0> app, abonneer je op onze nieuwsbrieven, en lees alles <extra_id_1> virus in dit dossier.","juni terug. Op de hoogte blijven? Ontvang onze app, abonneer je op onze nieuwsbrieven, en lees alles over het virus in dit dossier.","['pushmeldingen via onze', 'over het']","['onze', 'over het']",5,20,12,"[0.8181818181818182, 0.0]",0.41
seq20-0,large,"mei terug. Op de hoogte blijven? Ontvang pushmeldingen via onze app, abonneer je op onze nieuwsbrieven, en lees alles over het virus in dit dossier.","mei terug. Op de hoogte <extra_id_0> via onze app, abonneer je op onze nieuwsbrieven, en lees alles over <extra_id_1> in dit dossier.","mei terug. Op de hoogte blijven? Volg ons via onze app, abonneer je op onze nieuwsbrieven, en lees alles over onze activiteiten in dit dossier.","['blijven? Ontvang pushmeldingen', 'het virus']","['blijven? Volg ons', 'onze activiteiten']",5,20,12,"[0.6, 0.7647058823529411]",0.68
