Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,small,Je gaat het pas zien als je het doorhebt.* Wieteke van Zeil over opmerkelijke en veelbetekenende bijzaken in de beeldende kunst. Deze week:,Je gaat het pas zien als je <extra_id_0> Wieteke <extra_id_1> opmerkelijke en veelbetekenende bijzaken in de beeldende kunst. Deze week:,Je gaat het pas zien als je gaat. Wieteke is een opmerkelijke en veelbetekenende bijzaken in de beeldende kunst. Deze week:,"['het doorhebt.*', 'van Zeil over']","['gaat.', 'is een']",5,20.0,20,"[0.8571428571428571, 0.7692307692307693]",0.81
seq1-0,small,"In razend tempo volgen de nieuwe bandjes, beloftes en platen-die-je-geluisterd-moet-hebben elkaar op. In de rubriek Luie Luisteraar loodst Volkskrant.nl je elke week door de nieuwste releases en selecteert de drie platen die je niet mag missen. Deze week:","In razend tempo volgen de nieuwe bandjes, beloftes en platen-die-je-geluisterd-moet-hebben elkaar op. In de rubriek Luie <extra_id_0> je elke week door de nieuwste releases <extra_id_1> drie platen die je niet mag <extra_id_2> week:","In razend tempo volgen de nieuwe bandjes, beloftes en platen-die-je-geluisterd-moet-hebben elkaar op. In de rubriek Luie luister je elke week door de nieuwste releases Hieronder vind je drie platen die je niet mag missen. Bekijk de week:","['Luisteraar loodst Volkskrant.nl', 'en selecteert de', 'missen. Deze']","['luister', 'Hieronder vind je', 'missen. Bekijk de']",8,20.0,19,"[0.8064516129032258, 0.8235294117647058, 0.4117647058823529]",0.68
seq2-0,small,| De Volkskrant Wat zullen we eens eten vanavond? Iedere dag in de Volkskrant een verrassend recept. Vandaag:,| De Volkskrant Wat zullen we eens <extra_id_0> in de Volkskrant een verrassend recept. Vandaag:,| De Volkskrant Wat zullen we eens wissen is in de Volkskrant een verrassend recept. Vandaag:,['eten vanavond? Iedere dag'],['wissen is'],4,20.0,19,[0.92],0.92
seq3-0,small,Denkfouten in hedendaags ontwerp gefileerd door innovatie-expert (en cabaretier) Jasper van Kuijk. Deze week:,Denkfouten in hedendaags ontwerp gefileerd door innovatie-expert <extra_id_0> van Kuijk. Deze week:,Denkfouten in hedendaags ontwerp gefileerd door innovatie-expert Willem van Kuijk. Deze week:,['(en cabaretier) Jasper'],['Willem'],3,20.0,18,[0.9090909090909091],0.91
seq4-0,small,Denkfouten in het hedendaags ontwerp gefileerd door innovatie-expert (en cabaretier) Jasper van Kuijk. Deze week:,Denkfouten in het hedendaags ontwerp gefileerd door innovatie-expert (en cabaretier) <extra_id_0> Deze week:,Denkfouten in het hedendaags ontwerp gefileerd door innovatie-expert (en cabaretier) - Deze week:,['Jasper van Kuijk.'],['-'],3,20.0,18,[1.0],1.0
seq5-0,small,Wat betekent het om nu vrouw te zijn? In een reeks interviews stelt de Volkskrant die kwestie aan de orde.,Wat betekent het om nu vrouw te zijn? In een reeks interviews stelt <extra_id_0> aan de orde.,Wat betekent het om nu vrouw te zijn? In een reeks interviews stelt hij haar vraag aan de orde.,['de Volkskrant die kwestie'],['hij haar vraag'],4,20.0,17,[0.92],0.92
seq6-0,small,"Volkskrant.nl zet elke zondag de leukste, handigste en meest informatieve apps voor u op een rijtje. Deze week:","Volkskrant.nl zet elke zondag de leukste, handigste en meest <extra_id_0> op een rijtje. Deze week:","Volkskrant.nl zet elke zondag de leukste, handigste en meest populaire artikelen op een rijtje. Deze week:",['informatieve apps voor u'],['populaire artikelen'],4,20.0,16,[0.7916666666666666],0.79
seq7-0,small,"Wekelijks nemen de cultuurspecialisten van de Volkskrant stelling in de wereld van film, muziek, theater of beeldende kunst. Deze week:","Wekelijks nemen de cultuurspecialisten van de Volkskrant stelling in de wereld van film, muziek, theater of <extra_id_0>","Wekelijks nemen de cultuurspecialisten van de Volkskrant stelling in de wereld van film, muziek, theater of politiek.",['beeldende kunst. Deze week:'],['politiek.'],4,20.0,15,[0.8518518518518519],0.85
seq8-0,small,"Ook zon hekel aan onnodig Engels? Help ons dan aan bruikbare, Nederlandse alternatieven. Zoals voor",Ook zon hekel aan onnodig Engels? Help ons <extra_id_0> Nederlandse alternatieven. Zoals voor,Ook zon hekel aan onnodig Engels? Help ons opnieuw aan Nederlandse alternatieven. Zoals voor,"['dan aan bruikbare,']",['opnieuw aan'],3,20.0,15,[0.8333333333333334],0.83
seq9-0,small,"Kookboekenmaker, kok en illustrator Yvette van Boven maakt een seizoensrecept plus een recept om de restjes op te maken. Deze week:","Kookboekenmaker, kok en <extra_id_0> maakt een seizoensrecept plus een recept om de restjes op te maken. Deze week:","Kookboekenmaker, kok en schrijfster maakt een seizoensrecept plus een recept om de restjes op te maken. Deze week:",['illustrator Yvette van Boven'],['schrijfster'],4,20.0,15,[0.8571428571428571],0.86
