Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,xl,Na een kletsnatte maandag volgt een veelal wisselvallige en frisse week. Aangezien we midden in de piek van het hooikoortsseizoen zitten is dat goed nieuws voor hooikoortspatinten.,Na een kletsnatte maandag volgt een <extra_id_0> frisse week. Aangezien we midden in de piek <extra_id_1> zitten is dat <extra_id_2> voor hooikoortspatinten.,Na een kletsnatte maandag volgt een lekker frisse week. Aangezien we midden in de piek van de zomer zitten is dat een goede gelegenheid voor hooikoortspatinten.,"['veelal wisselvallige en', 'van het hooikoortsseizoen', 'goed nieuws']","['lekker', 'van de zomer', 'een goede gelegenheid']",8,30,1,"[0.8695652173913043, 0.68, 0.7142857142857143]",0.75
seq1-0,xl,"Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij groot, soort bij soort, sok bij sok, kleur bij kleur. Daarbinnen kan alles. Een jurk in de wind heeft het drukdrukdruk, een overall spartelt of hij wordt gekieteld, een laken speelt spookje. Wasgoed heeft lust tot leven.","Was aan de lijn is een levend kunstwerk. De was heeft een <extra_id_0> bij groot, soort bij soort, sok bij <extra_id_1> kleur. Daarbinnen kan alles. Een jurk <extra_id_2> heeft het drukdrukdruk, een overall spartelt of hij wordt <extra_id_3> spookje. <extra_id_4> tot leven.","Was aan de lijn is een levend kunstwerk. De was heeft een patroon: klein bij groot, soort bij soort, sok bij sok, kleur bij kleur. Daarbinnen kan alles. Een jurk heeft het drukdrukdruk, een overall spartelt of hij wordt een spookje. De was komt tot leven.","['vaste volgorde', 'groot', 'sok', 'kleur bij', 'in de wind', 'gekieteld', 'een laken speelt', 'Wasgoed heeft lust']","['patroon: klein', 'sok, kleur bij', '', 'een', 'De was komt']",16,30,1,"[0.8571428571428571, 0.9285714285714286, 1.0, 0.8888888888888888, 0.8181818181818182]",0.9
seq2-0,xl,"Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, heeft zijn baan een andere betekenis. Voor ons geldt: wij ontkomen er niet aan, de oorlog en de verdere wereld is dagelijkse realiteit.","Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, <extra_id_0> een andere <extra_id_1> geldt: wij ontkomen er niet aan, <extra_id_2> de verdere wereld is dagelijkse realiteit.","Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, is het een andere wereld. Voor iedereen geldt: wij ontkomen er niet aan, want de verdere wereld is dagelijkse realiteit.","['heeft zijn baan', 'betekenis. Voor ons', 'de oorlog en']","['is het', 'wereld. Voor iedereen', 'want']",9,30,1,"[0.8666666666666667, 0.7142857142857143, 1.0]",0.86
seq3-0,xl,"Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij groot, soort bij soort, sok bij sok, kleur bij kleur.","Was aan de lijn is <extra_id_0> De was heeft een vaste volgorde, groot bij groot, soort bij soort, <extra_id_1> sok, <extra_id_2>","Was aan de lijn is mogelijk. De was heeft een vaste volgorde, groot bij groot, soort bij soort, sok bij sok,","['een levend kunstwerk.', 'sok bij', 'kleur bij kleur.']","['mogelijk.', 'sok bij', '']",8,30,1,"[0.8571428571428571, 0.0, 1.0]",0.62
seq4-0,xl,"Vanaf deze zomer kan er gesurft worden in een gracht, in hartje Rotterdam. Al kwam Rif010 niet zonder slag of stoot tot stand.","Vanaf deze zomer kan er <extra_id_0> gracht, in hartje Rotterdam. Al <extra_id_1> zonder slag of stoot tot stand.","Vanaf deze zomer kan er gevaren worden over de gracht, in hartje Rotterdam. Al het werk kwam zonder slag of stoot tot stand.","['gesurft worden in een', 'kwam Rif010 niet']","['gevaren worden over de', 'het werk kwam']",7,30,1,"[0.45454545454545453, 0.875]",0.66
seq5-0,xl,"Theo Heuft, oprichter van Yab Yum, de roemruchte Amsterdamse seksclub in een 17e-eeuws grachtenpand, is op 89-jarige leeftijd overleden.","Theo Heuft, oprichter <extra_id_0> de roemruchte Amsterdamse seksclub in <extra_id_1> is op 89-jarige leeftijd overleden.","Theo Heuft, oprichter van de roemruchte Amsterdamse seksclub in de Jordaan, is op 89-jarige leeftijd overleden.","['van Yab Yum,', 'een 17e-eeuws grachtenpand,']","['van', 'de Jordaan,']",6,30,1,"[0.75, 0.7777777777777778]",0.76
seq6-0,xl,"OpenAI, het bedrijf achter ChatGPT, schort een AI-stem op die sterk aan de stem van actrice Scarlett Johansson doet denken.","OpenAI, het <extra_id_0> schort een AI-stem op die sterk aan de stem van actrice <extra_id_1> denken.","OpenAI, het open source laboratorium voor artificiële intelligentie, schort een AI-stem op die sterk aan de stem van actrice Jennifer Lawrence doet denken.","['bedrijf achter ChatGPT,', 'Scarlett Johansson doet']","['open source laboratorium voor artificiële intelligentie,', 'Jennifer Lawrence doet']",6,30,1,"[0.8392857142857143, 0.7391304347826086]",0.79
seq7-0,xl,"Voor het eerst sinds hij twee jaar geleden de troon besteeg, kunnen Britten de hand leggen op een papieren koning Charles III van het Verenigd Koninkrijk.","Voor het eerst <extra_id_0> twee <extra_id_1> troon besteeg, <extra_id_2> hand leggen op een papieren koning Charles III van het Verenigd Koninkrijk.","Voor het eerst sinds twee jaar de troon besteeg, kon hij zijn hand leggen op een papieren koning Charles III van het Verenigd Koninkrijk.","['sinds hij', 'jaar geleden de', 'kunnen Britten de']","['sinds', 'jaar de', 'kon hij zijn']",8,30,1,"[0.4444444444444444, 0.5333333333333333, 0.7647058823529411]",0.58
seq8-0,xl,"Film- en serieliefhebbers zijn steeds meer geld kwijt aan streamingdiensten als Netflix, Videoland en Disney Plus. Nu de diensten een plek op de Nederlandse markt veroverd hebben, zoeken ze naar andere manieren om hun inkomsten op te krikken.","Film- en serieliefhebbers zijn steeds meer geld kwijt aan <extra_id_0> Videoland <extra_id_1> Plus. Nu de diensten een plek op de Nederlandse markt veroverd hebben, zoeken <extra_id_2> manieren om <extra_id_3> te krikken.","Film- en serieliefhebbers zijn steeds meer geld kwijt aan abonnementen als Videoland en Canal Plus. Nu de diensten een plek op de Nederlandse markt veroverd hebben, zoeken de bedrijven naar manieren om hun prijzen op te krikken.","['streamingdiensten als Netflix,', 'en Disney', 'ze naar andere', 'hun inkomsten op']","['abonnementen als', 'en Canal', 'de bedrijven naar', 'hun prijzen op']",11,30,1,"[0.6333333333333333, 0.5555555555555556, 0.7647058823529411, 0.4375]",0.6
seq9-0,xl,"De formerende partijen hebben een akkoord bereikt over de verdeling van de ministerposten in het kabinet-Schoof. Dat laat PVV-leider Geert Wilders dinsdag weten: We zijn eruit. Goed nieuws, de rest horen jullie later. Naar verwachting begint formateur Richard van Zwol nog deze week met het ontvangen van de kandidaat-bewindslieden.","De formerende partijen hebben een akkoord bereikt over de verdeling van de ministerposten in het kabinet-Schoof. Dat <extra_id_0> Wilders dinsdag weten: We zijn eruit. Goed nieuws, <extra_id_1> jullie later. Naar verwachting begint formateur Richard <extra_id_2> deze <extra_id_3> ontvangen <extra_id_4>","De formerende partijen hebben een akkoord bereikt over de verdeling van de ministerposten in het kabinet-Schoof. Dat liet Wilders dinsdag weten: We zijn eruit. Goed nieuws, dat weten jullie later. Naar verwachting begint formateur Richard Bruins deze week met het ontvangen van de ministers.","['laat PVV-leider Geert', 'de rest horen', 'van Zwol nog', 'week met het', 'van de kandidaat-bewindslieden.']","['liet', 'dat weten', 'Bruins', 'week met het', 'ministers.']",15,30,1,"[0.8095238095238095, 0.6153846153846154, 0.9166666666666666, 0.0, 0.8064516129032258]",0.63
seq10-0,xl,"Ze zorgen al lange tijd voor grote problemen op verschillende plekken in Utrecht: drugsgebruikers op straat. Vorig jaar zorgden zon 120 verslaafden op het Lucasbolwerk voor overlast, maar nadat daar maatregelen werden genomen, verplaatste de groep zich naar Park Lepelenburg.",Ze zorgen al lange tijd voor grote problemen op verschillende plekken in Utrecht: drugsgebruikers op straat. Vorig jaar zorgden zon 120 <extra_id_0> Lucasbolwerk <extra_id_1> nadat daar maatregelen werden <extra_id_2> groep <extra_id_3> Lepelenburg.,Ze zorgen al lange tijd voor grote problemen op verschillende plekken in Utrecht: drugsgebruikers op straat. Vorig jaar zorgden zon 120 drugsgebruikers voor problemen in het Lucasbolwerk nadat daar maatregelen werden genomen tegen groep op straat in Lepelenburg.,"['verslaafden op het', 'voor overlast', 'maar', 'genomen', 'verplaatste de', 'zich naar Park']","['drugsgebruikers voor problemen in het', '', 'genomen tegen', 'op straat in']",12,30,1,"[0.7297297297297297, 1.0, 0.9230769230769231, 0.9166666666666666]",0.89
seq11-0,xl,"Het campagneteam van de Amerikaanse president Joe Biden heeft een nieuwe vacature: een meme-manager, die moet zorgen dat filmpjes en fotos die Biden aantrekkelijk maken voor jongeren viraal gaan.","Het campagneteam van de Amerikaanse president Joe Biden <extra_id_0> vacature: een meme-manager, die moet zorgen dat filmpjes en fotos <extra_id_1> maken <extra_id_2> gaan.","Het campagneteam van de Amerikaanse president Joe Biden heeft een vacature: een meme-manager, die moet zorgen dat filmpjes en fotos die mensen maken viral gaan.","['heeft een nieuwe', 'die Biden aantrekkelijk', 'voor jongeren viraal']","['heeft een', 'die mensen', 'viral']",9,30,1,"[0.4375, 0.6956521739130435, 0.75]",0.63
seq12-0,xl,"Hoe weet je of je bij de groep hoort die te veel betaalt voor een zorgverzekering? Meer dan de helft van de Nederlanders betaalt namelijk onnodig veel, blijkt uit onderzoek. Wat kun je hier tegen doen? Vijf veelgestelde vragen en antwoorden. ,,Veel mensen kiezen voor gemak en komen dan op een dure polis uit.","Hoe weet je of je bij de groep hoort die te veel betaalt voor een zorgverzekering? Meer <extra_id_0> van de Nederlanders betaalt namelijk onnodig veel, blijkt <extra_id_1> kun je hier tegen <extra_id_2> en antwoorden. ,,Veel mensen kiezen <extra_id_3> komen <extra_id_4> dure polis uit.","Hoe weet je of je bij de groep hoort die te veel betaalt voor een zorgverzekering? Meer dan de helft van de Nederlanders betaalt namelijk onnodig veel, blijkt uit onderzoek. Op deze pagina kun je hier tegen komen en antwoorden. ,,Veel mensen kiezen voor een goedkope zorgverzekering en komen zo op een dure polis uit.","['dan de helft', 'uit onderzoek. Wat', 'doen? Vijf veelgestelde vragen', 'voor gemak en', 'dan op een']","['dan de helft', 'uit onderzoek. Op deze pagina', 'komen', 'voor een goedkope zorgverzekering en', 'zo op een']",16,30,1,"[0.0, 0.4482758620689655, 0.9, 0.6944444444444444, 0.3]",0.47
seq13-0,xl,"OpenAI, het bedrijf achter ChatGPT, schort een AI-stem op die sterk aan de stem van actrice Scarlett Johansson doet denken. Het bedrijf lijkt iets te veel inspiratie te hebben geput uit de film Her, waarvoor Johansson de stem van computersysteem Samantha insprak.","OpenAI, het bedrijf achter ChatGPT, schort <extra_id_0> die sterk aan de <extra_id_1> Scarlett Johansson doet <extra_id_2> iets te veel inspiratie te hebben geput uit de film Her, waarvoor <extra_id_3> van computersysteem Samantha insprak.","OpenAI, het bedrijf achter ChatGPT, schort een verklaring in die sterk aan de kant van Scarlett Johansson doet Het bedrijf zegt iets te veel inspiratie te hebben geput uit de film Her, waarvoor de maker van computersysteem Samantha insprak.","['een AI-stem op', 'stem van actrice', 'denken. Het bedrijf lijkt', 'Johansson de stem']","['een verklaring in', 'kant van', 'Het bedrijf zegt', 'de maker']",13,30,1,"[0.7058823529411765, 0.75, 0.48, 0.8235294117647058]",0.69
seq14-0,xl,"De voorgenomen verhoging van de belasting toegevoegde waarde (btw) op cultuur, recreatie, boeken en periodieken maakt veel los bij de lezers. Vooral de hogere belasting op sportclubs en sportscholen roept veel vragen op. Economieredacteur Peet Vogels geeft antwoord.","<extra_id_0> van de belasting toegevoegde waarde (btw) op cultuur, recreatie, <extra_id_1> maakt veel los bij de lezers. Vooral de hogere belasting op sportclubs en <extra_id_2> veel vragen op. Economieredacteur <extra_id_3> antwoord.","verhoging van de belasting toegevoegde waarde (btw) op cultuur, recreatie, sport en sportclubs maakt veel los bij de lezers. Vooral de hogere belasting op sportclubs en sportverenigingen roept veel vragen op. Economieredacteur Willem van der Meer geeft antwoord.","['De voorgenomen verhoging', 'boeken en periodieken', 'sportscholen roept', 'Peet Vogels geeft']","['verhoging', 'sport en sportclubs', 'sportverenigingen roept', 'Willem van der Meer geeft']",11,30,1,"[0.625, 0.7619047619047619, 0.43478260869565216, 0.64]",0.62
seq15-0,xl,"Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, heeft zijn baan een andere betekenis. Voor ons geldt: wij ontkomen er niet aan, de oorlog en de verdere wereld is dagelijkse realiteit.","Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, heeft zijn baan een andere betekenis. Voor ons geldt: <extra_id_0> niet aan, de <extra_id_1> verdere wereld <extra_id_2>","Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, heeft zijn baan een andere betekenis. Voor ons geldt: meld je niet aan, de eerste verdere wereld is...","['wij ontkomen er', 'oorlog en de', 'is dagelijkse realiteit.']","['meld je', 'eerste', 'is...']",9,30,1,"[0.8666666666666667, 0.8333333333333334, 0.875]",0.86
