Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,large,Na een kletsnatte maandag volgt een veelal wisselvallige en frisse week. Aangezien we midden in de piek van het hooikoortsseizoen zitten is dat goed nieuws voor hooikoortspatinten.,Na een kletsnatte maandag volgt een <extra_id_0> frisse week. Aangezien we midden in de piek <extra_id_1> zitten is dat <extra_id_2> voor hooikoortspatinten.,Na een kletsnatte maandag volgt een lekker frisse week. Aangezien we midden in de piek zitten is dat een goede zaak voor hooikoortspatinten.,"['veelal wisselvallige en', 'van het hooikoortsseizoen', 'goed nieuws']","['lekker', '', 'een goede zaak']",8,30,1,"[0.8695652173913043, 1.0, 0.7857142857142857]",0.89
seq1-0,large,"Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij groot, soort bij soort, sok bij sok, kleur bij kleur. Daarbinnen kan alles. Een jurk in de wind heeft het drukdrukdruk, een overall spartelt of hij wordt gekieteld, een laken speelt spookje. Wasgoed heeft lust tot leven.","Was aan de lijn is een levend kunstwerk. De was heeft een <extra_id_0> bij groot, soort bij soort, sok bij <extra_id_1> kleur. Daarbinnen kan alles. Een jurk <extra_id_2> heeft het drukdrukdruk, een overall spartelt of hij wordt <extra_id_3> spookje. <extra_id_4> tot leven.","Was aan de lijn is een levend kunstwerk. De was heeft een functie. Klein bij groot, soort bij soort, sok bij sok, kleur bij kleur. Daarbinnen kan alles. Een jurk heeft het drukdrukdruk, een overall spartelt of hij wordt een spookje. De was komt tot leven.","['vaste volgorde', 'groot', 'sok', 'kleur bij', 'in de wind', 'gekieteld', 'een laken speelt', 'Wasgoed heeft lust']","['functie. Klein', 'sok, kleur bij', '', 'een', 'De was komt']",16,30,1,"[0.9285714285714286, 0.9285714285714286, 1.0, 0.8888888888888888, 0.8181818181818182]",0.91
seq2-0,large,"Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, heeft zijn baan een andere betekenis. Voor ons geldt: wij ontkomen er niet aan, de oorlog en de verdere wereld is dagelijkse realiteit.","Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, <extra_id_0> een andere <extra_id_1> geldt: wij ontkomen er niet aan, <extra_id_2> de verdere wereld is dagelijkse realiteit.","Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, is er een andere situatie die geldt: wij ontkomen er niet aan, de competitie met de rest van de verdere wereld is dagelijkse realiteit.","['heeft zijn baan', 'betekenis. Voor ons', 'de oorlog en']","['is er', 'situatie die', 'de competitie met de rest van']",9,30,1,"[0.8666666666666667, 0.8421052631578947, 0.7586206896551724]",0.82
seq3-0,large,"Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij groot, soort bij soort, sok bij sok, kleur bij kleur.","Was aan de lijn is <extra_id_0> De was heeft een vaste volgorde, groot bij groot, soort bij soort, <extra_id_1> sok, <extra_id_2>","Was aan de lijn is een soort De was heeft een vaste volgorde, groot bij groot, soort bij soort, met sok, lijn.","['een levend kunstwerk.', 'sok bij', 'kleur bij kleur.']","['een soort', 'met', 'lijn.']",8,30,1,"[0.7142857142857143, 1.0, 0.75]",0.82
seq4-0,large,"Vanaf deze zomer kan er gesurft worden in een gracht, in hartje Rotterdam. Al kwam Rif010 niet zonder slag of stoot tot stand.","Vanaf deze zomer kan er <extra_id_0> gracht, in hartje Rotterdam. Al <extra_id_1> zonder slag of stoot tot stand.","Vanaf deze zomer kan er weer gegraven worden in de gracht, in hartje Rotterdam. Al snel kwam het zonder slag of stoot tot stand.","['gesurft worden in een', 'kwam Rif010 niet']","['weer gegraven worden in de', 'snel kwam het']",7,30,1,"[0.5, 0.75]",0.62
seq5-0,large,"Theo Heuft, oprichter van Yab Yum, de roemruchte Amsterdamse seksclub in een 17e-eeuws grachtenpand, is op 89-jarige leeftijd overleden.","Theo Heuft, oprichter <extra_id_0> de roemruchte Amsterdamse seksclub in <extra_id_1> is op 89-jarige leeftijd overleden.","Theo Heuft, oprichter van de roemruchte Amsterdamse seksclub in het jaren '30, is op 89-jarige leeftijd overleden.","['van Yab Yum,', 'een 17e-eeuws grachtenpand,']","['van', ""het jaren '30,""]",6,30,1,"[0.75, 0.7777777777777778]",0.76
seq6-0,large,"OpenAI, het bedrijf achter ChatGPT, schort een AI-stem op die sterk aan de stem van actrice Scarlett Johansson doet denken.","OpenAI, het <extra_id_0> schort een AI-stem op die sterk aan de stem van actrice <extra_id_1> denken.","OpenAI, het nieuwe app-platform, schort een AI-stem op die sterk aan de stem van actrice Scarlett Johansson doet denken.","['bedrijf achter ChatGPT,', 'Scarlett Johansson doet']","['nieuwe app-platform,', 'Scarlett Johansson doet']",6,30,1,"[0.8260869565217391, 0.0]",0.41
seq7-0,large,"Voor het eerst sinds hij twee jaar geleden de troon besteeg, kunnen Britten de hand leggen op een papieren koning Charles III van het Verenigd Koninkrijk.","Voor het eerst <extra_id_0> twee <extra_id_1> troon besteeg, <extra_id_2> hand leggen op een papieren koning Charles III van het Verenigd Koninkrijk.","Voor het eerst is er een twee troon besteeg, en kon hij zijn hand leggen op een papieren koning Charles III van het Verenigd Koninkrijk.","['sinds hij', 'jaar geleden de', 'kunnen Britten de']","['is er een', '', 'en kon hij zijn']",8,30,1,"[0.8888888888888888, 1.0, 0.8235294117647058]",0.9
seq8-0,large,"Film- en serieliefhebbers zijn steeds meer geld kwijt aan streamingdiensten als Netflix, Videoland en Disney Plus. Nu de diensten een plek op de Nederlandse markt veroverd hebben, zoeken ze naar andere manieren om hun inkomsten op te krikken.","Film- en serieliefhebbers zijn steeds meer geld kwijt aan <extra_id_0> Videoland <extra_id_1> Plus. Nu de diensten een plek op de Nederlandse markt veroverd hebben, zoeken <extra_id_2> manieren om <extra_id_3> te krikken.","Film- en serieliefhebbers zijn steeds meer geld kwijt aan diensten als Videoland en Videoland Plus. Nu de diensten een plek op de Nederlandse markt veroverd hebben, zoeken bedrijven naar manieren om de kosten op te krikken.","['streamingdiensten als Netflix,', 'en Disney', 'ze naar andere', 'hun inkomsten op']","['diensten als', 'en Videoland', 'bedrijven naar', 'de kosten op']",11,30,1,"[0.6, 0.6666666666666666, 0.8571428571428571, 0.375]",0.62
seq9-0,large,"De formerende partijen hebben een akkoord bereikt over de verdeling van de ministerposten in het kabinet-Schoof. Dat laat PVV-leider Geert Wilders dinsdag weten: We zijn eruit. Goed nieuws, de rest horen jullie later. Naar verwachting begint formateur Richard van Zwol nog deze week met het ontvangen van de kandidaat-bewindslieden.","De formerende partijen hebben een akkoord bereikt over de verdeling van de ministerposten in het kabinet-Schoof. Dat <extra_id_0> Wilders dinsdag weten: We zijn eruit. Goed nieuws, <extra_id_1> jullie later. Naar verwachting begint formateur Richard <extra_id_2> deze <extra_id_3> ontvangen <extra_id_4>","De formerende partijen hebben een akkoord bereikt over de verdeling van de ministerposten in het kabinet-Schoof. Dat liet Wilders dinsdag weten: We zijn eruit. Goed nieuws, dat horen jullie later. Naar verwachting begint formateur Richard van der Laan deze week met ontvangen van vragen.","['laat PVV-leider Geert', 'de rest horen', 'van Zwol nog', 'week met het', 'van de kandidaat-bewindslieden.']","['liet', 'dat horen', 'van der Laan', 'week met', 'vragen.']",15,30,1,"[0.8095238095238095, 0.38461538461538464, 0.6666666666666666, 0.3333333333333333, 0.8387096774193549]",0.61
