Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,small,Na een kletsnatte maandag volgt een veelal wisselvallige en frisse week. Aangezien we midden in de piek van het hooikoortsseizoen zitten is dat goed nieuws voor hooikoortspatinten.,Na een kletsnatte maandag volgt een <extra_id_0> frisse week. Aangezien we midden in de piek <extra_id_1> zitten is dat <extra_id_2> voor hooikoortspatinten.,Na een kletsnatte maandag volgt een mooie frisse week. Aangezien we midden in de piek zitten is dat altijde voor hooikoortspatinten.,"['veelal wisselvallige en', 'van het hooikoortsseizoen', 'goed nieuws']","['mooie', '', 'altijde']",8,30,1,"[0.9130434782608695, 1.0, 0.9090909090909091]",0.94
seq1-0,small,"Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij groot, soort bij soort, sok bij sok, kleur bij kleur. Daarbinnen kan alles. Een jurk in de wind heeft het drukdrukdruk, een overall spartelt of hij wordt gekieteld, een laken speelt spookje. Wasgoed heeft lust tot leven.","Was aan de lijn is een levend kunstwerk. De was heeft een <extra_id_0> bij groot, soort bij soort, sok bij <extra_id_1> kleur. Daarbinnen kan alles. Een jurk <extra_id_2> heeft het drukdrukdruk, een overall spartelt of hij wordt <extra_id_3> spookje. <extra_id_4> tot leven.","Was aan de lijn is een levend kunstwerk. De was heeft een soort bij groot, soort bij soort, sok bij soort, kleur bij kleur. Daarbinnen kan alles. Een jurk heeft het drukdrukdruk, een overall spartelt of hij wordt gedragen door een spookje. Hij komt tot leven.","['vaste volgorde', 'groot', 'sok', 'kleur bij', 'in de wind', 'gekieteld', 'een laken speelt', 'Wasgoed heeft lust']","['soort', 'soort, kleur bij', '', 'gedragen door een', 'Hij komt']",16,30,1,"[0.7142857142857143, 0.875, 1.0, 0.8235294117647058, 0.9]",0.86
seq2-0,small,"Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, heeft zijn baan een andere betekenis. Voor ons geldt: wij ontkomen er niet aan, de oorlog en de verdere wereld is dagelijkse realiteit.","Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, <extra_id_0> een andere <extra_id_1> geldt: wij ontkomen er niet aan, <extra_id_2> de verdere wereld is dagelijkse realiteit.","Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, is het een andere reden dat het geldt: wij ontkomen er niet aan, want de verdere wereld is dagelijkse realiteit.","['heeft zijn baan', 'betekenis. Voor ons', 'de oorlog en']","['is het', 'reden dat het', 'want']",9,30,1,"[0.8666666666666667, 0.7368421052631579, 1.0]",0.87
seq3-0,small,"Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij groot, soort bij soort, sok bij sok, kleur bij kleur.","Was aan de lijn is <extra_id_0> De was heeft een vaste volgorde, groot bij groot, soort bij soort, <extra_id_1> sok, <extra_id_2>","Was aan de lijn is gemaakt van soort. De was heeft een vaste volgorde, groot bij groot, soort bij soort, sok bij sok,","['een levend kunstwerk.', 'sok bij', 'kleur bij kleur.']","['gemaakt van soort.', 'sok bij', '']",8,30,1,"[0.7619047619047619, 0.0, 1.0]",0.59
seq4-0,small,"Vanaf deze zomer kan er gesurft worden in een gracht, in hartje Rotterdam. Al kwam Rif010 niet zonder slag of stoot tot stand.","Vanaf deze zomer kan er <extra_id_0> gracht, in hartje Rotterdam. Al <extra_id_1> zonder slag of stoot tot stand.","Vanaf deze zomer kan er een gracht, in hartje Rotterdam. Al zonder slag of stoot tot stand.","['gesurft worden in een', 'kwam Rif010 niet']","['een', '']",7,30,1,"[0.8571428571428571, 1.0]",0.93
seq5-0,small,"Theo Heuft, oprichter van Yab Yum, de roemruchte Amsterdamse seksclub in een 17e-eeuws grachtenpand, is op 89-jarige leeftijd overleden.","Theo Heuft, oprichter <extra_id_0> de roemruchte Amsterdamse seksclub in <extra_id_1> is op 89-jarige leeftijd overleden.","Theo Heuft, oprichter van de roemruchte Amsterdamse seksclub in Amsterdam, is op 89-jarige leeftijd overleden.","['van Yab Yum,', 'een 17e-eeuws grachtenpand,']","['van', 'Amsterdam,']",6,30,1,"[0.75, 0.8148148148148148]",0.78
seq6-0,small,"OpenAI, het bedrijf achter ChatGPT, schort een AI-stem op die sterk aan de stem van actrice Scarlett Johansson doet denken.","OpenAI, het <extra_id_0> schort een AI-stem op die sterk aan de stem van actrice <extra_id_1> denken.","OpenAI, het publiek schort een AI-stem op die sterk aan de stem van actrice en acteur denken.","['bedrijf achter ChatGPT,', 'Scarlett Johansson doet']","['publiek', 'en acteur']",6,30,1,"[0.9130434782608695, 0.8695652173913043]",0.89
seq7-0,small,"Voor het eerst sinds hij twee jaar geleden de troon besteeg, kunnen Britten de hand leggen op een papieren koning Charles III van het Verenigd Koninkrijk.","Voor het eerst <extra_id_0> twee <extra_id_1> troon besteeg, <extra_id_2> hand leggen op een papieren koning Charles III van het Verenigd Koninkrijk.","Voor het eerst een twee troon besteeg, zal hij zijn hand leggen op een papieren koning Charles III van het Verenigd Koninkrijk.","['sinds hij', 'jaar geleden de', 'kunnen Britten de']","['een', '', 'zal hij zijn']",8,30,1,"[0.8888888888888888, 1.0, 0.8823529411764706]",0.92
seq8-0,small,"Film- en serieliefhebbers zijn steeds meer geld kwijt aan streamingdiensten als Netflix, Videoland en Disney Plus. Nu de diensten een plek op de Nederlandse markt veroverd hebben, zoeken ze naar andere manieren om hun inkomsten op te krikken.","Film- en serieliefhebbers zijn steeds meer geld kwijt aan <extra_id_0> Videoland <extra_id_1> Plus. Nu de diensten een plek op de Nederlandse markt veroverd hebben, zoeken <extra_id_2> manieren om <extra_id_3> te krikken.","Film- en serieliefhebbers zijn steeds meer geld kwijt aan de Videoland en Plus. Nu de diensten een plek op de Nederlandse markt veroverd hebben, zoeken we naar andere manieren om zich te krikken.","['streamingdiensten als Netflix,', 'en Disney', 'ze naar andere', 'hun inkomsten op']","['de', 'en', 'we naar andere', 'zich']",11,30,1,"[0.9333333333333333, 0.7777777777777778, 0.07142857142857142, 0.9375]",0.68
seq9-0,small,"De formerende partijen hebben een akkoord bereikt over de verdeling van de ministerposten in het kabinet-Schoof. Dat laat PVV-leider Geert Wilders dinsdag weten: We zijn eruit. Goed nieuws, de rest horen jullie later. Naar verwachting begint formateur Richard van Zwol nog deze week met het ontvangen van de kandidaat-bewindslieden.","De formerende partijen hebben een akkoord bereikt over de verdeling van de ministerposten in het kabinet-Schoof. Dat <extra_id_0> Wilders dinsdag weten: We zijn eruit. Goed nieuws, <extra_id_1> jullie later. Naar verwachting begint formateur Richard <extra_id_2> deze <extra_id_3> ontvangen <extra_id_4>","De formerende partijen hebben een akkoord bereikt over de verdeling van de ministerposten in het kabinet-Schoof. Dat liet Wilders dinsdag weten: We zijn eruit. Goed nieuws, horen jullie later. Naar verwachting begint formateur Richard Wilders deze brief ontvangen","['laat PVV-leider Geert', 'de rest horen', 'van Zwol nog', 'week met het', 'van de kandidaat-bewindslieden.']","['liet', 'horen', 'Wilders', 'brief', '']",15,30,1,"[0.8095238095238095, 0.6153846153846154, 0.9166666666666666, 0.9166666666666666, 1.0]",0.85
