Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,base,Na een kletsnatte maandag volgt een veelal wisselvallige en frisse week. Aangezien we midden in de piek van het hooikoortsseizoen zitten is dat goed nieuws voor hooikoortspatinten.,Na een kletsnatte maandag volgt een <extra_id_0> frisse week. Aangezien we midden in de piek <extra_id_1> zitten is dat <extra_id_2> voor hooikoortspatinten.,Na een kletsnatte maandag volgt een nieuwe frisse week. Aangezien we midden in de piek van de hitte zitten is dat altijd tijd voor hooikoortspatinten.,"['veelal wisselvallige en', 'van het hooikoortsseizoen', 'goed nieuws']","['nieuwe', 'van de hitte', 'altijd tijd']",8,30,1,"[0.8695652173913043, 0.6, 0.9090909090909091]",0.79
seq1-0,base,"Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij groot, soort bij soort, sok bij sok, kleur bij kleur. Daarbinnen kan alles. Een jurk in de wind heeft het drukdrukdruk, een overall spartelt of hij wordt gekieteld, een laken speelt spookje. Wasgoed heeft lust tot leven.","Was aan de lijn is een levend kunstwerk. De was heeft een <extra_id_0> bij groot, soort bij soort, sok bij <extra_id_1> kleur. Daarbinnen kan alles. Een jurk <extra_id_2> heeft het drukdrukdruk, een overall spartelt of hij wordt <extra_id_3> spookje. <extra_id_4> tot leven.","Was aan de lijn is een levend kunstwerk. De was heeft een groot bij groot, soort bij soort, sok bij sok, kleur bij kleur. Daarbinnen kan alles. Een jurk heeft het drukdrukdruk, een overall spartelt of hij wordt een spookje. De was komt tot leven.","['vaste volgorde', 'groot', 'sok', 'kleur bij', 'in de wind', 'gekieteld', 'een laken speelt', 'Wasgoed heeft lust']","['groot', 'sok, kleur bij', '', 'een', 'De was komt']",16,30,1,"[0.8571428571428571, 0.9285714285714286, 1.0, 0.8888888888888888, 0.8181818181818182]",0.9
seq2-0,base,"Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, heeft zijn baan een andere betekenis. Voor ons geldt: wij ontkomen er niet aan, de oorlog en de verdere wereld is dagelijkse realiteit.","Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, <extra_id_0> een andere <extra_id_1> geldt: wij ontkomen er niet aan, <extra_id_2> de verdere wereld is dagelijkse realiteit.","Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, is er een andere filosofie die geldt: wij ontkomen er niet aan, maar de verdere wereld is dagelijkse realiteit.","['heeft zijn baan', 'betekenis. Voor ons', 'de oorlog en']","['is er', 'filosofie die', 'maar']",9,30,1,"[0.8666666666666667, 0.8947368421052632, 0.9166666666666666]",0.89
seq3-0,base,"Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij groot, soort bij soort, sok bij sok, kleur bij kleur.","Was aan de lijn is <extra_id_0> De was heeft een vaste volgorde, groot bij groot, soort bij soort, <extra_id_1> sok, <extra_id_2>","Was aan de lijn is De was heeft een vaste volgorde, groot bij groot, soort bij soort, soort bij sok, soort bij sok.","['een levend kunstwerk.', 'sok bij', 'kleur bij kleur.']","['', 'soort bij', 'sok.']",8,30,1,"[1.0, 0.3333333333333333, 0.875]",0.74
seq4-0,base,"Vanaf deze zomer kan er gesurft worden in een gracht, in hartje Rotterdam. Al kwam Rif010 niet zonder slag of stoot tot stand.","Vanaf deze zomer kan er <extra_id_0> gracht, in hartje Rotterdam. Al <extra_id_1> zonder slag of stoot tot stand.","Vanaf deze zomer kan er toch een gracht, in hartje Rotterdam. Al snel komt alles zonder slag of stoot tot stand.","['gesurft worden in een', 'kwam Rif010 niet']","['toch een', 'snel komt alles']",7,30,1,"[0.7142857142857143, 0.875]",0.79
seq5-0,base,"Theo Heuft, oprichter van Yab Yum, de roemruchte Amsterdamse seksclub in een 17e-eeuws grachtenpand, is op 89-jarige leeftijd overleden.","Theo Heuft, oprichter <extra_id_0> de roemruchte Amsterdamse seksclub in <extra_id_1> is op 89-jarige leeftijd overleden.","Theo Heuft, oprichter van de roemruchte Amsterdamse seksclub in Eindhoven is op 89-jarige leeftijd overleden.","['van Yab Yum,', 'een 17e-eeuws grachtenpand,']","['van', 'Eindhoven']",6,30,1,"[0.75, 0.8888888888888888]",0.82
seq6-0,base,"OpenAI, het bedrijf achter ChatGPT, schort een AI-stem op die sterk aan de stem van actrice Scarlett Johansson doet denken.","OpenAI, het <extra_id_0> schort een AI-stem op die sterk aan de stem van actrice <extra_id_1> denken.","OpenAI, het nieuwe platform schort een AI-stem op die sterk aan de stem van actrice Michelle Obama denken.","['bedrijf achter ChatGPT,', 'Scarlett Johansson doet']","['nieuwe platform', 'Michelle Obama']",6,30,1,"[0.782608695652174, 0.8695652173913043]",0.83
seq7-0,base,"Voor het eerst sinds hij twee jaar geleden de troon besteeg, kunnen Britten de hand leggen op een papieren koning Charles III van het Verenigd Koninkrijk.","Voor het eerst <extra_id_0> twee <extra_id_1> troon besteeg, <extra_id_2> hand leggen op een papieren koning Charles III van het Verenigd Koninkrijk.","Voor het eerst dat de twee koning van de troon besteeg, kon hij zijn hand leggen op een papieren koning Charles III van het Verenigd Koninkrijk.","['sinds hij', 'jaar geleden de', 'kunnen Britten de']","['dat de', 'koning van de', 'kon hij zijn']",8,30,1,"[0.8888888888888888, 0.6666666666666666, 0.7647058823529411]",0.77
seq8-0,base,"Film- en serieliefhebbers zijn steeds meer geld kwijt aan streamingdiensten als Netflix, Videoland en Disney Plus. Nu de diensten een plek op de Nederlandse markt veroverd hebben, zoeken ze naar andere manieren om hun inkomsten op te krikken.","Film- en serieliefhebbers zijn steeds meer geld kwijt aan <extra_id_0> Videoland <extra_id_1> Plus. Nu de diensten een plek op de Nederlandse markt veroverd hebben, zoeken <extra_id_2> manieren om <extra_id_3> te krikken.","Film- en serieliefhebbers zijn steeds meer geld kwijt aan de diensten van Videoland en Plus. Nu de diensten een plek op de Nederlandse markt veroverd hebben, zoeken we naar manieren om de winst in te krikken.","['streamingdiensten als Netflix,', 'en Disney', 'ze naar andere', 'hun inkomsten op']","['de diensten van', 'en', 'we naar', 'de winst in']",11,30,1,"[0.6666666666666666, 0.7777777777777778, 0.5714285714285714, 0.6875]",0.68
seq9-0,base,"De formerende partijen hebben een akkoord bereikt over de verdeling van de ministerposten in het kabinet-Schoof. Dat laat PVV-leider Geert Wilders dinsdag weten: We zijn eruit. Goed nieuws, de rest horen jullie later. Naar verwachting begint formateur Richard van Zwol nog deze week met het ontvangen van de kandidaat-bewindslieden.","De formerende partijen hebben een akkoord bereikt over de verdeling van de ministerposten in het kabinet-Schoof. Dat <extra_id_0> Wilders dinsdag weten: We zijn eruit. Goed nieuws, <extra_id_1> jullie later. Naar verwachting begint formateur Richard <extra_id_2> deze <extra_id_3> ontvangen <extra_id_4>","De formerende partijen hebben een akkoord bereikt over de verdeling van de ministerposten in het kabinet-Schoof. Dat liet Wilders dinsdag weten: We zijn eruit. Goed nieuws, dat horen jullie later. Naar verwachting begint formateur Richard Bos deze week met het ontvangen van een brief.","['laat PVV-leider Geert', 'de rest horen', 'van Zwol nog', 'week met het', 'van de kandidaat-bewindslieden.']","['liet', 'dat horen', 'Bos', 'week met het', 'brief.']",15,30,1,"[0.8095238095238095, 0.38461538461538464, 0.9166666666666666, 0.0, 0.8709677419354839]",0.6
seq10-0,base,"Ze zorgen al lange tijd voor grote problemen op verschillende plekken in Utrecht: drugsgebruikers op straat. Vorig jaar zorgden zon 120 verslaafden op het Lucasbolwerk voor overlast, maar nadat daar maatregelen werden genomen, verplaatste de groep zich naar Park Lepelenburg.",Ze zorgen al lange tijd voor grote problemen op verschillende plekken in Utrecht: drugsgebruikers op straat. Vorig jaar zorgden zon 120 <extra_id_0> Lucasbolwerk <extra_id_1> nadat daar maatregelen werden <extra_id_2> groep <extra_id_3> Lepelenburg.,Ze zorgen al lange tijd voor grote problemen op verschillende plekken in Utrecht: drugsgebruikers op straat. Vorig jaar zorgden zon 120 mensen voor een drugsprobleem in Lucasbolwerk nadat daar maatregelen werden genomen tegen een groep in Lepelenburg.,"['verslaafden op het', 'voor overlast', 'maar', 'genomen', 'verplaatste de', 'zich naar Park']","['mensen voor een drugsprobleem in', '', 'genomen tegen een', 'in']",12,30,1,"[0.78125, 1.0, 0.9411764705882353, 0.8571428571428571]",0.89
seq11-0,base,"Het campagneteam van de Amerikaanse president Joe Biden heeft een nieuwe vacature: een meme-manager, die moet zorgen dat filmpjes en fotos die Biden aantrekkelijk maken voor jongeren viraal gaan.","Het campagneteam van de Amerikaanse president Joe Biden <extra_id_0> vacature: een meme-manager, die moet zorgen dat filmpjes en fotos <extra_id_1> maken <extra_id_2> gaan.","Het campagneteam van de Amerikaanse president Joe Biden heeft een vacature: een meme-manager, die moet zorgen dat filmpjes en fotos die mensen maken viral gaan.","['heeft een nieuwe', 'die Biden aantrekkelijk', 'voor jongeren viraal']","['heeft een', 'die mensen', 'viral']",9,30,1,"[0.4375, 0.6956521739130435, 0.75]",0.63
