Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,xl,Miljoenen Afghanen leven onder de armoedegrens. Buitenlandse donoren bieden weinig hulp omdat de Taliban vrouwenrechten drastisch beperkten. Vermindering van de internationale hulp zal dezelfde Afghaanse vrouwen die we hopen te steunen alleen maar meer laten lijden.,Miljoenen Afghanen <extra_id_0> armoedegrens. Buitenlandse donoren bieden weinig hulp omdat de Taliban vrouwenrechten drastisch beperkten. Vermindering van de internationale hulp zal <extra_id_1> die we <extra_id_2> alleen maar meer laten lijden.,Miljoenen Afghanen leven onder de armoedegrens. Buitenlandse donoren bieden weinig hulp omdat de Taliban vrouwenrechten drastisch beperkten. Vermindering van de internationale hulp zal de vrouwen die we geholpen hebben alleen maar meer laten lijden.,"['leven onder de', 'dezelfde Afghaanse vrouwen', 'hopen te steunen']","['leven onder de', 'de vrouwen', 'geholpen hebben']",9,25,1,"[0.0, 0.6153846153846154, 0.625]",0.41
seq1-0,xl,Defensie voert de druk op om te dienen bij de krijgsmacht. Jongeren reageren verdeeld.,Defensie voert de druk <extra_id_0> bij de krijgsmacht. Jongeren reageren verdeeld.,Defensie voert de druk op bij de krijgsmacht. Jongeren reageren verdeeld.,['op om te dienen'],['op'],4,25,1,[0.8666666666666667],0.87
seq2-0,xl,"Netbeheerder Tennet heeft met de aanleg van een stroomkabel mogelijk onomkeerbare schade aangebracht aan kwetsbare natuur op landgoed Twickel, concludeerde de provincie Overijssel donderdag.","Netbeheerder Tennet heeft met de aanleg van een stroomkabel mogelijk <extra_id_0> aan kwetsbare natuur op landgoed Twickel, <extra_id_1> Overijssel donderdag.","Netbeheerder Tennet heeft met de aanleg van een stroomkabel mogelijk schade toegebracht aan kwetsbare natuur op landgoed Twickel, meldt de provincie Overijssel donderdag.","['onomkeerbare schade aangebracht', 'concludeerde de provincie']","['schade toegebracht', 'meldt de provincie']",6,25,1,"[0.5161290322580645, 0.4]",0.46
seq3-0,xl,Noord-Korea is weer begonnen met het versturen van ballonnen met afval naar Zuid-Korea. In en rond Seoul en in de grensstreek werden zondagochtend tientallen ballonnen gevonden. In reactie zet Zuid-Korea de grote luidsprekers bij de grens weer aan en zullen nieuwsuitzendingen en popmuziek de grens over schallen.,Noord-Korea is weer begonnen met het versturen van ballonnen met afval naar Zuid-Korea. In en rond Seoul en in de grensstreek werden <extra_id_0> gevonden. <extra_id_1> Zuid-Korea de grote luidsprekers bij <extra_id_2> aan <extra_id_3> en popmuziek de grens over schallen.,Noord-Korea is weer begonnen met het versturen van ballonnen met afval naar Zuid-Korea. In en rond Seoul en in de grensstreek werden al honderden ballonnen gevonden. Intussen laat Zuid-Korea de grote luidsprekers bij de grens aan en popmuziek de grens over schallen.,"['zondagochtend tientallen ballonnen', 'In reactie zet', 'de grens weer', 'en zullen nieuwsuitzendingen']","['al honderden ballonnen', 'Intussen laat', 'de grens', '']",12,25,1,"[0.5, 0.7857142857142857, 0.38461538461538464, 1.0]",0.67
seq4-0,xl,"Voor de energietransitie zijn grote hoeveelheden metalen nodig, zoals nikkel. Planten kunnen daarbij helpen. Er worden steeds meer soorten ontdekt die zulke metalen uit de grond opnemen.","Voor de energietransitie zijn grote hoeveelheden metalen nodig, zoals nikkel. Planten kunnen daarbij helpen. Er worden steeds meer soorten <extra_id_0> uit <extra_id_1>","Voor de energietransitie zijn grote hoeveelheden metalen nodig, zoals nikkel. Planten kunnen daarbij helpen. Er worden steeds meer soorten planten uit de grond gehaald.","['ontdekt die zulke metalen', 'de grond opnemen.']","['planten', 'gehaald.']",7,25,1,"[0.84, 0.8235294117647058]",0.83
seq5-0,xl,De eindexamens in het voortgezet onderwijs zijn begonnen. De Volkskrant doet de komende weken verslag. Historicus Maarten van Rossem buigt zich over het vwo-examen geschiedenis.,De eindexamens in het <extra_id_0> begonnen. De Volkskrant doet de komende weken verslag. Historicus Maarten <extra_id_1> zich over het vwo-examen geschiedenis.,De eindexamens in het vwo zijn begonnen. De Volkskrant doet de komende weken verslag. Historicus Maarten van Rossum buigt zich over het vwo-examen geschiedenis.,"['voortgezet onderwijs zijn', 'van Rossem buigt']","['vwo zijn', 'van Rossum buigt']",6,25,1,"[0.72, 0.0625]",0.39
seq6-0,xl,"Ik sta op zaterdagmiddag rond 13.00 uur midden op de Amsterdamse Kalverstraat. Het moet een van de drukste plekken van het land zijn, en ik kijk door de lens van de camera van een professional, die allerlei lenzen tevoorschijn kan toveren.","Ik sta op zaterdagmiddag rond 13.00 uur midden op de Amsterdamse <extra_id_0> een van de drukste plekken van het land zijn, en ik kijk door de lens <extra_id_1> een professional, die allerlei <extra_id_2> toveren.","Ik sta op zaterdagmiddag rond 13.00 uur midden op de Amsterdamse grachten. Het moet een van de drukste plekken van het land zijn, en ik kijk door de lens van een professional, die allerlei dingen probeert te toveren.","['Kalverstraat. Het moet', 'van de camera van', 'lenzen tevoorschijn kan']","['grachten. Het moet', 'van', 'dingen probeert te']",10,25,1,"[0.5, 0.8235294117647058, 0.7391304347826086]",0.69
seq7-0,xl,"Carlos Alcaraz heeft voor het eerst in zijn carrire Roland Garros gewonnen. De 21-jarige Spanjaard won de bloedstollende vijfsetter (3-6, 6-2, 7-5, 1-6, 2-6) van Alexander Zverev en trok daarmee de ongeslagen reeks in finales door.","Carlos Alcaraz heeft voor het eerst in zijn carrire Roland Garros gewonnen. De 21-jarige Spanjaard won <extra_id_0> (3-6, 6-2, 7-5, 1-6, 2-6) <extra_id_1> en <extra_id_2> ongeslagen reeks in finales door.","Carlos Alcaraz heeft voor het eerst in zijn carrire Roland Garros gewonnen. De 21-jarige Spanjaard won in vijf sets (3-6, 6-2, 7-5, 1-6, 2-6) van Rafael Nadal en zet een ongeslagen reeks in finales door.","['de bloedstollende vijfsetter', 'van Alexander Zverev', 'trok daarmee de']","['in vijf sets', 'van Rafael Nadal', 'zet een']",9,25,1,"[0.7142857142857143, 0.65, 0.8]",0.72
seq8-0,xl,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 gijzelaars die nog vastzitten?,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars <extra_id_0> prijs aan Palestijnse zijde is echter ongekend <extra_id_1> deze actie voor de ongeveer 120 gijzelaars die <extra_id_2>,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog voor deze actie voor de ongeveer 120 gijzelaars die,"['te bevrijden. De', 'hoog. Wat betekent', 'nog vastzitten?']","['te bevrijden. De', 'hoog voor', '']",8,25,1,"[0.0, 0.7222222222222222, 1.0]",0.57
seq9-0,xl,"Het hoofdlijnenakkoord van het kabinet-in-wording begint met een gedicht. Nederland is een prachtig land./ Een land om trots op te zijn. En zo gaat het nog een beetje door, totdat er onverwacht een lange zin volgt.",Het hoofdlijnenakkoord van het <extra_id_0> een gedicht. <extra_id_1> prachtig land./ Een land om trots op te zijn. En zo gaat het nog een beetje <extra_id_2> onverwacht een lange zin volgt.,"Het hoofdlijnenakkoord van het CDA is een gedicht. Een prachtig land./ Een land om trots op te zijn. En zo gaat het nog een beetje door, tot onverwacht een lange zin volgt.","['kabinet-in-wording begint met', 'Nederland is een', 'door', 'totdat er']","['CDA is', 'Een', 'door, tot']",9,25,1,"[0.9310344827586207, 0.875, 0.5555555555555556]",0.79
seq10-0,xl,"En nog zijn PVV, VVD, NSC en BBB het niet eens over de verdeling van de ministersposten. Zo maken de vier partijen het het aanstaande kabinet wel heel lastig. Want als de nieuwe premier niet op de volgende Europese top van 27 juni verschijnt, staat hij al meteen 1-0 achter, schrijft politiek verslaggever Hans van Soest in dit commentaar.","En nog zijn PVV, VVD, NSC en BBB het niet eens over de verdeling <extra_id_0> Zo maken de vier partijen het het aanstaande kabinet <extra_id_1> Want als <extra_id_2> niet op de volgende Europese top van 27 juni verschijnt, staat hij al meteen 1-0 achter, schrijft <extra_id_3> van Soest <extra_id_4>","En nog zijn PVV, VVD, NSC en BBB het niet eens over de verdeling van de taken. Zo maken de vier partijen het het aanstaande kabinet moeilijk. Want als premier Rutte niet op de volgende Europese top van 27 juni verschijnt, staat hij al meteen 1-0 achter, schrijft Bert van Soest","['van de ministersposten.', 'wel heel lastig.', 'de nieuwe premier', 'politiek verslaggever Hans', 'in dit commentaar.']","['van de taken.', 'moeilijk.', 'premier Rutte', 'Bert', '']",15,25,1,"[0.5217391304347826, 0.8125, 0.7647058823529411, 0.9230769230769231, 1.0]",0.8
