Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,large,Miljoenen Afghanen leven onder de armoedegrens. Buitenlandse donoren bieden weinig hulp omdat de Taliban vrouwenrechten drastisch beperkten. Vermindering van de internationale hulp zal dezelfde Afghaanse vrouwen die we hopen te steunen alleen maar meer laten lijden.,Miljoenen Afghanen <extra_id_0> armoedegrens. Buitenlandse donoren bieden weinig hulp omdat de Taliban vrouwenrechten drastisch beperkten. Vermindering van de internationale hulp zal <extra_id_1> die we <extra_id_2> alleen maar meer laten lijden.,Miljoenen Afghanen leven onder de armoedegrens. Buitenlandse donoren bieden weinig hulp omdat de Taliban vrouwenrechten drastisch beperkten. Vermindering van de internationale hulp zal de bevolking die we alleen maar meer laten lijden.,"['leven onder de', 'dezelfde Afghaanse vrouwen', 'hopen te steunen']","['leven onder de', 'de bevolking', '']",9,25,1,"[0.0, 0.7692307692307693, 1.0]",0.59
seq1-0,large,Defensie voert de druk op om te dienen bij de krijgsmacht. Jongeren reageren verdeeld.,Defensie voert de druk <extra_id_0> bij de krijgsmacht. Jongeren reageren verdeeld.,Defensie voert de druk op bij de krijgsmacht. Jongeren reageren verdeeld.,['op om te dienen'],['op'],4,25,1,[0.8666666666666667],0.87
seq2-0,large,"Netbeheerder Tennet heeft met de aanleg van een stroomkabel mogelijk onomkeerbare schade aangebracht aan kwetsbare natuur op landgoed Twickel, concludeerde de provincie Overijssel donderdag.","Netbeheerder Tennet heeft met de aanleg van een stroomkabel mogelijk <extra_id_0> aan kwetsbare natuur op landgoed Twickel, <extra_id_1> Overijssel donderdag.","Netbeheerder Tennet heeft met de aanleg van een stroomkabel mogelijk schade aan kwetsbare natuur op landgoed Twickel, meldt de provincie Overijssel donderdag.","['onomkeerbare schade aangebracht', 'concludeerde de provincie']","['schade', 'meldt de provincie']",6,25,1,"[0.8064516129032258, 0.4]",0.6
seq3-0,large,Noord-Korea is weer begonnen met het versturen van ballonnen met afval naar Zuid-Korea. In en rond Seoul en in de grensstreek werden zondagochtend tientallen ballonnen gevonden. In reactie zet Zuid-Korea de grote luidsprekers bij de grens weer aan en zullen nieuwsuitzendingen en popmuziek de grens over schallen.,Noord-Korea is weer begonnen met het versturen van ballonnen met afval naar Zuid-Korea. In en rond Seoul en in de grensstreek werden <extra_id_0> gevonden. <extra_id_1> Zuid-Korea de grote luidsprekers bij <extra_id_2> aan <extra_id_3> en popmuziek de grens over schallen.,Noord-Korea is weer begonnen met het versturen van ballonnen met afval naar Zuid-Korea. In en rond Seoul en in de grensstreek werden afval gevonden. In Zuid-Korea de grote luidsprekers bij de huizen aan het gebouw laten de nieuwe soorten muziek en popmuziek de grens over schallen.,"['zondagochtend tientallen ballonnen', 'In reactie zet', 'de grens weer', 'en zullen nieuwsuitzendingen']","['afval', 'In', 'de huizen', 'het gebouw laten de nieuwe soorten muziek']",12,25,1,"[0.9117647058823529, 0.8571428571428571, 0.6923076923076923, 0.6097560975609756]",0.77
seq4-0,large,"Voor de energietransitie zijn grote hoeveelheden metalen nodig, zoals nikkel. Planten kunnen daarbij helpen. Er worden steeds meer soorten ontdekt die zulke metalen uit de grond opnemen.","Voor de energietransitie zijn grote hoeveelheden metalen nodig, zoals nikkel. Planten kunnen daarbij helpen. Er worden steeds meer soorten <extra_id_0> uit <extra_id_1>","Voor de energietransitie zijn grote hoeveelheden metalen nodig, zoals nikkel. Planten kunnen daarbij helpen. Er worden steeds meer soorten planten uit de natuur gemaakt.","['ontdekt die zulke metalen', 'de grond opnemen.']","['planten', 'gemaakt.']",7,25,1,"[0.84, 0.8823529411764706]",0.86
seq5-0,large,De eindexamens in het voortgezet onderwijs zijn begonnen. De Volkskrant doet de komende weken verslag. Historicus Maarten van Rossem buigt zich over het vwo-examen geschiedenis.,De eindexamens in het <extra_id_0> begonnen. De Volkskrant doet de komende weken verslag. Historicus Maarten <extra_id_1> zich over het vwo-examen geschiedenis.,De eindexamens in het vwo zijn begonnen. De Volkskrant doet de komende weken verslag. Historicus Maarten van der Laan buigt zich over het vwo-examen geschiedenis.,"['voortgezet onderwijs zijn', 'van Rossem buigt']","['vwo zijn', 'van der Laan buigt']",6,25,1,"[0.72, 0.4444444444444444]",0.58
seq6-0,large,"Ik sta op zaterdagmiddag rond 13.00 uur midden op de Amsterdamse Kalverstraat. Het moet een van de drukste plekken van het land zijn, en ik kijk door de lens van de camera van een professional, die allerlei lenzen tevoorschijn kan toveren.","Ik sta op zaterdagmiddag rond 13.00 uur midden op de Amsterdamse <extra_id_0> een van de drukste plekken van het land zijn, en ik kijk door de lens <extra_id_1> een professional, die allerlei <extra_id_2> toveren.","Ik sta op zaterdagmiddag rond 13.00 uur midden op de Amsterdamse pleinen, die een van de drukste plekken van het land zijn, en ik kijk door de lens van een professional, die allerlei dingen uit elkaar moet toveren.","['Kalverstraat. Het moet', 'van de camera van', 'lenzen tevoorschijn kan']","['pleinen, die', 'van', 'dingen uit elkaar moet']",10,25,1,"[0.8181818181818182, 0.8235294117647058, 0.8260869565217391]",0.82
seq7-0,large,"Carlos Alcaraz heeft voor het eerst in zijn carrire Roland Garros gewonnen. De 21-jarige Spanjaard won de bloedstollende vijfsetter (3-6, 6-2, 7-5, 1-6, 2-6) van Alexander Zverev en trok daarmee de ongeslagen reeks in finales door.","Carlos Alcaraz heeft voor het eerst in zijn carrire Roland Garros gewonnen. De 21-jarige Spanjaard won <extra_id_0> (3-6, 6-2, 7-5, 1-6, 2-6) <extra_id_1> en <extra_id_2> ongeslagen reeks in finales door.","Carlos Alcaraz heeft voor het eerst in zijn carrire Roland Garros gewonnen. De 21-jarige Spanjaard won met 6-3 (3-6, 6-2, 7-5, 1-6, 2-6) van Andy Murray en bracht zijn ongeslagen reeks in finales door.","['de bloedstollende vijfsetter', 'van Alexander Zverev', 'trok daarmee de']","['met 6-3', 'van Andy Murray', 'bracht zijn']",9,25,1,"[0.8928571428571429, 0.55, 0.8666666666666667]",0.77
seq8-0,large,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 gijzelaars die nog vastzitten?,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars <extra_id_0> prijs aan Palestijnse zijde is echter ongekend <extra_id_1> deze actie voor de ongeveer 120 gijzelaars die <extra_id_2>,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te redden. De prijs aan Palestijnse zijde is echter ongekend Het was deze actie voor de ongeveer 120 gijzelaars die,"['te bevrijden. De', 'hoog. Wat betekent', 'nog vastzitten?']","['te redden. De', 'Het was', '']",8,25,1,"[0.3125, 0.8888888888888888, 1.0]",0.73
seq9-0,large,"Het hoofdlijnenakkoord van het kabinet-in-wording begint met een gedicht. Nederland is een prachtig land./ Een land om trots op te zijn. En zo gaat het nog een beetje door, totdat er onverwacht een lange zin volgt.",Het hoofdlijnenakkoord van het <extra_id_0> een gedicht. <extra_id_1> prachtig land./ Een land om trots op te zijn. En zo gaat het nog een beetje <extra_id_2> onverwacht een lange zin volgt.,Het hoofdlijnenakkoord van het kabinet is een gedicht. Een prachtig land./ Een land om trots op te zijn. En zo gaat het nog een beetje door tot er onverwacht een lange zin volgt.,"['kabinet-in-wording begint met', 'Nederland is een', 'door', 'totdat er']","['kabinet is', 'Een', 'door tot er']",9,25,1,"[0.6896551724137931, 0.875, 0.6363636363636364]",0.73
