Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,base,"Kunst & Cultuur Arrival Praten in cirkels Vormgeving is vanaf de eerste scne de drager van betekenis in Arrival, Denis Villeneuves nieuwe film over het eerste contact tussen mensen en buitenaardse wezens.  Met trage camerabewegingen en vervreemdende geluiddesigns creert de Canadese filmmaker een wereld die we nt niet kennen",Kunst & Cultuur Arrival Praten in cirkels Vormgeving is vanaf de eerste scne de drager van betekenis in <extra_id_0> nieuwe film over het <extra_id_1> mensen en buitenaardse wezens. <extra_id_2> en <extra_id_3> de Canadese filmmaker <extra_id_4> we nt niet kennen,Kunst & Cultuur Arrival Praten in cirkels Vormgeving is vanaf de eerste scne de drager van betekenis in deze nieuwe film over het verschil tussen mensen en buitenaardse wezens. De nieuwe film is een samenwerking tussen en door de Canadese filmmaker die we nt niet kennen,"['Arrival', 'Denis Villeneuves', 'eerste contact tussen', 'Met trage camerabewegingen', 'vervreemdende geluiddesigns creert', 'een wereld die']","['deze', 'verschil tussen', 'De nieuwe film is een samenwerking tussen', 'door', 'die']",15,30,1,"[1.0, 0.7058823529411765, 0.6829268292682927, 0.9615384615384616, 0.9117647058823529]",0.85
seq1-0,base,"18 november 2009 Jaargang 133, Nr.  47 Aart Brouwer, 18 november 2009 Baas in Brussel Margreet Fogteloo, 18 november 2009 Voertuig-verliesuren Bij zijn ideen voor filebestrijding gaat minister Eurlings uit van de impliciete vooronderstelling dat de automobilist gevoelig is voor de kilometerprijzen","18 november 2009 Jaargang <extra_id_0> Aart Brouwer, 18 november 2009 Baas in Brussel Margreet Fogteloo, 18 november 2009 Voertuig-verliesuren Bij <extra_id_1> filebestrijding gaat minister <extra_id_2> de impliciete vooronderstelling dat <extra_id_3> voor de kilometerprijzen","18 november 2009 Jaargang 2009 Aart Brouwer, 18 november 2009 Baas in Brussel Margreet Fogteloo, 18 november 2009 Voertuig-verliesuren Bij de filebestrijding gaat minister Van Rompuy de impliciete vooronderstelling dat de regels voor de kilometerprijzen","['133', 'Nr. 47', 'zijn ideen voor', 'Eurlings uit van', 'de automobilist gevoelig is']","['2009', 'de', 'Van Rompuy', 'de regels']",13,30,1,"[1.0, 1.0, 0.8666666666666667, 0.9375]",0.95
seq2-0,base,"Kunst & Cultuur Televisie: Vrouw op Mars Meisjes van de sigarenfabriek Fidan Ekiz presenteert Vrouw op Mars  BNNVARA Fidan Ekiz heeft haar familie- en migratiegeschiedenis behandeld in Veerboot naar Holland.  In De pen & Het zwaard was ze al tout court televisiejournalist, persvrijheid in zes landen onderzoekend (waaronder uiteraard Turkije)","Kunst & Cultuur Televisie: Vrouw op Mars Meisjes van <extra_id_0> Ekiz presenteert <extra_id_1> BNNVARA Fidan Ekiz heeft haar familie- en migratiegeschiedenis behandeld in Veerboot naar Holland. In De pen & <extra_id_2> ze <extra_id_3> televisiejournalist, persvrijheid in zes <extra_id_4> uiteraard Turkije)","Kunst & Cultuur Televisie: Vrouw op Mars Meisjes van de spiegel Fidan Ekiz presenteert in BNNVARA Fidan Ekiz heeft haar familie- en migratiegeschiedenis behandeld in Veerboot naar Holland. In De pen & de spiegel schrijft ze over televisiejournalist, persvrijheid in zes landen (en uiteraard Turkije)","['de sigarenfabriek Fidan', 'Vrouw op Mars', 'Het zwaard was', 'al tout court', 'landen onderzoekend (waaronder']","['de spiegel Fidan', 'in', 'de spiegel schrijft', 'over', 'landen (en']",15,30,1,"[0.4782608695652174, 1.0, 0.8947368421052632, 0.8461538461538461, 0.7]",0.78
seq3-0,base,"Braziliaanse klassenstrijd om de fiets So Paulo  Wie fietst, die deugt niet.  Met die woorden becommentarieerde Francisco da Costa Porto (74) de geplande aanleg van een fietspad door zijn straat Honduras, in de chique Jardins (tuinwijk) van So Paulo, in de Braziliaanse pers: Dat weten we vandaag de dag toch","Braziliaanse klassenstrijd om de fiets So Paulo Wie fietst, die deugt niet. Met die woorden becommentarieerde <extra_id_0> Porto (74) de geplande aanleg van een fietspad door <extra_id_1> in de chique Jardins (tuinwijk) van <extra_id_2> de Braziliaanse <extra_id_3> we vandaag <extra_id_4>","Braziliaanse klassenstrijd om de fiets So Paulo Wie fietst, die deugt niet. Met die woorden becommentarieerde de gemeente Porto (74) de geplande aanleg van een fietspad door de stad in de chique Jardins (tuinwijk) van So Paulo, de Braziliaanse stad waar we vandaag onze...","['Francisco da Costa', 'zijn straat Honduras,', 'So Paulo', 'in', 'pers: Dat weten', 'de dag toch']","['de gemeente', 'de stad', 'So Paulo,', 'stad waar', 'onze...']",15,30,1,"[0.8888888888888888, 0.7619047619047619, 0.1111111111111111, 1.0, 0.9333333333333333]",0.74
seq4-0,base,"Door regelmatig mee te doen aan de jaarlijkse volksafspraak op 4 mei om 20. 00 uur op de Dam in Amsterdam ontdekte ik dat verschillende mensen, generaties en nationaliteiten hun eigen volk en eigen doden herdenken","Door regelmatig mee te doen aan de jaarlijkse volksafspraak <extra_id_0> om 20. 00 uur op de Dam <extra_id_1> ontdekte ik dat verschillende mensen, generaties en <extra_id_2> volk <extra_id_3> herdenken","Door regelmatig mee te doen aan de jaarlijkse volksafspraak van om 20. 00 uur op de Dam ontdekte ik dat verschillende mensen, generaties en eeuwen hun volk mogen herdenken","['op 4 mei', 'in Amsterdam', 'nationaliteiten hun eigen', 'en eigen doden']","['van', '', 'eeuwen hun', 'mogen']",11,30,1,"[1.0, 1.0, 0.72, 0.7857142857142857]",0.88
seq5-0,base,Duitserworst en andere verhalen Laatst was ik even in Frankrijk in het dorpje waar ik altijd met mijn ouders op vakantie was.  Na veertig jaar terug,Duitserworst <extra_id_0> Laatst was ik even in Frankrijk in het dorpje waar ik altijd met mijn <extra_id_1> vakantie <extra_id_2> jaar terug,Duitserworst Laatst was ik even in Frankrijk in het dorpje waar ik altijd met mijn vriendin op vakantie was. Een jaar terug,"['en andere verhalen', 'ouders op', 'was. Na veertig']","['', 'vriendin op', 'was. Een']",8,30,1,"[1.0, 0.6363636363636364, 0.6]",0.75
seq6-0,base,"De doodsangst van Bill Gates Dat gaat me toch een revolutie worden, die digitale snelweg.  De rijkste man ter wereld schreef er een boek over",De doodsangst van Bill Gates Dat gaat me toch een <extra_id_0> die <extra_id_1> rijkste man ter <extra_id_2> een boek over,De doodsangst van Bill Gates Dat gaat me toch een beetje tegen die werelds rijkste man ter wereld. Ik heb er een boek over,"['revolutie worden,', 'digitale snelweg. De', 'wereld schreef er']","['beetje tegen', 'werelds', 'wereld. Ik heb er']",8,30,1,"[0.6470588235294118, 0.85, 0.4117647058823529]",0.64
seq7-0,base,"Serene onrust Serenity & Anxiety.  Onder dat alomvattende motto bracht het Holland Festival in 2009 veel goede voorstellingen uit Japan, India, Vietnam, Amerika, Zuid-Afrika, Frankrijk, Duitsland en uit Nederland","Serene onrust Serenity & Anxiety. Onder dat alomvattende motto bracht het Holland <extra_id_0> veel goede voorstellingen uit Japan, <extra_id_1> Zuid-Afrika, Frankrijk, Duitsland <extra_id_2>","Serene onrust Serenity & Anxiety. Onder dat alomvattende motto bracht het Holland theater veel goede voorstellingen uit Japan, Duitsland, Zuid-Afrika, Frankrijk, Duitsland en Polen.","['Festival in 2009', 'India', 'Vietnam', 'Amerika,', 'en uit Nederland']","['theater', 'Duitsland,', 'Polen.']",9,30,1,"[0.875, 0.9, 0.8571428571428571]",0.88
seq8-0,base,"Kunst & Cultuur Toneel - Kings of War Bevroren kroon Ivo van Hoves bewerking van vijf histories van Shakespeare, Hendrik V, drie delen van Hendrik VI en Richard III, keert een half jaar na de premire terug in Amsterdam.  De marathon (vier uur) gaat over de schijngestalten van leiderschap","Kunst & Cultuur Toneel - Kings of War Bevroren kroon Ivo van <extra_id_0> vijf histories van Shakespeare, Hendrik <extra_id_1> van Hendrik VI en Richard III, keert een half jaar na de premire <extra_id_2> De marathon (vier <extra_id_3> de <extra_id_4>","Kunst & Cultuur Toneel - Kings of War Bevroren kroon Ivo van der Meulen De vijf histories van Shakespeare, Hendrik VI, van Hendrik VI en Richard III, keert een half jaar na de premire terug. De marathon (vier van de marathon","['Hoves bewerking van', 'V', 'drie delen', 'terug in Amsterdam.', 'uur) gaat over', 'schijngestalten van leiderschap']","['der Meulen De', 'VI,', 'terug.', 'van', 'marathon']",15,30,1,"[0.7368421052631579, 0.6666666666666666, 0.9, 0.9473684210526315, 0.7142857142857143]",0.79
seq9-0,base,"Een beproeving noemt ze het islamitische terrorisme dat op 19 december nu ook Berlijn heeft getroffen.  Merkel richt met deze benaming duidelijk geen oorlogsverklaring aan IS, zoals Franois Hollande dat deed na de aanslagen in Parijs",Een beproeving noemt ze het islamitische terrorisme dat op 19 december nu ook Berlijn heeft getroffen. Merkel <extra_id_0> deze benaming duidelijk geen oorlogsverklaring <extra_id_1> Franois Hollande <extra_id_2> de <extra_id_3>,Een beproeving noemt ze het islamitische terrorisme dat op 19 december nu ook Berlijn heeft getroffen. Merkel maakt deze benaming duidelijk geen oorlogsverklaring Franois Hollande de voorzitter van het parlement.,"['richt met', 'aan IS', 'zoals', 'dat deed na', 'aanslagen in Parijs']","['maakt', '', '', 'parlement.']",11,30,1,"[0.8888888888888888, 1.0, 1.0, 0.8181818181818182]",0.93
seq10-0,base,Juist of niet juist Waarom moet je alles in de politiek kunnen uitleggen.  Als interviewer spreek ik met enige regelmaat politici,Juist of niet juist <extra_id_0> alles in <extra_id_1> uitleggen. Als interviewer spreek ik met enige regelmaat politici,Juist of niet juist alles in een mooie verklaring uitleggen. Als interviewer spreek ik met enige regelmaat politici,"['Waarom moet je', 'de politiek kunnen']","['', 'een mooie verklaring']",6,30,1,"[1.0, 0.7]",0.85
