Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,large,Je gaat het pas zien als je het doorhebt.* Wieteke van Zeil over opmerkelijke en veelbetekenende bijzaken in de beeldende kunst. Deze week:,Je gaat het pas zien als je het doorhebt.* Wieteke <extra_id_0> opmerkelijke en veelbetekenende bijzaken in de beeldende kunst. Deze week:,Je gaat het pas zien als je het doorhebt.* Wieteke schrijft over opmerkelijke en veelbetekenende bijzaken in de beeldende kunst. Deze week:,['van Zeil over'],['schrijft over'],3,15,20,[0.6153846153846154],0.62
seq1-0,large,"In razend tempo volgen de nieuwe bandjes, beloftes en platen-die-je-geluisterd-moet-hebben elkaar op. In de rubriek Luie Luisteraar loodst Volkskrant.nl je elke week door de nieuwste releases en selecteert de drie platen die je niet mag missen. Deze week:","In razend tempo volgen de nieuwe bandjes, beloftes en platen-die-je-geluisterd-moet-hebben <extra_id_0> de rubriek Luie Luisteraar loodst Volkskrant.nl je elke <extra_id_1> nieuwste releases en selecteert de drie platen die je niet mag missen. Deze week:","In razend tempo volgen de nieuwe bandjes, beloftes en platen-die-je-geluisterd-moet-hebben In de rubriek Luie Luisteraar loodst Volkskrant.nl je elke week langs de nieuwste releases en selecteert de drie platen die je niet mag missen. Deze week:","['elkaar op. In', 'week door de']","['In', 'week langs de']",6,15,19,"[0.8461538461538461, 0.38461538461538464]",0.62
seq2-0,large,| De Volkskrant Wat zullen we eens eten vanavond? Iedere dag in de Volkskrant een verrassend recept. Vandaag:,<extra_id_0> Wat zullen we eens eten vanavond? Iedere dag in de Volkskrant een verrassend recept. Vandaag:,Wat zullen we eens eten vanavond? Iedere dag in de Volkskrant een verrassend recept. Vandaag:,['| De Volkskrant'],[''],3,15,19,[1.0],1.0
seq3-0,large,Denkfouten in hedendaags ontwerp gefileerd door innovatie-expert (en cabaretier) Jasper van Kuijk. Deze week:,Denkfouten in hedendaags ontwerp gefileerd door <extra_id_0> cabaretier) Jasper van Kuijk. Deze week:,Denkfouten in hedendaags ontwerp gefileerd door (de cabaretier) Jasper van Kuijk. Deze week:,['innovatie-expert (en'],['(de'],2,15,18,[0.95],0.95
seq4-0,large,Denkfouten in het hedendaags ontwerp gefileerd door innovatie-expert (en cabaretier) Jasper van Kuijk. Deze week:,Denkfouten in het hedendaags ontwerp gefileerd door innovatie-expert <extra_id_0> Jasper van Kuijk. Deze week:,Denkfouten in het hedendaags ontwerp gefileerd door innovatie-expert Jasper van Kuijk. Deze week:,['(en cabaretier)'],[''],2,15,18,[1.0],1.0
seq5-0,large,Wat betekent het om nu vrouw te zijn? In een reeks interviews stelt de Volkskrant die kwestie aan de orde.,Wat betekent het om nu vrouw te zijn? In een reeks interviews stelt de <extra_id_0> aan de orde.,Wat betekent het om nu vrouw te zijn? In een reeks interviews stelt de schrijver dit aan de orde.,['Volkskrant die kwestie'],['schrijver dit'],3,15,17,[0.8181818181818182],0.82
seq6-0,large,"Volkskrant.nl zet elke zondag de leukste, handigste en meest informatieve apps voor u op een rijtje. Deze week:","Volkskrant.nl zet elke zondag de leukste, handigste en meest informatieve apps voor u op <extra_id_0> week:","Volkskrant.nl zet elke zondag de leukste, handigste en meest informatieve apps voor u op een rij. Deze week:",['een rijtje. Deze'],['een rij. Deze'],3,15,16,[0.1875],0.19
seq7-0,large,"Wekelijks nemen de cultuurspecialisten van de Volkskrant stelling in de wereld van film, muziek, theater of beeldende kunst. Deze week:","Wekelijks nemen de cultuurspecialisten van de Volkskrant stelling in de wereld van film, muziek, theater of beeldende <extra_id_0>","Wekelijks nemen de cultuurspecialisten van de Volkskrant stelling in de wereld van film, muziek, theater of beeldende kunst.",['kunst. Deze week:'],['kunst.'],3,15,15,[0.6470588235294118],0.65
seq8-0,large,"Ook zon hekel aan onnodig Engels? Help ons dan aan bruikbare, Nederlandse alternatieven. Zoals voor","Ook zon hekel aan onnodig Engels? Help ons dan aan bruikbare, Nederlandse <extra_id_0> voor","Ook zon hekel aan onnodig Engels? Help ons dan aan bruikbare, Nederlandse vertalingen voor",['alternatieven. Zoals'],['vertalingen'],2,15,15,[0.7],0.7
seq9-0,large,"Kookboekenmaker, kok en illustrator Yvette van Boven maakt een seizoensrecept plus een recept om de restjes op te maken. Deze week:","Kookboekenmaker, <extra_id_0> Yvette van Boven maakt een seizoensrecept plus een recept om de restjes op te maken. Deze week:","Kookboekenmaker, schrijver en schrijver Yvette van Boven maakt een seizoensrecept plus een recept om de restjes op te maken. Deze week:",['kok en illustrator'],['schrijver en schrijver'],3,15,15,[0.8181818181818182],0.82
seq10-0,large,| De Volkskrant Denkfouten in hedendaags ontwerp gefileerd door innovatie-expert (en cabaretier) Jasper van Kuijk. Deze week:,| De Volkskrant Denkfouten in hedendaags ontwerp gefileerd door innovatie-expert <extra_id_0> van Kuijk. Deze week:,| De Volkskrant Denkfouten in hedendaags ontwerp gefileerd door innovatie-expert Willem van Kuijk. Deze week:,['(en cabaretier) Jasper'],['Willem'],3,15,13,[0.9090909090909091],0.91
seq11-0,large,"- Koken & Eten - Voor nieuws, achtergronden en columns Wat zullen we eens eten vanavond? Iedere dag in de Volkskrant een verrassend recept. Vandaag:","- Koken & Eten - Voor nieuws, achtergronden en columns Wat zullen we eens eten vanavond? Iedere dag <extra_id_0> verrassend recept. Vandaag:","- Koken & Eten - Voor nieuws, achtergronden en columns Wat zullen we eens eten vanavond? Iedere dag een verrassend recept. Vandaag:",['in de Volkskrant een'],['een'],4,15,13,[0.85],0.85
seq12-0,large,"- Koken & Eten - Voor nieuws, achtergronden en columns ReceptWat zullen we eens eten vanavond? Iedere dag in de Volkskrant een verrassend recept. Vandaag:","- Koken & Eten - Voor nieuws, achtergronden en columns ReceptWat zullen we eens eten vanavond? Iedere dag in <extra_id_0> recept. Vandaag:","- Koken & Eten - Voor nieuws, achtergronden en columns ReceptWat zullen we eens eten vanavond? Iedere dag in een nieuw recept. Vandaag:",['de Volkskrant een verrassend'],['een nieuw'],4,15,13,[0.8214285714285714],0.82
seq13-0,large,Je ziet het pas goed van dichtbij. Wieteke van Zeil over opmerkelijke en veelbetekenende bijzaken in de beeldende kunst. Deze week:,Je ziet het pas goed van dichtbij. Wieteke van Zeil over opmerkelijke en veelbetekenende bijzaken in <extra_id_0> Deze week:,Je ziet het pas goed van dichtbij. Wieteke van Zeil over opmerkelijke en veelbetekenende bijzaken in de politiek. Deze week:,['de beeldende kunst.'],['de politiek.'],3,15,13,[0.631578947368421],0.63
seq14-0,large,"Kookboekenmaker, kok en illustrator Yvette van Boven maakt elke week een gerecht in de oven. Deze week:","Kookboekenmaker, kok en illustrator Yvette van Boven maakt elke week <extra_id_0> de oven. Deze week:","Kookboekenmaker, kok en illustrator Yvette van Boven maakt elke week een nieuw boek uit de oven. Deze week:",['een gerecht in'],['een nieuw boek uit'],3,15,13,[0.6111111111111112],0.61
seq15-0,large,"Wat kwam er de laatste dagen weer voor moois bij in het cultuuraanbod? De Volkskrant-specialisten kiezen hun favorieten, van","Wat kwam er de laatste dagen weer voor moois bij in het <extra_id_0> kiezen hun favorieten, van","Wat kwam er de laatste dagen weer voor moois bij in het landschap? Wij kiezen hun favorieten, van",['cultuuraanbod? De Volkskrant-specialisten'],['landschap? Wij'],3,15,12,[0.8048780487804879],0.8
seq16-0,large,"Wat kwam er de laatste dagen weer voor moois bij in het cultuuraanbod? De V-specialisten kiezen hun favorieten, van","Wat kwam er de laatste <extra_id_0> moois bij in het cultuuraanbod? De V-specialisten kiezen hun favorieten, van","Wat kwam er de laatste tijd van moois bij in het cultuuraanbod? De V-specialisten kiezen hun favorieten, van",['dagen weer voor'],['tijd van'],3,15,12,[0.8666666666666667],0.87
seq17-0,large,Afwisselend betuigen Stella Bergsma en Sylvia Witteman hun liefde voor Nederlandse woorden die je niet vaak genoeg meer hoort. Deze week:,Afwisselend betuigen Stella Bergsma en <extra_id_0> liefde voor Nederlandse woorden die je niet vaak genoeg meer hoort. Deze week:,Afwisselend betuigen Stella Bergsma en Willemijn van der Zwaag hun liefde voor Nederlandse woorden die je niet vaak genoeg meer hoort. Deze week:,['Sylvia Witteman hun'],['Willemijn van der Zwaag hun'],3,15,12,[0.6666666666666666],0.67
seq18-0,large,e gefingeerd. Ook genterviewd worden over liefde en lust? Mail een korte toelichting naar lust@volkskrant.nl,e gefingeerd. Ook genterviewd worden over liefde en lust? <extra_id_0> korte toelichting naar lust@volkskrant.nl,e gefingeerd. Ook genterviewd worden over liefde en lust? Mail een korte toelichting naar lust@volkskrant.nl,['Mail een'],['Mail een'],2,15,12,[0.0],0.0
seq19-0,large,"juni terug. Op de hoogte blijven? Ontvang pushmeldingen via onze app, abonneer je op onze nieuwsbrieven, en lees alles over het virus in dit dossier.","juni terug. Op de hoogte blijven? Ontvang <extra_id_0> abonneer je op onze nieuwsbrieven, en lees alles over het virus in dit dossier.","juni terug. Op de hoogte blijven? Ontvang de nieuwsbrief, abonneer je op onze nieuwsbrieven, en lees alles over het virus in dit dossier.","['pushmeldingen via onze app,']","['de nieuwsbrief,']",4,15,12,[0.8148148148148148],0.81
seq20-0,large,"mei terug. Op de hoogte blijven? Ontvang pushmeldingen via onze app, abonneer je op onze nieuwsbrieven, en lees alles over het virus in dit dossier.","mei terug. <extra_id_0> Ontvang pushmeldingen via onze app, abonneer je op onze nieuwsbrieven, en lees alles over het virus in dit dossier.","mei terug. Volg ons op Twitter Ontvang pushmeldingen via onze app, abonneer je op onze nieuwsbrieven, en lees alles over het virus in dit dossier.",['Op de hoogte blijven?'],['Volg ons op Twitter'],4,15,12,[0.8095238095238095],0.81
seq21-0,large,"Berichten verspreiden zich razendsnel, of ze nu kloppen of niet. Wij proberen de zin van de onzin te scheiden. Vandaag:","Berichten verspreiden zich razendsnel, of ze nu kloppen <extra_id_0> proberen de zin van de onzin te scheiden. Vandaag:","Berichten verspreiden zich razendsnel, of ze nu kloppen of niet. We proberen de zin van de onzin te scheiden. Vandaag:",['of niet. Wij'],['of niet. We'],3,15,12,[0.16666666666666666],0.17
seq22-0,large,"gefingeerd. Ook genterviewd worden? Iedereen wordt uitgenodigd te reageren, nadrukkelijk ook mensen met een niet-Nederlandse achtergrond. Mail een korte toelichting naar lust@volkskrant.nl","gefingeerd. Ook genterviewd worden? Iedereen wordt uitgenodigd te reageren, nadrukkelijk ook mensen met een <extra_id_0> een korte toelichting naar lust@volkskrant.nl","gefingeerd. Ook genterviewd worden? Iedereen wordt uitgenodigd te reageren, nadrukkelijk ook mensen met een beperking. Mail een korte toelichting naar lust@volkskrant.nl",['niet-Nederlandse achtergrond. Mail'],['beperking. Mail'],3,15,11,[0.6764705882352942],0.68
seq23-0,large,gefingeerd. Ook genterviewd worden over liefde en lust? Mail een korte toelichting naar lust@volkskrant.nl,gefingeerd. Ook genterviewd worden over liefde en lust? Mail <extra_id_0> toelichting naar lust@volkskrant.nl,gefingeerd. Ook genterviewd worden over liefde en lust? Mail uw vragen met toelichting naar lust@volkskrant.nl,['een korte'],['uw vragen met'],2,15,11,[0.8461538461538461],0.85
seq24-0,large,"...' is content gemaakt in opdracht van en betaald door een adverteerder, geproduceerd door de commerciele afdeling van DPG Media. De journalisten van de Volkskrant zijn hier niet bij betrokken.","...' is content <extra_id_0> en betaald door een adverteerder, geproduceerd door de commerciele afdeling van DPG Media. De journalisten van de Volkskrant zijn hier niet bij betrokken.","...' is content gemaakt en betaald door een adverteerder, geproduceerd door de commerciele afdeling van DPG Media. De journalisten van de Volkskrant zijn hier niet bij betrokken.",['gemaakt in opdracht van'],['gemaakt'],4,15,11,[0.6956521739130435],0.7
seq25-0,large,m Zuckerberg ontwijkt lastige vragen en laat EU-parlement gefrustreerd achter Zuckerberg laat EU-parlement gefrustreerd achter,m Zuckerberg ontwijkt lastige vragen en laat EU-parlement gefrustreerd achter <extra_id_0> EU-parlement gefrustreerd achter,m Zuckerberg ontwijkt lastige vragen en laat EU-parlement gefrustreerd achter zich EU-parlement gefrustreerd achter,['Zuckerberg laat'],['zich'],2,15,10,[0.9333333333333333],0.93
seq26-0,large,en | De Volkskrant Wat zullen we eens eten vanavond? Iedere dag in de Volkskrant een verrassend recept. Vandaag:,<extra_id_0> Volkskrant Wat zullen we eens eten vanavond? Iedere dag in de Volkskrant een verrassend recept. Vandaag:,| De Volkskrant Wat zullen we eens eten vanavond? Iedere dag in de Volkskrant een verrassend recept. Vandaag:,['en | De'],['| De'],3,15,10,[0.42857142857142855],0.43
seq27-0,large,s | De Volkskrant Wat zullen we eens eten vanavond? Iedere dag in de Volkskrant een verrassend recept. Vandaag:,s | De Volkskrant Wat zullen <extra_id_0> vanavond? Iedere dag in de Volkskrant een verrassend recept. Vandaag:,s | De Volkskrant Wat zullen we eten vanavond? Iedere dag in de Volkskrant een verrassend recept. Vandaag:,['we eens eten'],['we eten'],3,15,10,[0.4166666666666667],0.42
seq28-0,large,. Wat zou u doen? Onze vraag is: wat zou u doen? Mail uw antwoord (maximaal 110 woorden) voor maandag,. Wat zou u doen? Onze vraag is: wat zou u doen? Mail uw antwoord (maximaal <extra_id_0> maandag,. Wat zou u doen? Onze vraag is: wat zou u doen? Mail uw antwoord (maximaal maandag,['110 woorden) voor'],[''],3,15,10,[1.0],1.0
seq29-0,large,Wie of wat zette je leven op het juiste spoor? In een serie interviews vraagt de Volkskrant mensen naar hun inspiratiebron.,Wie of wat <extra_id_0> op het juiste spoor? In een serie interviews vraagt de Volkskrant mensen naar hun inspiratiebron.,Wie of wat zet je op het juiste spoor? In een serie interviews vraagt de Volkskrant mensen naar hun inspiratiebron.,['zette je leven'],['zet je'],3,15,10,[0.5714285714285714],0.57
seq30-0,large,m Dump het aandeel of wees lastig: pensioenfondsen beleggen steeds kritischer Dump het aandeel of wees lastig,m Dump het aandeel <extra_id_0> pensioenfondsen beleggen steeds kritischer Dump het aandeel of wees lastig,m Dump het aandeel of wees lastig pensioenfondsen beleggen steeds kritischer Dump het aandeel of wees lastig,['of wees lastig:'],['of wees lastig'],3,15,10,[0.06666666666666667],0.07
seq31-0,large,op verzoek van de boekenredactie de eerste tien pagina's van drie net verschenen boeken en geeft op basis daarvan advies.,op verzoek van de boekenredactie de eerste <extra_id_0> drie net verschenen boeken en geeft op basis daarvan advies.,op verzoek van de boekenredactie de eerste helft van drie net verschenen boeken en geeft op basis daarvan advies.,"['""tien pagina\'s van""']",['helft van'],3,15,9,[0.7368421052631579],0.74
seq32-0,large,Prikkelende opinies op een dag dat u er tijd voor heeft: de Volkskrant presenteert elke zondag een bijdrage van een vaste club auteurs.,Prikkelende opinies op een <extra_id_0> er tijd voor heeft: de Volkskrant presenteert elke zondag een bijdrage van een vaste club auteurs.,Prikkelende opinies op een manier waar iedereen er tijd voor heeft: de Volkskrant presenteert elke zondag een bijdrage van een vaste club auteurs.,['dag dat u'],['manier waar iedereen'],3,15,9,[0.8],0.8
seq33-0,large,m En weer is een verrader van Anne Frank ontmaskerd: was het dan toch Ans van ... Is zij de verrader van Anne Frank?,m En weer is een verrader <extra_id_0> was het dan toch Ans van ... Is zij de verrader van Anne Frank?,m En weer is een verrader aanwezi. Dit keer was het dan toch Ans van ... Is zij de verrader van Anne Frank?,['van Anne Frank ontmaskerd:'],['aanwezi. Dit keer'],4,15,9,[0.7307692307692307],0.73
seq34-0,large,"| De Volkskrant Volkskrant.nl zet elke zondag de leukste, handigste en meest informatieve apps voor u op een rijtje. Deze week:","| De Volkskrant Volkskrant.nl zet elke zondag de leukste, <extra_id_0> informatieve apps voor u op een rijtje. Deze week:","| De Volkskrant Volkskrant.nl zet elke zondag de leukste, meest informatieve apps voor u op een rijtje. Deze week:",['handigste en meest'],['meest'],3,15,9,[0.7222222222222222],0.72
seq35-0,large,"Ccile Narinx en Arno Kantelberg bespreken elke week de stijl van een wereldstad. Opdat u, toerist, er de volgende keer net iets minder opvalt. Vandaag:","Ccile Narinx en Arno Kantelberg bespreken elke week de stijl van een wereldstad. Opdat u, toerist, er de <extra_id_0> minder opvalt. Vandaag:","Ccile Narinx en Arno Kantelberg bespreken elke week de stijl van een wereldstad. Opdat u, toerist, er de stad vindt die minder opvalt. Vandaag:",['volgende keer net iets'],['stad vindt die'],4,15,9,[0.7272727272727273],0.73
seq36-0,large,"), naam bij de redactie bekend Onze vraag is: wat zou u doen? Mail uw antwoord (max. 110 woorden) voor maandag","), <extra_id_0> redactie bekend Onze vraag is: wat zou u doen? Mail uw antwoord (max. 110 woorden) voor maandag","), maakt de redactie bekend Onze vraag is: wat zou u doen? Mail uw antwoord (max. 110 woorden) voor maandag",['naam bij de'],['maakt de'],3,15,9,[0.5454545454545454],0.55
seq37-0,large,We genieten wat af met z'n allen. Jan Dirk van der Burg reist door Nederland en legt het allemaal vast.,We <extra_id_0> met z'n allen. Jan Dirk van der Burg reist door Nederland en legt het allemaal vast.,We hebben het hier met z'n allen. Jan Dirk van der Burg reist door Nederland en legt het allemaal vast.,['genieten wat af'],['hebben het hier'],3,15,9,[0.7333333333333333],0.73
seq38-0,large,' Tourverslaggever Marije Randewijk voorspelt elke dag op Volkskrant.nl wie de etappe in de Tour de France gaat winnen. Vandaag de,' Tourverslaggever Marije Randewijk voorspelt <extra_id_0> Volkskrant.nl wie de etappe in de Tour de France gaat winnen. Vandaag de,' Tourverslaggever Marije Randewijk voorspelt voor Volkskrant.nl wie de etappe in de Tour de France gaat winnen. Vandaag de,['elke dag op'],['voor'],3,15,9,[0.9090909090909091],0.91
seq39-0,large,"di t/m zo 10-17u. Tel. 0900-8212132 (www.groningermuseum.nl). Haarlem, De Hallen (Grote Markt 16):",di t/m zo 10-17u. Tel. 0900-8212132 <extra_id_0> De Hallen (Grote Markt 16):,di t/m zo 10-17u. Tel. 0900-8212132 De Hallen (Grote Markt 16):,"['(www.groningermuseum.nl). Haarlem,']",[''],2,15,9,[1.0],1.0
seq40-0,large,van de dagelijkse 4 Uur Nieuwsbreak. In deze rubriek nemen we met een interessant persoon het nieuws van de dag door.,van de dagelijkse 4 Uur Nieuwsbreak. In deze rubriek nemen we met een interessant persoon het nieuws van <extra_id_0>,van de dagelijkse 4 Uur Nieuwsbreak. In deze rubriek nemen we met een interessant persoon het nieuws van de dag door.,['de dag door.'],['door.'],3,15,9,[0.5833333333333334],0.58
seq41-0,large,".' Schrijver Robert Vuijsje (Alleen maar nette mensen, Beste vriend) gaat voor V in gesprek met bekende en minder bekende Nederlanders over de rol die hun afkomst speelt in hun leven. Hij spreekt onder anderen nog met",".' Schrijver Robert Vuijsje (Alleen maar nette mensen, Beste vriend) gaat voor V in gesprek met bekende en minder bekende Nederlanders <extra_id_0> die hun afkomst speelt in hun leven. <extra_id_1> anderen nog met",".' Schrijver Robert Vuijsje (Alleen maar nette mensen, Beste vriend) gaat voor V in gesprek met bekende en minder bekende Nederlanders over de rol die hun afkomst speelt in hun leven. En onder anderen nog met","['over de rol', 'Hij spreekt onder']","['over de rol', 'En onder']",6,15,9,"[0.0, 0.6470588235294118]",0.32
