Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,large,Binnale van Veneti 2017 Vijf kunstenaars hopen het Nederlands Binnalepaviljoen in te richten.  Bijna allemaal laten ze het publiek actief meedoen,Binnale <extra_id_0> Vijf kunstenaars hopen het Nederlands Binnalepaviljoen in te richten. Bijna allemaal laten <extra_id_1> publiek actief meedoen,Binnale Vijf kunstenaars hopen het Nederlands Binnalepaviljoen in te richten. Bijna allemaal laten ze het publiek actief meedoen,"['van Veneti 2017', 'ze het']","['', 'ze het']",5,25,1,"[1.0, 0.0]",0.5
seq1-0,large,"Beelden detoneren in barok plezierbos Oude Warande Op zonnige dagen wordt de Oude Warande, een park net buiten Tilburg, overspoeld door dagjesmensen.  Er wordt gepicknickt op de grasvelden, honden nemen een duik in de vennetjes en kinderen leren fietsen op de rechte paden die het park doorkruisen","Beelden detoneren in barok <extra_id_0> Op zonnige dagen wordt de Oude Warande, een park net buiten Tilburg, overspoeld door dagjesmensen. Er wordt gepicknickt op de grasvelden, honden nemen een duik in de vennetjes <extra_id_1> fietsen op <extra_id_2> die <extra_id_3>","Beelden detoneren in barok sfeer Op zonnige dagen wordt de Oude Warande, een park net buiten Tilburg, overspoeld door dagjesmensen. Er wordt gepicknickt op de grasvelden, honden nemen een duik in de vennetjes en mensen fietsen op de die","['plezierbos Oude Warande', 'en kinderen leren', 'de rechte paden', 'het park doorkruisen']","['sfeer', 'en mensen', 'de', '']",12,25,1,"[0.8695652173913043, 0.5882352941176471, 0.8666666666666667, 1.0]",0.83
seq2-0,large,"'Bompakketje' Namibi was veiligheidstest Een verdacht pakketje dat onderweg was naar Duitsland en woensdag werd gevonden op een vliegveld in Namibi, was een nepbom bedoeld om de veiligheid van de luchthaven te testen.  Het ",'Bompakketje' Namibi was veiligheidstest Een <extra_id_0> onderweg was naar Duitsland <extra_id_1> gevonden op een vliegveld <extra_id_2> was een nepbom bedoeld om de veiligheid van de luchthaven te testen. Het,'Bompakketje' Namibi was veiligheidstest Een vliegtuig dat onderweg was naar Duitsland is gevonden op een vliegveld in Namibië. Het was een nepbom bedoeld om de veiligheid van de luchthaven te testen. Het,"['verdacht pakketje dat', 'en woensdag werd', 'in Namibi,']","['vliegtuig dat', 'is', 'in Namibië. Het']",8,25,1,"[0.7142857142857143, 0.9375, 0.4]",0.68
seq3-0,large,Hamas mag in Rusland op bezoek komen .  Tot ontsteltenis van Isral heeft de Russische president Poetin gisteren aangekondigd de moslimfundamentalistische organisatie Hamas te zullen uitnodigen voor besprekingen in Moskou,Hamas mag in Rusland op bezoek komen . Tot ontsteltenis van Isral heeft de Russische president <extra_id_0> de moslimfundamentalistische organisatie Hamas <extra_id_1> uitnodigen voor <extra_id_2>,Hamas mag in Rusland op bezoek komen . Tot ontsteltenis van Isral heeft de Russische president Vladimir Putin de moslimfundamentalistische organisatie Hamas laten uitnodigen voor een bezoek.,"['Poetin gisteren aangekondigd', 'te zullen', 'besprekingen in Moskou']","['Vladimir Putin', 'laten', 'bezoek.']",8,25,1,"[0.8214285714285714, 0.7777777777777778, 0.8181818181818182]",0.81
seq4-0,large,Helft van de daders aanslagen heeft crimineel verleden Foto Emilio Morenatti/AP Barcelona is de laatst getroffen stad in een reeks terroristische aanslagen.  Sympathisanten van Islamtische Staat pleegden alleen al in de afgelopen 12 maanden veertien aanslagen in Europese steden,Helft van de daders aanslagen heeft crimineel verleden Foto Emilio Morenatti/AP Barcelona is de <extra_id_0> in een reeks terroristische <extra_id_1> Staat pleegden alleen al in de afgelopen 12 maanden veertien <extra_id_2> steden,Helft van de daders aanslagen heeft crimineel verleden Foto Emilio Morenatti/AP Barcelona is de eerste stad in een reeks terroristische aanslagen. Daders van de Islamitische Staat pleegden alleen al in de afgelopen 12 maanden veertien aanslagen in steden,"['laatst getroffen stad', 'aanslagen. Sympathisanten van Islamtische', 'aanslagen in Europese']","['eerste stad', 'aanslagen. Daders van de Islamitische', 'aanslagen in']",10,25,1,"[0.6190476190476191, 0.36585365853658536, 0.42857142857142855]",0.47
seq5-0,large,De 32-jarige man die de politie gisteravond heeft opgepakt in verband met de schietpartij en bomaanslag in Noorwegen wordt in verband gebracht met rechtsextremisme en publiceerde op internet veelvuldig kritisch over de islam.  Dat melden Noorse media,De 32-jarige man die de politie gisteravond heeft opgepakt in verband met <extra_id_0> bomaanslag in Noorwegen wordt in verband <extra_id_1> en publiceerde op internet <extra_id_2> de islam. Dat melden Noorse media,De 32-jarige man die de politie gisteravond heeft opgepakt in verband met de bomaanslag in Noorwegen wordt in verband gebracht met islamofobie en publiceerde op internet boodschappen over de islam. Dat melden Noorse media,"['de schietpartij en', 'gebracht met rechtsextremisme', 'veelvuldig kritisch over']","['de', 'gebracht met islamofobie', 'boodschappen over']",9,25,1,"[0.8888888888888888, 0.4827586206896552, 0.75]",0.71
seq6-0,large,Een 29-jarige arrestant uit Den Haag is gisteravond op weg naar het politiebureau overleden.  De man werd onwel terwijl hij geboeid op de achterbank van de politieauto lag en overleed daar,Een 29-jarige <extra_id_0> Den Haag is gisteravond <extra_id_1> het politiebureau overleden. De man werd onwel terwijl hij geboeid op de achterbank van <extra_id_2> en overleed daar,Een 29-jarige politieagent uit Den Haag is gisteravond op het politiebureau overleden. De man werd onwel terwijl hij geboeid op de achterbank van zijn auto zat en overleed daar,"['arrestant uit', 'op weg naar', 'de politieauto lag']","['politieagent uit', 'op', 'zijn auto zat']",8,25,1,"[0.5625, 0.8181818181818182, 0.6111111111111112]",0.66
seq7-0,large,Zelfrijdende autos De Duitse auto-industrie reageerde traag op de omwentelingen in de sector.  Samenwerking moet leiden tot een inhaalslag,Zelfrijdende autos De Duitse auto-industrie <extra_id_0> op de omwentelingen in de sector. Samenwerking moet <extra_id_1> inhaalslag,Zelfrijdende autos De Duitse auto-industrie reageert op de omwentelingen in de sector. Samenwerking moet een inhaalslag,"['reageerde traag', 'leiden tot een']","['reageert', 'een']",5,25,1,"[0.4666666666666667, 0.7857142857142857]",0.63
seq8-0,large,"Wegener: nog geen winst met tv-zenders APELDOORN, 19 MAART.  Mediabedrijf Wegener Arcade verwacht dat de nieuwe televisiezenders TV10 Gold en The Music Factory dit jaar nog niet zullen bijdragen aan de resultaten van het concern","Wegener: nog <extra_id_0> tv-zenders APELDOORN, 19 MAART. Mediabedrijf Wegener Arcade verwacht dat de nieuwe televisiezenders TV10 Gold en The Music Factory dit <extra_id_1> zullen bijdragen <extra_id_2> van het concern","Wegener: nog twee nieuwe tv-zenders APELDOORN, 19 MAART. Mediabedrijf Wegener Arcade verwacht dat de nieuwe televisiezenders TV10 Gold en The Music Factory dit jaar zullen bijdragen aan de groei van het concern","['geen winst met', 'jaar nog niet', 'aan de resultaten']","['twee nieuwe', 'jaar', 'aan de groei']",9,25,1,"[0.7142857142857143, 0.6923076923076923, 0.5294117647058824]",0.65
seq9-0,large,"Vangnet Nederland De sociale zekerheid in Nederland is een kostbare verworvenheid.  Letterlijk n figuurlijk, zo blijkt uit de inzendingen voor de essayprijs- vraag die deze krant samen met de Stichting Sociale Zekerheid 2001 organiseerde",Vangnet Nederland De sociale zekerheid in <extra_id_0> kostbare verworvenheid. Letterlijk n <extra_id_1> uit de inzendingen voor de essayprijs- vraag die deze krant samen met de Stichting Sociale Zekerheid <extra_id_2>,Vangnet Nederland De sociale zekerheid in Nederland is een kostbare verworvenheid. Letterlijk n greep uit de inzendingen voor de essayprijs- vraag die deze krant samen met de Stichting Sociale Zekerheid organiseert,"['Nederland is een', 'figuurlijk', 'zo blijkt', '2001 organiseerde']","['Nederland is een', 'greep', 'organiseert']",8,25,1,"[0.0, 0.8, 0.8181818181818182]",0.54
