Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,small,| Het Financieele Dagblad FD.nl maakt gebruik van cookies om de website en het gebruiksgemak te verbeteren. Voor meer informatie klik hier.X,| Het Financieele Dagblad FD.nl maakt gebruik van cookies om de website en <extra_id_0> Voor <extra_id_1> hier.X,| Het Financieele Dagblad FD.nl maakt gebruik van cookies om de website en de website te gebruiken. Voor meer informatie klik hier.X,"['het gebruiksgemak te verbeteren.', 'meer informatie klik']","['de website te gebruiken.', 'meer informatie klik']",7,30.0,28,"[0.53125, 0.0]",0.27
seq1-0,small,) Internationale economie (27514) Multinationals (18103) Investeringen (16375) Aandelen (14436) Verenigde Staten (13850) Omzetcijfers (13455) Arbeidsmarkt (12921) EU (11642) Jaarverslag (11233),) Internationale economie (27514) Multinationals (18103) <extra_id_0> (14436) Verenigde Staten (13850) <extra_id_1> (12921) EU (11642) Jaarverslag (11233),) Internationale economie (27514) Multinationals (18103) Economie (14436) Verenigde Staten (13850) Economie (12921) EU (11642) Jaarverslag (11233),"['Investeringen (16375) Aandelen', 'Omzetcijfers (13455) Arbeidsmarkt']","['Economie', 'Economie']",6,30.0,18,"[0.9333333333333333, 0.9393939393939394]",0.94
seq2-0,small,(1) Internationale economie (27514) Multinationals (18118) Investeringen (16522) Aandelen (14591) Verenigde Staten (13860) Omzetcijfers (13485) Arbeidsmarkt (12979) EU (11788) Jaarverslag (11240),(1) Internationale economie (27514) <extra_id_0> (16522) Aandelen (14591) Verenigde Staten (13860) <extra_id_1> (12979) EU (11788) Jaarverslag (11240),(1) Internationale economie (27514) Economie (16522) Aandelen (14591) Verenigde Staten (13860) Amerikaanse economische economie (12979) EU (11788) Jaarverslag (11240),"['Multinationals (18118) Investeringen', 'Omzetcijfers (13485) Arbeidsmarkt']","['Economie', 'Amerikaanse economische economie']",6,30.0,14,"[0.8888888888888888, 0.8787878787878788]",0.88
seq3-0,small,) Internationale economie (27514) Multinationals (18118) Investeringen (16523) Aandelen (14593) Verenigde Staten (13860) Omzetcijfers (13486) Arbeidsmarkt (12979) EU (11791) Jaarverslag (11240),) Internationale economie <extra_id_0> Investeringen (16523) Aandelen (14593) <extra_id_1> Omzetcijfers (13486) Arbeidsmarkt (12979) EU (11791) Jaarverslag (11240),) Internationale economie (88) Investeringen (16523) Aandelen (14593) Fondsfondsen (135) Omzetcijfers (13486) Arbeidsmarkt (12979) EU (11791) Jaarverslag (11240),"['(27514) Multinationals (18118)', 'Verenigde Staten (13860)']","['(88)', 'Fondsfondsen (135)']",6,30.0,13,"[0.8666666666666667, 0.625]",0.75
seq4-0,small,) Internationale economie (27514) Multinationals (18118) Investeringen (16522) Aandelen (14591) Verenigde Staten (13860) Omzetcijfers (13485) Arbeidsmarkt (12979) EU (11788) Jaarverslag (11240),<extra_id_0> (27514) <extra_id_1> (16522) Aandelen (14591) Verenigde Staten (13860) Omzetcijfers (13485) Arbeidsmarkt (12979) EU (11788) Jaarverslag (11240),Economie (27514) Economie (16522) Aandelen (14591) Verenigde Staten (13860) Omzetcijfers (13485) Arbeidsmarkt (12979) EU (11788) Jaarverslag (11240),"[') Internationale economie', 'Multinationals (18118) Investeringen']","['Economie', 'Economie']",6,30.0,11,"[0.72, 0.8888888888888888]",0.8
seq5-0,small, In De Vonk vertelt wekelijks iemand over een beslissend moment in zijn of haar loopbaan. Deze week:,In De Vonk vertelt wekelijks iemand over een <extra_id_0> in zijn of <extra_id_1> week:,In De Vonk vertelt wekelijks iemand over een onderwerp in zijn of haar week:,"['beslissend moment', 'haar loopbaan. Deze']","['onderwerp', 'haar']",5,30.0,11,"[0.8235294117647058, 0.7894736842105263]",0.81
seq6-0,small,(1) Internationale economie (27514) Multinationals (18118) Investeringen (16518) Aandelen (14590) Verenigde Staten (13860) Omzetcijfers (13485) Arbeidsmarkt (12979) EU (11781) Jaarverslag (11240),(1) Internationale <extra_id_0> (18118) Investeringen (16518) Aandelen (14590) Verenigde Staten (13860) Omzetcijfers <extra_id_1> EU (11781) Jaarverslag (11240),(1) Internationale markt (18118) Investeringen (16518) Aandelen (14590) Verenigde Staten (13860) Omzetcijfers (882) EU (11781) Jaarverslag (11240),"['economie (27514) Multinationals', '(13485) Arbeidsmarkt (12979)']","['markt', '(882)']",6,30.0,10,"[0.9354838709677419, 0.8571428571428571]",0.9
seq7-0,small,In De Vonk vertelt wekelijks iemand over een beslissend moment in zijn of haar loopbaan. Deze week:,In De Vonk vertelt wekelijks iemand <extra_id_0> beslissend moment in zijn of <extra_id_1> week:,In De Vonk vertelt wekelijks iemand een beslissend moment in zijn of de week:,"['over een', 'haar loopbaan. Deze']","['een', 'de']",5,30.0,8,"[0.625, 0.9473684210526315]",0.79
seq8-0,small,) Internationale economie (27514) Multinationals (18134) Investeringen (16629) Aandelen (14714) Verenigde Staten (13862) Omzetcijfers (13595) Arbeidsmarkt (13011) EU (11889) Jaarverslag (11247),) Internationale <extra_id_0> (18134) <extra_id_1> (14714) Verenigde Staten (13862) Omzetcijfers (13595) Arbeidsmarkt (13011) EU (11889) Jaarverslag (11247),) Internationale markt (18134) Duitsland (14714) Verenigde Staten (13862) Omzetcijfers (13595) Arbeidsmarkt (13011) EU (11889) Jaarverslag (11247),"['economie (27514) Multinationals', 'Investeringen (16629) Aandelen']","['markt', 'Duitsland']",6,30.0,8,"[0.9354838709677419, 0.8666666666666667]",0.9
seq9-0,small,) Internationale economie (27514) Multinationals (18134) Investeringen (16618) Aandelen (14707) Verenigde Staten (13862) Omzetcijfers (13588) Arbeidsmarkt (13008) EU (11888) Jaarverslag (11247),) Internationale economie (27514) Multinationals (18134) Investeringen (16618) Aandelen (14707) Verenigde Staten (13862) <extra_id_0> (13008) EU <extra_id_1>,) Internationale economie (27514) Multinationals (18134) Investeringen (16618) Aandelen (14707) Verenigde Staten (13862) Duitsland (13008) EU (1379),"['Omzetcijfers (13588) Arbeidsmarkt', '(11888) Jaarverslag (11247)']","['Duitsland', '(1379)']",6,30.0,8,"[0.9090909090909091, 0.8888888888888888]",0.9
