Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,small,Miljoenen Afghanen leven onder de armoedegrens. Buitenlandse donoren bieden weinig hulp omdat de Taliban vrouwenrechten drastisch beperkten. Vermindering van de internationale hulp zal dezelfde Afghaanse vrouwen die we hopen te steunen alleen maar meer laten lijden.,Miljoenen Afghanen leven onder de armoedegrens. <extra_id_0> weinig hulp omdat de <extra_id_1> drastisch beperkten. Vermindering van de internationale hulp zal dezelfde <extra_id_2> we hopen te steunen alleen <extra_id_3> lijden.,Miljoenen Afghanen leven onder de armoedegrens. We krijgen weinig hulp omdat de problemen drastisch beperkten. Vermindering van de internationale hulp zal dezelfde situatie zijn als we hopen te steunen alleen maar lijden.,"['Buitenlandse donoren bieden', 'Taliban vrouwenrechten', 'Afghaanse vrouwen die', 'maar meer laten']","['We krijgen', 'problemen', 'situatie zijn als', 'maar']",11,30,1,"[0.7777777777777778, 0.7727272727272727, 0.7619047619047619, 0.7333333333333333]",0.76
seq1-0,small,Defensie voert de druk op om te dienen bij de krijgsmacht. Jongeren reageren verdeeld.,Defensie voert de druk op om te dienen bij de <extra_id_0>,Defensie voert de druk op om te dienen bij de crisis.,['krijgsmacht. Jongeren reageren verdeeld.'],['crisis.'],4,30,1,[0.9],0.9
seq2-0,small,"Netbeheerder Tennet heeft met de aanleg van een stroomkabel mogelijk onomkeerbare schade aangebracht aan kwetsbare natuur op landgoed Twickel, concludeerde de provincie Overijssel donderdag.","Netbeheerder Tennet heeft met de aanleg van <extra_id_0> onomkeerbare schade aangebracht aan kwetsbare natuur op landgoed Twickel, <extra_id_1> donderdag.","Netbeheerder Tennet heeft met de aanleg van de onomkeerbare schade aangebracht aan kwetsbare natuur op landgoed Twickel, bekend donderdag.","['een stroomkabel mogelijk', 'concludeerde de provincie Overijssel']","['de', 'bekend']",7,30,1,"[0.9583333333333334, 0.9166666666666666]",0.94
seq3-0,small,Noord-Korea is weer begonnen met het versturen van ballonnen met afval naar Zuid-Korea. In en rond Seoul en in de grensstreek werden zondagochtend tientallen ballonnen gevonden. In reactie zet Zuid-Korea de grote luidsprekers bij de grens weer aan en zullen nieuwsuitzendingen en popmuziek de grens over schallen.,Noord-Korea is weer begonnen met het <extra_id_0> ballonnen <extra_id_1> Zuid-Korea. In en rond <extra_id_2> de grensstreek werden zondagochtend tientallen ballonnen gevonden. In reactie zet Zuid-Korea de grote <extra_id_3> grens weer aan en zullen nieuwsuitzendingen en <extra_id_4> over schallen.,Noord-Korea is weer begonnen met het zoeken van ballonnen in Zuid-Korea. In en rond de grensstreek werden zondagochtend tientallen ballonnen gevonden. In reactie zet Zuid-Korea de grote strijd tegen de grens weer aan en zullen nieuwsuitzendingen en evenementen over schallen.,"['versturen van', 'met afval naar', 'Seoul en in', 'luidsprekers bij de', 'popmuziek de grens']","['zoeken van', 'in', '', 'strijd tegen de', 'evenementen']",14,30,1,"[0.5384615384615384, 0.9285714285714286, 1.0, 0.7368421052631579, 0.7777777777777778]",0.8
seq4-0,small,"Voor de energietransitie zijn grote hoeveelheden metalen nodig, zoals nikkel. Planten kunnen daarbij helpen. Er worden steeds meer soorten ontdekt die zulke metalen uit de grond opnemen.","Voor de energietransitie zijn grote hoeveelheden metalen nodig, zoals nikkel. Planten kunnen daarbij helpen. Er worden steeds <extra_id_0> ontdekt <extra_id_1> uit <extra_id_2>","Voor de energietransitie zijn grote hoeveelheden metalen nodig, zoals nikkel. Planten kunnen daarbij helpen. Er worden steeds meer planten ontdekt die uit de planten moeten worden.","['meer soorten', 'die zulke metalen', 'de grond opnemen.']","['meer planten', 'die', 'worden.']",8,30,1,"[0.3333333333333333, 0.8235294117647058, 0.7058823529411765]",0.62
seq5-0,small,De eindexamens in het voortgezet onderwijs zijn begonnen. De Volkskrant doet de komende weken verslag. Historicus Maarten van Rossem buigt zich over het vwo-examen geschiedenis.,De eindexamens in het voortgezet onderwijs zijn begonnen. De Volkskrant <extra_id_0> weken verslag. <extra_id_1> van Rossem buigt <extra_id_2> vwo-examen geschiedenis.,De eindexamens in het voortgezet onderwijs zijn begonnen. De Volkskrant gaat over de afgelopen weken verslag. Willem van Rossem buigt de vwo-examen geschiedenis.,"['doet de komende', 'Historicus Maarten', 'zich over het']","['gaat over de afgelopen', 'Willem', 'de']",8,30,1,"[0.6363636363636364, 0.8888888888888888, 0.9230769230769231]",0.82
seq6-0,small,"Ik sta op zaterdagmiddag rond 13.00 uur midden op de Amsterdamse Kalverstraat. Het moet een van de drukste plekken van het land zijn, en ik kijk door de lens van de camera van een professional, die allerlei lenzen tevoorschijn kan toveren.","Ik sta op zaterdagmiddag rond 13.00 uur midden op de Amsterdamse Kalverstraat. Het moet een van de drukste <extra_id_0> land zijn, en ik kijk door de lens <extra_id_1> van <extra_id_2> allerlei lenzen <extra_id_3>","Ik sta op zaterdagmiddag rond 13.00 uur midden op de Amsterdamse Kalverstraat. Het moet een van de drukste plekken in het land zijn, en ik kijk door de lens van de allerlei lenzen","['plekken van het', 'van de camera', 'een professional', 'die', 'tevoorschijn kan toveren.']","['plekken in het', '', 'de', '']",12,30,1,"[0.13333333333333333, 1.0, 0.9375, 1.0]",0.77
seq7-0,small,"Carlos Alcaraz heeft voor het eerst in zijn carrire Roland Garros gewonnen. De 21-jarige Spanjaard won de bloedstollende vijfsetter (3-6, 6-2, 7-5, 1-6, 2-6) van Alexander Zverev en trok daarmee de ongeslagen reeks in finales door.","<extra_id_0> voor het eerst in zijn <extra_id_1> gewonnen. De 21-jarige Spanjaard won de bloedstollende vijfsetter (3-6, 6-2, 7-5, 1-6, 2-6) van Alexander Zverev <extra_id_2> de <extra_id_3> in finales door.","hebben voor het eerst in zijn competitie gewonnen. De 21-jarige Spanjaard won de bloedstollende vijfsetter (3-6, 6-2, 7-5, 1-6, 2-6) van Alexander Zverev de eerste keer in finales door.","['Carlos Alcaraz heeft', 'carrire Roland Garros', 'en trok daarmee', 'ongeslagen reeks']","['hebben', 'competitie', '', 'eerste keer']",11,30,1,"[0.95, 0.9047619047619048, 1.0, 0.6875]",0.89
seq8-0,small,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 gijzelaars die nog vastzitten?,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De <extra_id_0> zijde is <extra_id_1> betekent deze actie voor de ongeveer 120 gijzelaars <extra_id_2>,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De eerste zijde is echter zeer sterk. Wat betekent deze actie voor de ongeveer 120 gijzelaars,"['prijs aan Palestijnse', 'echter ongekend hoog. Wat', 'die nog vastzitten?']","['eerste', 'echter zeer sterk. Wat', '']",10,30,1,"[0.8571428571428571, 0.44, 1.0]",0.77
seq9-0,small,"Het hoofdlijnenakkoord van het kabinet-in-wording begint met een gedicht. Nederland is een prachtig land./ Een land om trots op te zijn. En zo gaat het nog een beetje door, totdat er onverwacht een lange zin volgt.","Het hoofdlijnenakkoord van het kabinet-in-wording begint met een gedicht. Nederland is een prachtig land./ Een land <extra_id_0> op <extra_id_1> zo gaat <extra_id_2> beetje door, totdat er <extra_id_3> zin volgt.","Het hoofdlijnenakkoord van het kabinet-in-wording begint met een gedicht. Nederland is een prachtig land./ Een land dat op de grond staat, zo gaat het een beetje door, totdat er een zin volgt.","['om trots', 'te zijn. En', 'het nog een', 'onverwacht een lange']","['dat', 'de grond staat,', 'het een', 'een']",11,30,1,"[0.875, 0.7333333333333333, 0.36363636363636365, 0.85]",0.71
