Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,xl,Miljoenen Afghanen leven onder de armoedegrens. Buitenlandse donoren bieden weinig hulp omdat de Taliban vrouwenrechten drastisch beperkten. Vermindering van de internationale hulp zal dezelfde Afghaanse vrouwen die we hopen te steunen alleen maar meer laten lijden.,Miljoenen Afghanen leven onder de armoedegrens. <extra_id_0> weinig hulp omdat de <extra_id_1> drastisch beperkten. Vermindering van de internationale hulp zal dezelfde <extra_id_2> we hopen te steunen alleen <extra_id_3> lijden.,Miljoenen Afghanen leven onder de armoedegrens. Ze krijgen weinig hulp omdat de regering hun hulp drastisch beperkten. Vermindering van de internationale hulp zal dezelfde gevolgen hebben. Dus we hopen te steunen alleen degenen die lijden.,"['Buitenlandse donoren bieden', 'Taliban vrouwenrechten', 'Afghaanse vrouwen die', 'maar meer laten']","['Ze krijgen', 'regering hun hulp', 'gevolgen hebben. Dus', 'degenen die']",11,30,1,"[0.7777777777777778, 0.8181818181818182, 0.8095238095238095, 0.8]",0.8
seq1-0,xl,Defensie voert de druk op om te dienen bij de krijgsmacht. Jongeren reageren verdeeld.,Defensie voert de druk op om te dienen bij de <extra_id_0>,Defensie voert de druk op om te dienen bij de rechter.,['krijgsmacht. Jongeren reageren verdeeld.'],['rechter.'],4,30,1,[0.825],0.82
seq2-0,xl,"Netbeheerder Tennet heeft met de aanleg van een stroomkabel mogelijk onomkeerbare schade aangebracht aan kwetsbare natuur op landgoed Twickel, concludeerde de provincie Overijssel donderdag.","Netbeheerder Tennet heeft met de aanleg van <extra_id_0> onomkeerbare schade aangebracht aan kwetsbare natuur op landgoed Twickel, <extra_id_1> donderdag.","Netbeheerder Tennet heeft met de aanleg van een nieuwe kabel onomkeerbare schade aangebracht aan kwetsbare natuur op landgoed Twickel, zo bleek donderdag.","['een stroomkabel mogelijk', 'concludeerde de provincie Overijssel']","['een nieuwe kabel', 'zo bleek']",7,30,1,"[0.6666666666666666, 0.8888888888888888]",0.78
seq3-0,xl,Noord-Korea is weer begonnen met het versturen van ballonnen met afval naar Zuid-Korea. In en rond Seoul en in de grensstreek werden zondagochtend tientallen ballonnen gevonden. In reactie zet Zuid-Korea de grote luidsprekers bij de grens weer aan en zullen nieuwsuitzendingen en popmuziek de grens over schallen.,Noord-Korea is weer begonnen met het <extra_id_0> ballonnen <extra_id_1> Zuid-Korea. In en rond <extra_id_2> de grensstreek werden zondagochtend tientallen ballonnen gevonden. In reactie zet Zuid-Korea de grote <extra_id_3> grens weer aan en zullen nieuwsuitzendingen en <extra_id_4> over schallen.,Noord-Korea is weer begonnen met het plaatsen van ballonnen op de grens met Zuid-Korea. In en rond de grensstreek werden zondagochtend tientallen ballonnen gevonden. In reactie zet Zuid-Korea de grote vlag op de grens weer aan en zullen nieuwsuitzendingen en vlaggen er over schallen.,"['versturen van', 'met afval naar', 'Seoul en in', 'luidsprekers bij de', 'popmuziek de grens']","['plaatsen van', 'op de grens met', '', 'vlag op de', 'vlaggen er']",14,30,1,"[0.46153846153846156, 0.9333333333333333, 1.0, 0.7894736842105263, 0.7777777777777778]",0.79
seq4-0,xl,"Voor de energietransitie zijn grote hoeveelheden metalen nodig, zoals nikkel. Planten kunnen daarbij helpen. Er worden steeds meer soorten ontdekt die zulke metalen uit de grond opnemen.","Voor de energietransitie zijn grote hoeveelheden metalen nodig, zoals nikkel. Planten kunnen daarbij helpen. Er worden steeds <extra_id_0> ontdekt <extra_id_1> uit <extra_id_2>","Voor de energietransitie zijn grote hoeveelheden metalen nodig, zoals nikkel. Planten kunnen daarbij helpen. Er worden steeds meer planten ontdekt die uit deze metalen...","['meer soorten', 'die zulke metalen', 'de grond opnemen.']","['meer planten', 'die', 'metalen...']",8,30,1,"[0.3333333333333333, 0.8235294117647058, 0.8235294117647058]",0.66
seq5-0,xl,De eindexamens in het voortgezet onderwijs zijn begonnen. De Volkskrant doet de komende weken verslag. Historicus Maarten van Rossem buigt zich over het vwo-examen geschiedenis.,De eindexamens in het voortgezet onderwijs zijn begonnen. De Volkskrant <extra_id_0> weken verslag. <extra_id_1> van Rossem buigt <extra_id_2> vwo-examen geschiedenis.,De eindexamens in het voortgezet onderwijs zijn begonnen. De Volkskrant doet de komende weken verslag. Columnist Willem van Rossem buigt zich over het vwo-examen geschiedenis.,"['doet de komende', 'Historicus Maarten', 'zich over het']","['doet de komende', 'Columnist Willem', 'zich over het']",8,30,1,"[0.0, 0.8333333333333334, 0.0]",0.28
seq6-0,xl,"Ik sta op zaterdagmiddag rond 13.00 uur midden op de Amsterdamse Kalverstraat. Het moet een van de drukste plekken van het land zijn, en ik kijk door de lens van de camera van een professional, die allerlei lenzen tevoorschijn kan toveren.","Ik sta op zaterdagmiddag rond 13.00 uur midden op de Amsterdamse Kalverstraat. Het moet een van de drukste <extra_id_0> land zijn, en ik kijk door de lens <extra_id_1> van <extra_id_2> allerlei lenzen <extra_id_3>","Ik sta op zaterdagmiddag rond 13.00 uur midden op de Amsterdamse Kalverstraat. Het moet een van de drukste straten van het land zijn, en ik kijk door de lens van een van de allerlei lenzen","['plekken van het', 'van de camera', 'een professional', 'die', 'tevoorschijn kan toveren.']","['straten van het', 'van een', 'de', '']",12,30,1,"[0.3333333333333333, 0.5384615384615384, 0.9375, 1.0]",0.7
seq7-0,xl,"Carlos Alcaraz heeft voor het eerst in zijn carrire Roland Garros gewonnen. De 21-jarige Spanjaard won de bloedstollende vijfsetter (3-6, 6-2, 7-5, 1-6, 2-6) van Alexander Zverev en trok daarmee de ongeslagen reeks in finales door.","<extra_id_0> voor het eerst in zijn <extra_id_1> gewonnen. De 21-jarige Spanjaard won de bloedstollende vijfsetter (3-6, 6-2, 7-5, 1-6, 2-6) van Alexander Zverev <extra_id_2> de <extra_id_3> in finales door.","eerste Grand Slam voor het eerst in zijn carrière gewonnen. De 21-jarige Spanjaard won de bloedstollende vijfsetter (3-6, 6-2, 7-5, 1-6, 2-6) van Alexander Zverev en zette zo de eerste reeks Grand Slams in finales door.","['Carlos Alcaraz heeft', 'carrire Roland Garros', 'en trok daarmee', 'ongeslagen reeks']","['eerste Grand Slam', 'carrière', 'en zette zo', 'eerste reeks Grand Slams']",11,30,1,"[0.8, 0.7142857142857143, 0.8, 0.7916666666666666]",0.78
seq8-0,xl,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 gijzelaars die nog vastzitten?,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De <extra_id_0> zijde is <extra_id_1> betekent deze actie voor de ongeveer 120 gijzelaars <extra_id_2>,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De andere zijde is nog niet bevrijd. Wat betekent deze actie voor de ongeveer 120 gijzelaars,"['prijs aan Palestijnse', 'echter ongekend hoog. Wat', 'die nog vastzitten?']","['andere', 'nog niet bevrijd. Wat', '']",10,30,1,"[0.8095238095238095, 0.68, 1.0]",0.83
seq9-0,xl,"Het hoofdlijnenakkoord van het kabinet-in-wording begint met een gedicht. Nederland is een prachtig land./ Een land om trots op te zijn. En zo gaat het nog een beetje door, totdat er onverwacht een lange zin volgt.","Het hoofdlijnenakkoord van het kabinet-in-wording begint met een gedicht. Nederland is een prachtig land./ Een land <extra_id_0> op <extra_id_1> zo gaat <extra_id_2> beetje door, totdat er <extra_id_3> zin volgt.","Het hoofdlijnenakkoord van het kabinet-in-wording begint met een gedicht. Nederland is een prachtig land./ Een land dat op zichzelf staat./ En zo gaat het een beetje door, totdat er een zin volgt.","['om trots', 'te zijn. En', 'het nog een', 'onverwacht een lange']","['dat', 'zichzelf staat./ En', 'het een', 'een']",11,30,1,"[0.875, 0.6842105263157895, 0.36363636363636365, 0.85]",0.69
