Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,xl,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 gijzelaars die nog vastzitten? En waarom zwijgen de meeste wereldleiders? Vijf vragen beantwoord.,Met een spectaculaire <extra_id_0> Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 gijzelaars die <extra_id_1> waarom zwijgen <extra_id_2> Vijf <extra_id_3>,Met een spectaculaire actie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 gijzelaars die nog leven en waarom zwijgen we? Vijf vragen,"['reddingsoperatie wist het', 'nog vastzitten? En', 'de meeste wereldleiders?', 'vragen beantwoord.']","['actie wist het', 'nog leven en', 'we?', 'vragen']",11,25,1,"[0.52, 0.5555555555555556, 0.875, 0.6666666666666666]",0.65
seq1-0,xl,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 gijzelaars die nog vastzitten? En waarom zwijgen de meeste wereldleiders? Vijf vragen beantwoord.,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. <extra_id_0> deze actie <extra_id_1> 120 gijzelaars <extra_id_2> En waarom zwijgen de meeste <extra_id_3> beantwoord.,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat kost deze actie de 120 gijzelaars En waarom zwijgen de meeste Palestijnen? Deze vragen worden beantwoord.,"['Wat betekent', 'voor de ongeveer', 'die nog vastzitten?', 'wereldleiders? Vijf vragen']","['Wat kost', 'de', '', 'Palestijnen? Deze vragen worden']",11,25,1,"[0.5, 0.875, 1.0, 0.7096774193548387]",0.77
seq2-0,xl,"Op 1 juni begint de Nederlander Hermen Hulst als ceo van Sony Interactive Entertainment, de maker van PlayStation. Voorheen produceerde Hulst de succesvolle gameseries Killzone en Horizon. Hij krijgt de taak om s werelds grootste gamebedrijf door een tumultueuze tijd in de game-industrie te leiden.","Op 1 juni begint de Nederlander Hermen <extra_id_0> van Sony Interactive Entertainment, de maker van PlayStation. <extra_id_1> Hulst de <extra_id_2> en Horizon. Hij <extra_id_3> om s werelds grootste gamebedrijf door een tumultueuze tijd in de game-industrie te leiden.","Op 1 juni begint de Nederlander Hermen Hulst met de nieuwe voorzitter van Sony Interactive Entertainment, de maker van PlayStation. In de afgelopen jaren maakte Hulst de games Resident Evil en Horizon. Hij maakt zich op om s werelds grootste gamebedrijf door een tumultueuze tijd in de game-industrie te leiden.","['Hulst als ceo', 'Voorheen produceerde', 'succesvolle gameseries Killzone', 'krijgt de taak']","['Hulst met de nieuwe voorzitter', 'In de afgelopen jaren maakte', 'games Resident Evil', 'maakt zich op']",11,25,1,"[0.7, 0.7857142857142857, 0.7741935483870968, 0.8571428571428571]",0.78
seq3-0,xl,"De liberaal-conservatieve Nieuw-Vlaamse Alliantie (N-VA) blijft de grootste partij in het Vlaams Parlement (25,2 procent). Dat melden Belgische media op basis van de helft van de getelde stemmen van de regionale verkiezingen, die vandaag tegelijk met de Europese en landelijke verkiezingen plaatsvonden.","De liberaal-conservatieve <extra_id_0> blijft de grootste partij in het Vlaams Parlement (25,2 procent). Dat melden Belgische media op basis van de helft van de <extra_id_1> regionale verkiezingen, <extra_id_2> met de Europese en landelijke verkiezingen plaatsvonden.","De liberaal-conservatieve Vlaamse Volkspartij blijft de grootste partij in het Vlaams Parlement (25,2 procent). Dat melden Belgische media op basis van de helft van de stemmen bij de regionale verkiezingen, die tegelijk met de Europese en landelijke verkiezingen plaatsvonden.","['Nieuw-Vlaamse Alliantie (N-VA)', 'getelde stemmen van de', 'die vandaag tegelijk']","['Vlaamse Volkspartij', 'stemmen bij de', 'die tegelijk']",10,25,1,"[0.6666666666666666, 0.5, 0.4]",0.52
seq4-0,xl,"De elfde editie van de Willem IV Rally was een groot succes. Dat meldt Arne Verwoert van de organisatie. Dit jaar is er ruim 11.500 euro opgehaald voor het Ronald McDonald Huis Sophia Rotterdam. ,,De jongste deelnemer ooit, van dertien jaar oud, is samen met haar vader eerste geworden.","De elfde editie van de Willem IV Rally was een groot succes. Dat meldt Arne Verwoert <extra_id_0> Dit jaar is er ruim 11.500 euro opgehaald voor het Ronald McDonald Huis Sophia <extra_id_1> deelnemer <extra_id_2> jaar oud, is samen <extra_id_3> eerste geworden.","De elfde editie van de Willem IV Rally was een groot succes. Dat meldt Arne Verwoert Dit jaar is er ruim 11.500 euro opgehaald voor het Ronald McDonald Huis Sophia De jongste deelnemer 12 jaar oud, is samen met zijn team de eerste geworden.","['van de organisatie.', 'Rotterdam. ,,De jongste', 'ooit', 'van dertien', 'met haar vader']","['', 'De jongste', '12', 'met zijn team de']",12,25,1,"[1.0, 0.5652173913043478, 1.0, 0.8125]",0.84
seq5-0,xl,"Lieke Martens kon met een overwinning afscheid van het thuispubliek. Maar ze laat een kwetsbaar team achter, waarvan niemand vooralsnog kan inschatten waartoe het in staat is.",Lieke Martens kon met een <extra_id_0> het thuispubliek. Maar ze laat een kwetsbaar <extra_id_1> vooralsnog kan inschatten waartoe het in staat is.,Lieke Martens kon met een voorstelling voor het thuispubliek. Maar ze laat een kwetsbaar lichaam zien dat vooralsnog kan inschatten waartoe het in staat is.,"['overwinning afscheid van', 'team achter', 'waarvan niemand']","['voorstelling voor', 'lichaam zien dat']",7,25,1,"[0.8333333333333334, 0.8125]",0.82
seq6-0,xl,NRC bespreekt deze weken de eindexamens na met deskundigen. Internist Jos Kooter over het vmbo gl- en tl-examen natuur- en scheikunde.,NRC bespreekt deze weken de eindexamens <extra_id_0> Internist Jos Kooter <extra_id_1> vmbo gl- en tl-examen natuur- en scheikunde.,NRC bespreekt deze weken de eindexamens Internist Jos Kooter sprak met de leerlingen van het vmbo gl- en tl-examen natuur- en scheikunde.,"['na met deskundigen.', 'over het']","['', 'sprak met de leerlingen van het']",5,25,1,"[1.0, 0.8064516129032258]",0.9
seq7-0,xl,De Conservatieve Britse premier Sunak schreef twee weken geleden onverwachts verkiezingen uit. De campagnestrijd met Labour ging meteen volop van start. Maandag kwam Nigel Farage met een verrassing: hij doet alsnog mee.,De <extra_id_0> Sunak schreef twee weken geleden onverwachts verkiezingen uit. De campagnestrijd met Labour ging meteen volop van start. Maandag kwam Nigel <extra_id_1> verrassing: hij doet <extra_id_2>,De Britse premier Sunak schreef twee weken geleden onverwachts verkiezingen uit. De campagnestrijd met Labour ging meteen volop van start. Maandag kwam Nigel Farage met een verrassing: hij doet,"['Conservatieve Britse premier', 'Farage met een', 'alsnog mee.']","['Britse premier', 'Farage met een', '']",8,25,1,"[0.5, 0.0, 1.0]",0.5
seq8-0,xl,"Wie noodgedwongen zzper wordt, heeft het minder goed dan zelfstandigen die daar bewust voor kiezen, blijkt uit onderzoek van Rabobank.","Wie noodgedwongen zzper <extra_id_0> minder <extra_id_1> zelfstandigen die daar bewust voor kiezen, blijkt uit onderzoek van Rabobank.","Wie noodgedwongen zzper wordt, verdient minder dan zelfstandigen die daar bewust voor kiezen, blijkt uit onderzoek van Rabobank.","['wordt', 'heeft het', 'goed dan']","['wordt, verdient', 'dan']",5,25,1,"[0.6666666666666666, 1.0]",0.83
seq9-0,xl,Amsterdammers mogen donderdag behalve voor het Europees Parlement ook stemmen over groen in hun stad.,Amsterdammers mogen donderdag behalve voor het Europees <extra_id_0> groen in hun stad.,Amsterdammers mogen donderdag behalve voor het Europees Parlement ook stemmen over het groen in hun stad.,['Parlement ook stemmen over'],['Parlement ook stemmen over het'],4,25,1,[0.13333333333333333],0.13
