Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,base,"In de rubriek Aan de grens bericht De Groene over de laatste cijfers en ontwikkelingen op het gebied van vluchtelingen, migranten en grensbeleid. Deze week:","In de rubriek Aan de grens bericht De <extra_id_0> laatste cijfers <extra_id_1> het <extra_id_2> vluchtelingen, migranten en grensbeleid. Deze week:","In de rubriek Aan de grens bericht De landenbank de laatste cijfers over het aantal vluchtelingen, migranten en grensbeleid. Deze week:","['Groene over de', 'en ontwikkelingen op', 'gebied van']","['landenbank de', 'over', 'aantal']",8,30.0,24,"[0.7142857142857143, 0.9, 0.9]",0.84
seq1-0,base,In zijn Kleine encyclopedie schetst Herman Vuijsje nieuwe inzichten over Nederland aan de hand van neologismen. Deze week:,In zijn Kleine encyclopedie schetst Herman Vuijsje <extra_id_0> over Nederland aan de hand van <extra_id_1>,In zijn Kleine encyclopedie schetst Herman Vuijsje de geschiedenis over Nederland aan de hand van de...,"['nieuwe inzichten', 'neologismen. Deze week:']","['de geschiedenis', 'de...']",5,30.0,17,"[0.8125, 0.9130434782608695]",0.86
seq2-0,base, altijd meer dan ze kan of wil bespreken. Hier doet ze verslag van haar bevindingen en overwegingen bij de boeken die ze leest. Deze week:,altijd meer dan ze kan of wil bespreken. <extra_id_0> verslag van haar bevindingen <extra_id_1> bij <extra_id_2> ze leest. Deze week:,altijd meer dan ze kan of wil bespreken. Lees verslag van haar bevindingen en kijk bij de boeken die ze leest. Deze week:,"['Hier doet ze', 'en overwegingen', 'de boeken die']","['Lees', 'en kijk', 'de boeken die']",8,30.0,14,"[0.8333333333333334, 0.7333333333333333, 0.0]",0.52
seq3-0,base,"De zomerslaap is voorbij, het politieke seizoen is begonnen. De enige die gedurende de lange, landerige zomer nog voor politieke opwinding wist te zorgen, was Frits Bolkestein. Of het nu een tv-optreden bij de VPRO was of een toespraak op een theaterfestival, de VVD-leider stond steeds weer in het nieuws. Met hem opent De Groene daarom het nieuwe politieke jaar.","De zomerslaap is voorbij, het politieke seizoen is begonnen. De enige die gedurende de lange, landerige zomer nog voor politieke opwinding wist te zorgen, <extra_id_0> Of het nu een tv-optreden bij de VPRO was <extra_id_1> op een theaterfestival, de VVD-leider <extra_id_2> in <extra_id_3> hem opent <extra_id_4> het <extra_id_5>","De zomerslaap is voorbij, het politieke seizoen is begonnen. De enige die gedurende de lange, landerige zomer nog voor politieke opwinding wist te zorgen, is Guido Westerveld. Of het nu een tv-optreden bij de VPRO was of op een theaterfestival, de VVD-leider is in hem opent De verkiezingen zijn het nieuwe...","['was Frits Bolkestein.', 'of een toespraak', 'stond steeds weer', 'het nieuws. Met', 'De Groene daarom', 'nieuwe politieke jaar.']","['is Guido Westerveld.', 'of', 'is', '', 'De verkiezingen zijn', 'nieuwe...']",18,30.0,12,"[0.6666666666666666, 0.875, 0.9411764705882353, 1.0, 0.7, 0.6818181818181818]",0.81
seq4-0,base,Groene-redacteur Casper Thomas schrijft vanuit Washington over het Amerika van Donald Trump. In aflevering,Groene-redacteur Casper <extra_id_0> over het Amerika van Donald Trump. In aflevering,Groene-redacteur Casper van der Zee over het Amerika van Donald Trump. In aflevering,['Thomas schrijft vanuit Washington'],['van der Zee'],4,30.0,11,[0.8787878787878788],0.88
seq5-0,base,De vaste kunstcritici van De Groene Amsterdammer selecteerden de meest in het oog springende cultuur van het nieuwe kunstseizoen. Tip,De vaste kunstcritici van De Groene <extra_id_0> meest in <extra_id_1> cultuur van het nieuwe kunstseizoen. Tip,De vaste kunstcritici van De Groene Amsterdammer de meest in cultuur van het nieuwe kunstseizoen. Tip,"['Amsterdammer selecteerden de', 'het oog springende']","['Amsterdammer de', '']",6,30.0,11,"[0.4642857142857143, 1.0]",0.73
seq6-0,base,. Onze podcast is elke vrijdagochtend gratis beschikbaar via groene.nl/podcasts en via de andere bekende podcastkanalen,. Onze podcast is elke <extra_id_0> beschikbaar via groene.nl/podcasts en via <extra_id_1> podcastkanalen,. Onze podcast is elke dag beschikbaar via groene.nl/podcasts en via onze podcastkanalen,"['vrijdagochtend gratis', 'de andere bekende']","['dag', 'onze']",5,30.0,10,"[0.8571428571428571, 0.8823529411764706]",0.87
seq7-0,base,Mira Feticu ziet overeenkomsten tussen de quarantaine ten tijde van de coronacrisis en haar leven in dictatoriaal Roemeni. Hoe hield ze zich staande onder het bewind van Ceauescu? Deel,Mira Feticu ziet overeenkomsten tussen de quarantaine ten tijde van de coronacrisis en haar leven <extra_id_0> Hoe hield ze <extra_id_1> het bewind <extra_id_2>,Mira Feticu ziet overeenkomsten tussen de quarantaine ten tijde van de coronacrisis en haar leven Hoe hield ze haar quarantaine aan het bewind,"['in dictatoriaal Roemeni.', 'zich staande onder', 'van Ceauescu? Deel']","['', 'haar quarantaine aan', '']",9,30.0,10,"[1.0, 0.8, 1.0]",0.93
seq8-0,base,"Frans Verhagen is lid geworden van de PvdA, want op dit moment in de geschiedenis kun je niet meer blijven toekijken. Deze week:","<extra_id_0> geworden van de PvdA, <extra_id_1> moment in de geschiedenis kun je niet meer blijven toekijken. Deze week:","voorzitter geworden van de PvdA, maar op dit moment in de geschiedenis kun je niet meer blijven toekijken. Deze week:","['Frans Verhagen is lid', 'want op dit']","['voorzitter', 'maar op dit']",7,30.0,9,"[0.9047619047619048, 0.2727272727272727]",0.59
seq9-0,base,De komende weken zal Menno Grootveld stukken selecteren en vertalen van denkers over corona in de internationale pers. In aflevering,De komende weken zal Menno Grootveld stukken selecteren en vertalen van denkers <extra_id_0> de <extra_id_1> aflevering,De komende weken zal Menno Grootveld stukken selecteren en vertalen van denkers uit de eerste aflevering,"['over corona in', 'internationale pers. In']","['uit', 'eerste']",6,30.0,9,"[0.9285714285714286, 0.8260869565217391]",0.88
seq10-0,base,"Terwijl de pest op de deur klopte, vertelden de Florentijnse jongeren van Giovanni Boccaccio elkaar sterke verhalen over verliefdheid, waanzin en bedrog om de verveling van hun quarantaine te doorbreken. Nu, zevenhonderd jaar later, kunnen we die traditie voortzetten. Verteller nummer","Terwijl de <extra_id_0> deur klopte, vertelden <extra_id_1> van Giovanni Boccaccio elkaar sterke verhalen over verliefdheid, waanzin en bedrog <extra_id_2> van hun quarantaine te doorbreken. Nu, zevenhonderd jaar later, kunnen we <extra_id_3> Verteller nummer","Terwijl de eerste deur klopte, vertelden de vrienden van Giovanni Boccaccio elkaar sterke verhalen over verliefdheid, waanzin en bedrog om de grenzen van hun quarantaine te doorbreken. Nu, zevenhonderd jaar later, kunnen we het lezen. Verteller nummer","['pest op de', 'de Florentijnse jongeren', 'om de verveling', 'die traditie voortzetten.']","['eerste', 'de vrienden', 'om de grenzen', 'het lezen.']",12,30.0,8,"[0.7, 0.625, 0.4666666666666667, 0.72]",0.63
seq11-0,base,Groene-redacteur Casper Thomas schrijft de komende tijd regelmatig vanuit Washington over het Amerika van Donald Trump. In aflevering,Groene-redacteur Casper Thomas schrijft de komende tijd regelmatig vanuit <extra_id_0> Amerika van Donald Trump. <extra_id_1>,Groene-redacteur Casper Thomas schrijft de komende tijd regelmatig vanuit het Amerika van Donald Trump. Bekijk hier het artikel,"['Washington over het', 'In aflevering']","['het', 'artikel']",5,30.0,8,"[0.8421052631578947, 0.8461538461538461]",0.84
seq12-0,base,De komende maanden onderzoeken journalisten Hidde Boersma en Janno Lanjouw hoe de Nederlandse landbouw de stap probeert te zetten naar een milieuvriendelijkere toekomst. Deze week:,De komende maanden onderzoeken journalisten <extra_id_0> en Janno <extra_id_1> Nederlandse landbouw de stap probeert te zetten naar een <extra_id_2> week:,De komende maanden onderzoeken journalisten Pieter en Janno de Nederlandse landbouw de stap probeert te zetten naar een nieuwe week:,"['Hidde Boersma', 'Lanjouw hoe de', 'milieuvriendelijkere toekomst. Deze']","['Pieter', 'de', 'nieuwe']",8,30.0,8,"[0.6923076923076923, 0.8571428571428571, 0.8857142857142857]",0.81
seq13-0,base,"getelde doden en vermisten op de Middellandse Zee was deze week, volgens het Missing Migrants Project (IOM):","<extra_id_0> en vermisten op de Middellandse Zee was deze week, volgens <extra_id_1> Project (IOM):","doden en vermisten op de Middellandse Zee was deze week, volgens het Migrant Project (IOM):","['getelde doden', 'het Missing Migrants']","['doden', 'het Migrant']",5,30.0,7,"[0.6153846153846154, 0.45]",0.53
seq14-0,base,Ter gelegenheid van het verschijnen van het volledige vertaalde oeuvre van Sigmund Freud in Nederland herleest Hans Driessen,Ter gelegenheid van <extra_id_0> het volledige vertaalde oeuvre van Sigmund Freud in <extra_id_1> Hans Driessen,Ter gelegenheid van het bekendmaken van het volledige vertaalde oeuvre van Sigmund Freud in het Hans Driessen,"['het verschijnen van', 'Nederland herleest']","['het bekendmaken van', 'het']",5,30.0,7,"[0.42105263157894735, 0.8333333333333334]",0.63
seq15-0,base,"de aflevering van Boeken FM, de literatuurpodcast van De Groene en uitgeverij Das Mag, bespreken Joost de Vries en Ellen Deckwitz onder leiding van Peter Buurman","de aflevering van Boeken FM, de literatuurpodcast van <extra_id_0> uitgeverij <extra_id_1> bespreken Joost de Vries en Ellen <extra_id_2> van Peter Buurman","de aflevering van Boeken FM, de literatuurpodcast van de uitgeverij In deze podcast bespreken Joost de Vries en Ellen van der Linden de boeken van Peter Buurman","['De Groene en', 'Das Mag,', 'Deckwitz onder leiding']","['de', 'In deze podcast', 'van der Linden de boeken']",8,30.0,7,"[0.9166666666666666, 0.8666666666666667, 0.7916666666666666]",0.86
seq16-0,base,"Voor de blog Terug naar Welkom reist journalist Margalith Kleijwegt terug naar het Zuid-Afrikaanse Welkom, een mijnstadje dat ze 27 jaar geleden voor het eerst bezocht samen met fotograaf Ad van Denderen. In deel","Voor de blog Terug naar Welkom reist journalist Margalith Kleijwegt terug naar het Zuid-Afrikaanse Welkom, een <extra_id_0> 27 jaar geleden voor het <extra_id_1> met <extra_id_2> In deel","Voor de blog Terug naar Welkom reist journalist Margalith Kleijwegt terug naar het Zuid-Afrikaanse Welkom, een stad die 27 jaar geleden voor het eerst werd gesloten met een In deel","['mijnstadje dat ze', 'eerst bezocht samen', 'fotograaf Ad van Denderen.']","['stad die', 'eerst werd gesloten', 'een']",10,30.0,7,"[0.5882352941176471, 0.5263157894736842, 0.8846153846153846]",0.67
seq17-0,base,cultuurtips voor dit weekend (en de komende week)  De Groene Amsterdammer Kunst & Cultuur Aanbevolen,cultuurtips voor dit weekend (en de komende week) De Groene <extra_id_0> Aanbevolen,cultuurtips voor dit weekend (en de komende week) De Groene Gemeenten</s> Aanbevolen,['Amsterdammer Kunst & Cultuur'],['Gemeenten</s>'],4,30.0,6,[0.8214285714285714],0.82
seq18-0,base,"zit vol problemen die niemand lijkt te kunnen oplossen. Wie niet goed begrijpt hoe die wereld werkt, is niet gek of dom. Want de wereld s ook complexer, chaotischer en moeilijker te besturen dan voorheen. In een serie interviews laat De Groene","zit vol problemen die niemand <extra_id_0> Wie niet goed <extra_id_1> wereld werkt, is <extra_id_2> dom. Want de wereld s ook complexer, chaotischer en moeilijker te besturen dan voorheen. In een serie <extra_id_3> Groene","zit vol problemen die niemand kent. Wie niet goed in de wereld werkt, is zeer dom. Want de wereld s ook complexer, chaotischer en moeilijker te besturen dan voorheen. In een serie van de Groene","['lijkt te kunnen oplossen.', 'begrijpt hoe die', 'niet gek of', 'interviews laat De']","['kent.', 'in de', 'zeer', 'van de']",13,30.0,6,"[0.84, 0.75, 0.8181818181818182, 0.7777777777777778]",0.8
seq19-0,base,"In aanloop naar de gemeenteraadsverkiezingen in Rotterdam, waar zowel alle landelijke politieke partijen als vele nieuwkomers aan deelnemen, bloggen Guido van Eijck en Saskia Naafs over de belangrijkste verkiezingsthemas in de Maasstad.","In aanloop <extra_id_0> in Rotterdam, waar zowel <extra_id_1> partijen als vele nieuwkomers aan deelnemen, bloggen Guido van Eijck en Saskia Naafs over de belangrijkste <extra_id_2>","In aanloop naar de bijeenkomst in Rotterdam, waar zowel de partijen als vele nieuwkomers aan deelnemen, bloggen Guido van Eijck en Saskia Naafs over de belangrijkste evenementen.","['naar de gemeenteraadsverkiezingen', 'alle landelijke politieke', 'verkiezingsthemas in de Maasstad.']","['naar de bijeenkomst', 'de', 'evenementen.']",10,30.0,6,"[0.6363636363636364, 0.92, 0.7575757575757576]",0.77
seq20-0,base,"virtuele rondleidingen door musea, spontane optredens op Instagram en een enkele all-time favourite van een van onze kunstcritici.","virtuele rondleidingen door musea, spontane <extra_id_0> Instagram en een <extra_id_1> van een van onze kunstcritici.","virtuele rondleidingen door musea, spontane reacties op Instagram en een reactie van een van onze kunstcritici.","['optredens op', 'enkele all-time favourite']","['reacties op', 'reactie']",5,30.0,6,"[0.5833333333333334, 0.8]",0.69
seq21-0,base,"Iedere maand selecteert de boekenredactie van De Groene, uit alle in de voorafgaande maand besproken boeken, d","Iedere maand selecteert <extra_id_0> van De <extra_id_1> in de voorafgaande maand besproken boeken, d","Iedere maand selecteert de redactie van De Nieuwe Boekwinkel de in de voorafgaande maand besproken boeken, d","['de boekenredactie', 'Groene', 'uit alle']","['de redactie', 'Nieuwe Boekwinkel de']",5,30.0,6,"[0.35294117647058826, 0.8]",0.58
seq22-0,base,Marja Pruis leest altijd meer dan ze kan of wil bespreken. Hier doet ze verslag van haar bevindingen en overwegingen bij de boeken die ze leest. Deze week:,Marja Pruis leest altijd meer dan ze kan of wil <extra_id_0> ze verslag van haar bevindingen en overwegingen bij de <extra_id_1> ze <extra_id_2>,Marja Pruis leest altijd meer dan ze kan of wil Lees ze verslag van haar bevindingen en overwegingen bij de kranten waar ze,"['bespreken. Hier doet', 'boeken die', 'leest. Deze week:']","['Lees', 'kranten waar', '']",8,30.0,6,"[0.9, 0.75, 1.0]",0.88
seq23-0,base,"- ZEER GEHEIM. MINISTERRAAD NR. 15616. Notulen van de vergadering gehouden dinsdag 11 juli 1995 op het ministerie van Defensie, aangevangen s avonds om half acht. pag.","- ZEER GEHEIM. MINISTERRAAD NR. 15616. Notulen van de vergadering gehouden dinsdag 11 juli 1995 <extra_id_0> van Defensie, aangevangen <extra_id_1> half <extra_id_2>","- ZEER GEHEIM. MINISTERRAAD NR. 15616. Notulen van de vergadering gehouden dinsdag 11 juli 1995 in het Ministerie van Defensie, aangevangen door half uur.","['op het ministerie', 's avonds om', 'acht. pag.']","['in het Ministerie', 'door', 'uur.']",8,30.0,6,"[0.17647058823529413, 0.8181818181818182, 0.9]",0.63
