Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,xl,Na een kletsnatte maandag volgt een veelal wisselvallige en frisse week. Aangezien we midden in de piek van het hooikoortsseizoen zitten is dat goed nieuws voor hooikoortspatinten.,Na een kletsnatte maandag volgt een veelal wisselvallige en frisse <extra_id_0> we midden in de piek <extra_id_1> zitten is dat goed nieuws voor hooikoortspatinten.,Na een kletsnatte maandag volgt een veelal wisselvallige en frisse woensdag. En nu we midden in de piek van de zomer zitten is dat goed nieuws voor hooikoortspatinten.,"['week. Aangezien', 'van het hooikoortsseizoen']","['woensdag. En nu', 'van de zomer']",5,20,1,"[0.8, 0.68]",0.74
seq1-0,xl,"Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij groot, soort bij soort, sok bij sok, kleur bij kleur. Daarbinnen kan alles. Een jurk in de wind heeft het drukdrukdruk, een overall spartelt of hij wordt gekieteld, een laken speelt spookje. Wasgoed heeft lust tot leven.","Was aan de lijn is een levend kunstwerk. <extra_id_0> een vaste volgorde, groot bij groot, soort bij soort, <extra_id_1> sok, kleur bij kleur. Daarbinnen kan alles. Een jurk in <extra_id_2> het drukdrukdruk, een overall spartelt of hij wordt gekieteld, een laken speelt spookje. <extra_id_3> tot leven.","Was aan de lijn is een levend kunstwerk. Het heeft een vaste volgorde, groot bij groot, soort bij soort, sok bij sok, kleur bij kleur. Daarbinnen kan alles. Een jurk in de was is het drukdrukdruk, een overall spartelt of hij wordt gekieteld, een laken speelt spookje. Alles komt tot leven.","['De was heeft', 'sok bij', 'de wind heeft', 'Wasgoed heeft lust']","['Het heeft', 'sok bij', 'de was is', 'Alles komt']",11,20,1,"[0.4166666666666667, 0.0, 0.6153846153846154, 0.8333333333333334]",0.47
seq2-0,xl,"Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, heeft zijn baan een andere betekenis. Voor ons geldt: wij ontkomen er niet aan, de oorlog en de verdere wereld is dagelijkse realiteit.","Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, heeft zijn baan <extra_id_0> Voor ons geldt: wij ontkomen er niet aan, de oorlog en de verdere <extra_id_1> realiteit.","Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, heeft zijn baan een nieuwe bestemming gekregen. Voor ons geldt: wij ontkomen er niet aan, de oorlog en de verdere chaos zijn realiteit.","['een andere betekenis.', 'wereld is dagelijkse']","['een nieuwe bestemming gekregen.', 'chaos zijn']",6,20,1,"[0.5483870967741935, 0.8]",0.67
seq3-0,xl,"Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij groot, soort bij soort, sok bij sok, kleur bij kleur.","Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij <extra_id_0> soort, sok bij <extra_id_1> bij kleur.","Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij klein, klein bij soort, sok bij sok, kleur bij kleur.","['groot', 'soort bij', 'sok', 'kleur']","['klein, klein bij', 'sok, kleur']",5,20,1,"[1.0, 0.8]",0.9
seq4-0,xl,"Vanaf deze zomer kan er gesurft worden in een gracht, in hartje Rotterdam. Al kwam Rif010 niet zonder slag of stoot tot stand.","Vanaf deze zomer kan er gesurft <extra_id_0> gracht, in hartje Rotterdam. Al kwam Rif010 niet <extra_id_1> of stoot tot stand.","Vanaf deze zomer kan er gesurft worden op de gracht, in hartje Rotterdam. Al kwam Rif010 niet zonder slag of stoot tot stand.","['worden in een', 'zonder slag']","['worden op de', 'zonder slag']",5,20,1,"[0.3076923076923077, 0.0]",0.15
seq5-0,xl,"Theo Heuft, oprichter van Yab Yum, de roemruchte Amsterdamse seksclub in een 17e-eeuws grachtenpand, is op 89-jarige leeftijd overleden.","Theo Heuft, oprichter van Yab Yum, de roemruchte Amsterdamse seksclub in een 17e-eeuws grachtenpand, is <extra_id_0>","Theo Heuft, oprichter van Yab Yum, de roemruchte Amsterdamse seksclub in een 17e-eeuws grachtenpand, is overleden. Lees meer",['op 89-jarige leeftijd overleden.'],['meer'],4,20,1,[0.90625],0.91
seq6-0,xl,"OpenAI, het bedrijf achter ChatGPT, schort een AI-stem op die sterk aan de stem van actrice Scarlett Johansson doet denken.","OpenAI, het <extra_id_0> een AI-stem op die sterk aan de stem van actrice Scarlett Johansson doet denken.","OpenAI, het maakt een AI-stem op die sterk aan de stem van actrice Scarlett Johansson doet denken.","['bedrijf achter ChatGPT', 'schort']",['maakt'],4,20,1,[0.9090909090909091],0.91
seq7-0,xl,"Voor het eerst sinds hij twee jaar geleden de troon besteeg, kunnen Britten de hand leggen op een papieren koning Charles III van het Verenigd Koninkrijk.","Voor het eerst sinds hij twee jaar geleden de troon besteeg, kunnen <extra_id_0> hand leggen op een papieren koning Charles <extra_id_1> Verenigd Koninkrijk.","Voor het eerst sinds hij twee jaar geleden de troon besteeg, kunnen de Britten de hand leggen op een papieren koning Charles van het Verenigd Koninkrijk.","['Britten de', 'III van het']","['de Britten de', 'van het']",5,20,1,"[0.23076923076923078, 0.36363636363636365]",0.3
seq8-0,xl,"Film- en serieliefhebbers zijn steeds meer geld kwijt aan streamingdiensten als Netflix, Videoland en Disney Plus. Nu de diensten een plek op de Nederlandse markt veroverd hebben, zoeken ze naar andere manieren om hun inkomsten op te krikken.","Film- en serieliefhebbers zijn steeds meer geld kwijt aan streamingdiensten als Netflix, Videoland en Disney Plus. Nu de diensten een plek op de <extra_id_0> hebben, <extra_id_1> naar andere manieren om hun <extra_id_2> krikken.","Film- en serieliefhebbers zijn steeds meer geld kwijt aan streamingdiensten als Netflix, Videoland en Disney Plus. Nu de diensten een plek op de Nederlandse markt gevonden hebben, zoeken gebruikers naar andere manieren om hun content op te krikken.","['Nederlandse markt veroverd', 'zoeken ze', 'inkomsten op te']","['Nederlandse markt gevonden', 'zoeken gebruikers', 'content op te']",8,20,1,"[0.23076923076923078, 0.5294117647058824, 0.4]",0.39
seq9-0,xl,"De formerende partijen hebben een akkoord bereikt over de verdeling van de ministerposten in het kabinet-Schoof. Dat laat PVV-leider Geert Wilders dinsdag weten: We zijn eruit. Goed nieuws, de rest horen jullie later. Naar verwachting begint formateur Richard van Zwol nog deze week met het ontvangen van de kandidaat-bewindslieden.","De formerende partijen hebben een akkoord bereikt over de verdeling van de ministerposten in het kabinet-Schoof. Dat laat PVV-leider <extra_id_0> weten: We zijn eruit. Goed nieuws, de rest horen jullie later. Naar verwachting begint formateur Richard <extra_id_1> deze week <extra_id_2> de kandidaat-bewindslieden.","De formerende partijen hebben een akkoord bereikt over de verdeling van de ministerposten in het kabinet-Schoof. Dat laat PVV-leider Mohammed Bouazizi weten: We zijn eruit. Goed nieuws, de rest horen jullie later. Naar verwachting begint formateur Richard Bruins deze week met de gesprekken met de kandidaat-bewindslieden.","['Geert Wilders dinsdag', 'van Zwol nog', 'met het ontvangen van']","['Mohammed Bouazizi', 'Bruins', 'met de gesprekken met']",10,20,1,"[0.9523809523809523, 0.9166666666666666, 0.6190476190476191]",0.83
seq10-0,xl,"Ze zorgen al lange tijd voor grote problemen op verschillende plekken in Utrecht: drugsgebruikers op straat. Vorig jaar zorgden zon 120 verslaafden op het Lucasbolwerk voor overlast, maar nadat daar maatregelen werden genomen, verplaatste de groep zich naar Park Lepelenburg.","Ze zorgen al lange tijd voor grote problemen op verschillende plekken in Utrecht: drugsgebruikers op straat. Vorig jaar zorgden zon 120 <extra_id_0> het Lucasbolwerk voor overlast, maar nadat daar maatregelen werden <extra_id_1> groep zich <extra_id_2>","Ze zorgen al lange tijd voor grote problemen op verschillende plekken in Utrecht: drugsgebruikers op straat. Vorig jaar zorgden zon 120 mensen op het Lucasbolwerk voor overlast, maar nadat daar maatregelen werden genomen, heeft de groep zich","['verslaafden op', 'genomen', 'verplaatste de', 'naar Park Lepelenburg.']","['mensen op', 'genomen, heeft de', '']",8,20,1,"[0.5, 0.5882352941176471, 1.0]",0.7
seq11-0,xl,"Het campagneteam van de Amerikaanse president Joe Biden heeft een nieuwe vacature: een meme-manager, die moet zorgen dat filmpjes en fotos die Biden aantrekkelijk maken voor jongeren viraal gaan.","Het campagneteam van de Amerikaanse president Joe Biden heeft een nieuwe vacature: een meme-manager, die moet zorgen dat <extra_id_0> die <extra_id_1> voor jongeren viraal gaan.","Het campagneteam van de Amerikaanse president Joe Biden heeft een nieuwe vacature: een meme-manager, die moet zorgen dat de campagne-memes die de president maakt voor jongeren viraal gaan.","['filmpjes en fotos', 'Biden aantrekkelijk maken']","['de campagne-memes', 'de president maakt']",6,20,1,"[0.8823529411764706, 0.68]",0.78
seq12-0,xl,"Hoe weet je of je bij de groep hoort die te veel betaalt voor een zorgverzekering? Meer dan de helft van de Nederlanders betaalt namelijk onnodig veel, blijkt uit onderzoek. Wat kun je hier tegen doen? Vijf veelgestelde vragen en antwoorden. ,,Veel mensen kiezen voor gemak en komen dan op een dure polis uit.",Hoe weet je of je bij de groep hoort die te veel betaalt voor een <extra_id_0> de helft van de Nederlanders betaalt namelijk <extra_id_1> uit <extra_id_2> je hier tegen doen? Vijf veelgestelde vragen en antwoorden. <extra_id_3> kiezen voor gemak en komen dan op een dure polis uit.,Hoe weet je of je bij de groep hoort die te veel betaalt voor een uitkering? Bijna de helft van de Nederlanders betaalt namelijk te veel voor een uit Wat kun je hier tegen doen? Vijf veelgestelde vragen en antwoorden. Veel mensen kiezen voor gemak en komen dan op een dure polis uit.,"['zorgverzekering? Meer dan', 'onnodig veel', 'blijkt', 'onderzoek. Wat kun', ',,Veel mensen']","['uitkering? Bijna', 'te veel voor een', 'Wat kun', 'Veel mensen']",11,20,1,"[0.64, 0.75, 0.8571428571428571, 0.7777777777777778]",0.76
