Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,base,Na een kletsnatte maandag volgt een veelal wisselvallige en frisse week. Aangezien we midden in de piek van het hooikoortsseizoen zitten is dat goed nieuws voor hooikoortspatinten.,Na een kletsnatte maandag volgt een veelal wisselvallige en frisse <extra_id_0> we midden in de piek <extra_id_1> zitten is dat goed nieuws voor hooikoortspatinten.,Na een kletsnatte maandag volgt een veelal wisselvallige en frisse week. Als we midden in de piek van de hemel zitten is dat goed nieuws voor hooikoortspatinten.,"['week. Aangezien', 'van het hooikoortsseizoen']","['week. Als', 'van de hemel']",5,20,1,"[0.5333333333333333, 0.64]",0.59
seq1-0,base,"Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij groot, soort bij soort, sok bij sok, kleur bij kleur. Daarbinnen kan alles. Een jurk in de wind heeft het drukdrukdruk, een overall spartelt of hij wordt gekieteld, een laken speelt spookje. Wasgoed heeft lust tot leven.","Was aan de lijn is een levend kunstwerk. <extra_id_0> een vaste volgorde, groot bij groot, soort bij soort, <extra_id_1> sok, kleur bij kleur. Daarbinnen kan alles. Een jurk in <extra_id_2> het drukdrukdruk, een overall spartelt of hij wordt gekieteld, een laken speelt spookje. <extra_id_3> tot leven.","Was aan de lijn is een levend kunstwerk. In een vaste volgorde, groot bij groot, soort bij soort, sok bij sok, kleur bij kleur. Daarbinnen kan alles. Een jurk in de lijn is het drukdrukdruk, een overall spartelt of hij wordt gekieteld, een laken speelt spookje. Het komt tot leven.","['De was heeft', 'sok bij', 'de wind heeft', 'Wasgoed heeft lust']","['In', 'sok bij', 'de lijn is', 'Het komt']",11,20,1,"[1.0, 0.0, 0.6153846153846154, 0.7777777777777778]",0.6
seq2-0,base,"Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, heeft zijn baan een andere betekenis. Voor ons geldt: wij ontkomen er niet aan, de oorlog en de verdere wereld is dagelijkse realiteit.","Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, heeft zijn baan <extra_id_0> Voor ons geldt: wij ontkomen er niet aan, de oorlog en de verdere <extra_id_1> realiteit.","Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, heeft zijn baan Voor ons geldt: wij ontkomen er niet aan, de oorlog en de verdere oorlog zijn de realiteit.","['een andere betekenis.', 'wereld is dagelijkse']","['', 'oorlog zijn de']",6,20,1,"[1.0, 0.75]",0.88
seq3-0,base,"Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij groot, soort bij soort, sok bij sok, kleur bij kleur.","Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij <extra_id_0> soort, sok bij <extra_id_1> bij kleur.","Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij soort, klein bij soort, sok bij kleur en klein bij kleur.","['groot', 'soort bij', 'sok', 'kleur']","['soort, klein bij', 'kleur en klein']",5,20,1,"[0.875, 0.7857142857142857]",0.83
seq4-0,base,"Vanaf deze zomer kan er gesurft worden in een gracht, in hartje Rotterdam. Al kwam Rif010 niet zonder slag of stoot tot stand.","Vanaf deze zomer kan er gesurft <extra_id_0> gracht, in hartje Rotterdam. Al kwam Rif010 niet <extra_id_1> of stoot tot stand.","Vanaf deze zomer kan er gesurft worden op de gracht, in hartje Rotterdam. Al kwam Rif010 niet met slag of stoot tot stand.","['worden in een', 'zonder slag']","['worden op de', 'met slag']",5,20,1,"[0.3076923076923077, 0.45454545454545453]",0.38
seq5-0,base,"Theo Heuft, oprichter van Yab Yum, de roemruchte Amsterdamse seksclub in een 17e-eeuws grachtenpand, is op 89-jarige leeftijd overleden.","Theo Heuft, oprichter van Yab Yum, de roemruchte Amsterdamse seksclub in een 17e-eeuws grachtenpand, is <extra_id_0>","Theo Heuft, oprichter van Yab Yum, de roemruchte Amsterdamse seksclub in een 17e-eeuws grachtenpand, is bekend met zijn [...]",['op 89-jarige leeftijd overleden.'],['[...]'],4,20,1,[1.0],1.0
seq6-0,base,"OpenAI, het bedrijf achter ChatGPT, schort een AI-stem op die sterk aan de stem van actrice Scarlett Johansson doet denken.","OpenAI, het <extra_id_0> een AI-stem op die sterk aan de stem van actrice Scarlett Johansson doet denken.","OpenAI, het stelt een AI-stem op die sterk aan de stem van actrice Scarlett Johansson doet denken.","['bedrijf achter ChatGPT', 'schort']",['stelt'],4,20,1,[0.8636363636363636],0.86
seq7-0,base,"Voor het eerst sinds hij twee jaar geleden de troon besteeg, kunnen Britten de hand leggen op een papieren koning Charles III van het Verenigd Koninkrijk.","Voor het eerst sinds hij twee jaar geleden de troon besteeg, kunnen <extra_id_0> hand leggen op een papieren koning Charles <extra_id_1> Verenigd Koninkrijk.","Voor het eerst sinds hij twee jaar geleden de troon besteeg, kunnen we de hand leggen op een papieren koning Charles II van het Verenigd Koninkrijk.","['Britten de', 'III van het']","['we de', 'II van het']",5,20,1,"[0.6, 0.09090909090909091]",0.35
seq8-0,base,"Film- en serieliefhebbers zijn steeds meer geld kwijt aan streamingdiensten als Netflix, Videoland en Disney Plus. Nu de diensten een plek op de Nederlandse markt veroverd hebben, zoeken ze naar andere manieren om hun inkomsten op te krikken.","Film- en serieliefhebbers zijn steeds meer geld kwijt aan streamingdiensten als Netflix, Videoland en Disney Plus. Nu de diensten een plek op de <extra_id_0> hebben, <extra_id_1> naar andere manieren om hun <extra_id_2> krikken.","Film- en serieliefhebbers zijn steeds meer geld kwijt aan streamingdiensten als Netflix, Videoland en Disney Plus. Nu de diensten een plek op de markt hebben, zoeken veel mensen naar andere manieren om hun budget op te krikken.","['Nederlandse markt veroverd', 'zoeken ze', 'inkomsten op te']","['markt', 'zoeken veel mensen', 'budget op te']",8,20,1,"[0.8076923076923077, 0.5555555555555556, 0.5333333333333333]",0.63
seq9-0,base,"De formerende partijen hebben een akkoord bereikt over de verdeling van de ministerposten in het kabinet-Schoof. Dat laat PVV-leider Geert Wilders dinsdag weten: We zijn eruit. Goed nieuws, de rest horen jullie later. Naar verwachting begint formateur Richard van Zwol nog deze week met het ontvangen van de kandidaat-bewindslieden.","De formerende partijen hebben een akkoord bereikt over de verdeling van de ministerposten in het kabinet-Schoof. Dat laat PVV-leider <extra_id_0> weten: We zijn eruit. Goed nieuws, de rest horen jullie later. Naar verwachting begint formateur Richard <extra_id_1> deze week <extra_id_2> de kandidaat-bewindslieden.","De formerende partijen hebben een akkoord bereikt over de verdeling van de ministerposten in het kabinet-Schoof. Dat laat PVV-leider Marianne Thieme weten: We zijn eruit. Goed nieuws, de rest horen jullie later. Naar verwachting begint formateur Richard Scholte deze week met het gesprek met de kandidaat-bewindslieden.","['Geert Wilders dinsdag', 'van Zwol nog', 'met het ontvangen van']","['Marianne Thieme', 'Scholte', 'met het gesprek met']",10,20,1,"[0.8571428571428571, 0.8333333333333334, 0.5238095238095238]",0.74
