Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,xl,| Het Financieele Dagblad FD.nl maakt gebruik van cookies om de website en het gebruiksgemak te verbeteren. Voor meer informatie klik hier.X,| Het Financieele Dagblad FD.nl maakt gebruik <extra_id_0> de website en het gebruiksgemak te verbeteren. <extra_id_1> klik hier.X,| Het Financieele Dagblad FD.nl maakt gebruik van cookies om de werking van de website en het gebruiksgemak te verbeteren. Meer informatie? klik hier.X,"['van cookies om', 'Voor meer informatie']","['van cookies om de werking van', 'Meer informatie?']",6,25,28,"[0.5172413793103449, 0.35]",0.43
seq1-0,xl,) Internationale economie (27514) Multinationals (18103) Investeringen (16375) Aandelen (14436) Verenigde Staten (13850) Omzetcijfers (13455) Arbeidsmarkt (12921) EU (11642) Jaarverslag (11233),) Internationale economie (27514) Multinationals (18103) <extra_id_0> (14436) Verenigde Staten (13850) Omzetcijfers (13455) <extra_id_1> EU (11642) Jaarverslag (11233),) Internationale economie (27514) Multinationals (18103) Duitsland (14436) Verenigde Staten (13850) Omzetcijfers (13455) Economie (11727) EU (11642) Jaarverslag (11233),"['Investeringen (16375) Aandelen', 'Arbeidsmarkt (12921)']","['Duitsland', 'Economie (11727)']",5,25,18,"[0.8666666666666667, 0.7]",0.78
seq2-0,xl,(1) Internationale economie (27514) Multinationals (18118) Investeringen (16522) Aandelen (14591) Verenigde Staten (13860) Omzetcijfers (13485) Arbeidsmarkt (12979) EU (11788) Jaarverslag (11240),(1) Internationale economie (27514) Multinationals (18118) Investeringen (16522) Aandelen <extra_id_0> Staten (13860) Omzetcijfers (13485) Arbeidsmarkt <extra_id_1> Jaarverslag (11240),(1) Internationale economie (27514) Multinationals (18118) Investeringen (16522) Aandelen (16000) Verenigde Staten (13860) Omzetcijfers (13485) Arbeidsmarkt (12136) Jaarverslag (11240),"['(14591) Verenigde', '(12979) EU (11788)']","['(16000) Verenigde', '(12136)']",5,25,14,"[0.23529411764705882, 0.7222222222222222]",0.48
seq3-0,xl,) Internationale economie (27514) Multinationals (18118) Investeringen (16523) Aandelen (14593) Verenigde Staten (13860) Omzetcijfers (13486) Arbeidsmarkt (12979) EU (11791) Jaarverslag (11240),) Internationale economie (27514) Multinationals <extra_id_0> (16523) Aandelen (14593) Verenigde Staten <extra_id_1> Arbeidsmarkt (12979) EU (11791) Jaarverslag (11240),) Internationale economie (27514) Multinationals (18663) Economie (16523) Aandelen (14593) Verenigde Staten (14024) Arbeidsmarkt (12979) EU (11791) Jaarverslag (11240),"['(18118) Investeringen', '(13860) Omzetcijfers (13486)']","['(18663) Economie', '(14024)']",5,25,13,"[0.6666666666666666, 0.8214285714285714]",0.74
seq4-0,xl,) Internationale economie (27514) Multinationals (18118) Investeringen (16522) Aandelen (14591) Verenigde Staten (13860) Omzetcijfers (13485) Arbeidsmarkt (12979) EU (11788) Jaarverslag (11240),) Internationale economie (27514) Multinationals (18118) Investeringen (16522) Aandelen (14591) Verenigde <extra_id_0> Omzetcijfers (13485) <extra_id_1> (11788) Jaarverslag (11240),) Internationale economie (27514) Multinationals (18118) Investeringen (16522) Aandelen (14591) Verenigde Staten (14237) Omzetcijfers (13485) Economie (11788) Jaarverslag (11240),"['Staten (13860)', 'Arbeidsmarkt (12979) EU']","['Staten (14237)', 'Economie']",5,25,11,"[0.2857142857142857, 0.9565217391304348]",0.62
seq5-0,xl, In De Vonk vertelt wekelijks iemand over een beslissend moment in zijn of haar loopbaan. Deze week:,In De Vonk vertelt wekelijks iemand over een beslissend moment in <extra_id_0> Deze week:,In De Vonk vertelt wekelijks iemand over een beslissend moment in zijn leven. Deze week:,['zijn of haar loopbaan.'],['zijn leven.'],4,25,11,[0.6363636363636364],0.64
seq6-0,xl,(1) Internationale economie (27514) Multinationals (18118) Investeringen (16518) Aandelen (14590) Verenigde Staten (13860) Omzetcijfers (13485) Arbeidsmarkt (12979) EU (11781) Jaarverslag (11240),(1) Internationale <extra_id_0> (18118) Investeringen (16518) Aandelen (14590) Verenigde Staten (13860) Omzetcijfers (13485) Arbeidsmarkt (12979) <extra_id_1> Jaarverslag (11240),(1) Internationale handel (18118) Investeringen (16518) Aandelen (14590) Verenigde Staten (13860) Omzetcijfers (13485) Arbeidsmarkt (12979) Handel (11724) Jaarverslag (11240),"['economie (27514) Multinationals', 'EU (11781)']","['handel', 'Handel (11724)']",5,25,10,"[0.9032258064516129, 0.5714285714285714]",0.74
seq7-0,xl,In De Vonk vertelt wekelijks iemand over een beslissend moment in zijn of haar loopbaan. Deze week:,In De <extra_id_0> over een beslissend moment in zijn of haar loopbaan. Deze week:,In De Kracht van de week over een beslissend moment in zijn of haar loopbaan. Deze week:,['Vonk vertelt wekelijks iemand'],['Kracht van de week'],4,25,8,[0.8275862068965517],0.83
seq8-0,xl,) Internationale economie (27514) Multinationals (18134) Investeringen (16629) Aandelen (14714) Verenigde Staten (13862) Omzetcijfers (13595) Arbeidsmarkt (13011) EU (11889) Jaarverslag (11247),) Internationale economie <extra_id_0> Investeringen (16629) Aandelen (14714) Verenigde Staten (13862) Omzetcijfers (13595) Arbeidsmarkt (13011) EU <extra_id_1> (11247),) Internationale economie (6631) Investeringen (16629) Aandelen (14714) Verenigde Staten (13862) Omzetcijfers (13595) Arbeidsmarkt (13011) EU (11247),"['(27514) Multinationals (18134)', '(11889) Jaarverslag']","['(6631)', '']",5,25,8,"[0.9, 1.0]",0.95
seq9-0,xl,) Internationale economie (27514) Multinationals (18134) Investeringen (16618) Aandelen (14707) Verenigde Staten (13862) Omzetcijfers (13588) Arbeidsmarkt (13008) EU (11888) Jaarverslag (11247),) Internationale economie (27514) Multinationals (18134) Investeringen (16618) Aandelen (14707) Verenigde Staten (13862) Omzetcijfers <extra_id_0> (13008) EU <extra_id_1>,) Internationale economie (27514) Multinationals (18134) Investeringen (16618) Aandelen (14707) Verenigde Staten (13862) Omzetcijfers (13044) Duitsland (13008) EU (13002),"['(13588) Arbeidsmarkt', '(11888) Jaarverslag (11247)']","['(13044) Duitsland', '(13002)']",5,25,8,"[0.6, 0.8518518518518519]",0.73
seq10-0,xl,en | Het Financieele Dagblad FD.nl maakt gebruik van cookies om de website en het gebruiksgemak te verbeteren. Voor meer informatie klik hier.X,en | Het Financieele Dagblad FD.nl maakt gebruik van cookies om de website en <extra_id_0> verbeteren. Voor <extra_id_1> hier.X,en | Het Financieele Dagblad FD.nl maakt gebruik van cookies om de website en de werking te verbeteren. Voor meer informatie klik hier.X,"['het gebruiksgemak te', 'meer informatie klik']","['de werking te', 'meer informatie klik']",6,25,8,"[0.55, 0.0]",0.28
seq11-0,xl,) FD Persoonlijk (1) Internationale economie (27514) Multinationals (18103) Investeringen (16375) Aandelen (14436) Verenigde Staten (13850) Omzetcijfers (13455) Arbeidsmarkt (12921) EU (11642) Jaarverslag (11233),) FD <extra_id_0> economie (27514) <extra_id_1> (16375) Aandelen (14436) Verenigde Staten (13850) Omzetcijfers (13455) Arbeidsmarkt (12921) EU (11642) Jaarverslag (11233),) FD (36524) Nederlandse economie (27514) Duitsland (16375) Aandelen (14436) Verenigde Staten (13850) Omzetcijfers (13455) Arbeidsmarkt (12921) EU (11642) Jaarverslag (11233),"['Persoonlijk (1) Internationale', 'Multinationals (18103) Investeringen']","['(36524) Nederlandse', 'Duitsland']",6,25,8,"[0.7666666666666667, 0.8611111111111112]",0.81
seq12-0,xl,Welk gesprek zette je aan het denken of in beweging? In de serie Het gesprek van je leven deze keer,Welk gesprek zette je aan het denken of in beweging? In de <extra_id_0> gesprek van <extra_id_1> keer,Welk gesprek zette je aan het denken of in beweging? In de eerste week van het gesprek van de... Dit artikel is gelezen 88 keer,"['serie Het', 'je leven deze']","['eerste week van het', 'de... Dit artikel is gelezen 88']",5,25,7,"[0.6842105263157895, 0.7741935483870968]",0.73
seq13-0,xl,) Internationale economie (27514) Multinationals (18114) Investeringen (16493) Aandelen (14560) Verenigde Staten (13860) Omzetcijfers (13477) Arbeidsmarkt (12968) EU (11755) Jaarverslag (11238),) Internationale economie (27514) <extra_id_0> (16493) Aandelen (14560) Verenigde Staten (13860) Omzetcijfers (13477) Arbeidsmarkt (12968) EU (11755) <extra_id_1>,) Internationale economie (27514) Economie (16493) Aandelen (14560) Verenigde Staten (13860) Omzetcijfers (13477) Arbeidsmarkt (12968) EU (11755) Economie (8897),"['Multinationals (18114) Investeringen', 'Jaarverslag (11238)']","['Economie', '(8897)']",5,25,7,"[0.8888888888888888, 0.8947368421052632]",0.89
seq14-0,xl,(1) Internationale economie (27514) Multinationals (18134) Investeringen (16618) Aandelen (14707) Verenigde Staten (13862) Omzetcijfers (13588) Arbeidsmarkt (13008) EU (11888) Jaarverslag (11247),(1) Internationale economie (27514) Multinationals (18134) Investeringen (16618) Aandelen (14707) Verenigde Staten <extra_id_0> Arbeidsmarkt <extra_id_1> (11888) Jaarverslag (11247),(1) Internationale economie (27514) Multinationals (18134) Investeringen (16618) Aandelen (14707) Verenigde Staten (13495) Arbeidsmarkt (12136) Handel (11888) Jaarverslag (11247),"['(13862) Omzetcijfers (13588)', '(13008) EU']","['(13495)', '(12136) Handel']",5,25,7,"[0.8214285714285714, 0.7142857142857143]",0.77
seq15-0,xl,g | Het Financieele Dagblad FD.nl maakt gebruik van cookies om de website en het gebruiksgemak te verbeteren. Voor meer informatie klik hier.X,g | Het Financieele <extra_id_0> gebruik van cookies om de website en het gebruiksgemak te verbeteren. <extra_id_1> klik hier.X,g | Het Financieele Dagblad maakt gebruik van cookies om de website en het gebruiksgemak te verbeteren. Voor meer informatie klik hier.X,"['Dagblad FD.nl maakt', 'Voor meer informatie']","['Dagblad maakt', 'Voor meer informatie']",6,25,7,"[0.3157894736842105, 0.0]",0.16
seq16-0,xl,) Internationale economie (27514) Multinationals (18118) Investeringen (16523) Aandelen (14598) Verenigde Staten (13861) Omzetcijfers (13488) Arbeidsmarkt (12979) EU (11793) Jaarverslag (11240),) Internationale economie (27514) Multinationals (18118) Investeringen (16523) Aandelen (14598) <extra_id_0> (13861) <extra_id_1> (12979) EU (11793) Jaarverslag (11240),) Internationale economie (27514) Multinationals (18118) Investeringen (16523) Aandelen (14598) Economie (13861) Duitsland (12979) EU (11793) Jaarverslag (11240),"['Verenigde Staten', 'Omzetcijfers (13488) Arbeidsmarkt']","['Economie', 'Duitsland']",5,25,7,"[0.875, 0.9090909090909091]",0.89
seq17-0,xl,"Lees meer in FD Persoonlijk , het weekend magazine van Het Financieele Dagblad over ... mensen, cultuur, lifestyle, reizen, carrire en personal finance.","Lees meer in FD Persoonlijk , het weekend magazine van Het Financieele <extra_id_0> mensen, <extra_id_1> carrire en personal finance.","Lees meer in FD Persoonlijk , het weekend magazine van Het Financieele Dagblad over mensen, hun carrire en personal finance.","['Dagblad over ...', 'cultuur', 'lifestyle', 'reizen,']","['Dagblad over', 'hun']",6,25,7,"[0.25, 0.8571428571428571]",0.55
seq18-0,xl,) Internationale economie (27514) Multinationals (18100) Investeringen (16357) Aandelen (14416) Verenigde Staten (13847) Omzetcijfers (13453) Arbeidsmarkt (12910) EU (1162,<extra_id_0> economie (27514) Multinationals (18100) Investeringen (16357) Aandelen (14416) Verenigde Staten (13847) <extra_id_1> (12910) EU (1162,economie (27514) Multinationals (18100) Investeringen (16357) Aandelen (14416) Verenigde Staten (13847) Handel (12910) EU (1162,"[') Internationale', 'Omzetcijfers (13453) Arbeidsmarkt']","['', 'Handel']",5,25,6,"[1.0, 0.9696969696969697]",0.98
