Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,base,| Het Financieele Dagblad FD.nl maakt gebruik van cookies om de website en het gebruiksgemak te verbeteren. Voor meer informatie klik hier.X,| Het Financieele Dagblad FD.nl maakt gebruik <extra_id_0> de website en het gebruiksgemak te verbeteren. <extra_id_1> klik hier.X,| Het Financieele Dagblad FD.nl maakt gebruik van cookies om de website en het gebruiksgemak te verbeteren. Voor meer informatie klik hier.X,"['van cookies om', 'Voor meer informatie']","['van cookies om', 'Voor meer informatie']",6,25.0,28,"[0.0, 0.0]",0.0
seq1-0,base,) Internationale economie (27514) Multinationals (18103) Investeringen (16375) Aandelen (14436) Verenigde Staten (13850) Omzetcijfers (13455) Arbeidsmarkt (12921) EU (11642) Jaarverslag (11233),) Internationale economie (27514) Multinationals (18103) <extra_id_0> (14436) Verenigde Staten (13850) Omzetcijfers (13455) <extra_id_1> EU (11642) Jaarverslag (11233),) Internationale economie (27514) Multinationals (18103) Economie (14436) Verenigde Staten (13850) Omzetcijfers (13455) Economie (1231) EU (11642) Jaarverslag (11233),"['Investeringen (16375) Aandelen', 'Arbeidsmarkt (12921)']","['Economie', 'Economie (1231)']",5,25.0,18,"[0.9333333333333333, 0.65]",0.79
seq2-0,base,(1) Internationale economie (27514) Multinationals (18118) Investeringen (16522) Aandelen (14591) Verenigde Staten (13860) Omzetcijfers (13485) Arbeidsmarkt (12979) EU (11788) Jaarverslag (11240),(1) Internationale economie (27514) Multinationals (18118) Investeringen (16522) Aandelen <extra_id_0> Staten (13860) Omzetcijfers (13485) Arbeidsmarkt <extra_id_1> Jaarverslag (11240),(1) Internationale economie (27514) Multinationals (18118) Investeringen (16522) Aandelen (15110) Staten (13860) Omzetcijfers (13485) Arbeidsmarkt (1284) Jaarverslag (11240),"['(14591) Verenigde', '(12979) EU (11788)']","['(15110)', '(1284)']",5,25.0,14,"[0.7647058823529411, 0.7222222222222222]",0.74
seq3-0,base,) Internationale economie (27514) Multinationals (18118) Investeringen (16523) Aandelen (14593) Verenigde Staten (13860) Omzetcijfers (13486) Arbeidsmarkt (12979) EU (11791) Jaarverslag (11240),) Internationale economie (27514) Multinationals <extra_id_0> (16523) Aandelen (14593) Verenigde Staten <extra_id_1> Arbeidsmarkt (12979) EU (11791) Jaarverslag (11240),) Internationale economie (27514) Multinationals (2280) Economie (16523) Aandelen (14593) Verenigde Staten (13495) Arbeidsmarkt (12979) EU (11791) Jaarverslag (11240),"['(18118) Investeringen', '(13860) Omzetcijfers (13486)']","['(2280) Economie', '(13495)']",5,25.0,13,"[0.7619047619047619, 0.8214285714285714]",0.79
seq4-0,base,) Internationale economie (27514) Multinationals (18118) Investeringen (16522) Aandelen (14591) Verenigde Staten (13860) Omzetcijfers (13485) Arbeidsmarkt (12979) EU (11788) Jaarverslag (11240),) Internationale economie (27514) Multinationals (18118) Investeringen (16522) Aandelen (14591) Verenigde <extra_id_0> Omzetcijfers (13485) <extra_id_1> (11788) Jaarverslag (11240),) Internationale economie (27514) Multinationals (18118) Investeringen (16522) Aandelen (14591) Verenigde Staten (1378) Omzetcijfers (13485) Interviews (11788) Jaarverslag (11240),"['Staten (13860)', 'Arbeidsmarkt (12979) EU']","['Staten (1378)', 'Interviews']",5,25.0,11,"[0.21428571428571427, 0.9130434782608695]",0.56
seq5-0,base, In De Vonk vertelt wekelijks iemand over een beslissend moment in zijn of haar loopbaan. Deze week:,In De Vonk vertelt wekelijks iemand over een beslissend moment in <extra_id_0> Deze week:,In De Vonk vertelt wekelijks iemand over een beslissend moment in de geschiedenis. Deze week:,['zijn of haar loopbaan.'],['de geschiedenis.'],4,25.0,11,[0.9090909090909091],0.91
seq6-0,base,(1) Internationale economie (27514) Multinationals (18118) Investeringen (16518) Aandelen (14590) Verenigde Staten (13860) Omzetcijfers (13485) Arbeidsmarkt (12979) EU (11781) Jaarverslag (11240),(1) Internationale <extra_id_0> (18118) Investeringen (16518) Aandelen (14590) Verenigde Staten (13860) Omzetcijfers (13485) Arbeidsmarkt (12979) <extra_id_1> Jaarverslag (11240),(1) Internationale koersen (18118) Investeringen (16518) Aandelen (14590) Verenigde Staten (13860) Omzetcijfers (13485) Arbeidsmarkt (12979) Fiscale analyse (1284) Jaarverslag (11240),"['economie (27514) Multinationals', 'EU (11781)']","['koersen', 'Fiscale analyse (1284)']",5,25.0,10,"[0.9032258064516129, 0.8181818181818182]",0.86
seq7-0,base,In De Vonk vertelt wekelijks iemand over een beslissend moment in zijn of haar loopbaan. Deze week:,In De <extra_id_0> over een beslissend moment in zijn of haar loopbaan. Deze week:,In De Nieuwe Tijd over een beslissend moment in zijn of haar loopbaan. Deze week:,['Vonk vertelt wekelijks iemand'],['Nieuwe Tijd'],4,25.0,8,[0.7931034482758621],0.79
seq8-0,base,) Internationale economie (27514) Multinationals (18134) Investeringen (16629) Aandelen (14714) Verenigde Staten (13862) Omzetcijfers (13595) Arbeidsmarkt (13011) EU (11889) Jaarverslag (11247),) Internationale economie <extra_id_0> Investeringen (16629) Aandelen (14714) Verenigde Staten (13862) Omzetcijfers (13595) Arbeidsmarkt (13011) EU <extra_id_1> (11247),) Internationale economie (2280) Investeringen (16629) Aandelen (14714) Verenigde Staten (13862) Omzetcijfers (13595) Arbeidsmarkt (13011) EU (11247),"['(27514) Multinationals (18134)', '(11889) Jaarverslag']","['(2280)', '']",5,25.0,8,"[0.8666666666666667, 1.0]",0.93
seq9-0,base,) Internationale economie (27514) Multinationals (18134) Investeringen (16618) Aandelen (14707) Verenigde Staten (13862) Omzetcijfers (13588) Arbeidsmarkt (13008) EU (11888) Jaarverslag (11247),) Internationale economie (27514) Multinationals (18134) Investeringen (16618) Aandelen (14707) Verenigde Staten (13862) Omzetcijfers <extra_id_0> (13008) EU <extra_id_1>,) Internationale economie (27514) Multinationals (18134) Investeringen (16618) Aandelen (14707) Verenigde Staten (13862) Omzetcijfers (9925) Duitsland (13008) EU (1268),"['(13588) Arbeidsmarkt', '(11888) Jaarverslag (11247)']","['(9925) Duitsland', '(1268)']",5,25.0,8,"[0.7, 0.8518518518518519]",0.78
