Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,base,Miljoenen Afghanen leven onder de armoedegrens. Buitenlandse donoren bieden weinig hulp omdat de Taliban vrouwenrechten drastisch beperkten. Vermindering van de internationale hulp zal dezelfde Afghaanse vrouwen die we hopen te steunen alleen maar meer laten lijden.,Miljoenen Afghanen leven onder de armoedegrens. Buitenlandse donoren bieden weinig hulp omdat de Taliban vrouwenrechten <extra_id_0> van de internationale hulp zal dezelfde Afghaanse vrouwen die we hopen te steunen <extra_id_1> lijden.,Miljoenen Afghanen leven onder de armoedegrens. Buitenlandse donoren bieden weinig hulp omdat de Taliban vrouwenrechten hebben. De rest van de internationale hulp zal dezelfde Afghaanse vrouwen die we hopen te steunen lijden.,"['drastisch beperkten. Vermindering', 'alleen maar meer laten']","['hebben. De rest', '']",7,20,1,"[0.7575757575757576, 1.0]",0.88
seq1-0,base,Defensie voert de druk op om te dienen bij de krijgsmacht. Jongeren reageren verdeeld.,Defensie voert de druk op om te <extra_id_0> krijgsmacht. Jongeren reageren verdeeld.,Defensie voert de druk op om te werken aan de krijgsmacht. Jongeren reageren verdeeld.,['dienen bij de'],['werken aan de'],3,20,1,[0.5384615384615384],0.54
seq2-0,base,"Netbeheerder Tennet heeft met de aanleg van een stroomkabel mogelijk onomkeerbare schade aangebracht aan kwetsbare natuur op landgoed Twickel, concludeerde de provincie Overijssel donderdag.","Netbeheerder Tennet heeft met de aanleg van <extra_id_0> onomkeerbare schade aangebracht aan kwetsbare <extra_id_1> landgoed Twickel, concludeerde de provincie Overijssel donderdag.","Netbeheerder Tennet heeft met de aanleg van een nieuw zwembad onomkeerbare schade aangebracht aan kwetsbare woningen op landgoed Twickel, concludeerde de provincie Overijssel donderdag.","['een stroomkabel mogelijk', 'natuur op']","['een nieuw zwembad', 'woningen op']",5,20,1,"[0.75, 0.6363636363636364]",0.69
seq3-0,base,Noord-Korea is weer begonnen met het versturen van ballonnen met afval naar Zuid-Korea. In en rond Seoul en in de grensstreek werden zondagochtend tientallen ballonnen gevonden. In reactie zet Zuid-Korea de grote luidsprekers bij de grens weer aan en zullen nieuwsuitzendingen en popmuziek de grens over schallen.,Noord-Korea is weer begonnen met het versturen van ballonnen met afval naar Zuid-Korea. In en rond Seoul en in de grensstreek werden zondagochtend tientallen ballonnen gevonden. In <extra_id_0> de grote luidsprekers bij de grens weer aan en <extra_id_1> popmuziek <extra_id_2> schallen.,Noord-Korea is weer begonnen met het versturen van ballonnen met afval naar Zuid-Korea. In en rond Seoul en in de grensstreek werden zondagochtend tientallen ballonnen gevonden. In gaan de grote luidsprekers bij de grens weer aan en de popmuziek blijft schallen.,"['reactie zet Zuid-Korea', 'zullen nieuwsuitzendingen en', 'de grens over']","['gaan', 'de', 'blijft']",9,20,1,"[0.9545454545454546, 0.9285714285714286, 1.0]",0.96
seq4-0,base,"Voor de energietransitie zijn grote hoeveelheden metalen nodig, zoals nikkel. Planten kunnen daarbij helpen. Er worden steeds meer soorten ontdekt die zulke metalen uit de grond opnemen.",Voor de energietransitie zijn grote hoeveelheden <extra_id_0> nikkel. Planten kunnen <extra_id_1> Er worden steeds meer soorten ontdekt die zulke metalen uit de grond opnemen.,Voor de energietransitie zijn grote hoeveelheden ijzer en nikkel. Planten kunnen dit opnemen. Er worden steeds meer soorten ontdekt die zulke metalen uit de grond opnemen.,"['metalen nodig', 'zoals', 'daarbij helpen.']","['ijzer en', 'dit opnemen.']",5,20,1,"[0.8461538461538461, 0.9166666666666666]",0.88
seq5-0,base,De eindexamens in het voortgezet onderwijs zijn begonnen. De Volkskrant doet de komende weken verslag. Historicus Maarten van Rossem buigt zich over het vwo-examen geschiedenis.,De eindexamens <extra_id_0> onderwijs zijn begonnen. De <extra_id_1> de komende weken verslag. Historicus Maarten van Rossem buigt zich over het vwo-examen geschiedenis.,De eindexamens van het onderwijs zijn begonnen. De jury doet de komende weken verslag. Historicus Maarten van Rossem buigt zich over het vwo-examen geschiedenis.,"['in het voortgezet', 'Volkskrant doet']","['van het', 'jury doet']",5,20,1,"[0.7647058823529411, 0.6]",0.68
seq6-0,base,"Ik sta op zaterdagmiddag rond 13.00 uur midden op de Amsterdamse Kalverstraat. Het moet een van de drukste plekken van het land zijn, en ik kijk door de lens van de camera van een professional, die allerlei lenzen tevoorschijn kan toveren.","Ik sta op zaterdagmiddag rond 13.00 uur <extra_id_0> de Amsterdamse Kalverstraat. Het moet een van <extra_id_1> van het land zijn, en ik kijk door de <extra_id_2> camera van een professional, die allerlei lenzen tevoorschijn kan toveren.","Ik sta op zaterdagmiddag rond 13.00 uur in de Amsterdamse Kalverstraat. Het moet een van de mooiste straten van het land zijn, en ik kijk door de hoek de camera van een professional, die allerlei lenzen tevoorschijn kan toveren.","['midden op', 'de drukste plekken', 'lens van de']","['in', 'de mooiste straten', 'hoek de']",8,20,1,"[0.7777777777777778, 0.5, 0.7272727272727273]",0.67
seq7-0,base,"Carlos Alcaraz heeft voor het eerst in zijn carrire Roland Garros gewonnen. De 21-jarige Spanjaard won de bloedstollende vijfsetter (3-6, 6-2, 7-5, 1-6, 2-6) van Alexander Zverev en trok daarmee de ongeslagen reeks in finales door.","Carlos Alcaraz <extra_id_0> in zijn carrire Roland Garros gewonnen. De 21-jarige Spanjaard won de bloedstollende vijfsetter (3-6, <extra_id_1> 2-6) van Alexander Zverev en trok daarmee de ongeslagen reeks in finales door.","Carlos Alcaraz heeft in zijn carrire Roland Garros gewonnen. De 21-jarige Spanjaard won de bloedstollende vijfsetter (3-6, 3-6, 2-6) van Alexander Zverev en trok daarmee de ongeslagen reeks in finales door.","['heeft voor het eerst', '6-2', '7-5', '1-6,']","['heeft', '3-6,']",7,20,1,"[0.75, 0.75]",0.75
seq8-0,base,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 gijzelaars die nog vastzitten?,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend <extra_id_0> deze actie voor de ongeveer 120 <extra_id_1>,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend De jury steunde deze actie voor de ongeveer 120,"['hoog. Wat betekent', 'gijzelaars die nog vastzitten?']","['De jury steunde', '']",7,20,1,"[0.8333333333333334, 1.0]",0.92
seq9-0,base,"Het hoofdlijnenakkoord van het kabinet-in-wording begint met een gedicht. Nederland is een prachtig land./ Een land om trots op te zijn. En zo gaat het nog een beetje door, totdat er onverwacht een lange zin volgt.","Het hoofdlijnenakkoord van het kabinet-in-wording begint met een gedicht. Nederland is een prachtig land./ Een land om <extra_id_0> zijn. En zo <extra_id_1> beetje door, totdat er onverwacht een lange zin volgt.","Het hoofdlijnenakkoord van het kabinet-in-wording begint met een gedicht. Nederland is een prachtig land./ Een land om rijk te zijn. En zo gaat het een beetje door, totdat er onverwacht een lange zin volgt.","['trots op te', 'gaat het nog een']","['rijk te', 'gaat het een']",7,20,1,"[0.6363636363636364, 0.25]",0.44
