Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,small,"Kunst & Cultuur Arrival Praten in cirkels Vormgeving is vanaf de eerste scne de drager van betekenis in Arrival, Denis Villeneuves nieuwe film over het eerste contact tussen mensen en buitenaardse wezens.  Met trage camerabewegingen en vervreemdende geluiddesigns creert de Canadese filmmaker een wereld die we nt niet kennen","Kunst & Cultuur Arrival Praten <extra_id_0> is vanaf de eerste scne de drager van betekenis in Arrival, <extra_id_1> over het eerste contact tussen mensen en buitenaardse wezens. Met trage camerabewegingen en vervreemdende geluiddesigns creert de Canadese filmmaker een wereld die we nt niet kennen","Kunst & Cultuur Arrival Praten met Arrival is vanaf de eerste scne de drager van betekenis in Arrival, een film over het eerste contact tussen mensen en buitenaardse wezens. Met trage camerabewegingen en vervreemdende geluiddesigns creert de Canadese filmmaker een wereld die we nt niet kennen","['in cirkels Vormgeving', 'Denis Villeneuves nieuwe film']","['met Arrival', 'een film']",7,15.0,1,"[0.8095238095238095, 0.7241379310344828]",0.77
seq1-0,small,"18 november 2009 Jaargang 133, Nr.  47 Aart Brouwer, 18 november 2009 Baas in Brussel Margreet Fogteloo, 18 november 2009 Voertuig-verliesuren Bij zijn ideen voor filebestrijding gaat minister Eurlings uit van de impliciete vooronderstelling dat de automobilist gevoelig is voor de kilometerprijzen","18 november 2009 Jaargang 133, Nr. 47 Aart Brouwer, 18 november 2009 Baas in Brussel Margreet Fogteloo, <extra_id_0> Voertuig-verliesuren Bij zijn ideen voor filebestrijding gaat minister Eurlings uit van de impliciete vooronderstelling dat de automobilist gevoelig is <extra_id_1>","18 november 2009 Jaargang 133, Nr. 47 Aart Brouwer, 18 november 2009 Baas in Brussel Margreet Fogteloo, 18 november 2009 Voertuig-verliesuren Bij zijn ideen voor filebestrijding gaat minister Eurlings uit van de impliciete vooronderstelling dat de automobilist gevoelig is voor brandstof.","['18 november 2009', 'voor de kilometerprijzen']","['18 november 2009', 'brandstof.']",6,15.0,1,"[0.0, 0.9166666666666666]",0.46
seq2-0,small,"Kunst & Cultuur Televisie: Vrouw op Mars Meisjes van de sigarenfabriek Fidan Ekiz presenteert Vrouw op Mars  BNNVARA Fidan Ekiz heeft haar familie- en migratiegeschiedenis behandeld in Veerboot naar Holland.  In De pen & Het zwaard was ze al tout court televisiejournalist, persvrijheid in zes landen onderzoekend (waaronder uiteraard Turkije)",Kunst & Cultuur Televisie: Vrouw op Mars Meisjes van de sigarenfabriek Fidan Ekiz presenteert Vrouw op Mars BNNVARA Fidan Ekiz heeft haar familie- en migratiegeschiedenis behandeld in Veerboot naar Holland. In De <extra_id_0> zwaard was ze al tout court <extra_id_1> zes landen onderzoekend (waaronder <extra_id_2>,Kunst & Cultuur Televisie: Vrouw op Mars Meisjes van de sigarenfabriek Fidan Ekiz presenteert Vrouw op Mars BNNVARA Fidan Ekiz heeft haar familie- en migratiegeschiedenis behandeld in Veerboot naar Holland. In De in zwaard was ze al tout court in zes landen onderzoekend (waaronder de Duitse geschiedenis).,"['pen & Het', 'televisiejournalist', 'persvrijheid in', 'uiteraard Turkije)']","['in', 'in', 'geschiedenis).']",8,15.0,1,"[0.8888888888888888, 0.8947368421052632, 0.7333333333333333]",0.84
seq3-0,small,"Braziliaanse klassenstrijd om de fiets So Paulo  Wie fietst, die deugt niet.  Met die woorden becommentarieerde Francisco da Costa Porto (74) de geplande aanleg van een fietspad door zijn straat Honduras, in de chique Jardins (tuinwijk) van So Paulo, in de Braziliaanse pers: Dat weten we vandaag de dag toch","Braziliaanse klassenstrijd om de fiets So Paulo Wie fietst, die deugt <extra_id_0> woorden becommentarieerde Francisco da Costa Porto (74) de geplande aanleg van een fietspad door zijn straat Honduras, in de <extra_id_1> van So Paulo, in de Braziliaanse pers: Dat weten we vandaag de <extra_id_2>","Braziliaanse klassenstrijd om de fiets So Paulo Wie fietst, die deugt Met woorden becommentarieerde Francisco da Costa Porto (74) de geplande aanleg van een fietspad door zijn straat Honduras, in de buurt van So Paulo, in de Braziliaanse pers: Dat weten we vandaag de dag.","['niet. Met die', 'chique Jardins (tuinwijk)', 'dag toch']","['Met', 'buurt', 'dag.']",8,15.0,1,"[0.7692307692307693, 0.88, 0.625]",0.76
seq4-0,small,"Door regelmatig mee te doen aan de jaarlijkse volksafspraak op 4 mei om 20. 00 uur op de Dam in Amsterdam ontdekte ik dat verschillende mensen, generaties en nationaliteiten hun eigen volk en eigen doden herdenken","Door regelmatig mee te doen aan de jaarlijkse <extra_id_0> 4 mei om 20. 00 uur op de Dam in Amsterdam ontdekte ik dat verschillende mensen, generaties en nationaliteiten hun eigen volk <extra_id_1> herdenken","Door regelmatig mee te doen aan de jaarlijkse bijeenkomst van 4 mei om 20. 00 uur op de Dam in Amsterdam ontdekte ik dat verschillende mensen, generaties en nationaliteiten hun eigen volk kunnen herdenken","['volksafspraak op', 'en eigen doden']","['bijeenkomst van', 'kunnen']",5,15.0,1,"[1.0, 0.7857142857142857]",0.89
seq5-0,small,Duitserworst en andere verhalen Laatst was ik even in Frankrijk in het dorpje waar ik altijd met mijn ouders op vakantie was.  Na veertig jaar terug,Duitserworst en andere verhalen Laatst was ik even in Frankrijk <extra_id_0> ik altijd met mijn ouders op vakantie was. Na veertig jaar terug,Duitserworst en andere verhalen Laatst was ik even in Frankrijk waar ik altijd met mijn ouders op vakantie was. Na veertig jaar terug,['in het dorpje waar'],['waar'],4,15.0,1,[0.7777777777777778],0.78
seq6-0,small,"De doodsangst van Bill Gates Dat gaat me toch een revolutie worden, die digitale snelweg.  De rijkste man ter wereld schreef er een boek over","De doodsangst van Bill Gates Dat <extra_id_0> revolutie worden, die digitale snelweg. De rijkste man ter wereld schreef er een boek over","De doodsangst van Bill Gates Dat kan de revolutie worden, die digitale snelweg. De rijkste man ter wereld schreef er een boek over",['gaat me toch een'],['kan de'],4,15.0,1,[0.8125],0.81
seq7-0,small,"Serene onrust Serenity & Anxiety.  Onder dat alomvattende motto bracht het Holland Festival in 2009 veel goede voorstellingen uit Japan, India, Vietnam, Amerika, Zuid-Afrika, Frankrijk, Duitsland en uit Nederland","Serene onrust Serenity & Anxiety. Onder dat alomvattende motto bracht het Holland Festival in 2009 veel goede voorstellingen uit Japan, India, Vietnam, Amerika, Zuid-Afrika, <extra_id_0> Nederland","Serene onrust Serenity & Anxiety. Onder dat alomvattende motto bracht het Holland Festival in 2009 veel goede voorstellingen uit Japan, India, Vietnam, Amerika, Zuid-Afrika, China, Nederland","['Frankrijk', 'Duitsland en uit']","['China,']",4,15.0,1,[0.8888888888888888],0.89
seq8-0,small,"Kunst & Cultuur Toneel - Kings of War Bevroren kroon Ivo van Hoves bewerking van vijf histories van Shakespeare, Hendrik V, drie delen van Hendrik VI en Richard III, keert een half jaar na de premire terug in Amsterdam.  De marathon (vier uur) gaat over de schijngestalten van leiderschap","Kunst & Cultuur Toneel - Kings of War <extra_id_0> van Hoves bewerking van vijf histories van Shakespeare, Hendrik V, drie delen van Hendrik VI en Richard III, keert een half jaar na de premire terug in Amsterdam. De marathon (vier uur) gaat over <extra_id_1>","Kunst & Cultuur Toneel - Kings of War - Willem van Hoves bewerking van vijf histories van Shakespeare, Hendrik V, drie delen van Hendrik VI en Richard III, keert een half jaar na de premire terug in Amsterdam. De marathon (vier uur) gaat over de...","['Bevroren kroon Ivo', 'de schijngestalten van leiderschap']","['- Willem', 'de...']",7,15.0,1,"[0.9444444444444444, 0.9411764705882353]",0.94
seq9-0,small,"Een beproeving noemt ze het islamitische terrorisme dat op 19 december nu ook Berlijn heeft getroffen.  Merkel richt met deze benaming duidelijk geen oorlogsverklaring aan IS, zoals Franois Hollande dat deed na de aanslagen in Parijs","Een beproeving noemt ze het islamitische terrorisme dat op 19 december nu ook Berlijn heeft getroffen. Merkel richt <extra_id_0> benaming duidelijk geen oorlogsverklaring aan IS, zoals Franois Hollande dat <extra_id_1> aanslagen in Parijs","Een beproeving noemt ze het islamitische terrorisme dat op 19 december nu ook Berlijn heeft getroffen. Merkel richt de benaming duidelijk geen oorlogsverklaring aan IS, zoals Franois Hollande dat de aanslagen in Parijs","['met deze', 'deed na de']","['de', 'de']",5,15.0,1,"[0.75, 0.8]",0.78
seq10-0,small,Juist of niet juist Waarom moet je alles in de politiek kunnen uitleggen.  Als interviewer spreek ik met enige regelmaat politici,Juist <extra_id_0> Waarom moet je alles in de politiek kunnen uitleggen. Als interviewer spreek ik met enige regelmaat politici,Juist Waarom moet je alles in de politiek kunnen uitleggen. Als interviewer spreek ik met enige regelmaat politici,['of niet juist'],[''],3,15.0,1,[1.0],1.0
seq11-0,small,"Indonesische kinderen mogen niet buiten fietsen Jakarta - De cartoonheld op Abangs mosterdgele shirt staat strak gespannen om zijn buik en wanneer hij lacht, ontbloot hij zijn zwarte tandjes.  Hij is al vier, maar krijgt nog iedere nacht twee keer een fles poedermelk, lacht zijn moeder","Indonesische kinderen mogen niet buiten fietsen Jakarta - De cartoonheld op Abangs mosterdgele shirt staat strak gespannen om zijn buik en wanneer hij lacht, ontbloot hij zijn zwarte tandjes. Hij <extra_id_0> krijgt nog iedere nacht <extra_id_1> fles poedermelk, lacht zijn moeder","Indonesische kinderen mogen niet buiten fietsen Jakarta - De cartoonheld op Abangs mosterdgele shirt staat strak gespannen om zijn buik en wanneer hij lacht, ontbloot hij zijn zwarte tandjes. Hij lacht, hij krijgt nog iedere nacht een fles poedermelk, lacht zijn moeder","['is al vier', 'maar', 'twee keer een']","['lacht, hij', 'een']",7,15.0,1,"[0.9, 1.0]",0.95
seq12-0,small,Waarom ik gedaan heb wat ik heb gedaan is een zaak die niemand aangaat.  Het is mijn strikt persoonlijke verhaal,Waarom ik gedaan heb wat <extra_id_0> is een zaak die niemand aangaat. Het is mijn strikt persoonlijke verhaal,Waarom ik gedaan heb wat ik niet weet is een zaak die niemand aangaat. Het is mijn strikt persoonlijke verhaal,['ik heb gedaan'],['ik niet weet'],3,15.0,1,[0.6153846153846154],0.62
seq13-0,small,"mijn hart en mijn maag zitten in afrika, mijn verstand hier in nederland DE EERSTE JAREN in Nederland zat ik nog met veel bitterheid en woede en behoefte aan wraak.  Het ironische is dat toen ik erover begon te schrijven de behoefte aan wraak verviel","mijn hart en mijn maag zitten in afrika, mijn verstand hier in nederland DE EERSTE JAREN in Nederland zat ik nog met veel bitterheid en woede en behoefte aan <extra_id_0> is dat toen ik erover begon te schrijven <extra_id_1> verviel","mijn hart en mijn maag zitten in afrika, mijn verstand hier in nederland DE EERSTE JAREN in Nederland zat ik nog met veel bitterheid en woede en behoefte aan vrede. Het enige is dat toen ik erover begon te schrijven verviel","['wraak. Het ironische', 'de behoefte aan wraak']","['vrede. Het enige', '']",7,15.0,1,"[0.5, 1.0]",0.75
seq14-0,small,"Een vierkant is een vierkant Geen schilderszwier, geen artistiek evenwicht.  Sol LeWitt toont dat ondoorgrondelijk abstract ook kan ontroeren","Een <extra_id_0> vierkant Geen schilderszwier, geen artistiek evenwicht. Sol LeWitt toont dat ondoorgrondelijk abstract ook kan ontroeren","Een mooi vierkant Geen schilderszwier, geen artistiek evenwicht. Sol LeWitt toont dat ondoorgrondelijk abstract ook kan ontroeren",['vierkant is een'],['mooi'],3,15.0,1,[0.9333333333333333],0.93
seq15-0,small,"Essay - Hoe de nieuwe media de waarheid ontwrichten door Katharine Viner door Ewald Engelen De consensus onder zelfbenoemde kwaliteitsmedia is dat de uitdagers van de status-quo met hun leugens, hun minachting voor feiten, hun groffe politieke stijl en hun smakeloze retoriek hebben gebroken met de waarden van de Verlichting die het verschil tussen beschaafd en onbeschaafd, geschoold en ongeschoold, volwassen en pueriel, serieus en kolderiek, rationeel en emotioneel markeren.  En dus niet serieus hoeven te worden genomen","Essay - Hoe de nieuwe media de waarheid ontwrichten door Katharine Viner door Ewald Engelen De consensus onder zelfbenoemde kwaliteitsmedia is dat de uitdagers van de status-quo met hun leugens, hun minachting voor feiten, hun groffe politieke stijl en hun smakeloze retoriek hebben gebroken met de waarden van de Verlichting die het verschil tussen <extra_id_0> geschoold <extra_id_1> en pueriel, serieus en kolderiek, rationeel en <extra_id_2> dus <extra_id_3> te worden genomen","Essay - Hoe de nieuwe media de waarheid ontwrichten door Katharine Viner door Ewald Engelen De consensus onder zelfbenoemde kwaliteitsmedia is dat de uitdagers van de status-quo met hun leugens, hun minachting voor feiten, hun groffe politieke stijl en hun smakeloze retoriek hebben gebroken met de waarden van de Verlichting die het verschil tussen rationeel en geschoold rationeel en pueriel, serieus en kolderiek, rationeel en rationeel dus dienen te worden genomen","['beschaafd en onbeschaafd,', 'en ongeschoold', 'volwassen', 'emotioneel markeren. En', 'niet serieus hoeven']","['rationeel en', 'rationeel', 'rationeel', 'dienen']",12,15.0,1,"[0.84, 0.7857142857142857, 0.8888888888888888, 0.8260869565217391]",0.84
