Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,xl,dagen zijn de gemeenteraadsverkiezingen. Schrijf je in om deze politieke nieuwsbrief per mail te ontvangen.,dagen zijn de gemeenteraadsverkiezingen. <extra_id_0> deze politieke nieuwsbrief per mail te ontvangen.,dagen zijn de gemeenteraadsverkiezingen. Klik hier om deze politieke nieuwsbrief per mail te ontvangen.,['Schrijf je in om'],['Klik hier om'],4,30,23,[0.6875],0.69
seq1-0,xl,Problemen met bedrijven en overheidsdiensten? Help@NRC gaat elke woensdag op zoek naar antwoorden. Vandaag:,Problemen <extra_id_0> Help@NRC gaat elke woensdag op zoek naar antwoorden. Vandaag:,Problemen Help@NRC gaat elke woensdag op zoek naar antwoorden. Vandaag:,['met bedrijven en overheidsdiensten?'],[''],4,30,22,[1.0],1.0
seq2-0,xl,van de formatie. Schrijf je in voor De Haagse Stemming om deze (di-do-za) als nieuwsbrief te ontvangen.,van de formatie. Schrijf <extra_id_0> De Haagse Stemming om deze <extra_id_1> nieuwsbrief te ontvangen.,van de formatie. Schrijf je in voor De Haagse Stemming om deze en andere inhoudelijke nieuwsbrief te ontvangen.,"['je in voor', '(di-do-za) als']","['je in voor', 'en andere inhoudelijke']",5,30,20,"[0.0, 0.8636363636363636]",0.43
seq3-0,xl,<BR> Land: Thailand<BR> Opgeist door: Niet opgeist<BR> Aantal doden: 1<BR> Aantal gewonden: 0<BR> Methode: moordaanslag<BR> Plaats:,<BR> Land: Thailand<BR> Opgeist door: Niet opgeist<BR> Aantal <extra_id_0> gewonden: <extra_id_1> moordaanslag<BR> Plaats:,<BR> Land: Thailand<BR> Opgeist door: Niet opgeist<BR> Aantal doden en gewonden: 1<BR> Type: moordaanslag<BR> Plaats:,"['doden: 1<BR> Aantal', '0<BR> Methode:']","['doden en', '1<BR> Type:']",5,30,20,"[0.631578947368421, 0.5]",0.57
seq4-0,xl,Pieter Steinz heeft de spierziekte ALS en verbindt het verloop van zijn ziekte met de boeken die hij (her)leest. Deze week:,Pieter Steinz heeft de spierziekte ALS en verbindt het verloop van zijn <extra_id_0> boeken die hij <extra_id_1>,Pieter Steinz heeft de spierziekte ALS en verbindt het verloop van zijn leven met de boeken die hij,"['ziekte met de', '(her)leest. Deze week:']","['leven met de', '']",6,30,18,"[0.38461538461538464, 1.0]",0.69
seq5-0,xl,"/ The Kobal Collection ] Editorial use only related to cinema, television and personalities. Not for cover use, advertising or fictional works without specific prior agreement The Picture Desk","<extra_id_0> Collection ] <extra_id_1> related to cinema, television and <extra_id_2> cover use, advertising or fictional works without specific prior agreement The Picture Desk","[ Collection ] - related to cinema, television and video games - cover use, advertising or fictional works without specific prior agreement The Picture Desk","['/ The Kobal', 'Editorial use only', 'personalities. Not for']","['[', '-', 'video games -']",9,30,17,"[1.0, 1.0, 0.8181818181818182]",0.94
seq6-0,xl,Deze rubriek belicht elke dinsdag kwesties uit het bedrijfsleven waarover de rechter zich onlangs uitsprak. Vandaag:,Deze rubriek belicht elke dinsdag kwesties uit het <extra_id_0> de rechter <extra_id_1> Vandaag:,Deze rubriek belicht elke dinsdag kwesties uit het strafrechtelijk onderzoek van de rechter Vandaag:,"['bedrijfsleven waarover', 'zich onlangs uitsprak.']","['strafrechtelijk onderzoek van', '']",5,30,16,"[0.8275862068965517, 1.0]",0.91
seq7-0,xl,? Onderaan dit artikel kunnen abonnees op die vraag reageren. Hier vind je meer over reageren op NRC.nl.,? Onderaan dit artikel kunnen abonnees op die <extra_id_0> vind je <extra_id_1> reageren op NRC.nl.,? Onderaan dit artikel kunnen abonnees op die reactie reageren. Hier vind je de reacties die reageren op NRC.nl.,"['vraag reageren. Hier', 'meer over']","['reactie reageren. Hier', 'de reacties die']",5,30,15,"[0.2727272727272727, 0.8]",0.54
seq8-0,xl,dagen op het integriteitsonderzoek naar Wybren van Haga. Schrijf je in om deze politieke nieuwsbrief per mail te ontvangen.,dagen op het integriteitsonderzoek naar Wybren van Haga. Schrijf je in om <extra_id_0> per <extra_id_1>,dagen op het integriteitsonderzoek naar Wybren van Haga. Schrijf je in om de per te,"['deze politieke nieuwsbrief', 'mail te ontvangen.']","['de', 'te']",6,30,14,"[0.9230769230769231, 0.8888888888888888]",0.91
seq9-0,xl,Wat zijn de kleine verhalen waar de moderne mens in gelooft? Wekelijks vertelt Arjen van Veelen zon moderne mythe. Vandaag:,Wat zijn de kleine verhalen waar de moderne mens <extra_id_0> vertelt <extra_id_1> zon moderne mythe. Vandaag:,Wat zijn de kleine verhalen waar de moderne mens zichzelf over vertelt Het is zon moderne mythe. Vandaag:,"['in gelooft? Wekelijks', 'Arjen van Veelen']","['zichzelf over', 'Het is']",6,30,13,"[0.7619047619047619, 0.875]",0.82
seq10-0,xl,"dagen zijn er Tweede Kamerverkiezingen. De Haagse Stemming houdt je elke ochtend op de hoogte van de campagne. Wie zich inschrijft voor de nieuwsbrief, ontvangt deze nog vroeger.","dagen zijn er Tweede Kamerverkiezingen. De Haagse <extra_id_0> elke ochtend op de hoogte van de campagne. Wie <extra_id_1> de nieuwsbrief, ontvangt deze <extra_id_2>","dagen zijn er Tweede Kamerverkiezingen. De Haagse Krant houdt elke ochtend op de hoogte van de campagne. Wie op de nieuwsbrief, ontvangt deze","['Stemming houdt je', 'zich inschrijft voor', 'nog vroeger.']","['Krant houdt', 'op', '']",8,30,13,"[0.5882352941176471, 0.95, 1.0]",0.85
seq11-0,xl,. Olga Zuiderhoek en Peter Faber spelen spelletjes in een geraffineerde dialoog van Paul Haenen vol cabaret-effecten en moderne relatiepraat.,. Olga Zuiderhoek en Peter Faber spelen spelletjes in een geraffineerde <extra_id_0> Haenen vol <extra_id_1> relatiepraat.,. Olga Zuiderhoek en Peter Faber spelen spelletjes in een geraffineerde sfeer......... Haenen vol relatiepraat.,"['dialoog van Paul', 'cabaret-effecten en moderne']","['sfeer.........', '']",6,30,13,"[1.0, 1.0]",1.0
seq12-0,xl,. Ben jij ook op zoek naar een baan en wil je jezelf graag pitchen? Of heb jij misschien de ideale baan voor,<extra_id_0> ook op zoek naar een baan en wil je jezelf graag <extra_id_1> misschien de ideale baan voor,Ben je ook op zoek naar een baan en wil je jezelf graag ontwikkelen? Dan is dit misschien de ideale baan voor,"['. Ben jij', 'pitchen? Of heb jij']","['Ben je', 'ontwikkelen? Dan is dit']",7,30,12,"[0.4444444444444444, 0.6956521739130435]",0.57
seq13-0,xl,. Vrolijke revue met de grootste hits van Irving Berlin in een lichtvoetig biografisch kader en Jon van Eerd als bezienswaardig middelpunt.,. Vrolijke <extra_id_0> grootste hits van Irving Berlin in een lichtvoetig biografisch kader <extra_id_1> als bezienswaardig middelpunt.,. Vrolijke bewerking van de grootste hits van Irving Berlin in een lichtvoetig biografisch kader met de film als bezienswaardig middelpunt.,"['revue met de', 'en Jon van Eerd']","['bewerking van de', 'met de film']",7,30,11,"[0.6875, 0.8666666666666667]",0.78
seq14-0,xl,dagen zijn er Tweede Kamerverkiezingen. De Haagse Stemming houdt je elke dag op de hoogte van de campagne. Inschrijven voor de nieuwsbrief kan ook.,dagen zijn er Tweede Kamerverkiezingen. De Haagse Stemming houdt je elke <extra_id_0> hoogte van de campagne. Inschrijven voor <extra_id_1>,dagen zijn er Tweede Kamerverkiezingen. De Haagse Stemming houdt je elke dag op de hoogte van de campagne. Inschrijven voor de...,"['dag op de', 'de nieuwsbrief kan ook.']","['dag op de', 'de...']",7,30,11,"[0.0, 0.8695652173913043]",0.43
seq15-0,xl,". Pijnlijke grappen in het rookkamertje van een ziekenhuis, door Rik Hoogendoorn en Bruun Kuijt (Echte Mannen).",". Pijnlijke <extra_id_0> het rookkamertje van een ziekenhuis, door <extra_id_1> Bruun Kuijt (Echte Mannen).",". Pijnlijke ontmoetingen in het rookkamertje van een ziekenhuis, door Bruun Kuijt (Echte Mannen).","['grappen in', 'Rik Hoogendoorn en']","['ontmoetingen in', '']",5,30,11,"[0.6666666666666666, 1.0]",0.83
