Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq0-0,large,dagen zijn de gemeenteraadsverkiezingen. Schrijf je in om deze politieke nieuwsbrief per mail te ontvangen.,dagen zijn de gemeenteraadsverkiezingen. <extra_id_0> deze politieke nieuwsbrief per mail te ontvangen.,dagen zijn de gemeenteraadsverkiezingen. Klik hier om deze politieke nieuwsbrief per mail te ontvangen.,['Schrijf je in om'],['Klik hier om'],4,30.0,23,[0.6875],0.69
seq1-0,large,Problemen met bedrijven en overheidsdiensten? Help@NRC gaat elke woensdag op zoek naar antwoorden. Vandaag:,Problemen <extra_id_0> Help@NRC gaat elke woensdag op zoek naar antwoorden. Vandaag:,Problemen Help@NRC gaat elke woensdag op zoek naar antwoorden. Vandaag:,['met bedrijven en overheidsdiensten?'],[''],4,30.0,22,[1.0],1.0
seq2-0,large,van de formatie. Schrijf je in voor De Haagse Stemming om deze (di-do-za) als nieuwsbrief te ontvangen.,van de formatie. Schrijf <extra_id_0> De Haagse Stemming om deze <extra_id_1> nieuwsbrief te ontvangen.,van de formatie. Schrijf je in voor De Haagse Stemming om deze gratis nieuwsbrief te ontvangen.,"['je in voor', '(di-do-za) als']","['je in voor', 'gratis']",5,30.0,20,"[0.0, 0.8571428571428571]",0.43
seq3-0,large,<BR> Land: Thailand<BR> Opgeist door: Niet opgeist<BR> Aantal doden: 1<BR> Aantal gewonden: 0<BR> Methode: moordaanslag<BR> Plaats:,<BR> Land: Thailand<BR> Opgeist door: Niet opgeist<BR> Aantal <extra_id_0> gewonden: <extra_id_1> moordaanslag<BR> Plaats:,<BR> Land: Thailand<BR> Opgeist door: Niet opgeist<BR> Aantal doden en gewonden: <BR> Type: moordaanslag<BR> Plaats:,"['doden: 1<BR> Aantal', '0<BR> Methode:']","['doden en', '<BR> Type:']",5,30.0,20,"[0.631578947368421, 0.5]",0.57
seq4-0,large,Pieter Steinz heeft de spierziekte ALS en verbindt het verloop van zijn ziekte met de boeken die hij (her)leest. Deze week:,Pieter Steinz heeft de spierziekte ALS en verbindt het verloop van zijn <extra_id_0> boeken die hij <extra_id_1>,Pieter Steinz heeft de spierziekte ALS en verbindt het verloop van zijn ziekte met de boeken die hij,"['ziekte met de', '(her)leest. Deze week:']","['ziekte met de', '']",6,30.0,18,"[0.0, 1.0]",0.5
seq5-0,large,"/ The Kobal Collection ] Editorial use only related to cinema, television and personalities. Not for cover use, advertising or fictional works without specific prior agreement The Picture Desk","<extra_id_0> Collection ] <extra_id_1> related to cinema, television and <extra_id_2> cover use, advertising or fictional works without specific prior agreement The Picture Desk","[ Collection ] - Everything related to cinema, television and theatre, cover use, advertising or fictional works without specific prior agreement The Picture Desk","['/ The Kobal', 'Editorial use only', 'personalities. Not for']","['[', '- Everything', 'theatre,']",9,30.0,17,"[1.0, 0.8888888888888888, 0.8636363636363636]",0.92
seq6-0,large,Deze rubriek belicht elke dinsdag kwesties uit het bedrijfsleven waarover de rechter zich onlangs uitsprak. Vandaag:,Deze rubriek belicht elke dinsdag kwesties uit het <extra_id_0> de rechter <extra_id_1> Vandaag:,Deze rubriek belicht elke dinsdag kwesties uit het algemeen rechtspraak en de rechter macht. Vandaag:,"['bedrijfsleven waarover', 'zich onlangs uitsprak.']","['algemeen rechtspraak en', 'macht.']",5,30.0,16,"[0.8695652173913043, 0.8181818181818182]",0.84
seq7-0,large,? Onderaan dit artikel kunnen abonnees op die vraag reageren. Hier vind je meer over reageren op NRC.nl.,? Onderaan dit artikel kunnen abonnees op die <extra_id_0> vind je <extra_id_1> reageren op NRC.nl.,? Onderaan dit artikel kunnen abonnees op die pagina reageren. Hier vind je meer over reageren op NRC.nl.,"['vraag reageren. Hier', 'meer over']","['pagina reageren. Hier', 'meer over']",5,30.0,15,"[0.2857142857142857, 0.0]",0.14
seq8-0,large,dagen op het integriteitsonderzoek naar Wybren van Haga. Schrijf je in om deze politieke nieuwsbrief per mail te ontvangen.,dagen op het integriteitsonderzoek naar Wybren van Haga. Schrijf je in om <extra_id_0> per <extra_id_1>,,"['deze politieke nieuwsbrief', 'mail te ontvangen.']",,6,30.0,14,,
seq9-0,large,Wat zijn de kleine verhalen waar de moderne mens in gelooft? Wekelijks vertelt Arjen van Veelen zon moderne mythe. Vandaag:,Wat zijn de kleine verhalen waar de moderne mens <extra_id_0> vertelt <extra_id_1> zon moderne mythe. Vandaag:,Wat zijn de kleine verhalen waar de moderne mens zich vertelt Deze zon moderne mythe. Vandaag:,"['in gelooft? Wekelijks', 'Arjen van Veelen']","['zich', 'Deze']",6,30.0,13,"[0.9523809523809523, 0.875]",0.91
